parameter	renewable_signal(interval)	/
4883	0	
4884	0	
4885	0	
4886	0	
4887	0	
4888	0	
4889	0	
4890	0	
4891	0	
4892	0	
4893	0	
4894	0	
4895	0	
4896	0	
4897	0	
4898	0	
4899	0	
4900	0	
4901	0	
4902	0	
4903	0	
4904	0	
4905	0	
4906	0	
4907	0	
4908	0	
4909	0	
4910	0	
4911	0	
4912	0	
4913	0	
4914	0	
4915	0	
4916	0	
4917	0	
4918	0.00182736	
4919	0.00365472	
4920	0.00548207	
4921	0.00730943	
4922	0.0530369	
4923	0.0987644	
4924	0.144492	
4925	0.190219	
4926	0.247781	
4927	0.305343	
4928	0.362905	
4929	0.420466	
4930	0.455404	
4931	0.490341	
4932	0.525278	
4933	0.560216	
4934	0.578359	
4935	0.596502	
4936	0.614645	
4937	0.632788	
4938	0.631961	
4939	0.631135	
4940	0.630308	
4941	0.629481	
4942	0.607597	
4943	0.585712	
4944	0.563827	
4945	0.541942	
4946	0.533545	
4947	0.525148	
4948	0.516751	
4949	0.508354	
4950	0.504481	
4951	0.500609	
4952	0.496737	
4953	0.492865	
4954	0.470414	
4955	0.447964	
4956	0.425513	
4957	0.403063	
4958	0.354507	
4959	0.305952	
4960	0.257396	
4961	0.208841	
4962	0.156631	
4963	0.10442	
4964	0.0522102	
4965	0	
4966	0	
4967	0	
4968	0	
4969	0	
4970	0	
4971	0	
4972	0	
4973	0	
4974	0	
4975	0	
4976	0	
4977	0	
4978	0	
4979	0	
4980	0	
4981	0	
4982	0	
4983	0	
4984	0	
4985	0	
4986	0	
4987	0	
4988	0	
4989	0	
4990	0	
4991	0	
4992	0	
4993	0	
4994	0	
4995	0	
4996	0	
4997	0	
4998	0	
4999	0	
5000	0	
5001	0	
5002	0	
5003	0	
5004	0	
5005	0	
5006	0	
5007	0	
5008	0	
5009	0	
5010	0	
5011	0	
5012	0	
5013	0	
5014	0.00178385	
5015	0.0035677	
5016	0.00535155	
5017	0.0071354	
5018	0.0402454	
5019	0.0733554	
5020	0.106465	
5021	0.139575	
5022	0.178298	
5023	0.217021	
5024	0.255743	
5025	0.294466	
5026	0.324835	
5027	0.355204	
5028	0.385573	
5029	0.415942	
5030	0.427993	
5031	0.440045	
5032	0.452097	
5033	0.464149	
5034	0.471589	
5035	0.479029	
5036	0.486469	
5037	0.493909	
5038	0.492778	
5039	0.491646	
5040	0.490515	
5041	0.489384	
5042	0.459885	
5043	0.430386	
5044	0.400888	
5045	0.371389	
5046	0.351375	
5047	0.331361	
5048	0.311347	
5049	0.291333	
5050	0.25918	
5051	0.227027	
5052	0.194875	
5053	0.162722	
5054	0.141185	
5055	0.119648	
5056	0.0981117	
5057	0.076575	
5058	0.0574313	
5059	0.0382875	
5060	0.0191438	
5061	0	
5062	0	
5063	0	
5064	0	
5065	0	
5066	0	
5067	0	
5068	0	
5069	0	
5070	0	
5071	0	
5072	0	
5073	0	
5074	0	
5075	0	
5076	0	
5077	0	
5078	0	
5079	0	
5080	0	
5081	0	
5082	0	
5083	0	
5084	0	
5085	0	
5086	0	
5087	0	
5088	0	
5089	0	
5090	0	
5091	0	
5092	0	
5093	0	
5094	0	
5095	0	
5096	0	
5097	0	
5098	0	
5099	0	
5100	0	
5101	0	
5102	0	
5103	0	
5104	0	
5105	0	
5106	0	
5107	0	
5108	0	
5109	0	
5110	0.00187087	
5111	0.00374173	
5112	0.0056126	
5113	0.00748347	
5114	0.038331	
5115	0.0691786	
5116	0.100026	
5117	0.130874	
5118	0.191046	
5119	0.251218	
5120	0.311391	
5121	0.371563	
5122	0.402236	
5123	0.43291	
5124	0.463583	
5125	0.494257	
5126	0.504003	
5127	0.513749	
5128	0.523495	
5129	0.533241	
5130	0.543378	
5131	0.553515	
5132	0.563653	
5133	0.57379	
5134	0.561347	
5135	0.548904	
5136	0.53646	
5137	0.524017	
5138	0.533719	
5139	0.543422	
5140	0.553124	
5141	0.562826	
5142	0.540419	
5143	0.518013	
5144	0.495606	
5145	0.473199	
5146	0.453185	
5147	0.433171	
5148	0.413157	
5149	0.393143	
5150	0.351853	
5151	0.310564	
5152	0.269274	
5153	0.227985	
5154	0.170989	
5155	0.113992	
5156	0.0569962	
5157	0	
5158	0	
5159	0	
5160	0	
5161	0	
5162	0	
5163	0	
5164	0	
5165	0	
5166	0	
5167	0	
5168	0	
5169	0	
5170	0	
5171	0	
5172	0	
5173	0	
5174	0	
5175	0	
5176	0	
5177	0	
5178	0	
5179	0	
5180	0	
5181	0	
5182	0	
5183	0	
5184	0	
5185	0	
5186	0	
5187	0	
5188	0	
5189	0	
5190	0	
5191	0	
5192	0	
5193	0	
5194	0	
5195	0	
5196	0	
5197	0	
5198	0	
5199	0	
5200	0	
5201	0	
5202	0	
5203	0	
5204	0	
5205	0	
5206	0.0035677	
5207	0.0071354	
5208	0.0107031	
5209	0.0142708	
5210	0.0731813	
5211	0.132092	
5212	0.191002	
5213	0.249913	
5214	0.338583	
5215	0.427254	
5216	0.515924	
5217	0.604595	
5218	0.643535	
5219	0.682475	
5220	0.721415	
5221	0.760355	
5222	0.761747	
5223	0.76314	
5224	0.764532	
5225	0.765924	
5226	0.782718	
5227	0.799513	
5228	0.816307	
5229	0.833101	
5230	0.834015	
5231	0.834929	
5232	0.835842	
5233	0.836756	
5234	0.821789	
5235	0.806822	
5236	0.791855	
5237	0.776888	
5238	0.7748	
5239	0.772711	
5240	0.770623	
5241	0.768535	
5242	0.748782	
5243	0.729029	
5244	0.709276	
5245	0.689523	
5246	0.60516	
5247	0.520797	
5248	0.436434	
5249	0.352071	
5250	0.264053	
5251	0.176036	
5252	0.0880178	
5253	0	
5254	0	
5255	0	
5256	0	
5257	0	
5258	0	
5259	0	
5260	0	
5261	0	
5262	0	
5263	0	
5264	0	
5265	0	
5266	0	
5267	0	
5268	0	
5269	0	
5270	0	
5271	0	
5272	0	
5273	0	
5274	0	
5275	0	
5276	0	
5277	0	
5278	0	
5279	0	
5280	0	
5281	0	
5282	0	
5283	0	
5284	0	
5285	0	
5286	0	
5287	0	
5288	0	
5289	0	
5290	0	
5291	0	
5292	0	
5293	0	
5294	0	
5295	0	
5296	0	
5297	0	
5298	0	
5299	0	
5300	0	
5301	0	
5302	0.00417682	
5303	0.00835364	
5304	0.0125305	
5305	0.0167073	
5306	0.0818395	
5307	0.146972	
5308	0.212104	
5309	0.277236	
5310	0.351505	
5311	0.425774	
5312	0.500044	
5313	0.574313	
5314	0.626871	
5315	0.679429	
5316	0.731987	
5317	0.784546	
5318	0.795423	
5319	0.8063	
5320	0.817177	
5321	0.828054	
5322	0.827445	
5323	0.826836	
5324	0.826227	
5325	0.825618	
5326	0.823616	
5327	0.821615	
5328	0.819614	
5329	0.817612	
5330	0.822746	
5331	0.82788	
5332	0.833014	
5333	0.838148	
5334	0.831056	
5335	0.823964	
5336	0.816873	
5337	0.809781	
5338	0.772842	
5339	0.735903	
5340	0.698964	
5341	0.662026	
5342	0.58358	
5343	0.505134	
5344	0.426688	
5345	0.348242	
5346	0.261182	
5347	0.174121	
5348	0.0870606	
5349	0	
5350	0	
5351	0	
5352	0	
5353	0	
5354	0	
5355	0	
5356	0	
5357	0	
5358	0	
5359	0	
5360	0	
5361	0	
5362	0	
5363	0	
5364	0	
5365	0	
5366	0	
5367	0	
5368	0	
5369	0	
5370	0	
5371	0	
5372	0	
5373	0	
5374	0	
5375	0	
5376	0	
5377	0	
5378	0	
5379	0	
5380	0	
5381	0	
5382	0	
5383	0	
5384	0	
5385	0	
5386	0	
5387	0	
5388	0	
5389	0	
5390	0	
5391	0	
5392	0	
5393	0	
5394	0	
5395	0	
5396	0	
5397	0	
5398	0.00426384	
5399	0.00852767	
5400	0.0127915	
5401	0.0170553	
5402	0.0777062	
5403	0.138357	
5404	0.199008	
5405	0.259659	
5406	0.337887	
5407	0.416116	
5408	0.494344	
5409	0.572572	
5410	0.620171	
5411	0.667769	
5412	0.715367	
5413	0.762966	
5414	0.77976	
5415	0.796554	
5416	0.813348	
5417	0.830143	
5418	0.832318	
5419	0.834494	
5420	0.836669	
5421	0.838844	
5422	0.838496	
5423	0.838148	
5424	0.8378	
5425	0.837452	
5426	0.825357	
5427	0.813261	
5428	0.801166	
5429	0.789071	
5430	0.779325	
5431	0.769579	
5432	0.759833	
5433	0.750087	
5434	0.713583	
5435	0.67708	
5436	0.640576	
5437	0.604072	
5438	0.530717	
5439	0.457362	
5440	0.384006	
5441	0.310651	
5442	0.232988	
5443	0.155325	
5444	0.0776627	
5445	0	
5446	0	
5447	0	
5448	0	
5449	0	
5450	0	
5451	0	
5452	0	
5453	0	
5454	0	
5455	0	
5456	0	
5457	0	
5458	0	
5459	0	
5460	0	
5461	0	
5462	0	
5463	0	
5464	0	
5465	0	
5466	0	
5467	0	
5468	0	
5469	0	
5470	0	
5471	0	
5472	0	
5473	0	
5474	0	
5475	0	
5476	0	
5477	0	
5478	0	
5479	0	
5480	0	
5481	0	
5482	0	
5483	0	
5484	0	
5485	0	
5486	0	
5487	0	
5488	0	
5489	0	
5490	0	
5491	0	
5492	0	
5493	0	
5494	0.00443787	
5495	0.00887574	
5496	0.0133136	
5497	0.0177515	
5498	0.0778368	
5499	0.137922	
5500	0.198007	
5501	0.258093	
5502	0.324095	
5503	0.390097	
5504	0.4561	
5505	0.522102	
5506	0.540332	
5507	0.558562	
5508	0.576793	
5509	0.595023	
5510	0.621084	
5511	0.647146	
5512	0.673207	
5513	0.699269	
5514	0.723808	
5515	0.748347	
5516	0.772885	
5517	0.797424	
5518	0.782544	
5519	0.767664	
5520	0.752785	
5521	0.737905	
5522	0.739036	
5523	0.740167	
5524	0.741298	
5525	0.74243	
5526	0.732945	
5527	0.72346	
5528	0.713975	
5529	0.70449	
5530	0.653281	
5531	0.602071	
5532	0.550861	
5533	0.499652	
5534	0.435259	
5535	0.370867	
5536	0.306474	
5537	0.242081	
5538	0.181561	
5539	0.121041	
5540	0.0605204	
5541	0	
5542	0	
5543	0	
5544	0	
5545	0	
5546	0	
5547	0	
5548	0	
5549	0	
5550	0	
5551	0	
5552	0	
5553	0	
5554	0	
5555	0	
5556	0	
5557	0	
5558	0	
5559	0	
5560	0	
5561	0	
5562	0	
5563	0	
5564	0	
5565	0	
5566	0	
5567	0	
5568	0	
5569	0	
5570	0	
5571	0	
5572	0	
5573	0	
5574	0	
5575	0	
5576	0	
5577	0	
5578	0	
5579	0	
5580	0	
5581	0	
5582	0	
5583	0	
5584	0	
5585	0	
5586	0	
5587	0	
5588	0	
5589	0	
5590	0.00395928	
5591	0.00791855	
5592	0.0118778	
5593	0.0158371	
5594	0.0655674	
5595	0.115298	
5596	0.165028	
5597	0.214758	
5598	0.277802	
5599	0.340846	
5600	0.40389	
5601	0.466934	
5602	0.517403	
5603	0.567873	
5604	0.618343	
5605	0.668813	
5606	0.672381	
5607	0.675948	
5608	0.679516	
5609	0.683084	
5610	0.654368	
5611	0.625653	
5612	0.596937	
5613	0.568221	
5614	0.567569	
5615	0.566916	
5616	0.566263	
5617	0.565611	
5618	0.564393	
5619	0.563174	
5620	0.561956	
5621	0.560738	
5622	0.537548	
5623	0.514358	
5624	0.491168	
5625	0.467978	
5626	0.445223	
5627	0.422468	
5628	0.399713	
5629	0.376958	
5630	0.324617	
5631	0.272276	
5632	0.219936	
5633	0.167595	
5634	0.125696	
5635	0.0837974	
5636	0.0418987	
5637	0	
5638	0	
5639	0	
5640	0	
5641	0	
5642	0	
5643	0	
5644	0	
5645	0	
5646	0	
5647	0	
5648	0	
5649	0	
5650	0	
5651	0	
5652	0	
5653	0	
5654	0	
5655	0	
5656	0	
5657	0	
5658	0	
5659	0	
5660	0	
5661	0	
5662	0	
5663	0	
5664	0	
5665	0	
5666	0	
5667	0	
5668	0	
5669	0	
5670	0	
5671	0	
5672	0	
5673	0	
5674	0	
5675	0	
5676	0	
5677	0	
5678	0	
5679	0	
5680	0	
5681	0	
5682	0	
5683	0	
5684	0	
5685	0	
5686	0.000696136	
5687	0.00139227	
5688	0.00208841	
5689	0.00278455	
5690	0.0205795	
5691	0.0383745	
5692	0.0561695	
5693	0.0739645	
5694	0.0939784	
5695	0.113992	
5696	0.134006	
5697	0.15402	
5698	0.176645	
5699	0.199269	
5700	0.221893	
5701	0.244518	
5702	0.260312	
5703	0.276105	
5704	0.291899	
5705	0.307692	
5706	0.315045	
5707	0.322398	
5708	0.329751	
5709	0.337104	
5710	0.33432	
5711	0.331535	
5712	0.32875	
5713	0.325966	
5714	0.34263	
5715	0.359293	
5716	0.375957	
5717	0.392621	
5718	0.368256	
5719	0.343891	
5720	0.319527	
5721	0.295162	
5722	0.267447	
5723	0.239732	
5724	0.212017	
5725	0.184302	
5726	0.160633	
5727	0.136965	
5728	0.113296	
5729	0.0896276	
5730	0.0672207	
5731	0.0448138	
5732	0.0224069	
5733	0	
5734	0	
5735	0	
5736	0	
5737	0	
5738	0	
5739	0	
5740	0	
5741	0	
5742	0	
5743	0	
5744	0	
5745	0	
5746	0	
5747	0	
5748	0	
5749	0	
5750	0	
5751	0	
5752	0	
5753	0	
5754	0	
5755	0	
5756	0	
5757	0	
5758	0	
5759	0	
5760	0	
5761	0	
5762	0	
5763	0	
5764	0	
5765	0	
5766	0	
5767	0	
5768	0	
5769	0	
5770	0	
5771	0	
5772	0	
5773	0	
5774	0	
5775	0	
5776	0	
5777	0	
5778	0	
5779	0	
5780	0	
5781	0	
5782	0.00178385	
5783	0.0035677	
5784	0.00535155	
5785	0.0071354	
5786	0.0404194	
5787	0.0737034	
5788	0.106987	
5789	0.140271	
5790	0.196441	
5791	0.252611	
5792	0.30878	
5793	0.36495	
5794	0.402845	
5795	0.440741	
5796	0.478637	
5797	0.516533	
5798	0.548991	
5799	0.581448	
5800	0.613905	
5801	0.646363	
5802	0.637052	
5803	0.627741	
5804	0.61843	
5805	0.609119	
5806	0.5868	
5807	0.56448	
5808	0.54216	
5809	0.51984	
5810	0.513053	
5811	0.506265	
5812	0.499478	
5813	0.492691	
5814	0.506918	
5815	0.521145	
5816	0.535372	
5817	0.5496	
5818	0.531239	
5819	0.512879	
5820	0.494518	
5821	0.476157	
5822	0.430343	
5823	0.384528	
5824	0.338714	
5825	0.292899	
5826	0.219675	
5827	0.14645	
5828	0.0732249	
5829	0	
5830	0	
5831	0	
5832	0	
5833	0	
5834	0	
5835	0	
5836	0	
5837	0	
5838	0	
5839	0	
5840	0	
5841	0	
5842	0	
5843	0	
5844	0	
5845	0	
5846	0	
5847	0	
5848	0	
5849	0	
5850	0	
5851	0	
5852	0	
5853	0	
5854	0	
5855	0	
5856	0	
5857	0	
5858	0	
5859	0	
5860	0	
5861	0	
5862	0	
5863	0	
5864	0	
5865	0	
5866	0	
5867	0	
5868	0	
5869	0	
5870	0	
5871	0	
5872	0	
5873	0	
5874	0	
5875	0	
5876	0	
5877	0	
5878	0.00626523	
5879	0.0125305	
5880	0.0187957	
5881	0.0250609	
5882	0.0879307	
5883	0.150801	
5884	0.21367	
5885	0.27654	
5886	0.362208	
5887	0.447877	
5888	0.533545	
5889	0.619213	
5890	0.656805	
5891	0.694396	
5892	0.731987	
5893	0.769579	
5894	0.775844	
5895	0.782109	
5896	0.788375	
5897	0.79464	
5898	0.792769	
5899	0.790898	
5900	0.789027	
5901	0.787156	
5902	0.781979	
5903	0.776801	
5904	0.771624	
5905	0.766446	
5906	0.754916	
5907	0.743387	
5908	0.731857	
5909	0.720327	
5910	0.70523	
5911	0.690132	
5912	0.675035	
5913	0.659937	
5914	0.628307	
5915	0.596676	
5916	0.565045	
5917	0.533415	
5918	0.493822	
5919	0.454229	
5920	0.414636	
5921	0.375044	
5922	0.281283	
5923	0.187522	
5924	0.0937609	
5925	0	
5926	0	
5927	0	
5928	0	
5929	0	
5930	0	
5931	0	
5932	0	
5933	0	
5934	0	
5935	0	
5936	0	
5937	0	
5938	0	
5939	0	
5940	0	
5941	0	
5942	0	
5943	0	
5944	0	
5945	0	
5946	0	
5947	0	
5948	0	
5949	0	
5950	0	
5951	0	
5952	0	
5953	0	
5954	0	
5955	0	
5956	0	
5957	0	
5958	0	
5959	0	
5960	0	
5961	0	
5962	0	
5963	0	
5964	0	
5965	0	
5966	0	
5967	0	
5968	0	
5969	0	
5970	0	
5971	0	
5972	0	
5973	0	
5974	0.00822311	
5975	0.0164462	
5976	0.0246693	
5977	0.0328924	
5978	0.105856	
5979	0.17882	
5980	0.251784	
5981	0.324748	
5982	0.406413	
5983	0.488079	
5984	0.569744	
5985	0.65141	
5986	0.693091	
5987	0.734772	
5988	0.776453	
5989	0.818134	
5990	0.832362	
5991	0.846589	
5992	0.860816	
5993	0.875044	
5994	0.876218	
5995	0.877393	
5996	0.878568	
5997	0.879742	
5998	0.868387	
5999	0.857031	
6000	0.845675	
6001	0.83432	
6002	0.836103	
6003	0.837887	
6004	0.839671	
6005	0.841455	
6006	0.8368	
6007	0.832144	
6008	0.827489	
6009	0.822833	
6010	0.796815	
6011	0.770797	
6012	0.744779	
6013	0.718761	
6014	0.643883	
6015	0.569005	
6016	0.494126	
6017	0.419248	
6018	0.314436	
6019	0.209624	
6020	0.104812	
6021	0	
6022	0	
6023	0	
6024	0	
6025	0	
6026	0	
6027	0	
6028	0	
6029	0	
6030	0	
6031	0	
6032	0	
6033	0	
6034	0	
6035	0	
6036	0	
6037	0	
6038	0	
6039	0	
6040	0	
6041	0	
6042	0	
6043	0	
6044	0	
6045	0	
6046	0	
6047	0	
6048	0	
6049	0	
6050	0	
6051	0	
6052	0	
6053	0	
6054	0	
6055	0	
6056	0	
6057	0	
6058	0	
6059	0	
6060	0	
6061	0	
6062	0	
6063	0	
6064	0	
6065	0	
6066	0	
6067	0	
6068	0	
6069	0	
6070	0.00939784	
6071	0.0187957	
6072	0.0281935	
6073	0.0375914	
6074	0.113427	
6075	0.189262	
6076	0.265097	
6077	0.340933	
6078	0.426862	
6079	0.512792	
6080	0.598721	
6081	0.68465	
6082	0.728463	
6083	0.772276	
6084	0.816089	
6085	0.859903	
6086	0.870127	
6087	0.880352	
6088	0.890576	
6089	0.900801	
6090	0.899278	
6091	0.897755	
6092	0.896232	
6093	0.894709	
6094	0.894144	
6095	0.893578	
6096	0.893013	
6097	0.892447	
6098	0.893709	
6099	0.89497	
6100	0.896232	
6101	0.897494	
6102	0.891359	
6103	0.885225	
6104	0.87909	
6105	0.872955	
6106	0.840237	
6107	0.807518	
6108	0.7748	
6109	0.742081	
6110	0.666333	
6111	0.590585	
6112	0.514836	
6113	0.439088	
6114	0.329316	
6115	0.219544	
6116	0.109772	
6117	0	
6118	0	
6119	0	
6120	0	
6121	0	
6122	0	
6123	0	
6124	0	
6125	0	
6126	0	
6127	0	
6128	0	
6129	0	
6130	0	
6131	0	
6132	0	
6133	0	
6134	0	
6135	0	
6136	0	
6137	0	
6138	0	
6139	0	
6140	0	
6141	0	
6142	0	
6143	0	
6144	0	
6145	0	
6146	0	
6147	0	
6148	0	
6149	0	
6150	0	
6151	0	
6152	0	
6153	0	
6154	0	
6155	0	
6156	0	
6157	0	
6158	0	
6159	0	
6160	0	
6161	0	
6162	0	
6163	0	
6164	0	
6165	0	
6166	0.00987644	
6167	0.0197529	
6168	0.0296293	
6169	0.0395057	
6170	0.117604	
6171	0.195701	
6172	0.273799	
6173	0.351897	
6174	0.441351	
6175	0.530804	
6176	0.620258	
6177	0.709711	
6178	0.749086	
6179	0.788462	
6180	0.827837	
6181	0.867212	
6182	0.876784	
6183	0.886356	
6184	0.895928	
6185	0.905499	
6186	0.903368	
6187	0.901236	
6188	0.899104	
6189	0.896972	
6190	0.89558	
6191	0.894187	
6192	0.892795	
6193	0.891403	
6194	0.893056	
6195	0.894709	
6196	0.896363	
6197	0.898016	
6198	0.89397	
6199	0.889923	
6200	0.885877	
6201	0.881831	
6202	0.850505	
6203	0.819179	
6204	0.787852	
6205	0.756526	
6206	0.6813	
6207	0.606074	
6208	0.530848	
6209	0.455621	
6210	0.341716	
6211	0.227811	
6212	0.113905	
6213	0	
6214	0	
6215	0	
6216	0	
6217	0	
6218	0	
6219	0	
6220	0	
6221	0	
6222	0	
6223	0	
6224	0	
6225	0	
6226	0	
6227	0	
6228	0	
6229	0	
6230	0	
6231	0	
6232	0	
6233	0	
6234	0	
6235	0	
6236	0	
6237	0	
6238	0	
6239	0	
6240	0	
6241	0	
6242	0	
6243	0	
6244	0	
6245	0	
6246	0	
6247	0	
6248	0	
6249	0	
6250	0	
6251	0	
6252	0	
6253	0	
6254	0	
6255	0	
6256	0	
6257	0	
6258	0	
6259	0	
6260	0	
6261	0	
6262	0.00931082	
6263	0.0186216	
6264	0.0279325	
6265	0.0372433	
6266	0.114514	
6267	0.191786	
6268	0.269057	
6269	0.346328	
6270	0.430082	
6271	0.513836	
6272	0.59759	
6273	0.681344	
6274	0.724939	
6275	0.768535	
6276	0.81213	
6277	0.855726	
6278	0.866298	
6279	0.876871	
6280	0.887443	
6281	0.898016	
6282	0.895797	
6283	0.893578	
6284	0.891359	
6285	0.88914	
6286	0.88988	
6287	0.89062	
6288	0.891359	
6289	0.892099	
6290	0.893187	
6291	0.894274	
6292	0.895362	
6293	0.89645	
6294	0.88814	
6295	0.879829	
6296	0.871519	
6297	0.863209	
6298	0.830099	
6299	0.796989	
6300	0.763879	
6301	0.730769	
6302	0.656718	
6303	0.582666	
6304	0.508615	
6305	0.434563	
6306	0.325922	
6307	0.217282	
6308	0.108641	
6309	0	
6310	0	
6311	0	
6312	0	
6313	0	
6314	0	
6315	0	
6316	0	
6317	0	
6318	0	
6319	0	
6320	0	
6321	0	
6322	0	
6323	0	
6324	0	
6325	0	
6326	0	
6327	0	
6328	0	
6329	0	
6330	0	
6331	0	
6332	0	
6333	0	
6334	0	
6335	0	
6336	0	
6337	0	
6338	0	
6339	0	
6340	0	
6341	0	
6342	0	
6343	0	
6344	0	
6345	0	
6346	0	
6347	0	
6348	0	
6349	0	
6350	0	
6351	0	
6352	0	
6353	0	
6354	0	
6355	0	
6356	0	
6357	0	
6358	0	
6359	0	
6360	0	
6361	0	
6362	0.0107466	
6363	0.0214932	
6364	0.0322398	
6365	0.0429864	
6366	0.121258	
6367	0.19953	
6368	0.277802	
6369	0.356074	
6370	0.44283	
6371	0.529586	
6372	0.616342	
6373	0.703098	
6374	0.741646	
6375	0.780195	
6376	0.818743	
6377	0.857292	
6378	0.861686	
6379	0.866081	
6380	0.870475	
6381	0.874869	
6382	0.873303	
6383	0.871737	
6384	0.870171	
6385	0.868604	
6386	0.871389	
6387	0.874173	
6388	0.876958	
6389	0.879742	
6390	0.873608	
6391	0.867473	
6392	0.861338	
6393	0.855204	
6394	0.820919	
6395	0.786634	
6396	0.752349	
6397	0.718065	
6398	0.708275	
6399	0.698486	
6400	0.688696	
6401	0.678907	
6402	0.610468	
6403	0.542029	
6404	0.47359	
6405	0.405151	
6406	0.303864	
6407	0.202576	
6408	0.101288	
6409	0	
6410	0	
6411	0	
6412	0	
6413	0	
6414	0	
6415	0	
6416	0	
6417	0	
6418	0	
6419	0	
6420	0	
6421	0	
6422	0	
6423	0	
6424	0	
6425	0	
6426	0	
6427	0	
6428	0	
6429	0	
6430	0	
6431	0	
6432	0	
6433	0	
6434	0	
6435	0	
6436	0	
6437	0	
6438	0	
6439	0	
6440	0	
6441	0	
6442	0	
6443	0	
6444	0	
6445	0	
6446	0	
6447	0	
6448	0	
6449	0	
6450	0	
6451	0	
6452	0	
6453	0	
6454	0	
6455	0	
6456	0	
6457	0	
6458	0.0110512	
6459	0.0221023	
6460	0.0331535	
6461	0.0442047	
6462	0.12178	
6463	0.199356	
6464	0.276932	
6465	0.354507	
6466	0.43874	
6467	0.522973	
6468	0.607205	
6469	0.691438	
6470	0.730465	
6471	0.769492	
6472	0.808519	
6473	0.847546	
6474	0.854116	
6475	0.860686	
6476	0.867255	
6477	0.873825	
6478	0.874347	
6479	0.874869	
6480	0.875392	
6481	0.875914	
6482	0.87661	
6483	0.877306	
6484	0.878002	
6485	0.878698	
6486	0.88009	
6487	0.881483	
6488	0.882875	
6489	0.884267	
6490	0.874086	
6491	0.863905	
6492	0.853724	
6493	0.843543	
6494	0.811521	
6495	0.779499	
6496	0.747477	
6497	0.715454	
6498	0.643187	
6499	0.570919	
6500	0.498651	
6501	0.426384	
6502	0.319788	
6503	0.213192	
6504	0.106596	
6505	0	
6506	0	
6507	0	
6508	0	
6509	0	
6510	0	
6511	0	
6512	0	
6513	0	
6514	0	
6515	0	
6516	0	
6517	0	
6518	0	
6519	0	
6520	0	
6521	0	
6522	0	
6523	0	
6524	0	
6525	0	
6526	0	
6527	0	
6528	0	
6529	0	
6530	0	
6531	0	
6532	0	
6533	0	
6534	0	
6535	0	
6536	0	
6537	0	
6538	0	
6539	0	
6540	0	
6541	0	
6542	0	
6543	0	
6544	0	
6545	0	
6546	0	
6547	0	
6548	0	
6549	0	
6550	0	
6551	0	
6552	0	
6553	0	
6554	0.012574	
6555	0.0251479	
6556	0.0377219	
6557	0.0502959	
6558	0.127828	
6559	0.20536	
6560	0.282892	
6561	0.360425	
6562	0.441046	
6563	0.521667	
6564	0.602289	
6565	0.68291	
6566	0.713322	
6567	0.743735	
6568	0.774147	
6569	0.80456	
6570	0.810738	
6571	0.816916	
6572	0.823094	
6573	0.829273	
6574	0.803951	
6575	0.778629	
6576	0.753307	
6577	0.727985	
6578	0.72842	
6579	0.728855	
6580	0.72929	
6581	0.729725	
6582	0.739688	
6583	0.749652	
6584	0.759615	
6585	0.769579	
6586	0.75744	
6587	0.745301	
6588	0.733162	
6589	0.721023	
6590	0.679125	
6591	0.637226	
6592	0.595327	
6593	0.553428	
6594	0.490602	
6595	0.427776	
6596	0.36495	
6597	0.302123	
6598	0.226592	
6599	0.151062	
6600	0.0755308	
6601	0	
6602	0	
6603	0	
6604	0	
6605	0	
6606	0	
6607	0	
6608	0	
6609	0	
6610	0	
6611	0	
6612	0	
6613	0	
6614	0	
6615	0	
6616	0	
6617	0	
6618	0	
6619	0	
6620	0	
6621	0	
6622	0	
6623	0	
6624	0	
6625	0	
6626	0	
6627	0	
6628	0	
6629	0	
6630	0	
6631	0	
6632	0	
6633	0	
6634	0	
6635	0	
6636	0	
6637	0	
6638	0	
6639	0	
6640	0	
6641	0	
6642	0	
6643	0	
6644	0	
6645	0	
6646	0	
6647	0	
6648	0	
6649	0	
6650	0.00391577	
6651	0.00783153	
6652	0.0117473	
6653	0.0156631	
6654	0.0351984	
6655	0.0547337	
6656	0.0742691	
6657	0.0938044	
6658	0.122172	
6659	0.15054	
6660	0.178907	
6661	0.207275	
6662	0.229116	
6663	0.250957	
6664	0.272798	
6665	0.29464	
6666	0.30717	
6667	0.319701	
6668	0.332231	
6669	0.344762	
6670	0.353159	
6671	0.361556	
6672	0.369953	
6673	0.37835	
6674	0.397581	
6675	0.416812	
6676	0.436042	
6677	0.455273	
6678	0.441612	
6679	0.42795	
6680	0.414288	
6681	0.400627	
6682	0.387835	
6683	0.375044	
6684	0.362252	
6685	0.34946	
6686	0.315959	
6687	0.282457	
6688	0.248956	
6689	0.215454	
6690	0.197572	
6691	0.17969	
6692	0.161808	
6693	0.143926	
6694	0.107945	
6695	0.0719631	
6696	0.0359816	
6697	0	
6698	0	
6699	0	
6700	0	
6701	0	
6702	0	
6703	0	
6704	0	
6705	0	
6706	0	
6707	0	
6708	0	
6709	0	
6710	0	
6711	0	
6712	0	
6713	0	
6714	0	
6715	0	
6716	0	
6717	0	
6718	0	
6719	0	
6720	0	
6721	0	
6722	0	
6723	0	
6724	0	
6725	0	
6726	0	
6727	0	
6728	0	
6729	0	
6730	0	
6731	0	
6732	0	
6733	0	
6734	0	
6735	0	
6736	0	
6737	0	
6738	0	
6739	0	
6740	0	
6741	0	
6742	0	
6743	0	
6744	0	
6745	0	
