Interval,Load1
2132,18560.85125511187
2133,19834.20539010885
2134,16346.06597680163
2135,16583.957753028168
2136,16912.54369156072
2137,14101.136957057688
2138,14615.921050983547
2139,15496.249725571304
2140,13468.966619546783
2141,14872.81302117342
2142,16684.208199719396
2143,12306.419140705602
2144,8506.002350580666
2145,5846.9794968475135
2146,3415.326249959442
2147,2988.306476070492
2148,3273.510097128257
2149,3105.0794489734953
2150,4022.635530856459
2151,5563.3923108397175
2152,6958.929310111047
2153,12214.673473817425
2154,19093.241646532588
2155,18680.908716947597
2156,20229.40840376806
2157,20635.598990384387
2158,16753.50975192808
2159,16953.413682758935
2160,17238.297797035957
2161,14306.25173409776
2162,15031.863717131886
2163,16091.722061621816
2164,14218.864899298149
2165,16560.245217688996
2166,20204.372796615084
2167,16972.586394557795
2168,14967.376816306538
2169,12861.211056356584
2170,10072.784091672911
2171,10565.821479593566
2172,11019.90942386848
2173,10052.631833153315
2174,11250.781034018855
2175,14399.656470261298
2176,14252.458360084016
2177,18142.700515689372
2178,22400.314138984235
2179,20549.104444851248
2180,21599.30435532915
2181,21796.14560815
2182,17270.464764231092
2183,17338.612633957244
2184,17391.56845672897
2185,14100.588586351749
2186,14741.281429863224
2187,15558.25613884682
2188,13659.167656528303
2189,16082.735204782919
2190,19446.61836765104
2191,16016.88616011228
2192,13132.058975449316
2193,11174.315861593446
2194,8493.463644641746
2195,8722.224311319413
2196,9121.862341517844
2197,7672.552346935484
2198,7959.067439077989
2199,9803.984924538443
2200,9674.997106739818
2201,12454.650873212295
2202,18353.202572082504
2203,18463.807001465757
2204,20091.062950673528
2205,20571.956501218236
2206,16512.574073730982
2207,16582.820637650468
2208,15144.259799057565
2209,12493.856043031466
2210,13302.731579501678
2211,14215.806138588778
2212,13014.91967059218
2213,15212.147647313812
2214,18353.84631870676
2215,15174.454594130937
2216,13558.099749601484
2217,12285.534787635404
2218,9406.260411698422
2219,9468.067741131448
2220,9961.14113436555
2221,8550.255872706271
2222,9205.578993532848
2223,10762.035337188394
2224,10623.987069809888
2225,14032.998360422249
2226,19374.239923627116
2227,18978.053307680275
2228,20690.48357855981
2229,21214.109467293107
2230,16764.71811361328
2231,16694.938277636524
2232,16948.063290971066
2233,14245.221734595041
2234,15258.230807410915
2235,15974.323345165918
2236,14106.427295666424
2237,16427.82945907546
2238,19830.431708200173
2239,16672.80653854399
2240,16659.2900615156
2241,15456.115148515979
2242,11693.38399475211
2243,11428.591656656261
2244,10650.8321735905
2245,9235.699437987198
2246,9460.658643978217
2247,11792.072146951343
2248,11749.215577268473
2249,15247.7619576626
2250,19934.513117952294
2251,18994.27484600056
2252,20663.93456205997
2253,20911.477325685162
2254,16386.304407587664
2255,16005.051095187104
2256,15830.44596615101
2257,12534.001618145563
2258,12891.939368069507
2259,13634.962971483395
2260,12307.538957481482
2261,14813.372055166921
2262,18144.8575739477
2263,14262.530268773507
2264,11892.325076901556
2265,11144.80390206273
2266,9556.155065696337
2267,9933.715010765314
2268,9970.73529947602
2269,8360.690715381312
2270,8854.343284944358
2271,9763.199785753857
2272,8974.995932938826
2273,11156.273191846592
2274,17021.97338520642
2275,17546.46766991589
2276,18915.52961932669
2277,19242.57357294429
2278,15121.177950669717
2279,14667.55934781554
2280,14058.304221343142
2281,11398.8424886153
2282,11676.817357246844
2283,12284.08298125391
2284,10867.932138134433
2285,12955.51509035555
2286,14926.962244890447
2287,10332.26582822593
2288,7389.6396817513105
2289,5990.760642773555
2290,4588.722063894053
2291,3690.8884478775835
2292,3794.3992900362273
2293,2981.3250462902465
2294,3033.5249552729033
2295,3810.59360104833
2296,4932.289079455465
2297,7824.167719708863
2298,14674.077135079295
2299,15526.16050316035
2300,17059.04898598499
2301,17797.400577453278
2302,14198.110308927864
2303,14190.36986581979
2304,14541.478584536866
2305,12020.315789608436
2306,12472.64093184579
2307,12779.634548960794
2308,11490.701419534309
2309,12688.43631634877
2310,14382.680149293932
2311,10583.114001331347
2312,8209.019843557982
2313,6561.212641889964
2314,4524.647441200739
2315,4520.053672596392
2316,4019.747184034077
2317,3052.687222290358
2318,4132.610325368665
2319,6512.682842004164
2320,6854.118669594555
2321,10567.050678523616
2322,17102.62216981715
2323,17369.879030341603
2324,19053.840148247284
2325,19281.40945221087
2326,15178.52179622559
2327,15249.681424734075
2328,15251.592670070599
2329,12435.904148998887
2330,13306.628367835663
2331,14244.072053813745
2332,12552.06866838811
2333,14961.527083715693
2334,18273.82813385943
2335,15328.135862176474
2336,14523.528986606469
2337,13533.470606873412
2338,10138.396194375098
2339,10624.799535821017
2340,11147.844454051274
2341,10850.506028105026
2342,11710.46539557782
2343,12967.744101522749
2344,12422.599166262211
2345,15972.745115408432
2346,20208.911947562156
2347,19213.722533368644
2348,20843.552985479437
2349,20877.66386282385
2350,16231.474967752683
2351,15715.42161682599
2352,15446.53208202622
2353,13004.972924773654
2354,13409.274773449786
2355,14036.961005938256
2356,12414.896667462215
2357,14732.74272039909
2358,17532.40322299953
2359,13596.89680892982
2360,11090.999173311722
2361,9395.465013183783
2362,6924.3324991468735
2363,6622.853501306212
2364,6388.987951433277
2365,5688.030651550147
2366,5861.00342774053
2367,6768.476665234925
2368,7186.7033899424405
2369,10186.42384298764
2370,16336.170802999024
2371,17649.250901063613
2372,20131.340086897195
2373,20055.1567466602
2374,14964.416069750985
2375,14631.652713309777
2376,13561.686843478858
2377,11091.691509954184
2378,11853.097502582808
2379,13340.370449773
2380,12227.249831263334
2381,14570.37205732314
2382,17582.622777117453
2383,12831.743225076129
2384,9038.147120660953
2385,6508.031792860715
2386,4221.098448804521
2387,3733.023036670311
2388,3517.1261278355214
2389,3920.682978296218
2390,4424.868391371136
2391,5271.466178829183
2392,6286.918158775665
2393,9683.566173884283
2394,16442.47842892113
2395,17256.627934718315
2396,18982.86787285255
2397,19108.301815379295
2398,14909.10549354156
2399,14572.713495063574
2400,14785.534315444394
2401,12882.836945877783
2402,13819.866448767085
2403,14522.918163696955
2404,12857.159895818777
2405,15522.560604043543
2406,19019.487740833058
2407,14154.326536718163
2408,11873.300849350573
2409,10989.683118579627
2410,7538.64509586826
2411,8261.432090110187
2412,9646.561382370006
2413,9414.087572733346
2414,9860.356857980809
2415,11016.094433892631
2416,10420.979565427178
2417,12170.934049839863
2418,16859.630164783466
2419,17275.217934286364
2420,19071.046512479974
2421,19029.10990950281
2422,14907.031067661212
2423,14089.505470005834
2424,13615.488928791137
2425,11081.787238307052
2426,11895.47693611056
2427,12638.598455968593
2428,11490.540468175885
2429,14050.31871913741
2430,17570.889918350935
2431,14339.60174212928
2432,11469.795043682663
2433,9689.123570040623
2434,7699.286273430354
2435,7824.487394670812
2436,8013.0449649361435
2437,7093.2048782717175
2438,6959.77647646207
2439,7471.935794187257
2440,7464.286592893413
2441,10211.184090954213
2442,16401.43684266707
2443,17318.697683685
2444,19122.044763592683
2445,19606.166668747173
2446,16065.131203607536
2447,16685.87343939185
2448,16890.520099992096
2449,14127.526606553256
2450,15022.223309466823
2451,15897.272447459429
2452,13865.188576948587
2453,15738.488256542341
2454,17337.00995512277
2455,12140.1915892153
2456,8925.049961459685
2457,7195.852350211922
2458,5388.115612782476
2459,5070.365898467074
2460,5192.9337707530085
2461,4766.1890635369255
2462,5314.595512988106
2463,6117.948098058839
2464,6548.320759446487
2465,10024.695991964367
2466,16648.104753803447
2467,17206.63016732551
2468,18988.46648576492
2469,19229.92773705365
2470,14922.052313542641
2471,14382.121757348
2472,14029.975706590807
2473,11660.939634593085
2474,11657.824508614654
2475,12022.173197629909
2476,10651.098859474498
2477,11696.849410129647
2478,12768.542387933183
2479,8688.28249046276
2480,6104.960121255592
2481,4064.4041846657356
2482,2851.12385739107
2483,2007.6572389986613
2484,1480.9200522514361
2485,1197.3961788572365
2486,1362.1699962383964
2487,2482.325968890247
2488,4751.018754600762
2489,8279.328021452702
2490,14132.99129026135
2491,15526.525315338338
2492,17481.47600936918
2493,17873.36381281895
2494,13933.585793682809
2495,13348.777077341585
2496,13201.86390754068
2497,10930.250090037483
2498,11890.340992052728
2499,12776.355696004153
2500,11678.884295712229
2501,13783.383055407203
2502,16390.53036742034
2503,12534.82197353458
2504,10255.702634554409
2505,8578.071047847568
2506,6777.544191112093
2507,6704.446497696621
2508,6526.599126491146
2509,6216.961169041559
2510,6839.743002097491
2511,8465.844189856822
2512,9288.70487665443
2513,13001.047692000784
2514,18336.610974279203
2515,18327.749590222258
2516,20328.680577687228
2517,20709.51665564382
2518,15920.641219443294
2519,15078.362750361766
2520,14261.233289150783
2521,11697.190794655247
2522,12578.950520043543
2523,13605.739870970116
2524,11957.64708916421
2525,14238.875163227416
2526,17255.717409549623
2527,14400.563502412888
2528,13336.070944280502
2529,13032.491362767743
2530,10347.985253344088
2531,10242.325794319184
2532,10368.80753941004
2533,8498.652043113156
2534,8952.111310228183
2535,9750.598210714856
2536,8864.907050709604
2537,10982.47832048785
2538,16306.759100128567
2539,17295.762284526063
2540,18839.63491919278
2541,19218.09104945664
2542,15116.222002756842
2543,14838.77126353789
2544,14463.957600102902
2545,11986.18183224061
2546,12942.341519644115
2547,13469.695334105014
2548,12076.219332449722
2549,14435.779073905118
2550,17775.22957166544
2551,13338.532000515415
2552,10764.518608099637
2553,9444.245037591154
2554,7347.343265350478
2555,7344.556595742156
2556,8155.9729575109395
2557,7606.439534845932
2558,8329.933186085782
2559,9541.279042802445
2560,9767.471824430286
2561,12793.31743905755
2562,19284.04635954675
2563,19699.94108506827
2564,21189.809229699058
2565,21218.442508572123
2566,17372.278657935414
2567,17425.880883068916
2568,17624.536394531162
2569,14491.52879911338
2570,15074.16506010312
2571,16034.20489205272
2572,14170.944858877107
2573,16727.964234595485
2574,19792.679060817427
2575,14048.272404858775
2576,11120.400654651485
2577,10096.134586373873
2578,8108.288587561884
2579,8797.830226810496
2580,9626.324082582812
2581,8444.247610680295
2582,9018.665249615487
2583,9454.583648089341
2584,8289.817422203585
2585,8802.407282135278
2586,9097.09871934187
2587,8086.788973708245
2588,17112.44888126811
2589,20205.459102838715
2590,17507.0246235753
2591,19059.821189568385
2592,20504.910983235408
2593,17673.678435306356
2594,19098.000981973375
2595,20613.762005314333
2596,17722.619653355177
2597,16827.70098356253
2598,10510.46037014998
2599,9543.599998329515
2600,10608.871558004883
2601,11519.388238591548
2602,10124.635116665188
2603,10320.594340362242
2604,11505.762421751831
2605,10858.145332482774
2606,11213.071613647508
2607,12206.400521097208
2608,11215.309396830116
2609,13849.37979346177
2610,19188.625678855766
2611,18544.220826124285
2612,19870.34295025518
2613,20064.950169536212
2614,15723.78952932039
2615,15251.79320060437
2616,14804.950020435637
2617,12231.118093834675
2618,12551.469500770465
2619,12841.793226810385
2620,11005.572283480029
2621,12183.852626454243
2622,13069.853607604486
2623,9218.132389618699
2624,7015.953151408026
2625,6006.226862667948
2626,3805.913966225443
2627,2650.9125376020866
2628,2258.616207792248
2629,1535.540484925723
2630,1326.778134330344
2631,2274.540229112962
2632,3570.9267153902074
2633,6232.237872841103
2634,12648.232395831414
2635,14316.44885379562
2636,16306.763007138592
2637,16925.529084892172
2638,14062.354786836167
2639,14268.117849222594
2640,14259.72267325297
2641,11698.765080667901
2642,11767.370928346856
2643,12187.053099133544
2644,11128.70884855768
2645,12215.058259260622
2646,12674.586610147513
2647,8177.059680868989
2648,5401.415290417566
2649,2572.616291335913
2650,1002.0166520122657
2651,1127.730358722109
2652,640.4432943042643
2653,329.07268290320826
2654,0.0
2655,204.85454012373611
2656,1612.2526926666396
2657,4219.22816417543
2658,11000.422071400983
2659,13252.807180786971
2660,15107.817472212411
2661,15542.001533996761
2662,12596.722434673045
2663,12550.307203140086
2664,13498.255389097496
2665,11723.533912780498
2666,12629.862836132725
2667,13024.323125352576
2668,12087.275841353669
2669,14599.334752198327
2670,17494.411894308352
2671,12547.181592907325
2672,10005.05233773245
2673,8714.729884688171
2674,6460.334839397987
2675,6123.556234245878
2676,6564.421857348476
2677,6367.433044808924
2678,7704.4241907780815
2679,9242.97902788016
2680,8935.439244859988
2681,12623.994542182043
2682,18301.442255763468
2683,19303.636731974177
2684,21458.241034357714
2685,21862.17291686814
2686,17121.13918348421
2687,17003.625331486015
2688,16942.489225575624
2689,13678.120409644474
2690,14352.088253524093
2691,15338.926416613276
2692,13739.40866946901
2693,16409.538717682422
2694,19015.3528581829
2695,13472.058403771516
2696,11141.444911333076
2697,10345.704490585778
2698,8829.5649916243
2699,9216.026915351751
2700,10296.337799020193
2701,9805.681099379659
2702,11182.128599192281
2703,12905.919194752041
2704,12380.56039498916
2705,15408.098188887707
2706,21612.276724514842
2707,21389.396395211283
2708,23248.645202574102
2709,23203.19641456721
2710,18222.43130847068
2711,17938.06703639043
2712,17761.513287242
2713,14174.579303366181
2714,14832.63369724004
2715,15783.895604870735
2716,14257.537054440954
2717,16724.91141226991
2718,19352.611520712395
2719,14275.155826553813
2720,12011.146686010086
2721,11477.956043217113
2722,9845.537913410406
2723,10496.21460080812
2724,11355.10925567909
2725,10333.719840666852
2726,11347.57088986337
2727,13283.37425173558
2728,12733.946989097678
2729,16027.662786674993
2730,22141.526662898264
2731,21724.902256341316
2732,23882.060171853947
2733,23745.654338074215
2734,18009.224460234283
2735,17251.03470368641
2736,16375.600441649714
2737,13168.713736521724
2738,13669.254906226339
2739,14356.158653802479
2740,12641.734970017073
2741,15105.189629159464
2742,17881.429558145854
2743,13535.671252933023
2744,11596.14130414429
2745,11280.18827013998
2746,9674.864745647748
2747,10497.501118098879
2748,11488.012151579956
2749,10218.057676289054
2750,11706.12428967692
2751,13354.5811269204
2752,12313.547625628033
2753,15359.4067505387
2754,21299.546015954387
2755,20740.565996609752
2756,22173.053707802057
2757,22259.90625461078
2758,17224.255316809933
2759,16770.253651854633
2760,16335.751461604306
2761,13137.701328265588
2762,13857.269615537864
2763,14151.421069285192
2764,12683.626383318946
2765,15132.295720179589
2766,17404.52315801192
2767,12590.08724575012
2768,10300.664111802427
2769,9398.972809441115
2770,7447.943976734444
2771,7857.009782136418
2772,8356.870838069188
2773,8021.789302404353
2774,8987.577164640481
2775,10790.531817430157
2776,10428.420857513249
2777,13347.218819674981
2778,18954.155839054976
2779,19030.26602204355
2780,20730.35540271701
2781,20930.984983504677
2782,16033.727853463952
2783,15150.26179000526
2784,14440.623093626373
2785,11300.887902876959
2786,11595.18690685729
2787,12168.184140829811
2788,10575.592571758978
2789,12125.127485146504
2790,13128.643656654365
2791,8839.201434620183
2792,6778.7165254096535
2793,5642.33526720581
2794,4883.7233567373
2795,4836.020050772868
2796,5205.948461874903
2797,4423.190409407672
2798,5568.991322085405
2799,6363.980299608404
2800,6469.586457067744
2801,8973.576637243623
2802,14676.19057949411
2803,15220.511990901987
2804,16937.549938803553
2805,17838.341259435052
2806,14209.226794754477
2807,13777.80845692083
2808,13411.780939927592
2809,11263.06844077962
2810,11923.245524357375
2811,12546.559493342962
2812,11077.52318135186
2813,12784.821218836989
2814,13218.181898703371
2815,8580.477972317174
2816,6305.413044856956
2817,5335.410499263762
2818,4421.394471298464
2819,4418.0605116929155
2820,4427.322677548167
2821,5051.0096848111025
2822,7175.664241055716
2823,8854.962738757062
2824,9908.391861379298
2825,13501.075010044919
2826,19281.317592432955
2827,18084.68795876995
2828,18876.072952603303
2829,19088.928382521786
2830,15040.227828994715
2831,14598.357869380688
2832,14475.777819705652
2833,11821.393427410989
2834,12201.190263629967
2835,12890.559314393004
2836,11125.065997671167
2837,13405.74395255065
2838,15545.980682453714
2839,12704.084768580193
2840,11488.041957738425
2841,10195.456105392785
2842,8569.296041484822
2843,9098.315814806416
2844,10168.020542391516
2845,9623.526686783878
2846,10748.754045799058
2847,12321.792763484582
2848,11433.666100808754
2849,13642.420212331004
2850,17113.498491793427
2851,16804.553686304782
2852,18845.65906212145
2853,19056.69245161578
2854,14917.025451021396
2855,14367.178895234783
2856,14203.91810845082
2857,11700.73633252963
2858,12645.564921770205
2859,13236.89749216223
2860,12037.994188670771
2861,14645.133414539789
2862,16975.77619810817
2863,12733.064722332128
2864,10608.134996821966
2865,9383.679132934252
2866,7425.792755946345
2867,7505.94067526004
2868,7294.393697557122
2869,6305.028692195422
2870,6744.722645538065
2871,8094.381483391953
2872,8067.295554989196
2873,10926.983114612593
2874,16999.642618631988
2875,17866.689210724442
2876,20247.863430989986
2877,20590.883836179055
2878,15954.960099896405
2879,15597.901055766451
2880,15303.666458119917
2881,12095.850894166748
2882,12931.548284067876
2883,13632.063177653015
2884,12357.786491947983
2885,14837.144150711221
2886,17123.155567419824
2887,12525.890555238948
2888,10514.758243833163
2889,9518.042012124439
2890,7511.106065194795
2891,7587.253494116814
2892,8173.840336738754
2893,7430.9294598139695
2894,8034.79706697048
2895,9115.972055477576
2896,9163.712943977534
2897,11913.732419723328
2898,17456.324781972493
2899,18308.399046993552
2900,20340.040998265
2901,20094.39458511128
2902,15457.723278679498
2903,14895.158937430557
2904,15147.48498170132
2905,12897.148069354182
2906,13317.834545969314
2907,14099.454386308385
2908,13057.354740749668
2909,15688.315420839024
2910,17097.860654357428
2911,12805.544231452319
2912,11512.46134711324
2913,10983.467654434498
2914,8727.035681566675
2915,9257.878402397215
2916,9934.435583235467
2917,9361.845190830834
2918,10504.458388537661
2919,11223.406684422558
2920,10377.656543457471
2921,12729.165785287756
2922,17434.986943132393
2923,18107.38641227518
2924,20323.590109052297
2925,20388.596517743536
2926,15812.861984286314
2927,15581.585922257182
2928,15811.720265044112
2929,12971.674292241349
2930,13921.608597853352
2931,14926.62277521462
2932,13063.34240695978
2933,15362.107662131346
2934,17278.835059832996
2935,12514.7828660675
2936,10859.290456737614
2937,10652.155383209956
2938,8899.305262635917
2939,8940.60344223538
2940,9130.399157780877
2941,8012.270157838055
2942,8683.375843939497
2943,9769.602433432397
2944,8953.48527408109
2945,11859.723219004783
2946,17554.006306975847
2947,18309.69845007322
2948,19992.644339937717
2949,20081.731257690983
2950,15747.270290543713
2951,15349.330363195031
2952,15017.24189225115
2953,11946.793449454308
2954,12652.202320581155
2955,13573.787340951727
2956,12188.186827141746
2957,13712.157126557457
2958,13650.075197186516
2959,8567.41497323282
2960,6479.78161471489
2961,5999.015937661791
2962,4591.111071226333
2963,4420.14460077275
2964,4407.813072465229
2965,3980.8827726864693
2966,4003.489172443769
2967,4814.170326265142
2968,5987.003461116334
2969,9060.274359963767
2970,15069.398992994642
2971,16059.02381048092
2972,18115.21212082026
2973,18250.693744222193
2974,14588.121617264924
2975,14873.012232797355
2976,14232.155533404393
2977,11357.550007429572
2978,11474.244386379625
2979,12311.101912050342
2980,10763.765379954737
2981,12102.99643213764
2982,11838.684751653136
2983,6986.12399284313
2984,4541.734263213579
2985,2810.14778100285
2986,1729.4011336231242
2987,1124.9315728405477
2988,937.7391048451846
2989,1051.7433289762653
2990,1555.222814116491
2991,2961.685760385186
2992,4506.607490472446
2993,8320.288737485687
2994,13315.944905156897
2995,14965.79841154943
2996,17239.995572176405
2997,17582.444528720043
2998,14000.818116300394
2999,13864.40034626418
3000,13782.158071854034
3001,11545.724509462216
3002,12142.775762921485
3003,12917.317273608178
3004,11419.112464205211
3005,13421.473384904511
3006,15110.201844020185
3007,11573.937996870045
3008,10011.923917041006
3009,8713.116642231125
3010,6782.848749819163
3011,6972.8772463508685
3012,7013.575159609991
3013,5753.407878009997
3014,5761.063872923925
3015,6951.818412948954
3016,6734.3590625567795
3017,8944.460012079342
3018,14628.694637385799
3019,15480.435846173701
3020,17715.693334314143
3021,17674.53819800208
3022,13645.061207181321
3023,13389.835403540588
3024,13542.890577739008
3025,11405.072434514468
3026,12157.996378469192
3027,13038.987923081982
3028,11268.047905962705
3029,13088.97130387153
3030,15325.876032480543
3031,10877.121768913981
3032,9385.547597138877
3033,8722.795756451578
3034,7469.439627668566
3035,7638.51500703145
3036,6849.090895683806
3037,5729.324094066981
3038,6252.202887538606
3039,6755.5216066975045
3040,6716.712016239473
3041,9283.448995959752
3042,15153.966990657394
3043,16257.821342353764
3044,18228.56112857911
3045,18266.923618102126
3046,14441.570032686463
3047,13717.011091996259
3048,13656.438394151972
3049,11292.72117769989
3050,11528.789898029878
3051,11722.814606311496
3052,10219.111899873795
3053,12512.313643470294
3054,14965.71767137236
3055,11362.076939478548
3056,9926.77466948597
3057,9575.665399759202
3058,8292.958130419778
3059,9290.833089651689
3060,9858.667428299283
3061,9008.841693266035
3062,9735.785462723548
3063,10512.56346234401
3064,8917.167751272926
3065,10957.810100682498
3066,15832.004884270182
3067,17146.405533753354
3068,19348.158672193626
3069,19361.18352568439
3070,14770.906405932448
3071,14169.1527931595
3072,14274.768845585371
3073,11943.188802974531
3074,12705.358189543682
3075,13324.29986266289
3076,12121.755786877944
3077,14448.648692519415
3078,17067.700567950742
3079,13877.798884686259
3080,13496.536961252981
3081,12976.162555048022
3082,9954.555240777296
3083,9828.479441508618
3084,10160.864477247109
3085,8912.333912481054
3086,9011.757475949811
3087,9943.105239227001
3088,8971.479899875283
3089,11818.760036449097
3090,16588.33015612336
3091,17092.741964400004
3092,19190.129797016503
3093,19405.863495501624
3094,15296.571549861297
3095,15502.914626461712
3096,15879.038149763848
3097,12754.587960736942
3098,13334.219823550906
3099,14547.446369482588
3100,13012.950163503889
3101,15558.021796267714
3102,18163.45663068784
3103,15276.066535978009
3104,15984.367809734596
3105,16117.644397132599
3106,12474.306891906905
3107,12246.71158662697
3108,12243.77516580827
3109,11538.061852585246
3110,13343.577530175737
3111,15474.532885437582
3112,13499.358240932077
3113,15318.460929115485
3114,18900.31318045796
3115,18182.659065494634
3116,20479.943825976567
3117,21132.637650860604
3118,16995.843592502584
3119,16934.582545084035
3120,17059.761846078414
3121,13761.71458155946
3122,14316.233290990274
3123,14936.54634653489
3124,12981.162877977606
3125,14324.394486827196
3126,15426.212847788827
3127,11419.108377677083
3128,10584.006652803548
3129,9353.193822148438
3130,7224.746355975183
3131,7317.884090748243
3132,7650.326975676805
3133,6802.327147765993
3134,7274.31656693951
3135,7996.702185369886
3136,8562.105763842002
3137,11000.366130087736
3138,15885.96406310857
3139,16349.137064047674
3140,18576.55878896996
3141,19484.908386794254
3142,15777.248528508277
3143,15744.704909790642
3144,15802.86604205922
3145,12887.080590520623
3146,13508.753506657056
3147,13853.473293988673
3148,12129.06521298503
3149,13906.010315967576
3150,14370.023463322164
3151,9097.621602634563
3152,6841.704831555299
3153,5991.741048764786
3154,4739.554316604339
3155,4724.133731366602
3156,4619.112692608067
3157,4598.885618072029
3158,5770.161240125688
3159,7156.947599418185
3160,7497.765503500954
3161,9640.48483603723
3162,14723.859089444548
3163,15672.918925043472
3164,17966.118541979748
3165,18219.384465160612
3166,14129.760575977363
3167,14136.15301222386
3168,14118.691553015882
3169,11743.222912640626
3170,12544.341786382547
3171,13469.417763717085
3172,12211.519030721496
3173,14559.298073385282
3174,16015.765726544907
3175,11285.720132196177
3176,9983.010951209631
3177,10111.987515694409
3178,8030.371789217703
3179,8054.40851239751
3180,8089.936442666405
3181,7169.8533848986135
3182,8034.667202920634
3183,8927.582844477043
3184,8861.009225785856
3185,11934.316198900797
3186,16896.302598371552
3187,17456.404746230757
3188,19429.716513521926
3189,20039.45369127875
3190,15883.342134130748
3191,15748.211492430904
3192,15451.796080879607
3193,12746.85205570931
3194,13127.535868599369
3195,13804.137149912884
3196,12274.35536053371
3197,14427.235215818697
3198,16178.196520227886
3199,12088.86899106543
3200,10617.107695015071
3201,10001.702275058109
3202,8415.920625459145
3203,8762.052430318712
3204,9383.647063436445
3205,8668.645203133441
3206,9856.343463259172
3207,11740.734029702317
3208,11610.17892243697
3209,14261.520186649437
3210,18987.721992083876
3211,18985.142029298593
3212,21652.522357090515
3213,22110.77540924433
3214,17266.49144675221
3215,17405.28228260197
3216,17297.885165009167
3217,14183.095309804861
3218,14544.230713069259
3219,15312.73642727863
3220,13745.049724701072
3221,15731.551767476167
3222,18664.409813884988
3223,15797.995025964901
3224,16581.94929182052
3225,15899.894824222443
3226,11822.7010303121
3227,11548.671173297093
3228,11562.211257411285
3229,9884.670335530278
3230,11754.851728459127
3231,14354.189293811009
3232,13717.011954035615
3233,16452.152263206335
3234,19744.828246157456
3235,18410.347842621617
3236,20164.84256644456
3237,20737.915938309896
3238,16538.147909521413
3239,15921.628857123953
3240,15876.17727538005
3241,13446.209956657913
3242,14077.00926555312
3243,14847.818260867309
3244,13237.384092895401
3245,15274.66498846218
3246,17855.304591283682
3247,14380.786351179133
3248,13268.142741633603
3249,12492.410466486766
3250,9254.201337044175
3251,9127.949593952566
3252,8450.073158874799
3253,6658.254069650053
3254,6467.079984795175
3255,6829.512993485849
3256,7624.381797324906
3257,10082.541674163891
3258,14440.604242395873
3259,15711.054856450744
3260,17919.660785195614
3261,18421.40779169435
3262,14857.822768473043
3263,15048.225654449709
3264,14905.255294348128
3265,12067.157469657594
3266,12649.16349371451
3267,13711.498929743673
3268,11728.692606656725
3269,13204.317007776544
3270,14095.902698166366
3271,10577.206813077517
3272,8951.912887793966
3273,8269.299244189777
3274,6334.338247940857
3275,6012.371367651663
3276,5786.854791062581
3277,4492.611339778985
3278,4025.7169304605522
3279,4525.264088199793
3280,4813.075639007016
3281,7458.537264272627
3282,12594.211768638763
3283,13848.06182592104
3284,16114.618508957677
3285,16949.42267442034
3286,13458.27203223442
3287,13102.658397647983
3288,13025.77853102749
3289,10943.198083821548
3290,11958.682691454289
3291,12806.683307955665
3292,11398.773224796756
3293,13674.402790047261
3294,13653.949907924482
3295,9274.657913175322
3296,8575.196827699012
3297,7883.710611055009
3298,6500.105392801979
3299,7265.7483789086555
3300,8320.408373032133
3301,8128.900961022585
3302,9584.618738312227
3303,10576.144288041274
3304,10723.678875887477
3305,13124.83209826988
3306,16215.236058811775
3307,15535.736445747616
3308,17644.043576914257
3309,18245.14467322659
3310,14419.966729882219
3311,13789.057870661998
3312,13892.09392068502
3313,11753.351043446186
3314,12683.344662854708
3315,13826.370342050186
3316,12186.138856339692
3317,13500.7393819344
3318,14672.73311314987
3319,11577.620071226827
3320,11460.619318509744
3321,10523.24256268743
3322,7775.237872187121
3323,7621.548424484933
3324,7425.575874546381
3325,6724.378828205492
3326,7572.356198956806
3327,8228.550270241447
3328,7854.454449251336
3329,10490.037135947312
3330,14283.911899795121
3331,14570.641639068348
3332,16610.027148475034
3333,16672.844668882775
3334,13048.553906647729
3335,13548.482116396986
3336,14345.907174064305
3337,12076.996539207188
3338,12516.815878700794
3339,13381.951216998303
3340,11629.450376061995
3341,12968.822601022814
3342,14209.816276032827
3343,9795.402139939684
3344,8053.2983872226605
3345,7500.318372804237
3346,6238.966725270933
3347,6300.4832781201285
3348,5784.315105404877
3349,4520.544499296122
3350,4618.97662241388
3351,5214.08689491594
3352,5971.498849087434
3353,7675.855508544982
3354,12365.252372356825
3355,14931.777487663667
3356,17705.314519888074
3357,18161.90227331662
3358,13953.753873633117
3359,14361.314411121111
3360,14385.817967007124
3361,11670.760363693042
3362,12443.64206491022
3363,13516.498456131872
3364,11716.036575286402
3365,13412.840898280969
3366,14788.225001701629
3367,11127.773224252453
3368,9613.175318469584
3369,9421.85140570699
3370,7887.501043970555
3371,7671.952946445309
3372,7062.943682463071
3373,5921.126067796643
3374,6411.205302336397
3375,7750.81894185154
3376,7856.145329451529
3377,9861.65964143849
3378,14791.271490243225
3379,15801.887740735978
3380,18072.861544032086
3381,19062.763773977873
3382,14714.242647891739
3383,13817.608568425061
3384,13979.741822729216
3385,11889.038931485604
3386,12715.006513252336
3387,13421.048913885172
3388,11226.46529244633
3389,13190.265731114034
3390,14819.95270572885
3391,11490.432861901356
3392,11094.1082955262
3393,10684.298331944867
3394,8794.229017222047
3395,9835.318563721847
3396,11226.986843341687
3397,10095.132815000785
3398,8885.124167005164
3399,8643.774880968036
3400,7968.146616872001
