Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
734,0,0,3.6,0
735,0,0,5.99699,0
736,0,0,10,0
737,0,0,15.67077,0
738,0,0,18.9123,0
739,0,0,12.78553,0
740,0,0,9.67202,0
741,0,0,7.16145,0
742,0,0,7.45757,0
743,0,0,10,0
744,0,0,3.44111,0
745,0,0,1.80759,0
746,0,0,1.34,0
747,0,0,1.46,0
748,0,0,3,0
749,0,0,9.21844,0
750,0,0,9.66221,0
751,0,0,14.59607,0
752,0,0,6.17057,0
753,0,0,4,0
754,0,0,5.68,0
755,0,0,2.5,0
756,0,0,2.5,0
757,0,0,3.9,0
758,0,0,2.5,0
759,0,0,5.28663,0
760,0,0,9.57278,0
761,0,0,15.21742,0
762,0,0,20.41831,0
763,0,0,13.17673,0
764,0,0,11.29659,0
765,0,0,12.45826,0
766,0,0,7.61265,0
767,0,0,7.97995,0
768,0,0,7.8,0
769,0,0,0.5,0
770,0,0,0.25,0
771,0,0,0.25,0
772,0,0,0.39072,0
773,0,0,15,0
774,0,0,7.6437,0
775,0,0,12.75743,0
776,0,0,12.86084,0
777,0,0,9.62668,0
778,0,0,6.22758,0
779,0,0,4.65641,0
780,0,0,3.31641,0
781,0,0,10,0
782,0,0,10,0
783,0,0,9.24652,0
784,0,0,11.77634,0
785,0,0,13.67948,0
786,0,0,20.36548,0
787,0,0,13.86287,0
788,0,0,12.04961,0
789,0,0,9.22902,0
790,0,0,7.29,0
791,0,0,8.63979,0
792,0,0,7.8,0
793,0,0,1.97707,0
794,0,0,1.12387,0
795,0,0,1.33359,0
796,0,0,1.74,0
797,0,0,9.58317,0
798,0,0,10.47148,0
799,0,0,16.97265,0
800,0,0,13.03111,0
801,0,0,8.73471,0
802,0,0,5.23974,0
803,0,0,6.2,0
804,0,0,6.60962,0
805,0,0,6.38885,0
806,0,0,4.0231,0
807,0,0,5.96882,0
808,0,0,7.04188,0
809,0,0,11.39387,0
810,0,0,16.09901,0
811,0,0,10.75665,0
812,0,0,5.84484,0
813,0,0,10,0
814,0,0,11.33375,0
815,0,0,15,0
816,0,0,18.86,0
817,0,0,6.37211,0
818,0,0,11.32275,0
819,0,0,18.86,0
820,0,0,18.86,0
821,0,0,10,0
822,0,0,8,0
823,0,0,10,0
824,0,0,10,0
825,0,0,0.7,0
826,0,0,25,0
827,0,0,25,0
828,0,0,18.86,0
829,0,0,18.86,0
830,0,0,18.86,0
831,0,0,18.86,0
832,0,0,8.4,0
833,0,0,9.45871,0
834,0,0,13.07073,0
835,0,0,6.53954,0
836,0,0,6.24175,0
837,0,0,11.05496,0
838,0,0,7.29,0
839,0,0,15.42578,0
840,0,0,10.86086,0
841,0,0,3.92384,0
842,0,0,3,0
843,0,0,3,0
844,0,0,4.30709,0
845,0,0,9.87763,0
846,0,0,15.06383,0
847,0,0,25,0
848,0,0,17.64,0
849,0,0,10,0
850,0,0,7.5,0
851,0,0,6.37,0
852,0,0,10.12,0
853,0,0,9.9,0
854,0,0,3.6,0
855,0,0,6.465,0
856,0,0,10,0
857,0,0,8.35238,0
858,0,0,11.89795,0
859,0,0,9.5585,0
860,0,0,6.29,0
861,0,0,9.7354,0
862,0,0,7.29,0
863,0,0,13.5566,0
864,0,0,25,0
865,0,0,10,0
866,0,0,10,0
867,0,0,25,0
868,0,0,25,0
869,0,0,11.82319,0
870,0,0,9.18799,0
871,0,0,12.63776,0
872,0,0,10,0
873,0,0,8,0
874,0,0,6.40617,0
875,0,0,6.37,0
876,0,0,10.12,0
877,0,0,7.33402,0
878,0,0,6.22211,0
879,0,0,5.99,0
880,0,0,16.8842,0
881,0,0,10.19096,0
882,0,0,17.56246,0
883,0,0,11.78892,0
884,0,0,9.72786,0
885,0,0,10,0
886,0,0,9.52807,0
887,0,0,7,0
888,0,0,15,0
889,0,0,3,0
890,0,0,3.10356,0
891,0,0,3,0
892,0,0,3,0
893,0,0,6.78763,0
894,0,0,6.08907,0
895,0,0,15.93326,0
896,0,0,10.88558,0
897,0,0,5.50417,0
898,0,0,7.5,0
899,0,0,4.55303,0
900,0,0,4.91862,0
901,0,0,6.53,0
902,0,0,4.081,0
903,0,0,5.99,0
904,0,0,9.77,0
905,0,0,13.39657,0
906,0,0,20.01379,0
907,0,0,13.43757,0
908,0,0,11.6478,0
909,0,0,8.04203,0
910,0,0,7.29,0
911,0,0,5.97827,0
912,0,0,7.8,0
913,0,0,4.24257,0
914,0,0,3.95927,0
915,0,0,3.01274,0
916,0,0,2.41893,0
917,0,0,10,0
918,0,0,7.68112,0
919,0,0,18.10788,0
920,0,0,8.2629,0
921,0,0,4.86982,0
922,0,0,10,0
923,0,0,10,0
924,0,0,10,0
925,0,0,5,0
926,0,0,5,0
927,0,0,9.31,0
928,0,0,19.97823,0
929,0,0,10.63886,0
930,0,0,14.36172,0
931,0,0,14.3306,0
932,0,0,11.92207,0
933,0,0,6,0
934,0,0,7.28,0
935,0,0,10,0
936,0,0,7.8,0
937,0,0,1.29807,0
938,0,0,1,0
939,0,0,1,0
940,0,0,1.41,0
941,0,0,9.97,0
942,0,0,8.44944,0
943,0,0,17.18953,0
944,0,0,8.492,0
945,0,0,3.08802,0
946,0,0,4,0
947,0,0,6.2,0
948,0,0,4.9,0
949,0,0,6.53,0
950,0,0,10.57,0
951,0,0,9.16773,0
952,0,0,8.12904,0
953,0,0,17.4649,0
954,0,0,20.89111,0
955,0,0,11.75425,0
956,0,0,12.30765,0
957,0,0,6,0
958,0,0,6.34071,0
959,0,0,7,0
960,0,0,5,0
961,0,0,3,0
962,0,0,3,0
963,0,0,3,0
964,0,0,2.45909,0
965,0,0,7.31033,0
966,0,0,11.37074,0
967,0,0,12.5992,0
968,0,0,6,0
969,0,0,6.64875,0
970,0,0,4.47535,0
971,0,0,6.2,0
972,0,0,6,0
973,0,0,5.92,0
974,0,0,3.08,0
975,0,0,5,0
976,0,0,8.77617,0
977,0,0,14.1072,0
978,0,0,19.52028,0
979,0,0,12.95109,0
980,0,0,6.8989,0
981,0,0,7.5573,0
982,0,0,6.01001,0
983,0,0,10.47545,0
984,0,0,11.98826,0
985,0,0,10,0
986,0,0,10,0
987,0,0,10,0
988,0,0,10,0
989,0,0,10,0
990,0,0,10,0
991,0,0,4,0
992,0,0,10,0
993,0,0,10.9369,0
994,0,0,7.5,0
995,0,0,6.2,0
996,0,0,4.9,0
997,0,0,7.86514,0
998,0,0,7.05092,0
999,0,0,5.99,0
1000,0,0,10,0
1001,0,0,10.05415,0
1002,0,0,16.52545,0
1003,0,0,10.24865,0
1004,0,0,11.85704,0
1005,0,0,5.62139,0
1006,0,0,9.36719,0
1007,0,0,2.2562,0
1008,0,0,7.8,0
1009,0,0,3,0
1010,0,0,10,0
1011,0,0,10,0
1012,0,0,10,0
1013,0,0,25,0
1014,0,0,3.97573,0
1015,0,0,4.87267,0
1016,0,0,10,0
1017,0,0,10,0
1018,0,0,6.88,0
1019,0,0,0.7,0
1020,0,0,11.41475,0
1021,0,0,1.82,0
1022,0,0,0.1,0
1023,0,0,2.31244,0
1024,0,0,3.50205,0
1025,0,0,12.20607,0
1026,0,0,27.52347,0
1027,0,0,14.29882,0
1028,0,0,11.95842,0
1029,0,0,8.14,0
1030,0,0,7.92217,0
1031,0,0,10,0
1032,0,0,12.72364,0
1033,0,0,3,0
1034,0,0,3,0
1035,0,0,3,0
1036,0,0,4,0
1037,0,0,3.50517,0
1038,0,0,10.4117,0
1039,0,0,13.88974,0
1040,0,0,5.24704,0
1041,0,0,3.49,0
1042,0,0,10,0
1043,0,0,9.94,0
1044,0,0,10,0
1045,0,0,6.38,0
1046,0,0,3.6,0
1047,0,0,11.78966,0
1048,0,0,9.2675,0
1049,0,0,15.73061,0
1050,0,0,25.454,0
1051,0,0,17.89817,0
1052,0,0,9.42114,0
1053,0,0,6.19168,0
1054,0,0,9.28287,0
1055,0,0,3.48,0
1056,0,0,3.89745,0
1057,0,0,3,0
1058,0,0,3,0
1059,0,0,3,0
1060,0,0,3,0
1061,0,0,10,0
1062,0,0,8.18049,0
1063,0,0,12.42829,0
1064,0,0,10,0
1065,0,0,8.20505,0
1066,0,0,7.5,0
1067,0,0,12.7,0
1068,0,0,11.26,0
1069,0,0,5.92,0
1070,0,0,9.90117,0
1071,0,0,7.82611,0
1072,0,0,8.06849,0
1073,0,0,13.10595,0
1074,0,0,20.23595,0
1075,0,0,11.62683,0
1076,0,0,9.25609,0
1077,0,0,11.99212,0
1078,0,0,8.21267,0
1079,0,0,10,0
1080,0,0,13.59564,0
1081,0,0,3,0
1082,0,0,3,0
1083,0,0,3,0
1084,0,0,3,0
1085,0,0,8.29181,0
1086,0,0,9.20806,0
1087,0,0,11.0575,0
1088,0,0,1.4331,0
1089,0,0,17.00914,0
1090,0,0,15,0
1091,0,0,7.27633,0
1092,0,0,4.9,0
1093,0,0,15.73818,0
1094,0,0,14.48379,0
1095,0,0,5.92,0
1096,0,0,8.4,0
1097,0,0,15.65409,0
1098,0,0,18.42703,0
1099,0,0,13.5143,0
1100,0,0,7.60133,0
1101,0,0,7.89,0
1102,0,0,14.11689,0
1103,0,0,18.86,0
1104,0,0,18.86,0
1105,0,0,15,0
1106,0,0,18.86,0
1107,0,0,15.3974,0
1108,0,0,10,0
1109,0,0,14.14292,0
1110,0,0,10.57933,0
1111,0,0,15,0
1112,0,0,15,0
1113,0,0,15,0
1114,0,0,18.86,0
1115,0,0,25,0
1116,0,0,24.77543,0
1117,0,0,18.86,0
1118,0,0,15,0
1119,0,0,15,0
1120,0,0,13.61372,0
1121,0,0,12.32982,0
1122,0,0,17.64,0
1123,0,0,10.60113,0
1124,0,0,8.45929,0
1125,0,0,9.16753,0
1126,0,0,7.29,0
1127,0,0,9.25924,0
1128,0,0,15,0
1129,0,0,15,0
1130,0,0,15,0
1131,0,0,15,0
1132,0,0,10,0
1133,0,0,15.98747,0
1134,0,0,5.61062,0
1135,0,0,12.32914,0
1136,0,0,7.61806,0
