Interval,HA_CISD
1872,67.14762
1873,59.49752
1874,60.3054
1875,60.52733
1876,60.83224
1877,61.83271
1878,114.94945
1879,68.72792
1880,57.7697
1881,66.9807
1882,56.98609
1883,56.67601
1884,52.20248
1885,32.92074
1886,35.61506
1887,39.27479
1888,56.63029
1889,61.53529
1890,77.98948
1891,66.08774
1892,95.15795
1893,71.28643
1894,63.11727
1895,65.68371
1896,67.19985
1897,61.53529
1898,61.53529
1899,61.53529
1900,60.49032
1901,60.07958
1902,79.44678
1903,89.84387
1904,61.53529
1905,69.53884
1906,59.19242
1907,58.02252
1908,57.89564
1909,57.63027
1910,55.86641
1911,55.66804
1912,62.44349
1913,65.34702
1914,68.30039
1915,82.65843
1916,67.02898
1917,91.55974
1918,67.92564
1919,64.40999
1920,64.44136
1921,61.11362
1922,60.31802
1923,61.53529
1924,61.53529
1925,61.53529
1926,62.87745
1927,61.93011
1928,54.60733
1929,49.14902
1930,19.75447
1931,7.7618
1932,6.46333
1933,8.27864
1934,8.62631
1935,21.98965
1936,30.61635
1937,59.49639
1938,66.82275
1939,100.83484
1940,133.96656
1941,76.12122
1942,77.23249
1943,73.25098
1944,61.77694
1945,60.0513
1946,59.97818
1947,64.26472
1948,67.84317
1949,73.38939
1950,66.78867
1951,62.15649
1952,54.49185
1953,54.09718
1954,38.29973
1955,25.10254
1956,25.61017
1957,32.70319
1958,37.23635
1959,53.95618
1960,72.97524
1961,62.99914
1962,76.17162
1963,72.72673
1964,73.91368
1965,78.74681
1966,70.06335
1967,67.80644
1968,61.79075
1969,62.56148
1970,61.53529
1971,60.84843
1972,61.0017
1973,59.53416
1974,72.22509
1975,62.56148
1976,61.53529
1977,53.1261
1978,47.29236
1979,43.27885
1980,36.54925
1981,48.11141
1982,56.09943
1983,60.62858
1984,61.72621
1985,66.90028
1986,69.58698
1987,67.67048
1988,71.6701
1989,74.53192
1990,65.17366
1991,70.14582
1992,68.43199
1993,61.15634
1994,59.32256
1995,59.52869
1996,57.85486
1997,59.45229
1998,73.53673
1999,62.56148
2000,57.58183
2001,51.81017
2002,54.07448
2003,51.64396
2004,49.16242
2005,37.16821
2006,38.68952
2007,54.76333
2008,57.95429
2009,60.96069
2010,71.28063
2011,63.91469
2012,68.60925
2013,67.58478
2014,67.15726
2015,62.77411
2016,61.53529
2017,57.40543
2018,57.97577
2019,58.14015
2020,59.01013
2021,59.28951
2022,71.26262
2023,69.32279
2024,54.73841
2025,55.16353
2026,57.01452
2027,35.86806
2028,34.86869
2029,36.90255
2030,38.58588
2031,55.24009
2032,1781.91644
2033,64.72528
2034,69.27946
2035,79.15418
2036,70.78108
2037,76.13673
2038,73.75201
2039,67.33788
2040,61.29423
2041,59.87315
2042,61.53529
2043,61.53529
2044,60.99664
2045,61.53529
2046,69.78418
2047,65.99797
2048,58.17766
2049,53.14226
2050,58.79697
2051,38.30058
2052,33.93389
2053,33.64662
2054,55.76938
2055,55.8915
2056,59.19593
2057,60.50479
2058,73.0549
2059,73.48793
2060,75.34271
2061,81.07228
2062,79.34219
2063,64.70429
2064,61.27655
2065,61.53529
2066,61.53529
2067,60.24843
2068,61.53529
2069,61.53529
2070,60.68031
2071,62.56148
2072,52.14719
2073,53.62149
2074,56.97548
2075,43.04347
2076,29.44506
2077,31.18766
2078,46.77928
2079,46.74251
2080,54.44788
2081,60.07659
2082,67.56222
2083,70.66288
2084,76.02799
2085,78.91829
2086,82.30257
2087,75.40459
2088,62.68581
2089,61.53529
2090,62.94543
2091,61.53529
2092,61.47424
2093,63.36495
2094,64.08081
2095,57.9474
2096,53.48018
2097,47.71824
2098,35.21028
2099,28.59015
2100,24.12144
2101,22.37229
2102,23.91426
2103,26.41361
2104,45.67741
2105,58.18358
2106,75.40663
2107,81.25039
2108,80.57789
2109,80.91327
2110,78.04853
2111,66.52188
2112,61.81445
2113,65.77253
2114,61.66676
2115,61.53529
2116,61.53529
2117,61.53529
2118,61.53529
2119,59.37028
2120,32.93532
2121,29.05462
2122,39.90539
2123,33.99991
2124,30.6511
2125,25.74929
2126,28.08939
2127,31.39695
2128,58.49318
2129,61.89115
2130,70.30773
2131,66.53996
2132,68.41143
2133,73.61169
2134,67.33384
2135,60.10103
2136,55.83241
2137,57.03273
2138,59.16924
2139,61.30403
2140,61.99429
2141,62.23414
2142,67.8129
2143,96.22207
2144,59.16629
2145,54.58806
2146,56.00109
2147,38.18569
2148,34.51824
2149,35.35634
2150,36.4414
2151,57.75219
2152,61.7349
2153,61.53529
2154,68.7732
2155,78.45507
2156,64.24448
2157,75.52453
2158,63.36342
2159,71.09981
2160,59.58757
2161,56.1757
2162,55.67723
2163,55.67163
2164,55.71951
2165,56.54118
2166,61.4066
2167,65.72778
2168,65.49519
2169,55.85392
2170,57.55874
2171,58.18411
2172,48.76665
2173,52.57457
2174,57.14875
2175,57.85614
2176,61.0949
2177,64.90372
2178,70.49694
2179,78.78433
2180,89.14641
2181,75.52453
2182,63.36342
2183,71.09981
2184,59.58757
2185,58.74469
2186,58.31858
2187,59.1091
2188,59.65619
2189,61.54763
2190,67.06906
2191,88.12152
2192,53.73067
2193,56.17981
2194,55.92871
2195,41.03562
2196,30.59803
2197,30.98463
2198,44.1575
2199,44.59709
2200,60.96069
2201,59.98418
2202,66.24303
2203,69.81244
2204,73.20392
2205,90.29743
2206,67.82787
2207,70.58735
2208,60.5265
2209,57.66671
2210,56.21184
2211,55.98682
2212,56.00665
2213,57.55505
2214,60.36595
2215,86.59274
2216,50.49504
2217,59.24236
2218,56.39713
2219,55.51962
2220,50.4278
2221,41.21971
2222,46.82501
2223,55.86345
2224,58.67562
2225,58.86994
2226,67.7956
2227,72.77283
2228,83.47513
2229,113.54418
2230,77.03715
2231,73.95333
2232,64.97585
2233,61.12386
2234,59.51683
2235,59.20664
2236,60.09273
2237,61.53529
2238,65.48732
2239,64.38901
2240,57.4643
2241,61.735
2242,61.26624
2243,69.56042
2244,60.5106
2245,59.23795
2246,58.45379
2247,56.67584
2248,55.6621
2249,57.60633
2250,67.38052
2251,75.66143
2252,74.71274
2253,80.09819
2254,66.41081
2255,67.48454
2256,60.46697
2257,58.67332
2258,59.46707
2259,58.54293
2260,59.36472
2261,58.77653
2262,57.41565
2263,50.91531
2264,51.65503
2265,27.06131
2266,25.91138
2267,12.44433
2268,9.23298
2269,23.67745
2270,27.3695
2271,33.26237
2272,43.63514
2273,56.0682
2274,70.52038
2275,61.00164
2276,65.02145
2277,71.37538
2278,66.81607
2279,63.90778
2280,59.90093
2281,60.26403
2282,59.49238
2283,59.55716
2284,59.38349
2285,59.00697
2286,60.83734
2287,50.57949
2288,36.69666
2289,27.35145
2290,25.32042
2291,20.94932
2292,20.94037
2293,23.28021
2294,23.72764
2295,24.95049
2296,33.59736
2297,54.26285
2298,66.96549
2299,63.92475
2300,71.99795
2301,75.16593
2302,67.8917
2303,62.81522
2304,59.55407
2305,58.58343
2306,59.3257
2307,61.40069
2308,66.58581
2309,63.13223
2310,65.86088
2311,69.18239
2312,68.26103
2313,56.98781
2314,41.76271
2315,42.91298
2316,49.00993
2317,59.90554
2318,59.61322
2319,59.87099
2320,60.96069
2321,62.59038
2322,65.67611
2323,73.97533
2324,78.09575
2325,81.13991
2326,62.56148
2327,70.23013
2328,60.33083
2329,59.46707
2330,57.51726
2331,58.60211
2332,59.47397
2333,60.152
2334,129.21707
2335,58.59967
2336,70.09879
2337,53.35557
2338,51.81017
2339,56.46046
2340,57.48617
2341,1623.35612
2342,72.98
2343,70.87086
2344,63.7175
2345,60.5081
2346,70.87371
2347,79.18366
2348,125.57896
2349,83.5932
2350,64.21162
2351,64.43494
2352,60.3349
2353,59.48519
2354,59.43437
2355,59.31324
2356,55.7937
2357,54.97684
2358,65.72292
2359,59.56412
2360,58.22015
2361,31.98598
2362,32.36114
2363,46.23502
2364,50.01967
2365,52.61811
2366,46.62886
2367,52.95003
2368,53.21141
2369,56.46259
2370,66.23227
2371,78.77718
2372,193.99154
2373,102.48705
2374,68.78363
2375,57.35325
2376,57.22956
2377,57.21919
2378,57.15969
2379,56.63127
2380,54.90595
2381,57.97965
2382,74.92922
2383,58.40902
2384,56.19818
2385,32.5996
2386,36.76191
2387,28.87803
2388,8.27655
2389,26.77877
2390,37.15007
2391,45.12396
2392,55.79079
2393,58.18204
2394,64.06799
2395,72.87464
2396,79.79746
2397,79.82578
2398,64.21162
2399,64.32326
2400,62.56148
2401,65.72423
2402,61.88432
2403,61.96125
2404,66.24168
2405,66.51555
2406,79.97022
2407,64.23309
2408,58.22202
2409,55.92651
2410,51.94806
2411,54.41029
2412,52.00731
2413,50.86211
2414,57.3525
2415,66.24593
2416,57.7463
2417,59.32112
2418,64.06799
2419,70.77999
2420,75.99942
2421,87.81752
2422,77.58677
2423,67.61763
2424,64.99354
2425,62.56148
2426,62.61558
2427,61.37189
2428,60.49538
2429,60.98596
2430,55.13676
2431,52.97784
2432,36.00198
2433,25.40802
2434,23.94462
2435,18.66757
2436,12.18453
2437,11.71201
2438,12.10737
2439,24.02463
2440,38.38155
2441,53.06784
2442,67.39062
2443,76.71141
2444,63.90962
2445,63.48242
2446,68.54642
2447,61.15902
2448,59.37307
2449,60.83119
2450,63.67905
2451,64.38833
2452,61.53529
2453,61.45511
2454,59.91977
2455,49.38154
2456,35.57831
2457,26.78146
2458,24.47227
2459,23.75007
2460,22.76318
2461,18.76341
2462,17.42529
2463,18.27265
2464,24.62005
2465,49.26081
2466,72.69179
2467,65.21849
2468,195
2469,64.06799
2470,71.22662
2471,60.60889
2472,60.1576
2473,61.53529
2474,61.75151
2475,60.96069
2476,59.46707
2477,59.50404
2478,62.42799
2479,62.78028
2480,60.96069
2481,39.03726
2482,36.28606
2483,34.89245
2484,35.50484
2485,52.93053
2486,58.396
2487,60.4962
2488,66.64616
2489,65.62321
2490,68.85426
2491,69.94537
2492,71.62783
2493,74.03202
2494,62.69405
2495,63.85691
2496,60.6566
2497,60.38926
2498,59.46707
2499,59.80393
2500,60.12692
2501,60.71374
2502,73.4175
2503,60.25059
2504,60.59893
2505,46.92253
2506,57.40692
2507,58.07705
2508,55.12308
2509,55.8504
2510,55.6415
2511,58.08584
2512,69.37522
2513,61.80714
2514,66.76454
2515,78.63101
2516,81.51097
2517,81.15828
2518,74.96657
2519,65.55302
2520,60.90722
2521,60.98488
2522,61.13247
2523,61.53529
2524,61.53529
2525,61.87667
2526,72.696
2527,58.92199
2528,57.48956
2529,48.03368
2530,39.02295
2531,40.28691
2532,32.23743
2533,35.6853
2534,49.44479
2535,51.76048
2536,57.95373
2537,61.53529
2538,71.8759
2539,79.74253
2540,79.64168
2541,100.31279
2542,72.74459
2543,65.60885
2544,61.42364
2545,61.43169
2546,60.484
2547,60.79359
2548,60.07146
2549,61.53529
2550,73.35554
2551,58.64162
2552,56.83909
2553,52.27256
2554,33.79921
2555,28.47826
2556,29.58354
2557,48.0165
2558,48.69309
2559,58.81054
2560,106.69703
2561,61.53529
2562,73.48793
2563,85.69628
2564,73.48793
2565,90.46668
2566,71.60862
2567,67.8035
2568,61.53529
2569,60.21892
2570,57.83875
2571,57.43336
2572,57.39338
2573,57.85486
2574,62.12748
2575,59.46707
2576,103.57783
2577,56.50817
2578,57.45731
2579,52.80179
2580,53.03484
2581,60.9557
2582,61.00076
2583,63.79783
2584,59.83296
2585,57.93736
2586,57.57135
2587,64.94863
2588,76.08141
2589,66.57147
2590,72.85283
2591,63.96964
2592,59.67673
2593,59.30887
2594,60.17414
2595,60.23062
2596,60.4436
2597,59.5014
2598,59.8623
2599,49.23767
2600,36.40474
2601,26.50211
2602,24.12391
2603,14.46402
2604,27.92352
2605,26.51023
2606,28.57994
2607,24.62279
2608,35.35316
2609,47.36069
2610,74.153
2611,82.85208
2612,70.40291
2613,61.7293
2614,67.07836
2615,63.54048
2616,57.90598
2617,58.71656
2618,59.50449
2619,60.4509
2620,59.90885
2621,57.9949
2622,55.5145
2623,48.55493
2624,30.94965
2625,17.74531
2626,21.44892
2627,20.59154
2628,17.76533
2629,21.30026
2630,13.01109
2631,22.45491
2632,22.28997
2633,52.49557
2634,66.39576
2635,71.64546
2636,63.63777
2637,85.71443
2638,76.02799
2639,60.10934
2640,59.88291
2641,59.81876
2642,60.04193
2643,60.75462
2644,61.36974
2645,61.07611
2646,60.96069
2647,56.87029
2648,1763.34768
2649,181.62346
2650,1492.77721
2651,180.46237
2652,180.49748
2653,29.68617
2654,32.84775
2655,44.8398
2656,54.7027
2657,58.82116
2658,61.53529
2659,83.66792
2660,76.37626
2661,78.9534
2662,62.79847
2663,58.10186
2664,59.96842
2665,62.80919
2666,63.91512
2667,66.20412
2668,63.86511
2669,72.62601
2670,62.42799
2671,58.76454
2672,55.84334
2673,57.82422
2674,48.27621
2675,37.1631
2676,32.86929
2677,47.03776
2678,52.66504
2679,56.82393
2680,58.53033
2681,62.30353
2682,75.03613
2683,77.54539
2684,78.52495
2685,86.35182
2686,70.45449
2687,71.0239
2688,63.30656
2689,61.53529
2690,61.53529
2691,61.52793
2692,60.52136
2693,62.96474
2694,63.03885
2695,57.04237
2696,55.95508
2697,50.53851
2698,37.62856
2699,37.44674
2700,46.8683
2701,47.24963
2702,53.39922
2703,55.63771
2704,64.65529
2705,62.96546
2706,68.38933
2707,79.86136
2708,78.24492
2709,76.02799
2710,67.53018
2711,66.81214
2712,62.56148
2713,61.53974
2714,61.31318
2715,60.74989
2716,62.47396
2717,65.75968
2718,66.00635
2719,59.95302
2720,59.66087
2721,57.2109
2722,56.73471
2723,54.42789
2724,52.21147
2725,56.07381
2726,1755.34858
2727,2363.75463
2728,68.56966
2729,65.77563
2730,72.86616
2731,81.15992
2732,78.98379
2733,118.85195
2734,74.22318
2735,67.38843
2736,60.77251
2737,60.96964
2738,60.51032
2739,59.70438
2740,60.51047
2741,61.53529
2742,1780.85619
2743,57.94412
2744,62.74149
2745,57.17483
2746,58.42108
2747,56.59411
2748,53.78146
2749,46.50402
2750,53.33709
2751,56.13432
2752,57.75116
2753,58.93005
2754,65.31965
2755,74.28206
2756,76.39086
2757,85.23095
2758,62.46457
2759,74.19853
2760,61.91347
2761,63.82781
2762,61.53529
2763,61.1754
2764,61.25913
2765,61.53529
2766,71.52609
2767,60.21041
2768,53.59217
2769,36.4343
2770,27.91412
2771,27.34144
2772,21.11068
2773,21.15512
2774,36.13021
2775,33.22212
2776,32.20025
2777,58.03582
2778,3961.5354
2779,6000
2780,64.34301
2781,63.95991
2782,1953.27674
2783,63.76562
2784,59.59975
2785,59.35146
2786,61.18123
2787,60.7324
2788,60.75253
2789,60.74711
2790,60.39076
2791,47.79446
2792,35.10743
2793,22.5952
2794,22.13012
2795,24.40094
2796,27.66407
2797,28.45111
2798,31.52101
2799,31.97609
2800,44.17511
2801,58.6777
2802,76.02799
2803,75.04366
2804,73.43335
2805,90.47043
2806,75.89095
2807,62.23537
2808,62.34246
2809,61.53529
2810,61.53529
2811,61.53529
2812,64.06799
2813,61.53529
2814,68.11134
2815,64.83392
2816,58.09013
2817,57.50118
2818,57.28283
2819,52.58928
2820,51.81017
2821,52.58943
2822,58.10909
2823,58.6561
2824,64.23198
2825,60.23632
2826,78.46267
2827,78.96889
2828,84.83593
2829,96.45594
2830,81.17356
2831,73.789
2832,62.13662
2833,61.53529
2834,61.69779
2835,65.06351
2836,66.63453
2837,66.73585
2838,72.05636
2839,61.59184
2840,59.46707
2841,54.3787
2842,56.43854
2843,51.64804
2844,58.91657
2845,59.67515
2846,66.37968
2847,63.01441
2848,61.93403
2849,63.91852
2850,78.39239
2851,134.89825
2852,153.27604
2853,104.12326
2854,72.04884
2855,63.02672
2856,61.52793
2857,59.90168
2858,59.43888
2859,60.73874
2860,60.14496
2861,60.81892
2862,76.52675
2863,60.4945
2864,60.95233
2865,56.93646
2866,58.13705
2867,59.70418
2868,55.63771
2869,49.83247
2870,50.34431
2871,61.53529
2872,4122.84973
2873,61.82386
2874,68.70584
2875,70.36689
2876,68.71547
2877,82.0224
2878,74.50142
2879,59.9397
2880,60.03446
2881,60.64751
2882,60.26248
2883,59.49362
2884,60.77884
2885,61.92108
2886,81.4704
2887,61.2457
2888,60.28031
2889,58.1115
2890,60.32026
2891,66.73347
2892,57.82646
2893,59.964
2894,58.0447
2895,61.0949
2896,58.52532
2897,58.20077
2898,64.66203
2899,71.70377
2900,97.98759
2901,69.34526
2902,64.06799
2903,66.92555
2904,62.81035
2905,58.35069
2906,62.57249
2907,60.9654
2908,60.00955
2909,62.04092
2910,64.51157
2911,62.43882
2912,55.58217
2913,42.40742
2914,55.42032
2915,57.19727
2916,58.05588
2917,58.13697
2918,58.25424
2919,57.54355
2920,60.36923
2921,58.11803
2922,60.46436
2923,67.95298
2924,72.11964
2925,69.60029
2926,79.74644
2927,61.36405
2928,60.57677
2929,57.90705
2930,59.89769
2931,60.39597
2932,61.80256
2933,61.2561
2934,58.79663
2935,55.93003
2936,47.88236
2937,33.93016
2938,51.83865
2939,55.34986
2940,55.82111
2941,54.47749
2942,54.32402
2943,54.9326
2944,60.91931
2945,61.91498
2946,67.95303
2947,71.50363
2948,66.67012
2949,69.67487
2950,66.79845
2951,61.80256
2952,58.43888
2953,58.20085
2954,59.31614
2955,61.80256
2956,63.42733
2957,59.81371
2958,58.64521
2959,40.18902
2960,29.80599
2961,8.2907
2962,8.29334
2963,24.01755
2964,29.45807
2965,29.80296
2966,24.59819
2967,26.69268
2968,30.20416
2969,56.29599
2970,70.91324
2971,76.51604
2972,69.295
2973,79.12894
2974,69.44873
2975,65.01977
2976,57.07041
2977,60.47869
2978,59.52915
2979,59.10979
2980,57.26376
2981,57.49204
2982,60.37105
2983,54.69086
2984,54.16995
2985,55.97006
2986,59.94128
2987,53.69452
2988,52.89899
2989,56.57989
2990,56.73287
2991,60.57963
2992,74.74416
2993,62.50177
2994,75.96012
2995,71.74386
2996,70.90678
2997,82.29124
2998,69.93883
2999,66.28949
3000,61.80256
3001,60.38814
3002,58.14706
3003,56.89748
3004,61.12848
3005,76.20412
3006,64.50196
3007,55.06475
3008,55.68056
3009,59.0723
3010,59.18202
3011,58.57559
3012,63.96923
3013,60.23281
3014,61.1248
3015,59.37973
3016,73.41578
3017,61.90906
3018,78.81482
3019,69.60769
3020,76.96791
3021,77.18755
3022,67.7659
3023,61.80256
3024,60.85267
3025,60.24018
3026,60.41083
3027,60.6804
3028,66.8549
3029,55.64322
3030,56.84909
3031,53.74073
3032,53.16422
3033,56.6479
3034,58.05571
3035,58.11941
3036,56.85844
3037,60.1565
3038,51.81483
3039,53.16199
3040,56.06731
3041,61.83182
3042,77.40899
3043,75.99121
3044,195
3045,97.19745
3046,75.81191
3047,60.75563
3048,58.21338
3049,60.58821
3050,60.06011
3051,61.80256
3052,73.3446
3053,66.82814
3054,114.86701
3055,61.80256
3056,59.34843
3057,52.12798
3058,58.17538
3059,59.58746
3060,58.60251
3061,54.72731
3062,48.82933
3063,52.35388
3064,59.84585
3065,61.69461
3066,74.36696
3067,71.8359
3068,71.84088
3069,85.05823
3070,69.79494
3071,62.33453
3072,59.49956
3073,59.87159
3074,60.21806
3075,61.80256
3076,61.69461
3077,62.23647
3078,65.84253
3079,63.59155
3080,57.70637
3081,33.82043
3082,58.36087
3083,55.78838
3084,57.98768
3085,59.09348
3086,63.20083
3087,64.78834
3088,69.47808
3089,63.14169
3090,73.18947
3091,80.94926
3092,153.13525
3093,68.58806
3094,72.60503
3095,65.4875
3096,61.2955
3097,60.2996
3098,62.2392
3099,68.02052
3100,71.47548
3101,64.5416
3102,61.80256
3103,56.96195
3104,51.96103
3105,47.31722
3106,46.88697
3107,53.73327
3108,33.81764
3109,38.96713
3110,72.6346
3111,54.33915
3112,1057.5519
3113,61.80256
3114,75.18663
3115,81.95824
3116,69.06687
3117,78.08625
3118,62.80725
3119,58.81045
3120,57.63285
3121,57.67743
3122,60.33719
3123,59.67486
3124,59.37173
3125,61.09227
3126,60.91551
3127,54.93209
3128,47.92936
3129,41.8319
3130,33.15094
3131,50.41482
3132,44.17195
3133,41.8505
3134,29.35053
3135,26.54419
3136,43.34972
3137,54.47159
3138,72.35532
3139,63.17875
3140,61.80256
3141,79.75971
3142,67.37244
3143,56.61026
3144,53.68557
3145,52.3844
3146,53.5865
3147,51.62473
3148,56.85269
3149,61.43572
3150,56.46347
3151,55.36526
3152,51.78162
3153,49.99609
3154,49.53334
3155,46.67688
3156,57.12574
3157,59.98796
3158,55.52572
3159,56.85725
3160,59.37893
3161,61.40707
3162,74.49506
3163,67.23324
3164,72.4928
3165,4167.97481
3166,1982.84389
3167,57.41941
3168,55.79995
3169,58.57737
3170,58.85814
3171,58.13314
3172,58.78615
3173,60.23689
3174,62.87643
3175,54.43764
3176,55.45589
3177,58.73153
3178,58.73106
3179,53.98032
3180,53.82585
3181,58.74194
3182,57.57071
3183,61.3813
3184,2328.65399
3185,61.63941
3186,64.38827
3187,66.93634
3188,71.8363
3189,92.89534
3190,68.60171
3191,61.1472
3192,59.1773
3193,59.6407
3194,59.89589
3195,59.81032
3196,61.56573
3197,65.80176
3198,73.65461
3199,60.71824
3200,58.28616
3201,56.99269
3202,58.36187
3203,54.72885
3204,59.91579
3205,56.83637
3206,56.92546
3207,59.32346
3208,73.68144
3209,62.68479
3210,83.96305
3211,79.95388
3212,193.86243
3213,76.20412
3214,69.31347
3215,62.82387
3216,61.80256
3217,62.60555
3218,62.9391
3219,70.14329
3220,60.83969
3221,59.67585
3222,76.02565
3223,108.9206
3224,59.52115
3225,57.74142
3226,58.36177
3227,60.61094
3228,62.33214
3229,62.01178
3230,64.58752
3231,59.05176
3232,63.49768
3233,64.44855
3234,72.33549
3235,75.12491
3236,74.34468
3237,83.27796
3238,67.75156
3239,57.11127
3240,56.88567
3241,57.78319
3242,56.89323
3243,56.85182
3244,58.06024
3245,60.79376
3246,97.29603
3247,100.03757
3248,61.11074
3249,57.72893
3250,60.6721
3251,60.40768
3252,61.89624
3253,60.84851
3254,57.35041
3255,59.83013
3256,79.17052
3257,62.83329
3258,76.20412
3259,67.24586
3260,66.93973
3261,73.65461
3262,69.17748
3263,62.83329
3264,62.22859
3265,58.14284
3266,60.21613
3267,59.68977
3268,58.13314
3269,60.02977
3270,61.12526
3271,47.83869
3272,30.14835
3273,49.2553
3274,33.03434
3275,30.12088
3276,27.45754
3277,29.35854
3278,45.14865
3279,45.3165
3280,61.80256
3281,58.57203
3282,67.17619
3283,70.0527
3284,72.32449
3285,76.36266
3286,68.65516
3287,58.56937
3288,57.70504
3289,60.49458
3290,61.80256
3291,65.21216
3292,60.54875
3293,59.6407
3294,59.76472
3295,41.33209
3296,31.62809
3297,29.17847
3298,37.94009
3299,23.59441
3300,12.14503
3301,16.57957
3302,29.2378
3303,35.3907
3304,55.0727
3305,61.80256
3306,69.56294
3307,73.32739
3308,71.79148
3309,79.69185
3310,69.37418
3311,59.42103
3312,61.12526
3313,60.18233
3314,60.39838
3315,64.24412
3316,98.21022
3317,63.84584
3318,108.51623
3319,92.06381
3320,68.19174
3321,64.38827
3322,74.04099
3323,62.55442
3324,62.68461
3325,63.4922
3326,62.37432
3327,61.80256
3328,67.54246
3329,69.80103
3330,73.16275
3331,73.65461
3332,74.47547
3333,83.28296
3334,66.81263
3335,68.59581
3336,59.44156
3337,59.09011
3338,59.16427
3339,61.80256
3340,61.2988
3341,63.06487
3342,67.13352
3343,67.22701
3344,61.80256
3345,59.8114
3346,4117.18989
3347,82.45024
3348,728.29541
3349,59.85233
3350,60.52425
3351,62.29989
3352,66.25812
3353,73.67879
3354,79.23004
3355,79.71156
3356,70.16725
3357,86.23419
3358,76.0012
3359,61.80256
3360,57.88001
3361,59.09754
3362,59.33298
3363,59.21073
3364,61.36361
3365,62.56114
3366,65.55615
3367,79.71156
3368,66.58655
3369,61.24872
3370,61.52669
3371,58.84172
3372,62.6925
3373,61.74503
3374,61.3665
3375,60.68419
3376,133.69396
3377,79.71156
3378,76.58283
3379,76.20412
3380,75.16312
3381,85.32194
3382,79.38941
3383,67.05878
3384,62.37343
3385,59.24369
3386,58.54062
3387,58.6633
3388,59.53717
3389,67.09236
3390,76.56857
3391,64.03746
3392,61.80256
3393,61.34512
3394,61.65189
3395,61.80256
3396,61.80256
3397,62.01465
3398,64.10687
3399,65.06585
3400,64.55288
3401,80.52238
3402,161.41767
3403,90.46548
3404,78.2243
3405,84.30586
3406,76.20412
3407,66.52468
3408,59.6407
3409,59.93802
3410,57.96892
3411,58.61325
3412,60.04681
3413,65.65047
3414,70.84062
3415,61.80256
3416,62.86384
3417,62.83329
3418,66.06421
3419,62.41968
3420,61.80256
3421,60.6105
3422,61.93523
3423,63.54006
3424,64.53576
3425,64.58489
3426,76.20412
3427,81.54566
3428,85.01692
3429,79.71156
3430,76.36266
3431,61.8798
3432,61.52508
3433,60.15817
3434,57.51488
3435,57.19831
3436,59.68479
3437,59.9755
3438,59.66206
3439,55.73222
3440,50.08723
3441,51.96328
3442,728.21275
3443,1037.64092
3444,673.86818
3445,36.79865
3446,45.73469
3447,45.27477
3448,52.65167
3449,64.14577
3450,65.11264
3451,78.42916
3452,135.22236
3453,83.73763
3454,71.9667
3455,62.81054
3456,62.83329
3457,59.69233
3458,62.0254
3459,58.08874
3460,61.12526
3461,66.84941
3462,56.73915
3463,56.24322
3464,57.6179
3465,61.25997
3466,61.12242
3467,66.17944
3468,62.83329
3469,60.72194
3470,62.29909
3471,60.30577
3472,63.96212
3473,64.40958
3474,76.09349
3475,75.28891
3476,148.60419
3477,75.95761
3478,83.33579
3479,58.42179
3480,57.63614
3481,55.65883
3482,58.61029
3483,58.03909
3484,57.02536
3485,60.51312
3486,71.94211
3487,149.12896
3488,61.3273
3489,60.96124
3490,55.46477
3491,50.36105
3492,44.48451
3493,43.38478
3494,47.7656
3495,57.39235
3496,52.31837
3497,59.16649
3498,60.82863
3499,62.46641
3500,63.97696
3501,71.68807
3502,62.83946
3503,57.75268
3504,53.44078
3505,55.68128
3506,53.40406
3507,53.39253
3508,56.63606
3509,52.24782
3510,61.80256
3511,4061.80268
3512,48.4484
3513,50.00444
3514,50.71004
3515,49.44167
3516,50.90421
3517,59.21973
3518,60.31269
3519,125.35464
3520,63.05962
3521,62.40931
3522,195
3523,77.80157
3524,77.57607
3525,82.94047
3526,70.27153
3527,61.80256
3528,56.97909
3529,57.91749
3530,57.03906
3531,58.28204
3532,59.6407
3533,62.68033
3534,100.55626
3535,60.41123
3536,60.7924
3537,59.11232
3538,59.26134
3539,59.98984
3540,61.96328
3541,61.41046
3542,71.22406
3543,68.29324
3544,76.36266
3545,79.71156
3546,82.17586
3547,73.65461
3548,79.71156
3549,85.75799
3550,76.36266
3551,68.74651
3552,59.29468
3553,58.62364
3554,56.47758
3555,56.79054
3556,54.57573
3557,57.21073
3558,55.53744
3559,61.67853
3560,57.6364
3561,54.96674
3562,4521.83436
3563,4605.56753
3564,1017.01761
3565,49.13397
3566,57.93373
3567,61.05535
3568,153.16
3569,66.73256
3570,78.34446
3571,80.04774
3572,75.20645
3573,84.98903
3574,74.80665
3575,69.1843
3576,54.73434
3577,57.18814
3578,55.97742
3579,59.46973
3580,57.21214
3581,58.31106
3582,58.47459
3583,64.40266
3584,57.39299
3585,61.97502
3586,4811.2982
3587,1022.14258
3588,1014.44581
3589,47.90463
3590,53.91052
3591,52.88142
3592,50.79138
3593,62.00573
3594,63.35564
3595,64.39266
3596,63.40863
3597,79.71156
3598,73.1321
3599,58.34257
3600,58.50186
3601,59.6925
3602,59.54026
3603,60.55367
3604,59.0039
3605,58.97592
3606,56.36097
3607,55.95197
3608,32.65616
3609,68.73149
3610,38.344
3611,28.04805
3612,13.31766
3613,11.70706
3614,22.54957
3615,29.97116
3616,31.58017
3617,53.53123
3618,73.41284
3619,75.83684
