Interval,DA_CISC
1877,58.86393
1878,70.63954
1879,62.55471
1880,60.56647
1881,55.2356
1882,45.73796
1883,38.6518
1884,30.7205
1885,28.36596
1886,31.84926
1887,45.73796
1888,57.93528
1889,63.29152
1890,88.74935
1891,63.78843
1892,72.00588
1893,68.43382
1894,87.17543
1895,72.00588
1896,68.43382
1897,60.38435
1898,62.92198
1899,66.74915
1900,67.57236
1901,60.56647
1902,72.46412
1903,72.46412
1904,63.33878
1905,60.38435
1906,60.38435
1907,60.32194
1908,60.18507
1909,60.38435
1910,60.38435
1911,60.38435
1912,63.6806
1913,72.46412
1914,78.93692
1915,100.6979
1916,89.22737
1917,77.9216
1918,73.51098
1919,70.04971
1920,67.17488
1921,61.02172
1922,63.64225
1923,64.96205
1924,64.92442
1925,64.7371
1926,62.9106
1927,60.81712
1928,58.65371
1929,52.434
1930,35.85502
1931,35.26135
1932,37.10108
1933,50.48596
1934,52.86029
1935,52.86029
1936,60.11878
1937,66.90097
1938,74.89513
1939,86.37875
1940,96.61097
1941,88.86252
1942,72.82514
1943,69.09666
1944,65.00263
1945,64.6878
1946,66.2178
1947,72.76534
1948,71.98433
1949,72.76159
1950,68.92066
1951,61.81816
1952,58.65371
1953,52.86029
1954,38.27794
1955,38.30745
1956,40.72202
1957,47.01984
1958,53.95371
1959,53.95371
1960,58.86393
1961,68.37195
1962,72.95575
1963,89.48726
1964,101.29137
1965,82.27582
1966,69.20309
1967,72.95575
1968,65.70922
1969,67.43043
1970,71.39725
1971,67.77719
1972,70.08883
1973,67.66259
1974,84.35355
1975,69.55633
1976,60.52776
1977,58.96265
1978,58.86393
1979,53.95371
1980,51.27653
1981,48.59005
1982,58.65371
1983,58.96265
1984,67.34241
1985,80.18016
1986,84.20579
1987,67.77719
1988,108.65691
1989,104.1067
1990,88.76189
1991,70.38726
1992,69.79328
1993,60.56647
1994,60.56647
1995,63.3317
1996,60.56647
1997,60.56647
1998,72.68267
1999,60.54337
2000,60.56647
2001,50.22533
2002,40.2246
2003,36.44038
2004,26.91689
2005,36.63029
2006,36.10536
2007,39.77847
2008,56.46091
2009,66.13066
2010,68.69403
2011,62.5126
2012,134.42482
2013,108.37816
2014,69.26065
2015,66.64589
2016,65.69402
2017,59.7797
2018,60.18507
2019,60.08831
2020,60.38435
2021,60.38435
2022,80.36482
2023,72.22497
2024,60.56647
2025,46.31704
2026,36.77576
2027,35.31662
2028,31.5871
2029,34.93023
2030,36.77576
2031,46.31704
2032,60.38435
2033,69.01128
2034,78.59998
2035,104.93235
2036,78.68152
2037,93.45319
2038,77.41705
2039,67.61673
2040,63.53388
2041,61.59102
2042,98.86832
2043,70.87642
2044,63.63468
2045,60.80703
2046,72.60542
2047,72.73173
2048,58.65371
2049,58.65371
2050,54.28803
2051,33.50211
2052,30.4401
2053,30.92935
2054,58.65371
2055,58.65371
2056,61.50402
2057,60.83758
2058,127.90055
2059,111.52797
2060,2677.78582
2061,2677.75743
2062,85.15478
2063,111.52797
2064,60.50685
2065,60.67354
2066,72.81116
2067,63.24498
2068,64.03258
2069,60.68193
2070,58.65371
2071,61.16702
2072,52.37405
2073,43.77812
2074,43.77812
2075,27.64578
2076,26.89818
2077,29.48043
2078,43.77812
2079,54.98689
2080,51.77509
2081,53.63881
2082,68.14466
2083,180.21028
2084,179.55553
2085,183.31668
2086,73.61928
2087,117.15616
2088,66.16052
2089,64.16418
2090,66.17695
2091,64.00547
2092,63.84904
2093,67.32552
2094,62.34164
2095,59.62289
2096,53.85898
2097,53.85898
2098,42.40927
2099,39.2583
2100,38.39159
2101,53.85898
2102,53.85898
2103,53.85898
2104,53.85898
2105,63.83939
2106,78.57355
2107,95.59016
2108,72.24506
2109,73.57283
2110,72.24506
2111,63.47753
2112,63.07688
2113,66.58465
2114,71.83581
2115,66.58465
2116,69.87964
2117,72.85107
2118,73.10711
2119,58.65371
2120,44.32173
2121,24.05308
2122,24.05308
2123,8.71811
2124,6.50485
2125,9.71242
2126,19.56419
2127,21.14774
2128,60.33736
2129,68.33735
2130,77.47878
2131,71.93242
2132,94.45095
2133,80.85056
2134,74.75269
2135,68.45332
2136,64.48029
2137,66.60755
2138,66.15885
2139,69.21281
2140,65.45731
2141,66.1983
2142,66.03289
2143,78.436
2144,61.21105
2145,58.88531
2146,58.86393
2147,58.86393
2148,58.86393
2149,58.39262
2150,58.55664
2151,55.93931
2152,52.08903
2153,58.72309
2154,78.34736
2155,108.67363
2156,62.51316
2157,93.09032
2158,60.79705
2159,68.74933
2160,60.18507
2161,66.60755
2162,66.15885
2163,69.21281
2164,65.45731
2165,66.1983
2166,66.03289
2167,78.436
2168,61.21105
2169,58.88531
2170,58.86393
2171,58.86393
2172,58.86393
2173,58.39262
2174,58.55664
2175,55.93931
2176,52.08903
2177,58.72309
2178,78.34736
2179,108.67363
2180,62.51316
2181,93.09032
2182,60.79705
2183,68.74933
2184,60.18507
2185,63.43488
2186,62.47602
2187,63.13346
2188,63.11202
2189,63.43488
2190,63.43488
2191,63.43488
2192,52.86029
2193,52.86029
2194,52.86029
2195,52.86029
2196,52.434
2197,52.68344
2198,52.86029
2199,52.91394
2200,60.38435
2201,68.83728
2202,77.87782
2203,124.8701
2204,195
2205,195
2206,107.70102
2207,73.5025
2208,60.38435
2209,60.47018
2210,60.47018
2211,62.61146
2212,62.86027
2213,64.61646
2214,73.25271
2215,78.59214
2216,58.86393
2217,58.65371
2218,49.17073
2219,25.7421
2220,26.99851
2221,23.69752
2222,35.33817
2223,58.45983
2224,59.4274
2225,65.15221
2226,75.21867
2227,77.90865
2228,77.52851
2229,87.72618
2230,78.01288
2231,76.87853
2232,69.26316
2233,62.53448
2234,60.67149
2235,62.39217
2236,60.56647
2237,60.56647
2238,64.04726
2239,64.45302
2240,56.70739
2241,58.36957
2242,56.30863
2243,55.90041
2244,56.56437
2245,57.69754
2246,58.52658
2247,58.36957
2248,58.42028
2249,60.38435
2250,66.13056
2251,78.34824
2252,79.11325
2253,132.56267
2254,66.05108
2255,73.67571
2256,60.69228
2257,63.72005
2258,63.7245
2259,60.56647
2260,62.41992
2261,60.56647
2262,62.8928
2263,60.38435
2264,58.65371
2265,53.88844
2266,35.47063
2267,24.92553
2268,17.38903
2269,25.7421
2270,32.39822
2271,32.45385
2272,35.47063
2273,58.65371
2274,72.5774
2275,59.25206
2276,72.19275
2277,66.00418
2278,77.76389
2279,72.99341
2280,65.17331
2281,65.16329
2282,63.41454
2283,63.97226
2284,63.65308
2285,64.13062
2286,66.32158
2287,58.54827
2288,52.68336
2289,30.14393
2290,27.36018
2291,21.29052
2292,20.46063
2293,20.21565
2294,25.7421
2295,28.85139
2296,35.86
2297,59.69165
2298,76.85668
2299,71.57498
2300,83.63879
2301,76.85668
2302,82.52925
2303,66.26656
2304,63.41454
2305,63.82314
2306,64.75574
2307,66.03027
2308,63.63487
2309,62.917
2310,79.74023
2311,61.06217
2312,63.05606
2313,60.56647
2314,62.44603
2315,62.44603
2316,64.75927
2317,62.44603
2318,60.56647
2319,60.83735
2320,62.44603
2321,66.8645
2322,65.58324
2323,71.5351
2324,81.69065
2325,79.60842
2326,65.32896
2327,72.32378
2328,63.91658
2329,63.76125
2330,63.06751
2331,63.06751
2332,63.06751
2333,63.06751
2334,79.11456
2335,67.1382
2336,76.90545
2337,67.293
2338,63.5345
2339,63.06751
2340,63.06751
2341,63.06751
2342,60.31302
2343,60.38435
2344,60.56647
2345,63.06751
2346,68.57179
2347,76.05136
2348,84.10886
2349,99.76265
2350,69.57948
2351,69.05835
2352,64.20979
2353,63.75963
2354,63.82531
2355,64.33317
2356,63.83501
2357,62.12747
2358,76.51462
2359,62.09736
2360,58.86393
2361,56.30863
2362,55.13629
2363,55.13629
2364,54.83879
2365,53.19465
2366,52.86029
2367,55.13629
2368,55.13629
2369,58.86393
2370,62.54236
2371,69.07155
2372,68.96742
2373,138.03897
2374,69.18724
2375,60.56647
2376,60.18507
2377,58.65371
2378,56.30863
2379,57.72585
2380,54.79977
2381,59.7543
2382,73.33736
2383,58.68514
2384,55.52021
2385,49.65864
2386,46.69333
2387,31.85387
2388,25.09207
2389,28.30005
2390,31.72886
2391,45.90371
2392,48.9336
2393,67.12569
2394,70.4579
2395,72.26499
2396,121.15135
2397,72.1209
2398,71.48043
2399,71.48043
2400,70.09825
2401,72.80254
2402,72.79477
2403,72.57152
2404,72.56591
2405,76.84342
2406,117.18259
2407,84.09598
2408,60.56647
2409,53.95371
2410,46.158
2411,41.99061
2412,25.7421
2413,22.54549
2414,29.01559
2415,50.33088
2416,51.66818
2417,59.95686
2418,62.80553
2419,68.6447
2420,100.50287
2421,72.08146
2422,84.23592
2423,66.01273
2424,64.57604
2425,62.15029
2426,60.56647
2427,62.43554
2428,60.56647
2429,62.22001
2430,60.56647
2431,58.04335
2432,48.11612
2433,33.19377
2434,25.7421
2435,13.8708
2436,12.27079
2437,4.73107
2438,20.06513
2439,26.60753
2440,45.49586
2441,60.38435
2442,72.85548
2443,88.40226
2444,62.45114
2445,62.21612
2446,85.57025
2447,62.69728
2448,62.60591
2449,64.39086
2450,67.97444
2451,67.12444
2452,66.60417
2453,71.05822
2454,60.38435
2455,58.96265
2456,40.4131
2457,32.63034
2458,22.23284
2459,21.53032
2460,20.90291
2461,21.70059
2462,26.99851
2463,36.59786
2464,40.57708
2465,70.75801
2466,77.95064
2467,68.42893
2468,82.65432
2469,71.22261
2470,78.68181
2471,65.66579
2472,64.63336
2473,67.78649
2474,66.84622
2475,66.57101
2476,66.63133
2477,68.73945
2478,88.37877
2479,66.57101
2480,68.63371
2481,66.57101
2482,68.71939
2483,66.63133
2484,66.57101
2485,66.57101
2486,66.05863
2487,66.56811
2488,66.57101
2489,65.88321
2490,66.57101
2491,76.5456
2492,122.65505
2493,77.377
2494,66.84622
2495,70.64756
2496,66.57101
2497,66.21992
2498,64.62764
2499,64.89434
2500,64.3049
2501,64.39383
2502,87.03468
2503,66.11814
2504,63.23639
2505,58.96265
2506,58.65371
2507,58.82324
2508,58.86393
2509,58.90448
2510,58.96265
2511,58.96265
2512,58.96265
2513,62.01507
2514,72.92253
2515,79.32352
2516,83.00428
2517,95.57702
2518,80.16857
2519,68.08233
2520,66.0959
2521,64.82031
2522,64.19573
2523,63.82149
2524,62.77743
2525,62.75771
2526,86.8754
2527,62.51313
2528,58.00718
2529,53.41271
2530,39.68887
2531,36.84652
2532,29.68184
2533,30.85166
2534,49.62348
2535,53.41271
2536,55.68018
2537,59.30718
2538,64.60256
2539,75.09599
2540,78.29738
2541,86.8754
2542,70.01684
2543,70.01684
2544,64.63336
2545,63.77617
2546,65.55805
2547,63.82242
2548,63.44024
2549,73.53442
2550,84.68186
2551,65.78822
2552,58.0594
2553,55.24357
2554,40.4227
2555,26.27617
2556,29.28761
2557,58.0594
2558,58.0594
2559,63.49079
2560,68.56128
2561,60.56647
2562,72.83784
2563,103.84442
2564,70.32184
2565,195
2566,77.49725
2567,77.49725
2568,66.00404
2569,62.65442
2570,63.86142
2571,62.39137
2572,62.36045
2573,62.34453
2574,64.42015
2575,68.6877
2576,58.86393
2577,56.30863
2578,54.92281
2579,56.41682
2580,56.30863
2581,52.93458
2582,51.12974
2583,52.86029
2584,52.9659
2585,58.86393
2586,58.65371
2587,62.09679
2588,93.19272
2589,73.81239
2590,78.1583
2591,69.90723
2592,64.22608
2593,63.09876
2594,66.56529
2595,67.0704
2596,65.31106
2597,58.96265
2598,58.86393
2599,57.7655
2600,57.7655
2601,44.15729
2602,43.4206
2603,25.48864
2604,38.20936
2605,37.89265
2606,37.71783
2607,43.4206
2608,43.4206
2609,58.96265
2610,66.81034
2611,71.69964
2612,71.74511
2613,60.11534
2614,75.73419
2615,65.64231
2616,62.53276
2617,63.05717
2618,62.13785
2619,63.65856
2620,63.33676
2621,62.6313
2622,62.37031
2623,60.56647
2624,38.71873
2625,30.4892
2626,26.96573
2627,25.7421
2628,23.55349
2629,23.57164
2630,21.25082
2631,30.01274
2632,37.98549
2633,61.00516
2634,71.90565
2635,79.34183
2636,71.90565
2637,80.00134
2638,80.81888
2639,64.28196
2640,64.87761
2641,657.48842
2642,2627.31723
2643,2625.04858
2644,2611.48259
2645,2613.58877
2646,2632.15399
2647,2620.89459
2648,2613.11103
2649,130.94266
2650,130.11106
2651,26.01279
2652,25.7421
2653,127.13063
2654,127.13063
2655,49.97199
2656,69.45866
2657,2628.04188
2658,2631.07117
2659,2542.8505
2660,5767.3842
2661,5177.39616
2662,2628.04188
2663,2627.4686
2664,2627.33043
2665,70.56128
2666,70.25078
2667,73.62007
2668,71.41109
2669,79.19609
2670,101.37256
2671,60.38435
2672,54.79977
2673,53.37091
2674,33.69881
2675,31.81449
2676,27.65762
2677,29.38785
2678,50.48596
2679,55.74734
2680,60.55675
2681,65.99292
2682,79.20035
2683,78.45266
2684,77.84646
2685,97.81178
2686,75.93547
2687,70.08706
2688,66.18167
2689,63.61392
2690,64.11704
2691,64.56781
2692,63.96247
2693,69.44868
2694,80.24213
2695,60.56647
2696,58.29486
2697,52.86029
2698,42.23563
2699,39.87955
2700,31.86469
2701,46.73826
2702,57.44364
2703,58.65371
2704,63.87503
2705,65.47115
2706,79.12607
2707,77.92165
2708,77.66584
2709,105.54438
2710,77.66584
2711,69.93008
2712,65.26276
2713,65.18446
2714,65.23663
2715,65.26564
2716,68.52495
2717,69.03953
2718,99.63492
2719,60.38435
2720,58.86393
2721,56.30863
2722,51.70528
2723,44.50178
2724,43.08132
2725,52.86029
2726,58.86393
2727,60.38435
2728,61.70866
2729,75.36924
2730,77.76085
2731,82.694
2732,77.76085
2733,101.81688
2734,78.79457
2735,68.52495
2736,63.07404
2737,64.82
2738,65.76556
2739,65.24979
2740,63.25765
2741,62.32421
2742,93.34812
2743,59.7893
2744,58.65371
2745,52.86029
2746,52.86029
2747,51.16971
2748,51.16971
2749,50.74554
2750,51.43038
2751,52.86029
2752,57.81399
2753,59.33317
2754,73.81202
2755,74.53338
2756,84.309
2757,83.42113
2758,70.87784
2759,73.81202
2760,63.44922
2761,65.97773
2762,64.57002
2763,63.97854
2764,64.90231
2765,68.38482
2766,72.60572
2767,73.38821
2768,61.42332
2769,58.65371
2770,39.52529
2771,27.38014
2772,27.38014
2773,27.38014
2774,35.13613
2775,54.62292
2776,56.06954
2777,63.69892
2778,73.41282
2779,87.48542
2780,78.23068
2781,73.38821
2782,89.89897
2783,67.00879
2784,65.55013
2785,64.20372
2786,65.55615
2787,67.98635
2788,67.9864
2789,64.80729
2790,60.56647
2791,58.96265
2792,50.75527
2793,34.63218
2794,33.96933
2795,32.03276
2796,31.61043
2797,32.08474
2798,33.33116
2799,34.63218
2800,60.38435
2801,66.56471
2802,68.60151
2803,68.24529
2804,67.64934
2805,68.24364
2806,68.60151
2807,60.56647
2808,60.56647
2809,60.38435
2810,64.41518
2811,64.59002
2812,64.62889
2813,63.22862
2814,66.86127
2815,69.76813
2816,58.65371
2817,58.13778
2818,44.28036
2819,36.45979
2820,44.28036
2821,47.99749
2822,58.65371
2823,58.65371
2824,67.52854
2825,73.02813
2826,85.14662
2827,77.92119
2828,121.43432
2829,156.21505
2830,85.4423
2831,69.20586
2832,64.93398
2833,64.09401
2834,63.94146
2835,63.42975
2836,62.75935
2837,63.42975
2838,84.28387
2839,62.68346
2840,60.38435
2841,58.65371
2842,52.86029
2843,42.13762
2844,47.75495
2845,48.61107
2846,58.65371
2847,58.65371
2848,59.02642
2849,63.42975
2850,72.61807
2851,74.03872
2852,78.24259
2853,88.11961
2854,70.38726
2855,68.50918
2856,68.4056
2857,64.50932
2858,65.72644
2859,69.08782
2860,68.96681
2861,66.97336
2862,81.50116
2863,60.48162
2864,60.48162
2865,60.41438
2866,60.38435
2867,58.96265
2868,60.38435
2869,60.48162
2870,60.48162
2871,60.80059
2872,60.48162
2873,61.85633
2874,72.12376
2875,76.68996
2876,79.49883
2877,117.47917
2878,64.73576
2879,60.56647
2880,63.93547
2881,69.70541
2882,64.96265
2883,73.2715
2884,73.20329
2885,69.83817
2886,83.21681
2887,63.3207
2888,64.47681
2889,58.96265
2890,58.96265
2891,58.65371
2892,50.19001
2893,52.86029
2894,57.42835
2895,58.86393
2896,58.96265
2897,60.50083
2898,72.69246
2899,71.50166
2900,82.24129
2901,72.72164
2902,67.73935
2903,68.91677
2904,68.74686
2905,60.82907
2906,64.81203
2907,64.91439
2908,65.94959
2909,68.7798
2910,72.99781
2911,72.99781
2912,59.11902
2913,51.76803
2914,49.85451
2915,40.56733
2916,25.00377
2917,25.8582
2918,27.49624
2919,50.39272
2920,51.49812
2921,60.82907
2922,66.12027
2923,66.05445
2924,70.33492
2925,72.6985
2926,76.74909
2927,66.38123
2928,64.19789
2929,61.81842
2930,66.27094
2931,65.3656
2932,68.76614
2933,68.11874
2934,64.61607
2935,60.80976
2936,53.01874
2937,42.95154
2938,35.55726
2939,32.78231
2940,29.46267
2941,29.4093
2942,28.71987
2943,42.95154
2944,55.57093
2945,61.81877
2946,72.85403
2947,77.93683
2948,65.53934
2949,65.26668
2950,60.82907
2951,60.82907
2952,59.01603
2953,54.80102
2954,59.83463
2955,62.7124
2956,64.35022
2957,63.91286
2958,62.696
2959,58.82989
2960,44.28865
2961,32.47977
2962,25.8582
2963,14.8547
2964,25.96231
2965,28.31483
2966,30.21123
2967,32.47977
2968,49.62066
2969,60.21202
2970,70.71688
2971,70.77148
2972,108.38394
2973,75.97695
2974,70.05543
2975,64.31279
2976,61.73693
2977,63.59817
2978,64.30833
2979,72.16995
2980,65.71118
2981,76.32085
2982,76.32085
2983,89.52907
2984,54.18712
2985,50.70406
2986,50.70406
2987,28.65911
2988,27.54248
2989,46.90136
2990,49.20668
2991,50.26767
2992,52.1766
2993,62.40169
2994,63.44447
2995,64.04786
2996,70.46205
2997,80.12489
2998,67.30855
2999,63.01728
3000,60.82907
3001,60.94999
3002,60.82907
3003,61.07666
3004,63.37983
3005,73.14291
3006,73.14291
3007,60.82907
3008,56.19875
3009,53.01874
3010,52.94088
3011,29.34462
3012,33.80404
3013,33.80404
3014,50.68188
3015,53.01874
3016,59.13978
3017,63.5316
3018,69.27206
3019,73.37448
3020,95.18847
3021,74.69675
3022,70.79807
3023,66.49367
3024,63.5316
3025,64.41038
3026,64.10931
3027,64.29091
3028,65.51165
3029,65.04502
3030,70.91322
3031,60.64615
3032,54.88883
3033,48.52082
3034,44.47106
3035,35.67157
3036,28.80255
3037,31.34601
3038,29.67361
3039,46.35851
3040,52.66938
3041,61.44811
3042,72.46544
3043,76.0856
3044,82.07849
3045,85.63596
3046,82.35551
3047,63.90188
3048,63.49945
3049,64.9202
3050,66.25927
3051,68.05512
3052,71.49423
3053,70.87602
3054,77.90735
3055,84.0676
3056,61.40731
3057,58.39971
3058,52.93523
3059,44.47106
3060,36.55538
3061,34.41393
3062,47.99552
3063,52.92397
3064,52.93523
3065,62.79929
3066,72.28207
3067,71.23426
3068,88.97147
3069,78.07232
3070,72.97527
3071,64.81139
3072,63.41969
3073,65.71592
3074,64.75207
3075,69.7937
3076,66.19327
3077,72.61525
3078,76.36715
3079,95.72232
3080,60.54113
3081,55.87459
3082,36.46557
3083,27.11461
3084,24.57069
3085,25.8582
3086,35.65512
3087,53.13839
3088,57.17615
3089,61.86585
3090,69.1416
3091,68.59207
3092,80.41425
3093,146.16272
3094,96.41083
3095,63.65948
3096,60.64615
3097,58.82989
3098,59.11902
3099,64.34511
3100,65.69631
3101,69.58877
3102,60.64615
3103,58.81714
3104,51.41813
3105,45.34585
3106,45.34585
3107,25.8582
3108,14.56757
3109,22.5358
3110,42.76149
3111,45.34585
3112,58.82989
3113,62.04607
3114,94.06285
3115,93.00838
3116,62.04607
3117,68.68987
3118,62.04607
3119,62.04607
3120,59.11902
3121,58.01381
3122,63.54055
3123,62.98542
3124,62.98725
3125,63.08417
3126,63.12867
3127,58.82989
3128,39.22722
3129,31.41993
3130,25.8582
3131,20.40449
3132,20.72122
3133,25.8582
3134,27.37103
3135,31.41993
3136,42.98361
3137,54.82715
3138,60.36594
3139,66.50373
3140,78.20584
3141,87.09672
3142,78.20584
3143,60.36594
3144,57.94883
3145,55.26698
3146,65.17272
3147,65.29629
3148,61.78842
3149,63.35521
3150,65.16517
3151,64.00077
3152,58.82989
3153,47.22265
3154,40.99218
3155,39.31772
3156,40.99218
3157,40.99218
3158,43.2623
3159,47.22265
3160,50.79145
3161,62.29249
3162,62.29249
3163,62.69732
3164,67.15961
3165,79.98681
3166,62.29249
3167,60.36594
3168,60.36594
3169,61.14735
3170,63.19792
3171,60.82907
3172,66.95272
3173,82.8741
3174,83.32933
3175,60.64615
3176,55.03692
3177,50.90734
3178,50.70406
3179,39.9832
3180,41.18917
3181,49.03439
3182,50.62102
3183,50.90734
3184,58.65389
3185,62.53641
3186,72.07786
3187,72.07786
3188,78.64782
3189,77.58283
3190,72.07786
3191,65.65183
3192,62.53641
3193,63.24585
3194,63.38806
3195,63.42085
3196,64.96775
3197,67.63235
3198,72.44098
3199,66.66473
3200,58.82989
3201,51.92097
3202,49.51931
3203,40.22312
3204,47.91568
3205,51.18383
3206,50.91754
3207,51.92097
3208,56.47763
3209,62.48766
3210,80.96452
3211,82.53457
3212,105.2407
3213,75.89806
3214,69.0003
3215,62.30766
3216,60.82907
3217,60.64615
3218,60.29066
3219,62.04741
3220,60.64615
3221,60.82907
3222,65.95268
3223,81.11653
3224,54.18712
3225,50.30552
3226,47.78719
3227,49.62987
3228,50.16855
3229,49.68748
3230,50.30552
3231,50.30552
3232,54.18712
3233,66.37516
3234,81.95499
3235,72.26491
3236,73.0683
3237,91.78934
3238,75.29626
3239,60.82907
3240,57.31517
3241,60.82907
3242,56.78663
3243,56.78663
3244,60.82907
3245,63.24274
3246,68.14669
3247,68.14669
3248,56.93103
3249,52.44929
3250,52.44929
3251,52.44388
3252,48.80465
3253,49.44782
3254,50.70406
3255,52.44929
3256,54.00449
3257,61.05727
3258,82.50285
3259,72.95354
3260,72.95354
3261,81.54068
3262,72.95354
3263,60.82907
3264,63.71821
3265,62.98212
3266,66.62833
3267,63.21409
3268,62.66599
3269,66.62833
3270,66.77764
3271,59.11902
3272,51.36342
3273,47.66034
3274,19.35057
3275,10.85925
3276,11.64293
3277,25.1257
3278,30.6327
3279,47.66034
3280,53.60918
3281,61.2831
3282,69.97279
3283,91.44592
3284,89.37251
3285,92.96152
3286,69.97279
3287,61.0186
3288,60.64615
3289,62.95818
3290,62.95818
3291,63.97834
3292,63.83353
3293,64.56699
3294,64.39672
3295,61.63939
3296,47.51926
3297,35.023
3298,34.57305
3299,20.43979
3300,11.96287
3301,27.49624
3302,47.51926
3303,47.99754
3304,55.9604
3305,64.64823
3306,68.98379
3307,72.87697
3308,74.78645
3309,85.3581
3310,68.98379
3311,64.64823
3312,62.93156
3313,63.0497
3314,63.02562
3315,63.72769
3316,63.0497
3317,66.02005
3318,69.14873
3319,63.0497
3320,57.96223
3321,55.08757
3322,53.01874
3323,53.01874
3324,51.80885
3325,55.61077
3326,56.36473
3327,56.47763
3328,60.07955
3329,69.64404
3330,77.03969
3331,77.49655
3332,77.21315
3333,79.65906
3334,74.70452
3335,71.30074
3336,60.82907
3337,61.79849
3338,62.61876
3339,63.71817
3340,62.90833
3341,64.19356
3342,62.20647
3343,60.99849
3344,59.11902
3345,58.1081
3346,58.1081
3347,56.36841
3348,52.81519
3349,56.66348
3350,58.1081
3351,58.1081
3352,60.99849
3353,73.28207
3354,82.83145
3355,73.5537
3356,73.28207
3357,77.08567
3358,71.64791
3359,63.42459
3360,60.82907
3361,63.23539
3362,63.57437
3363,63.57437
3364,63.02475
3365,64.11196
3366,64.24922
3367,63.57437
3368,60.9163
3369,60.82907
3370,59.13978
3371,55.18189
3372,58.65528
3373,60.9163
3374,60.9163
3375,62.60902
3376,64.21751
3377,79.45384
3378,79.45384
3379,73.79963
3380,72.11223
3381,82.91396
3382,80.65117
3383,64.14336
3384,62.95029
3385,65.3472
3386,62.33467
3387,61.80393
3388,61.80393
3389,72.37153
3390,66.53447
3391,61.0935
3392,60.38397
3393,57.36486
3394,55.70523
3395,49.52825
3396,56.2824
3397,57.26997
3398,57.36486
3399,57.36486
3400,61.25494
3401,84.60399
3402,195
3403,78.2408
3404,71.35289
3405,81.1881
3406,78.2408
3407,61.77989
3408,62.44804
3409,66.41154
3410,58.82989
3411,57.46677
3412,57.43439
3413,64.55718
3414,62.19516
3415,57.43439
3416,57.43439
3417,57.43439
3418,48.86127
3419,46.34946
3420,50.42305
3421,56.67451
3422,57.73326
3423,57.43439
3424,58.82989
3425,68.01213
3426,78.80015
3427,76.79372
3428,76.27385
3429,79.35947
3430,76.27385
3431,63.54564
3432,59.11902
3433,60.15622
3434,60.64615
3435,60.82907
3436,63.9681
3437,63.10625
3438,61.71492
3439,60.54466
3440,53.10809
3441,45.15749
3442,41.22426
3443,39.15264
3444,25.8582
3445,27.49624
3446,43.55162
3447,45.40483
3448,53.64149
3449,62.60588
3450,69.05925
3451,116.9796
3452,73.83584
3453,109.1969
3454,76.02008
3455,69.28047
3456,73.24944
3457,63.1339
3458,67.40395
3459,60.82907
3460,63.30702
3461,66.40613
3462,60.64615
3463,59.13978
3464,54.09788
3465,46.61216
3466,43.71195
3467,27.49624
3468,30.79986
3469,31.62175
3470,36.11248
3471,46.61216
3472,51.24497
3473,60.36594
3474,68.39845
3475,87.50316
3476,86.31077
3477,90.02608
3478,88.16843
3479,60.36594
3480,59.11902
3481,69.57219
3482,64.72295
3483,66.2918
3484,60.64615
3485,72.61484
3486,73.32398
3487,65.85782
3488,60.64615
3489,58.82989
3490,54.89652
3491,54.18712
3492,54.89652
3493,53.914
3494,53.47837
3495,53.01874
3496,54.89652
3497,54.89652
3498,73.5778
3499,74.69492
3500,80.03473
3501,110.30702
3502,73.5778
3503,59.11902
3504,55.08757
3505,55.03692
3506,55.03692
3507,64.82707
3508,55.03692
3509,61.82612
3510,66.04694
3511,66.74792
3512,50.93077
3513,49.4061
3514,47.22265
3515,41.41407
3516,47.26468
3517,47.97485
3518,50.93077
3519,50.93077
3520,52.37204
3521,60.64615
3522,65.73245
3523,65.73245
3524,70.99281
3525,76.25956
3526,65.73245
3527,61.80492
3528,58.82989
3529,59.11902
3530,60.36594
3531,60.82907
3532,59.13978
3533,60.64615
3534,62.77524
3535,59.13978
3536,54.18712
3537,53.01874
3538,52.21491
3539,50.6112
3540,50.54304
3541,39.77378
3542,49.38169
3543,53.01874
3544,56.25511
3545,66.59212
3546,71.75959
3547,73.68254
3548,67.84761
3549,79.2286
3550,74.78936
3551,68.8075
3552,55.08757
3553,54.76822
3554,58.82989
3555,59.13978
3556,58.82989
3557,62.3527
3558,65.72449
3559,62.57689
3560,55.17592
3561,50.80684
3562,51.22636
3563,44.94676
3564,30.41822
3565,39.89574
3566,51.22636
3567,51.22636
3568,55.03692
3569,60.37735
3570,75.83946
3571,76.45763
3572,73.74364
3573,117.18795
3574,76.22619
3575,74.46637
3576,55.08757
3577,60.36594
3578,59.13978
3579,61.50347
3580,56.47763
3581,58.23429
3582,58.23429
3583,60.90836
3584,50.89913
3585,38.22246
3586,38.22246
3587,25.8582
3588,25.8582
3589,26.89818
3590,33.92232
3591,38.22246
3592,42.86535
3593,58.23429
3594,60.64615
3595,76.52107
3596,65.0203
3597,111.98328
3598,64.03467
3599,60.64615
3600,58.82989
3601,60.64615
3602,60.64615
3603,64.86456
3604,59.37906
3605,60.64615
3606,60.64615
3607,57.32993
3608,47.65779
3609,25.8582
3610,1.52484
3611,0
3612,0
3613,0
3614,0
3615,1.52484
3616,27.11461
3617,49.45008
3618,56.35664
3619,60.6629
3620,62.37768
3621,79.17819
3622,68.42974
3623,60.6629
3624,58.82989
3625,58.82989
3626,62.21508
3627,57.47119
