Interval,DA_CISD
1874,57.93882
1875,57.84038
1876,58.09156
1877,58.13214
1878,72.63455
1879,65.29262
1880,56.7201
1881,50.61162
1882,43.24642
1883,37.56271
1884,31.7116
1885,30.04078
1886,32.69698
1887,45.76506
1888,55.70397
1889,59.87771
1890,81.67242
1891,66.43385
1892,75.38499
1893,70.68748
1894,76.18831
1895,65.10734
1896,63.98789
1897,58.14821
1898,59.46707
1899,61.53529
1900,60.05827
1901,56.89191
1902,71.35293
1903,64.13109
1904,56.89191
1905,56.89191
1906,55.49672
1907,56.89191
1908,56.61824
1909,56.89191
1910,56.84462
1911,56.91254
1912,59.46707
1913,66.04223
1914,71.50363
1915,101.85349
1916,88.40871
1917,74.69184
1918,68.71166
1919,65.01209
1920,62.61556
1921,58.42199
1922,59.46707
1923,60.61048
1924,61.08216
1925,60.87558
1926,59.42763
1927,58.622
1928,51.65824
1929,48.70298
1930,36.01933
1931,35.41687
1932,37.17729
1933,50.19167
1934,51.65824
1935,51.87063
1936,57.24404
1937,62.34612
1938,68.49351
1939,79.04111
1940,97.57446
1941,76.95301
1942,67.24291
1943,64.02032
1944,60.94512
1945,60.43919
1946,61.53529
1947,65.43803
1948,64.86639
1949,65.65148
1950,63.31656
1951,59.40944
1952,53.46807
1953,49.23347
1954,39.46629
1955,38.69493
1956,40.72594
1957,45.02564
1958,49.70242
1959,51.70042
1960,54.74464
1961,64.08085
1962,74.93524
1963,90.92324
1964,103.28638
1965,81.12696
1966,65.77593
1967,66.67236
1968,61.05651
1969,61.53529
1970,64.26162
1971,61.63589
1972,63.43238
1973,61.93788
1974,83.45279
1975,69.93965
1976,55.87416
1977,53.0177
1978,54.46776
1979,51.82167
1980,50.79253
1981,48.64764
1982,55.87416
1983,55.99037
1984,62.10241
1985,72.07687
1986,84.2741
1987,71.2061
1988,111.27482
1989,105.18492
1990,79.90991
1991,64.79178
1992,64.06224
1993,57.53033
1994,57.43525
1995,59.37303
1996,57.6472
1997,58.49458
1998,71.76204
1999,61.53529
2000,55.69839
2001,46.89491
2002,39.18397
2003,36.2983
2004,29.0992
2005,36.30878
2006,35.98448
2007,38.79437
2008,52.53979
2009,62.17062
2010,68.62953
2011,87.36432
2012,135.2552
2013,107.42575
2014,66.00319
2015,62.76969
2016,61.81782
2017,57.85486
2018,55.19551
2019,55.19551
2020,55.19551
2021,59.46707
2022,81.22021
2023,73.0996
2024,56.49008
2025,44.37965
2026,36.52065
2027,34.66694
2028,31.73388
2029,34.29391
2030,35.75107
2031,42.80302
2032,55.66331
2033,63.74282
2034,71.68012
2035,104.88315
2036,77.74034
2037,91.3548
2038,71.68012
2039,63.43017
2040,60.27727
2041,58.87443
2042,85.04423
2043,61.53529
2044,59.66361
2045,55.7404
2046,71.5992
2047,68.29968
2048,56.13728
2049,56.2199
2050,52.89165
2051,33.32821
2052,31.07467
2053,31.37205
2054,55.67562
2055,55.7404
2056,58.15485
2057,57.98028
2058,108.44485
2059,109.68634
2060,2627.24597
2061,2627.13165
2062,85.50884
2063,109.12696
2064,58.87443
2065,58.67953
2066,63.86852
2067,60.2036
2068,57.76961
2069,56.54836
2070,58.51767
2071,60.22056
2072,51.05669
2073,43.90976
2074,42.10641
2075,28.67792
2076,28.97667
2077,30.82509
2078,42.1719
2079,53.55521
2080,50.28206
2081,52.07966
2082,68.83578
2083,221.22758
2084,230.80275
2085,200.71599
2086,71.95495
2087,101.10409
2088,62.6314
2089,60.8048
2090,62.55809
2091,60.69099
2092,60.21096
2093,63.21227
2094,57.99292
2095,55.8156
2096,48.98778
2097,48.91094
2098,40.39272
2099,37.94362
2100,37.25649
2101,49.74456
2102,48.55332
2103,48.70562
2104,48.98778
2105,59.90586
2106,71.65909
2107,96.7411
2108,72.06903
2109,68.00517
2110,66.78151
2111,59.98308
2112,59.17089
2113,61.48163
2114,65.26098
2115,61.53529
2116,63.89291
2117,66.06743
2118,66.18704
2119,52.2113
2120,40.33407
2121,25.55427
2122,25.49293
2123,10.76903
2124,7.58578
2125,10.76128
2126,21.23807
2127,23.48634
2128,55.19037
2129,63.20956
2130,70.34096
2131,71.9903
2132,85.83516
2133,73.34973
2134,68.16745
2135,63.09464
2136,60.22732
2137,61.52923
2138,61.16125
2139,62.62213
2140,60.88973
2141,61.53529
2142,61.56977
2143,71.99678
2144,57.96946
2145,54.40081
2146,55.27527
2147,56.43744
2148,56.34105
2149,56.07563
2150,56.27063
2151,54.40081
2152,51.4951
2153,56.89586
2154,72.65455
2155,108.7176
2156,64.06799
2157,84.23153
2158,58.62372
2159,63.35866
2160,56.82144
2161,61.52923
2162,61.16125
2163,62.62213
2164,60.88973
2165,61.53529
2166,61.56977
2167,71.99678
2168,57.96946
2169,54.40081
2170,55.27527
2171,56.43744
2172,56.34105
2173,56.07563
2174,56.27063
2175,54.40081
2176,51.4951
2177,56.89586
2178,72.65455
2179,108.7176
2180,64.06799
2181,84.23153
2182,58.62372
2183,63.35866
2184,56.82144
2185,59.17619
2186,58.47447
2187,59.13734
2188,59.22495
2189,59.73899
2190,58.60074
2191,56.35762
2192,48.28011
2193,51.95405
2194,51.96771
2195,52.08994
2196,51.70042
2197,51.87499
2198,51.87499
2199,51.96771
2200,57.40653
2201,63.80293
2202,70.80205
2203,126.94829
2204,193.89015
2205,161.83944
2206,92.53815
2207,64.02622
2208,57.49492
2209,57.23978
2210,57.20636
2211,58.77253
2212,58.97239
2213,60.71461
2214,63.24707
2215,64.51264
2216,52.68981
2217,52.68981
2218,47.25591
2219,27.80446
2220,29.36077
2221,25.98927
2222,37.62833
2223,55.45722
2224,56.24714
2225,60.74927
2226,68.88889
2227,78.07929
2228,76.08864
2229,79.51657
2230,71.027
2231,70.179
2232,64.24696
2233,59.03756
2234,57.83287
2235,58.94667
2236,57.75613
2237,58.02146
2238,60.78749
2239,56.45687
2240,54.61981
2241,55.40467
2242,54.21497
2243,53.60113
2244,54.07373
2245,54.88212
2246,55.50612
2247,55.40006
2248,55.88902
2249,57.59684
2250,62.33431
2251,79.2869
2252,79.9698
2253,112.05227
2254,62.09772
2255,67.33104
2256,57.67597
2257,59.61932
2258,59.56969
2259,57.31597
2260,58.74192
2261,57.58563
2262,59.46541
2263,55.7994
2264,52.47245
2265,48.93947
2266,35.32057
2267,27.08978
2268,19.70827
2269,27.66609
2270,32.89398
2271,32.9346
2272,35.13709
2273,56.05775
2274,66.62683
2275,60.0802
2276,73.16157
2277,64.18537
2278,70.66218
2279,66.68232
2280,60.96392
2281,60.96069
2282,59.68284
2283,60.07305
2284,59.89583
2285,60.23222
2286,62.14141
2287,52.26102
2288,47.67606
2289,30.13435
2290,27.86618
2291,23.53251
2292,21.97951
2293,23.57116
2294,27.71197
2295,30.13435
2296,35.38898
2297,53.60921
2298,72.92069
2299,71.72326
2300,83.25202
2301,70.48081
2302,74.04207
2303,62.1419
2304,59.98713
2305,60.39831
2306,61.06812
2307,61.94345
2308,60.34325
2309,60.13435
2310,69.47669
2311,59.51277
2312,60.24548
2313,58.20851
2314,59.42095
2315,59.2747
2316,61.04848
2317,59.46707
2318,58.30822
2319,58.69603
2320,59.75048
2321,63.19683
2322,65.53526
2323,73.17978
2324,81.67105
2325,73.51522
2326,61.53529
2327,66.24655
2328,60.01406
2329,59.72464
2330,58.97089
2331,58.46154
2332,58.09312
2333,58.50107
2334,64.96582
2335,59.57845
2336,70.33407
2337,62.87244
2338,60.00256
2339,59.46707
2340,59.24162
2341,59.24162
2342,57.39203
2343,57.65141
2344,57.87339
2345,59.60844
2346,64.88283
2347,77.80815
2348,84.07787
2349,87.05387
2350,64.21162
2351,62.14334
2352,59.83468
2353,59.46707
2354,59.462
2355,59.6488
2356,59.24009
2357,55.27542
2358,63.0169
2359,55.63771
2360,55.48697
2361,54.61065
2362,53.67409
2363,53.49977
2364,53.20842
2365,51.81017
2366,51.55228
2367,53.33391
2368,53.60151
2369,56.58085
2370,59.72951
2371,71.70738
2372,69.98548
2373,114.99635
2374,64.51384
2375,57.40902
2376,57.00289
2377,56.20461
2378,54.17699
2379,55.27684
2380,53.41103
2381,57.88893
2382,62.18334
2383,57.86316
2384,54.07467
2385,49.59834
2386,47.07625
2387,34.14557
2388,27.34144
2389,28.95386
2390,32.42409
2391,46.29525
2392,48.64524
2393,62.24502
2394,64.91635
2395,73.53976
2396,122.15851
2397,72.00238
2398,66.06721
2399,63.76095
2400,64.21162
2401,65.28683
2402,65.32703
2403,65.20097
2404,65.54288
2405,69.29867
2406,116.65495
2407,75.73684
2408,58.5341
2409,53.3248
2410,44.80075
2411,43.63826
2412,29.19398
2413,25.72699
2414,30.80277
2415,50.10062
2416,50.10062
2417,58.92533
2418,62.73338
2419,71.88832
2420,103.48052
2421,74.07648
2422,75.9915
2423,62.27972
2424,61.02004
2425,59.2475
2426,58.06402
2427,59.47501
2428,58.25965
2429,59.31755
2430,56.31663
2431,52.2096
2432,44.45723
2433,33.3405
2434,27.90866
2435,16.68404
2436,15.26719
2437,12.32025
2438,23.65723
2439,28.7271
2440,42.51816
2441,56.17345
2442,67.43469
2443,89.98247
2444,63.97175
2445,60.35502
2446,74.35681
2447,59.55844
2448,59.2539
2449,60.24764
2450,63.01485
2451,62.57395
2452,62.32176
2453,62.70557
2454,55.0293
2455,52.55538
2456,38.78719
2457,32.83714
2458,24.22099
2459,22.98708
2460,23.25188
2461,23.97112
2462,28.15462
2463,36.36558
2464,39.35944
2465,65.23837
2466,71.14274
2467,69.76925
2468,83.77537
2469,66.58768
2470,69.97663
2471,61.2802
2472,60.4104
2473,62.62722
2474,61.94003
2475,61.74007
2476,61.78399
2477,61.53529
2478,70.84845
2479,62.30889
2480,63.68315
2481,62.0128
2482,63.43022
2483,61.907
2484,61.86298
2485,61.907
2486,61.53193
2487,61.907
2488,61.99483
2489,61.907
2490,66.71431
2491,77.68409
2492,123.60904
2493,72.21233
2494,62.61099
2495,61.907
2496,62.25496
2497,61.53529
2498,60.84474
2499,60.84378
2500,60.39418
2501,61.03578
2502,87.04308
2503,63.45805
2504,61.34906
2505,58.00617
2506,56.60706
2507,56.74118
2508,56.62193
2509,56.87445
2510,57.20197
2511,58.33261
2512,58.62661
2513,60.51308
2514,72.88079
2515,82.7771
2516,86.44006
2517,93.55489
2518,74.03868
2519,64.29324
2520,61.79657
2521,60.89472
2522,60.35503
2523,60.14659
2524,59.48268
2525,59.69264
2526,77.53442
2527,58.25498
2528,55.95455
2529,51.81017
2530,42.29148
2531,40.2106
2532,31.42587
2533,32.61547
2534,49.4299
2535,52.82483
2536,55.41219
2537,60.36866
2538,66.11382
2539,77.60641
2540,80.29239
2541,82.08306
2542,65.12487
2543,64.43804
2544,60.36134
2545,59.68644
2546,60.84956
2547,59.574
2548,59.44057
2549,66.29858
2550,74.59695
2551,57.06963
2552,55.8551
2553,53.80311
2554,39.32197
2555,28.82723
2556,33.16131
2557,54.17896
2558,55.97851
2559,61.53529
2560,65.24578
2561,60.18788
2562,73.49355
2563,107.3369
2564,73.49355
2565,179.01309
2566,70.67995
2567,70.38466
2568,61.77456
2569,59.32267
2570,60.03591
2571,58.9617
2572,58.9617
2573,59.09618
2574,60.77748
2575,63.92862
2576,53.52609
2577,54.53394
2578,54.48542
2579,55.79001
2580,55.17513
2581,52.66468
2582,51.25433
2583,52.41528
2584,52.68803
2585,57.4497
2586,57.29516
2587,63.34738
2588,86.74979
2589,68.02771
2590,70.64928
2591,64.25788
2592,59.90187
2593,59.01162
2594,61.54509
2595,59.46707
2596,60.62604
2597,53.57161
2598,53.12136
2599,52.12035
2600,51.36857
2601,41.30595
2602,41.09268
2603,27.6444
2604,37.25666
2605,37.09595
2606,36.90549
2607,40.9989
2608,41.19045
2609,55.32462
2610,63.26777
2611,72.66846
2612,73.02069
2613,59.67907
2614,69.73611
2615,61.63667
2616,59.18885
2617,59.60227
2618,58.84238
2619,59.7019
2620,59.5132
2621,59.17681
2622,58.91009
2623,53.49851
2624,37.38419
2625,31.52237
2626,29.04583
2627,28.03524
2628,25.47079
2629,25.53414
2630,24.91041
2631,31.52237
2632,37.79892
2633,58.91009
2634,67.99068
2635,82.91085
2636,111.60362
2637,80.97016
2638,73.39119
2639,60.41818
2640,60.57916
2641,493.21821
2642,1932.90156
2643,1932.04779
2644,1922.47922
2645,1926.03631
2646,1938.37947
2647,1930.88324
2648,1924.16513
2649,105.3994
2650,104.39172
2651,28.29517
2652,28.22301
2653,102.58935
2654,102.81377
2655,50.25727
2656,64.54566
2657,1935.61176
2658,1938.94042
2659,2519.63584
2660,5689.47827
2661,4454.15033
2662,1935.61199
2663,1934.52217
2664,1934.18011
2665,64.76534
2666,64.68944
2667,67.00039
2668,65.62831
2669,72.14152
2670,85.11768
2671,54.88526
2672,50.38904
2673,50.38904
2674,34.48307
2675,32.61647
2676,29.8763
2677,31.14925
2678,50.38904
2679,54.31165
2680,58.42891
2681,62.34336
2682,72.57723
2683,80.74894
2684,77.13499
2685,90.9555
2686,69.07919
2687,64.48211
2688,61.55778
2689,59.75529
2690,60.09037
2691,60.09037
2692,59.46707
2693,63.32382
2694,68.02637
2695,57.01367
2696,55.63771
2697,50.5705
2698,43.44144
2699,41.95793
2700,32.36645
2701,46.30832
2702,55.63771
2703,56.91676
2704,61.3155
2705,62.78321
2706,76.02799
2707,80.29291
2708,77.81375
2709,95.01391
2710,70.53781
2711,64.5448
2712,60.96069
2713,60.90341
2714,60.94153
2715,60.96278
2716,62.40417
2717,63.16177
2718,82.46081
2719,57.37361
2720,56.2262
2721,54.99572
2722,50.3237
2723,45.67939
2724,44.23301
2725,52.31809
2726,53.77476
2727,60.43174
2728,60.52694
2729,73.81368
2730,76.67573
2731,85.04757
2732,76.77004
2733,89.87746
2734,71.8049
2735,63.76397
2736,59.74442
2737,60.97344
2738,61.53529
2739,61.13109
2740,59.69416
2741,59.19892
2742,81.18335
2743,57.66447
2744,56.54287
2745,52.57017
2746,48.82673
2747,50.63587
2748,47.92793
2749,47.92793
2750,48.55436
2751,52.83076
2752,57.11846
2753,59.69416
2754,73.95234
2755,76.52839
2756,84.12881
2757,77.04753
2758,65.85983
2759,67.36945
2760,59.7345
2761,61.33679
2762,60.32761
2763,59.89774
2764,60.56977
2765,61.98317
2766,62.50947
2767,62.94908
2768,54.34344
2769,52.53123
2770,38.77451
2771,30.02976
2772,31.35565
2773,31.46863
2774,35.74206
2775,52.0327
2776,53.97961
2777,60.96069
2778,67.89183
2779,87.794
2780,74.21584
2781,67.89183
2782,79.6784
2783,62.48931
2784,61.09582
2785,60.28563
2786,61.04675
2787,59.57125
2788,59.57129
2789,60.3026
2790,55.87465
2791,53.49323
2792,46.26903
2793,34.39243
2794,33.74194
2795,32.17216
2796,31.74458
2797,32.23078
2798,33.39236
2799,34.39243
2800,56.40511
2801,61.89984
2802,60.54389
2803,69.21411
2804,68.98272
2805,68.02432
2806,64.15821
2807,57.70274
2808,57.50879
2809,57.36496
2810,60.50767
2811,60.63456
2812,60.68499
2813,59.45159
2814,59.67853
2815,61.74259
2816,53.21514
2817,52.78399
2818,45.58169
2819,36.10167
2820,44.33675
2821,47.72351
2822,55.94787
2823,56.85721
2824,63.72982
2825,68.81265
2826,85.30722
2827,80.07522
2828,121.61434
2829,143.70118
2830,79.21888
2831,64.90607
2832,61.53529
2833,60.75842
2834,60.63316
2835,60.33817
2836,59.46707
2837,61.0949
2838,76.97347
2839,61.24016
2840,59.55704
2841,58.23408
2842,52.59067
2843,44.66709
2844,48.70672
2845,49.79468
2846,58.23408
2847,58.23408
2848,59.03048
2849,63.45834
2850,72.52511
2851,75.57853
2852,79.20936
2853,79.85479
2854,65.69368
2855,63.85685
2856,62.56148
2857,60.60679
2858,60.42146
2859,62.74988
2860,62.66367
2861,61.53529
2862,68.84755
2863,57.81838
2864,57.81838
2865,57.68981
2866,57.6634
2867,55.63771
2868,56.70143
2869,57.81838
2870,58.82001
2871,59.80382
2872,59.73247
2873,61.92651
2874,71.77511
2875,78.68497
2876,79.73782
2877,102.03573
2878,61.52793
2879,58.26731
2880,60.31663
2881,64.38298
2882,60.92849
2883,67.00881
2884,66.95888
2885,64.71119
2886,74.82105
2887,60.27926
2888,60.96069
2889,56.99963
2890,56.87498
2891,56.80613
2892,50.49231
2893,52.76038
2894,56.16747
2895,57.17412
2896,56.99963
2897,58.43509
2898,67.7145
2899,73.0832
2900,82.02042
2901,67.73583
2902,63.40452
2903,64.39107
2904,62.93061
2905,58.02562
2906,61.12526
2907,61.0391
2908,61.80256
2909,63.32638
2910,66.47731
2911,63.0843
2912,54.02261
2913,49.22412
2914,49.43831
2915,41.51381
2916,27.1412
2917,27.55694
2918,29.11649
2919,49.43831
2920,50.38143
2921,57.89446
2922,61.96537
2923,63.32018
2924,70.16381
2925,68.46472
2926,71.01042
2927,62.22562
2928,60.36871
2929,58.65294
2930,61.97476
2931,61.29026
2932,63.7068
2933,63.38511
2934,60.82191
2935,58.00789
2936,49.95062
2937,41.18817
2938,35.53719
2939,33.07424
2940,30.04193
2941,30.08915
2942,28.82074
2943,42.88247
2944,55.0956
2945,61.22519
2946,71.13201
2947,78.7831
2948,67.8632
2949,66.42309
2950,61.80256
2951,59.83233
2952,57.86788
2953,54.02037
2954,57.6284
2955,59.52836
2956,60.74563
2957,60.42604
2958,59.53276
2959,56.44719
2960,42.10249
2961,32.69161
2962,26.24679
2963,17.78367
2964,26.72155
2965,28.85896
2966,31.43699
2967,32.69161
2968,50.68767
2969,57.60848
2970,71.73306
2971,71.83764
2972,109.35744
2973,71.73306
2974,66.44052
2975,61.25997
2976,59.09487
2977,60.3201
2978,60.84328
2979,66.5047
2980,61.88319
2981,69.96789
2982,70.42623
2983,75.47585
2984,52.699
2985,50.7039
2986,50.53595
2987,31.86287
2988,31.2583
2989,50.38032
2990,52.09112
2991,53.69619
2992,55.60545
2993,65.15309
2994,66.95189
2995,67.72046
2996,73.30854
2997,77.7888
2998,64.38827
2999,60.60384
3000,58.3877
3001,58.37145
3002,57.87346
3003,58.03198
3004,59.76446
3005,65.1736
3006,65.51468
3007,54.9631
3008,51.96103
3009,51.56582
3010,52.09869
3011,31.8836
3012,36.05139
3013,36.89675
3014,52.73271
3015,54.53526
3016,60.28864
3017,64.54715
3018,71.4592
3019,74.6663
3020,96.53105
3021,75.59612
3022,67.39818
3023,63.06272
3024,60.33632
3025,60.6405
3026,60.38994
3027,60.47937
3028,61.56871
3029,59.6407
3030,64.22798
3031,55.28541
3032,50.64412
3033,46.87495
3034,43.50974
3035,36.53092
3036,31.72946
3037,33.79508
3038,33.27859
3039,48.48947
3040,53.87286
3041,62.51794
3042,73.49726
3043,77.32938
3044,83.38077
3045,79.71156
3046,74.86303
3047,60.77291
3048,60.07548
3049,60.34183
3050,61.80256
3051,62.86217
3052,62.47051
3053,65.33446
3054,67.97385
3055,72.4131
3056,59.07364
3057,56.87555
3058,52.88186
3059,45.01975
3060,39.2925
3061,37.16026
3062,49.87011
3063,54.11341
3064,54.11341
3065,63.78732
3066,73.35138
3067,71.56433
3068,90.97569
3069,75.0934
3070,68.87446
3071,61.83247
3072,60.58024
3073,59.85371
3074,60.88203
3075,61.68461
3076,62.84825
3077,67.75621
3078,71.24591
3079,81.71657
3080,59.61377
3081,55.96139
3082,38.33073
3083,29.2133
3084,26.52727
3085,28.00006
3086,38.65098
3087,55.02869
3088,58.32407
3089,62.976
3090,70.13983
3091,71.12795
3092,83.87443
3093,145.77489
3094,85.89833
3095,61.60309
3096,59.5487
3097,58.1835
3098,58.39506
3099,61.95062
3100,63.18181
3101,62.59381
3102,59.24688
3103,57.84523
3104,51.50775
3105,45.36299
3106,44.60933
3107,28.38307
3108,18.66107
3109,24.94472
3110,44.28845
3111,46.45885
3112,60.22342
3113,63.12721
3114,85.5776
3115,94.16479
3116,61.8902
3117,68.46381
3118,61.69461
3119,60.72297
3120,57.79757
3121,56.80349
3122,60.32591
3123,59.89144
3124,59.89057
3125,59.92978
3126,59.87913
3127,56.79298
3128,40.09187
3129,31.54437
3130,26.77469
3131,22.19609
3132,22.52226
3133,27.45776
3134,29.74737
3135,34.12922
3136,44.10883
3137,55.86674
3138,61.36829
3139,69.18727
3140,79.0255
3141,80.65869
3142,72.59897
3143,59.0035
3144,55.79995
3145,54.19061
3146,57.99312
3147,57.99789
3148,58.80662
3149,60.3058
3150,58.87561
3151,61.17692
3152,57.40373
3153,47.34239
3154,44.08149
3155,43.10277
3156,43.87721
3157,43.30362
3158,44.37018
3159,48.30739
3160,51.87088
3161,64.87659
3162,64.87659
3163,65.52785
3164,69.90495
3165,79.28124
3166,61.4115
3167,57.42204
3168,58.1312
3169,58.13314
3170,59.62589
3171,57.73264
3172,61.80256
3173,73.01535
3174,73.87245
3175,53.76187
3176,51.97237
3177,50.24374
3178,51.20863
3179,42.85857
3180,44.19821
3181,51.41231
3182,52.81089
3183,51.99016
3184,59.71345
3185,63.5099
3186,73.05135
3187,74.08208
3188,79.71156
3189,75.95254
3190,67.87795
3191,62.22213
3192,59.70702
3193,60.08174
3194,60.1899
3195,60.26791
3196,61.69461
3197,62.83329
3198,67.26815
3199,61.80256
3200,57.80549
3201,51.93973
3202,49.51673
3203,43.8428
3204,50.46587
3205,52.25339
3206,54.17792
3207,55.2716
3208,59.97269
3209,64.6748
3210,82.73293
3211,84.90171
3212,108.11666
3213,72.64901
3214,65.35211
3215,60.22531
3216,58.64661
3217,58.02913
3218,58.13314
3219,59.34941
3220,58.32536
3221,58.88168
3222,62.22491
3223,73.26146
3224,54.26196
3225,50.36
3226,49.50516
3227,51.67707
3228,53.25484
3229,53.84204
3230,53.84204
3231,53.71516
3232,56.20049
3233,67.48297
3234,81.324
3235,74.82662
3236,74.09856
3237,84.90848
3238,70.23117
3239,58.71589
3240,55.44056
3241,57.88581
3242,54.88073
3243,54.7685
3244,58.05712
3245,59.86843
3246,63.60301
3247,63.80658
3248,55.79995
3249,52.50221
3250,52.37671
3251,52.73325
3252,50.31819
3253,52.86734
3254,53.76207
3255,55.90936
3256,61.80256
3257,63.58871
3258,82.5515
3259,74.95776
3260,73.12631
3261,76.34827
3262,68.23521
3263,57.2905
3264,60.49815
3265,59.51714
3266,62.13819
3267,59.3364
3268,58.95399
3269,61.69461
3270,61.80256
3271,52.70493
3272,47.65997
3273,45.22515
3274,21.35602
3275,15.22842
3276,16.73877
3277,28.84619
3278,33.89453
3279,50.30735
3280,61.80256
3281,64.70028
3282,71.04458
3283,94.52897
3284,90.6854
3285,90.8477
3286,66.54356
3287,59.28606
3288,58.3276
3289,59.84777
3290,59.63598
3291,60.18704
3292,60.14329
3293,60.52102
3294,59.31101
3295,57.34273
3296,44.67582
3297,35.56553
3298,35.56553
3299,23.33695
3300,18.76941
3301,31.03118
3302,48.58826
3303,50.65335
3304,59.39657
3305,66.45158
3306,69.23653
3307,74.63504
3308,75.79635
3309,84.47956
3310,65.85143
3311,61.57532
3312,59.66198
3313,59.77298
3314,59.51005
3315,59.13896
3316,58.78515
3317,61.19535
3318,64.2157
3319,57.8161
3320,55.70144
3321,53.99753
3322,52.408
3323,54.2697
3324,55.30495
3325,58.31016
3326,58.28314
3327,59.15712
3328,62.83329
3329,71.64826
3330,77.35517
3331,78.89083
3332,78.64964
3333,76.36266
3334,73.65461
3335,66.8444
3336,58.7842
3337,58.85545
3338,59.41418
3339,59.41418
3340,59.6407
3341,60.7786
3342,59.41418
3343,59.41418
3344,58.52368
3345,57.31306
3346,57.42402
3347,57.42402
3348,59.6407
3349,59.6407
3350,60.84887
3351,62.83329
3352,63.66926
3353,75.04435
3354,79.71156
3355,75.55792
3356,75.28629
3357,75.55792
3358,68.5291
3359,61.78438
3360,59.14446
3361,60.19421
3362,60.3739
3363,60.24991
3364,60.06424
3365,61.04822
3366,61.80256
3367,61.69461
3368,61.04822
3369,60.59272
3370,60.06424
3371,58.76128
3372,61.49685
3373,63.65847
3374,63.68799
3375,64.88362
3376,66.40465
3377,80.63629
3378,79.67742
3379,76.36266
3380,72.23595
3381,79.25578
3382,75.04274
3383,61.80256
3384,60.26454
3385,61.60056
3386,58.89616
3387,58.50607
3388,58.75175
3389,65.92714
3390,61.88326
3391,59.51125
3392,59.49907
3393,57.48698
3394,57.51358
3395,53.13644
3396,59.13768
3397,60.13002
3398,60.10257
3399,60.16654
3400,63.86495
3401,85.35079
3402,185.44968
3403,76.89133
3404,71.40174
3405,76.75446
3406,73.83063
3407,61.1057
3408,60.33061
3409,62.83329
3410,57.03722
3411,55.40432
3412,55.20784
3413,57.6749
3414,57.6749
3415,57.85779
3416,57.48757
3417,59.46557
3418,53.73146
3419,54.77595
3420,55.79995
3421,60.28163
3422,61.05535
3423,61.69461
3424,61.80256
3425,69.65119
3426,79.71156
3427,77.21171
3428,75.44577
3429,76.95543
3430,73.89272
3431,64.33375
3432,58.79714
3433,58.00789
3434,58.16015
3435,58.15755
3436,59.50701
3437,59.26655
3438,58.54705
3439,55.43517
3440,52.47312
3441,48.05983
3442,44.85902
3443,49.58136
3444,40.16132
3445,39.74498
3446,47.66169
3447,49.65774
3448,57.15038
3449,65.21008
3450,73.12063
3451,118.97016
3452,73.86653
3453,97.8756
3454,73.21997
3455,66.06958
3456,67.64604
3457,59.67678
3458,62.78308
3459,57.83888
3460,59.71124
3461,62.1738
3462,57.11455
3463,56.46973
3464,52.85177
3465,46.21329
3466,45.68362
3467,32.08038
3468,38.34893
3469,38.7011
3470,53.95466
3471,56.13141
3472,68.24035
3473,70.53147
3474,72.06754
3475,95.09736
3476,86.60896
3477,84.02274
3478,79.75005
3479,58.58588
3480,57.18812
3481,64.45857
3482,60.81888
3483,61.80256
3484,54.84861
3485,63.34812
3486,64.62374
3487,59.77161
3488,58.37558
3489,57.62092
3490,54.17074
3491,53.25739
3492,53.66847
3493,52.79892
3494,52.53805
3495,52.47432
3496,54.04754
3497,54.81156
3498,66.16767
3499,74.30889
3500,79.64633
3501,95.54108
3502,67.60023
3503,56.4726
3504,53.2688
3505,53.16632
3506,53.20387
3507,57.14884
3508,53.40439
3509,58.57568
3510,61.20484
3511,55.79995
3512,50.97419
3513,49.59291
3514,47.99462
3515,43.59899
3516,48.52468
3517,49.69464
3518,51.37663
3519,50.97419
3520,55.82753
3521,61.80256
3522,65.72195
3523,67.72201
3524,72.75668
3525,75.9957
3526,62.73513
3527,59.40957
3528,56.69379
3529,56.91401
3530,57.66944
3531,57.97381
3532,56.97908
3533,58.33261
3534,58.18958
3535,58.05329
3536,54.34732
3537,53.27556
3538,53.02194
3539,52.98934
3540,54.60455
3541,51.96103
3542,54.60455
3543,57.47684
3544,61.9741
3545,70.09942
3546,73.76381
3547,76.20412
3548,69.25027
3549,76.20412
3550,70.09942
3551,65.43447
3552,54.60455
3553,53.71825
3554,56.42562
3555,56.4859
3556,56.75689
3557,59.6407
3558,61.80256
3559,59.99215
3560,54.47338
3561,51.99292
3562,51.96103
3563,51.96103
3564,40.28668
3565,47.70323
3566,55.61839
3567,57.30261
3568,59.18916
3569,63.08951
3570,77.34989
3571,79.01761
3572,75.2693
3573,103.15106
3574,72.94731
3575,69.33802
3576,54.47338
3577,57.65459
3578,57.04021
3579,58.34661
3580,55.14353
3581,56.56276
3582,55.4777
3583,59.41811
3584,50.95565
3585,42.31327
3586,41.0187
3587,34.02286
3588,39.8221
3589,39.12086
3590,42.08102
3591,43.9019
3592,46.31469
3593,60.81735
3594,63.55589
3595,79.71156
3596,68.37019
3597,100.12633
3598,62.75769
3599,58.08375
3600,56.61286
3601,57.65866
3602,57.53317
3603,60.16853
3604,56.40836
3605,57.22056
3606,57.30751
3607,54.80891
3608,47.78734
3609,28.42968
3610,10.62393
3611,9.63393
3612,9.84368
3613,10.02436
3614,10.76152
3615,12.46949
3616,34.21326
3617,51.15375
3618,57.38654
3619,63.26893
3620,65.72435
3621,78.75958
