Interval,DA_CIPV
1140,58.66946
1141,58.66946
1142,58.66946
1143,58.66946
1144,59.06037
1145,63.14962
1146,66.79916
1147,70.85206
1148,70.85206
1149,83.02002
1150,88.19965
1151,83.81352
1152,67.01705
1153,60.94737
1154,60.94737
1155,60.94737
1156,60.94737
1157,63.14962
1158,65.96747
1159,108.20492
1160,60.94737
1161,53.65281
1162,46.77706
1163,50.22481
1164,48.48851
1165,49.07866
1166,50.22481
1167,53.65281
1168,59.49554
1169,66.79916
1170,66.79916
1171,155.99279
1172,71.74973
1173,71.74973
1174,98.71333
1175,71.74973
1176,63.14962
1177,61.09507
1178,61.09507
1179,61.09507
1180,61.09507
1181,63.14962
1182,73.31701
1183,94.51036
1184,61.09507
1185,59.06037
1186,54.23725
1187,54.23725
1188,53.12056
1189,46.87939
1190,53.11544
1191,54.23725
1192,59.06037
1193,63.21923
1194,77.48179
1195,86.40056
1196,77.48179
1197,77.48179
1198,111.08105
1199,77.48179
1200,65.96747
1201,61.04626
1202,61.04626
1203,61.04504
1204,61.04504
1205,63.14962
1206,72.28513
1207,87.7405
1208,61.04626
1209,59.06037
1210,53.07999
1211,53.07999
1212,46.86461
1213,38.08818
1214,46.86461
1215,53.07999
1216,59.06037
1217,66.79916
1218,75.82856
1219,75.82856
1220,75.82856
1221,75.82856
1222,99.9446
1223,75.82856
1224,66.79916
1225,62.40915
1226,62.63351
1227,62.63351
1228,62.40915
1229,63.14962
1230,68.79584
1231,93.08121
1232,60.94737
1233,59.06037
1234,58.76377
1235,58.71391
1236,54.28738
1237,53.12251
1238,53.57832
1239,58.71391
1240,58.81054
1241,65.96747
1242,82.27886
1243,71.74973
1244,79.55526
1245,101.22201
1246,71.74973
1247,71.74973
1248,65.96747
1249,62.80533
1250,61.00365
1251,63.14962
1252,60.91152
1253,60.91152
1254,63.14962
1255,66.79916
1256,60.77551
1257,46.84433
1258,46.75941
1259,37.87638
1260,35.60769
1261,28.46374
1262,35.60769
1263,46.75941
1264,46.75941
1265,62.03073
1266,66.79916
1267,96.96003
1268,66.79916
1269,66.79916
1270,66.79916
1271,63.14962
1272,60.94737
1273,60.91152
1274,62.00026
1275,61.09507
1276,60.94737
1277,60.94737
1278,60.94737
1279,60.91152
1280,59.49554
1281,58.71391
1282,58.71391
1283,58.71391
1284,58.71391
1285,59.06037
1286,59.49554
1287,59.49554
1288,60.94737
1289,77.67794
1290,82.40387
1291,80.16113
1292,83.87701
1293,77.67794
1294,66.79916
1295,60.94737
1296,59.06037
1297,59.94465
1298,60.77551
1299,60.94737
1300,60.77551
1301,60.77551
1302,60.41219
1303,60.94737
1304,60.94737
1305,60.94737
1306,60.94737
1307,61.25976
1308,60.94737
1309,60.94737
1310,60.94737
1311,60.94737
1312,66.00065
1313,72.93353
1314,72.93353
1315,72.93353
1316,66.00065
1317,85.63521
1318,66.79916
1319,67.23296
1320,60.77551
1321,59.49554
1322,59.49554
1323,60.77551
1324,59.49554
1325,59.06037
1326,59.49554
1327,61.09507
1328,70.87527
1329,59.49554
1330,59.49554
1331,59.46962
1332,58.86492
1333,58.86492
1334,58.86492
1335,59.06037
1336,59.49554
1337,60.97277
1338,70.87527
1339,70.87527
1340,70.87527
1341,88.02867
1342,82.40387
1343,66.79916
1344,60.41219
1345,62.76766
1346,87.00915
1347,87.02098
1348,65.37981
1349,62.76766
1350,89.66809
1351,150.07928
1352,89.66809
1353,59.06037
1354,53.09283
1355,46.83229
1356,28.46374
1357,24.80982
1358,25.77293
1359,34.63218
1360,53.09283
1361,61.10476
1362,89.08975
1363,75.66632
1364,75.66632
1365,75.66632
1366,63.93936
1367,61.54579
1368,59.23224
1369,59.49554
1370,60.94737
1371,60.91152
1372,60.77551
1373,60.94737
1374,63.14962
1375,72.06085
1376,75.78258
1377,75.78258
1378,75.78258
1379,66.79916
1380,63.14962
1381,65.54825
1382,63.14962
1383,63.14962
1384,63.14962
1385,75.78258
1386,84.37195
1387,113.66963
1388,75.78258
1389,82.40387
1390,66.79916
1391,63.14962
1392,61.09507
1393,60.77551
1394,60.77551
1395,60.77551
1396,60.77551
1397,60.77551
1398,66.79916
1399,71.49999
1400,73.86499
1401,63.14962
1402,61.09507
1403,60.77551
1404,60.94737
1405,59.49554
1406,59.06037
1407,59.49554
1408,59.49554
1409,61.00653
1410,68.37213
1411,71.3975
1412,76.79925
1413,101.81884
1414,71.3975
1415,63.14962
1416,60.91152
1417,60.94737
1418,60.94737
1419,60.94737
1420,60.94737
1421,60.94737
1422,60.18456
1423,60.41219
1424,60.41219
1425,58.71391
1426,46.85513
1427,36.93446
1428,28.46374
1429,6.03775
1430,23.18319
1431,34.8301
1432,49.60296
1433,60.41219
1434,70.86137
1435,70.86137
1436,70.86137
1437,70.86137
1438,70.86137
1439,63.14962
1440,60.94737
1441,59.89681
1442,59.89681
1443,59.86799
1444,59.86799
1445,59.84123
1446,59.69922
1447,59.86799
1448,58.07705
1449,58.03336
1450,57.65674
1451,57.73647
1452,57.73647
1453,58.03336
1454,58.07705
1455,58.45018
1456,59.86799
1457,60.01302
1458,82.90481
1459,62.09696
1460,70.14302
1461,80.92183
1462,70.14302
1463,62.09696
1464,58.07705
1465,58.45018
1466,58.45018
1467,58.45018
1468,58.45018
1469,58.45018
1470,59.69922
1471,59.69922
1472,59.69922
1473,59.85975
1474,59.69922
1475,59.69922
1476,59.89681
1477,59.69922
1478,59.69922
1479,59.69922
1480,63.56109
1481,77.04142
1482,62.09696
1483,64.15209
1484,59.89681
1485,70.14302
1486,71.25502
1487,66.73204
1488,59.34245
1489,58.07705
1490,58.07705
1491,58.45018
1492,58.07705
1493,58.07705
1494,59.86799
1495,59.86799
1496,59.86799
1497,59.34245
1498,58.45018
1499,56.02222
1500,52.04687
1501,52.04687
1502,52.04687
1503,52.04687
1504,58.07705
1505,59.86799
1506,61.86954
1507,62.09696
1508,62.09696
1509,67.56181
1510,74.35267
1511,67.56181
1512,59.69922
1513,58.45018
1514,58.45018
1515,59.34245
1516,59.85027
1517,58.45018
1518,67.34336
1519,114.9705
1520,62.09696
1521,58.07705
1522,52.29152
1523,38.45667
1524,27.36018
1525,27.99934
1526,27.99934
1527,45.82266
1528,52.29152
1529,59.89681
1530,83.63432
1531,70.14302
1532,65.67963
1533,67.26976
1534,66.89182
1535,62.09696
1536,58.45018
1537,59.34245
1538,59.34245
1539,59.34245
1540,59.34245
1541,59.69922
1542,63.74389
1543,80.92183
1544,65.6846
1545,80.92183
1546,68.77339
1547,63.74389
1548,63.74389
1549,62.09696
1550,63.74389
1551,63.74389
1552,63.74389
1553,80.92183
1554,84.77493
1555,134.87276
1556,65.6846
1557,69.94036
1558,84.77493
1559,65.6846
1560,59.86799
1561,58.88334
1562,58.88334
1563,58.88334
1564,58.88334
1565,58.88334
1566,65.6846
1567,90.15371
1568,65.6846
1569,59.86799
1570,59.69922
1571,58.88334
1572,58.88334
1573,58.45018
1574,58.07705
1575,58.45018
1576,58.45018
1577,61.5896
1578,70.14302
1579,64.10464
1580,69.35672
1581,87.39033
1582,82.56348
1583,70.14302
1584,60.01302
1585,60.86848
1586,59.69922
1587,59.86799
1588,59.86799
1589,59.86799
1590,59.86799
1591,59.86799
1592,59.69922
1593,52.09111
1594,40.52966
1595,27.99934
1596,25.7421
1597,24.73531
1598,27.61771
1599,40.52966
1600,49.39566
1601,60.8145
1602,70.56523
1603,100.58621
1604,81.32599
1605,70.56523
1606,70.56523
1607,62.70413
1608,59.86799
1609,59.89681
1610,59.89681
1611,61.05675
1612,59.86799
1613,59.86799
1614,59.69922
1615,58.45018
1616,49.46398
1617,49.46398
1618,39.20143
1619,25.7421
1620,26.68534
1621,27.70534
1622,39.15715
1623,49.46398
1624,57.73647
1625,70.66283
1626,70.66283
1627,123.26525
1628,70.66283
1629,72.57962
1630,70.66283
1631,59.69922
1632,58.45018
1633,59.89681
1634,62.09716
1635,59.89681
1636,62.09696
1637,59.89681
1638,71.87905
1639,65.6846
1640,67.29261
1641,65.6846
1642,62.09696
1643,59.89681
1644,59.89681
1645,59.89681
1646,59.89681
1647,59.89681
1648,59.89681
1649,59.89681
1650,65.6846
1651,80.6457
1652,80.92183
1653,83.26773
1654,80.92183
1655,72.50388
1656,59.89681
1657,59.89681
1658,59.89681
1659,59.89681
1660,59.89681
1661,59.89681
1662,65.6846
1663,71.87905
1664,70.64234
1665,60.01302
1666,59.92389
1667,59.90658
1668,59.89681
1669,59.89681
1670,59.89681
1671,59.89681
1672,59.89681
1673,65.6846
1674,71.87905
1675,73.07472
1676,75.4157
1677,73.07472
1678,71.76106
1679,65.6846
1680,58.88334
1681,59.86799
1682,59.86799
1683,59.86799
1684,60.01302
1685,59.86799
1686,71.84446
1687,82.48067
1688,66.68227
1689,58.45018
1690,57.73647
1691,57.4681
1692,57.73647
1693,57.73647
1694,58.07705
1695,58.45018
1696,59.69922
1697,60.01302
1698,65.50448
1699,70.56523
1700,69.28654
1701,64.34708
1702,69.28654
1703,62.09696
1704,58.45018
1705,58.45018
1706,58.45018
1707,58.50672
1708,58.45018
1709,58.45018
1710,59.86799
1711,70.14302
1712,59.34245
1713,58.45018
1714,58.45018
1715,58.45018
1716,58.45018
1717,58.45018
1718,58.45018
1719,58.45018
1720,59.86799
1721,60.01302
1722,59.86799
1723,60.01302
1724,69.2845
1725,59.89681
1726,83.50026
1727,79.86222
1728,70.14302
1729,59.86799
1730,59.86799
1731,59.86799
1732,59.86799
1733,59.86799
1734,59.89681
1735,71.84446
1736,59.86799
1737,59.86799
1738,59.86799
1739,59.86799
1740,59.86799
1741,59.86799
1742,58.07705
1743,59.34245
1744,59.86799
1745,64.86702
1746,71.84446
1747,71.84446
1748,64.86702
1749,64.86702
1750,83.0424
1751,64.86702
1752,71.84446
1753,70.90534
1754,59.89681
1755,59.89681
1756,59.89681
1757,62.09696
1758,70.90534
1759,70.90534
1760,62.09696
1761,60.03019
1762,62.09696
1763,59.89681
1764,59.89681
1765,57.73647
1766,45.76826
1767,57.73647
1768,58.45018
1769,59.86799
1770,64.81615
1771,62.09696
1772,65.6846
1773,70.90534
1774,70.66283
1775,70.66283
1776,68.39084
1777,60.70815
1778,59.89681
1779,60.01302
1780,59.89681
1781,59.86799
1782,59.86799
1783,59.89681
1784,59.86799
1785,59.86799
1786,59.86799
1787,59.86799
1788,59.86799
1789,59.86799
1790,59.86799
1791,59.86799
1792,59.86799
1793,61.5896
1794,64.81615
1795,65.6846
1796,72.23604
1797,85.5257
1798,89.80198
1799,85.5257
1800,84.41824
1801,64.31098
1802,62.09696
1803,62.28675
1804,62.09696
1805,74.74709
1806,65.6846
1807,74.74709
1808,59.86799
1809,57.73647
1810,45.88381
1811,27.5223
1812,34.38978
1813,48.19776
1814,57.73647
1815,57.73647
1816,58.07705
1817,59.89681
1818,82.48067
1819,62.09696
1820,69.15764
1821,70.14302
1822,96.65481
1823,65.6846
1824,65.6846
1825,59.86799
1826,59.86799
1827,59.86799
1828,59.86799
1829,59.86799
1830,62.09696
1831,65.6846
1832,65.6846
1833,71.84446
1834,64.31687
1835,62.09696
1836,71.84446
1837,59.86799
1838,59.86799
1839,59.86799
1840,62.09696
1841,62.09696
1842,71.84446
1843,62.09696
1844,71.84446
1845,71.84446
1846,80.92183
1847,85.5257
1848,80.92183
1849,64.31545
1850,60.01302
1851,60.01302
1852,60.01302
1853,60.01302
1854,72.0185
1855,62.09696
1856,62.0851
1857,58.07705
1858,53.4926
1859,53.5446
1860,52.09805
1861,57.73647
1862,58.07705
1863,58.07705
1864,58.07705
1865,69.69525
1866,82.96722
1867,65.6846
1868,65.6846
1869,70.43502
1870,82.96722
1871,82.96722
