Interval,HA_CISC
1875,64.74035
1876,65.34386
1877,65.01468
1878,133.16443
1879,68.40515
1880,64.53636
1881,72.55176
1882,60.38435
1883,58.86393
1884,52.86029
1885,31.83039
1886,35.33164
1887,40.45508
1888,58.65371
1889,64.45359
1890,78.07247
1891,62.61489
1892,92.98083
1893,71.44241
1894,69.63144
1895,73.13381
1896,72.9116
1897,65.16135
1898,66.43932
1899,66.63271
1900,67.87207
1901,63.79828
1902,80.33939
1903,90.84287
1904,72.5337
1905,80.04188
1906,64.91507
1907,60.38435
1908,60.38435
1909,60.56647
1910,58.86393
1911,58.65371
1912,68.03396
1913,71.1581
1914,74.31851
1915,81.65897
1916,69.96957
1917,108.82839
1918,78.18944
1919,70.19957
1920,70.20692
1921,65.24907
1922,64.28291
1923,66.33644
1924,67.43343
1925,67.15699
1926,67.13692
1927,65.91473
1928,58.65371
1929,52.86029
1930,18.32621
1931,2.72371
1932,3.26655
1933,6.64127
1934,6.99442
1935,20.40632
1936,29.42708
1937,63.12092
1938,72.6093
1939,121.61563
1940,166.24815
1941,89.12282
1942,86.53821
1943,81.79541
1944,66.56498
1945,64.83336
1946,64.85124
1947,73.28847
1948,74.80638
1949,81.98019
1950,72.73301
1951,66.29066
1952,60.18507
1953,58.30557
1954,38.09173
1955,20.76746
1956,21.87443
1957,31.27173
1958,37.1708
1959,54.92281
1960,80.99453
1961,66.60838
1962,75.68906
1963,72.39448
1964,71.90083
1965,84.82885
1966,76.15971
1967,74.65671
1968,66.71257
1969,69.04357
1970,67.54115
1971,66.2352
1972,66.35168
1973,63.55963
1974,73.14181
1975,62.078
1976,69.38739
1977,58.96265
1978,51.46504
1979,44.28036
1980,36.87818
1981,48.14948
1982,58.65371
1983,64.82257
1984,66.16062
1985,73.14239
1986,75.92025
1987,64.25346
1988,72.01142
1989,75.23786
1990,69.51397
1991,77.60411
1992,75.72747
1993,65.52698
1994,63.2635
1995,63.54508
1996,60.56647
1997,60.56647
1998,72.82122
1999,60.38435
2000,58.86393
2001,53.28367
2002,53.95371
2003,51.628
2004,48.94932
2005,37.1377
2006,38.64469
2007,55.73745
2008,58.96265
2009,62.69641
2010,71.82908
2011,61.73756
2012,66.34069
2013,66.01739
2014,69.06777
2015,66.44481
2016,65.0974
2017,59.41947
2018,60.38435
2019,60.30031
2020,60.32514
2021,60.01534
2022,72.07975
2023,70.19318
2024,58.86393
2025,54.79977
2026,58.65371
2027,35.84648
2028,35.18175
2029,38.08818
2030,39.89827
2031,60.83798
2032,2414.79332
2033,70.15107
2034,73.73547
2035,79.16576
2036,68.58842
2037,76.72254
2038,79.84727
2039,72.86069
2040,64.82539
2041,62.8808
2042,65.23822
2043,66.46538
2044,65.46608
2045,63.00504
2046,70.62318
2047,66.84271
2048,59.94489
2049,58.65371
2050,62.3225
2051,38.69577
2052,34.17546
2053,33.9427
2054,58.65371
2055,58.65371
2056,62.79665
2057,64.27227
2058,80.68456
2059,74.82104
2060,76.10026
2061,82.62785
2062,81.2121
2063,67.73986
2064,64.34483
2065,65.91863
2066,66.22909
2067,63.57222
2068,66.18667
2069,64.9932
2070,60.75606
2071,69.13878
2072,56.64886
2073,54.27138
2074,58.86393
2075,40.7527
2076,27.53544
2077,29.63191
2078,45.85429
2079,46.04562
2080,55.81586
2081,61.31366
2082,67.22721
2083,71.36655
2084,77.28359
2085,82.50039
2086,90.75327
2087,82.76759
2088,66.60867
2089,65.32973
2090,68.58399
2091,66.60271
2092,66.18868
2093,68.6501
2094,69.46269
2095,60.38435
2096,58.96265
2097,50.91386
2098,35.32484
2099,26.19581
2100,20.61768
2101,19.15585
2102,20.10279
2103,23.50704
2104,45.35297
2105,60.38435
2106,77.02636
2107,80.69466
2108,82.32126
2109,82.46368
2110,85.97426
2111,72.75265
2112,66.69661
2113,73.82273
2114,68.11641
2115,67.73472
2116,66.75307
2117,66.58461
2118,66.58469
2119,63.57369
2120,32.81282
2121,27.38014
2122,41.96432
2123,34.1469
2124,29.9064
2125,25.7421
2126,27.38014
2127,30.63618
2128,63.64288
2129,66.32478
2130,77.01678
2131,66.41805
2132,72.42414
2133,79.90967
2134,73.73443
2135,64.54047
2136,58.86528
2137,60.56647
2138,63.4897
2139,66.36097
2140,67.29756
2141,66.74603
2142,72.35312
2143,115.61331
2144,65.23166
2145,58.65371
2146,57.09037
2147,37.87166
2148,33.72584
2149,35.02248
2150,36.54603
2151,60.26548
2152,64.12853
2153,64.89196
2154,73.04399
2155,78.28839
2156,64.0558
2157,81.56814
2158,66.6599
2159,78.35051
2160,63.2214
2161,58.96265
2162,58.65371
2163,58.65371
2164,58.3785
2165,58.96265
2166,64.55071
2167,71.04467
2168,70.03068
2169,60.38435
2170,58.86393
2171,58.65371
2172,48.61107
2173,52.38077
2174,58.86393
2175,60.38435
2176,64.69774
2177,69.8225
2178,75.42743
2179,80.01308
2180,92.76997
2181,81.56814
2182,66.6599
2183,78.35051
2184,63.2214
2185,62.57788
2186,62.0376
2187,62.86047
2188,63.41752
2189,65.77991
2190,72.51723
2191,106.54752
2192,58.86393
2193,58.65371
2194,58.65371
2195,40.50771
2196,29.19134
2197,29.83393
2198,43.00536
2199,43.45021
2200,65.19798
2201,63.57576
2202,69.99302
2203,68.5052
2204,72.2351
2205,90.57656
2206,73.55511
2207,77.99702
2208,64.53311
2209,60.86494
2210,58.96265
2211,58.65371
2212,58.65371
2213,60.35623
2214,65.03162
2215,104.47052
2216,54.92281
2217,62.25583
2218,58.86393
2219,57.89679
2220,50.90149
2221,38.98183
2222,46.337
2223,58.86393
2224,62.45856
2225,62.25594
2226,73.72246
2227,72.94337
2228,85.13837
2229,134.23376
2230,86.46983
2231,82.50653
2232,70.93509
2233,65.7128
2234,63.45532
2235,63.36325
2236,64.48624
2237,65.95222
2238,70.47805
2239,73.99351
2240,60.41725
2241,65.90956
2242,65.60996
2243,77.23183
2244,64.84434
2245,63.18294
2246,62.33743
2247,59.49464
2248,58.00851
2249,60.38435
2250,73.13693
2251,75.73068
2252,76.35658
2253,89.04181
2254,71.41808
2255,74.40071
2256,64.95127
2257,62.74833
2258,63.8322
2259,62.4569
2260,63.57114
2261,62.67807
2262,60.38435
2263,56.30863
2264,57.8171
2265,24.19541
2266,23.06757
2267,4.90079
2268,2.91528
2269,23.61574
2270,27.38014
2271,33.406
2272,47.01984
2273,60.38435
2274,77.78991
2275,60.07311
2276,64.32435
2277,77.88025
2278,75.02878
2279,73.53122
2280,63.76566
2281,64.41673
2282,63.35852
2283,63.44716
2284,63.00487
2285,62.41594
2286,64.88939
2287,56.24653
2288,37.55901
2289,24.55034
2290,22.03327
2291,16.54532
2292,16.50874
2293,19.54892
2294,20.07926
2295,21.40108
2296,33.22285
2297,58.86393
2298,70.77025
2299,64.00698
2300,72.27978
2301,83.09603
2302,73.92788
2303,67.07413
2304,62.73483
2305,61.23076
2306,62.25734
2307,65.08028
2308,72.23695
2309,66.78266
2310,72.95679
2311,71.37462
2312,73.4399
2313,58.65371
2314,43.40671
2315,43.59997
2316,50.48596
2317,63.53144
2318,63.34232
2319,63.42149
2320,64.49452
2321,66.12887
2322,68.89415
2323,71.44026
2324,78.02492
2325,87.38201
2326,66.44298
2327,77.66088
2328,64.36095
2329,63.40941
2330,60.95657
2331,62.44448
2332,63.51129
2333,63.88289
2334,162.56459
2335,65.92291
2336,77.19862
2337,54.43953
2338,52.434
2339,58.96265
2340,60.38435
2341,2202.12293
2342,81.81947
2343,78.96469
2344,68.37133
2345,63.9619
2346,77.53086
2347,79.12763
2348,147.29474
2349,94.93424
2350,69.20695
2351,71.4847
2352,64.57173
2353,63.52249
2354,63.58565
2355,63.5346
2356,60.38435
2357,61.92994
2358,75.80926
2359,66.93853
2360,60.56647
2361,30.50719
2362,31.04268
2363,45.01956
2364,50.24825
2365,53.95371
2366,46.07397
2367,54.92281
2368,54.74107
2369,58.86393
2370,71.31435
2371,76.27165
2372,195
2373,120.75735
2374,75.55883
2375,60.64828
2376,60.56647
2377,60.38435
2378,60.38435
2379,59.53415
2380,57.13669
2381,60.39804
2382,81.70855
2383,59.43103
2384,58.65371
2385,26.67517
2386,32.72094
2387,25.7421
2388,4.25677
2389,24.19896
2390,34.4493
2391,44.59677
2392,58.65371
2393,61.4525
2394,69.15626
2395,71.58159
2396,84.15296
2397,87.78224
2398,69.20677
2399,72.81052
2400,67.17722
2401,72.53537
2402,67.01621
2403,67.12134
2404,72.20086
2405,74.55965
2406,80.88665
2407,68.05099
2408,58.96265
2409,55.82692
2410,54.79977
2411,55.88257
2412,52.86029
2413,51.27653
2414,58.65371
2415,71.26141
2416,59.95492
2417,60.38435
2418,65.43696
2419,69.82569
2420,72.65221
2421,89.37309
2422,83.82888
2423,73.29099
2424,70.94467
2425,67.62843
2426,67.73821
2427,64.77075
2428,63.31444
2429,63.98689
2430,60.38435
2431,58.36988
2432,36.02616
2433,23.15922
2434,21.06114
2435,14.00781
2436,5.16248
2437,4.4896
2438,4.80868
2439,19.9009
2440,39.46358
2441,58.86393
2442,72.76227
2443,76.77475
2444,64.70238
2445,66.4636
2446,74.67309
2447,64.94834
2448,62.57335
2449,64.98606
2450,69.08089
2451,69.81832
2452,66.01636
2453,66.05512
2454,64.17311
2455,56.31823
2456,37.49938
2457,25.43214
2458,23.07644
2459,21.66253
2460,20.23396
2461,14.52154
2462,12.58109
2463,13.47088
2464,20.71211
2465,53.95371
2466,80.06741
2467,63.95104
2468,192.37807
2469,68.07273
2470,78.93449
2471,64.65581
2472,63.89603
2473,66.21519
2474,66.5308
2475,65.48698
2476,65.44801
2477,63.66472
2478,70.84065
2479,66.89306
2480,64.72676
2481,39.29248
2482,36.08116
2483,34.39794
2484,35.2346
2485,53.95371
2486,61.10963
2487,64.03834
2488,72.46055
2489,70.70249
2490,68.38796
2491,68.92576
2492,70.63191
2493,80.54441
2494,67.06251
2495,69.70236
2496,64.42978
2497,64.66968
2498,63.20657
2499,63.44331
2500,63.61886
2501,63.76674
2502,79.32042
2503,60.38435
2504,60.56647
2505,48.80188
2506,59.49709
2507,60.38435
2508,56.59494
2509,57.062
2510,56.7994
2511,58.45249
2512,73.5835
2513,64.63
2514,67.28702
2515,71.51879
2516,78.02149
2517,82.89288
2518,81.76112
2519,70.18686
2520,65.11316
2521,65.43368
2522,65.45909
2523,66.68912
2524,66.07591
2525,66.6876
2526,84.24349
2527,66.00123
2528,59.2399
2529,47.99562
2530,34.92834
2531,36.89563
2532,30.84873
2533,34.65809
2534,50.48596
2535,53.02428
2536,58.96265
2537,62.04667
2538,71.93526
2539,77.20628
2540,78.07213
2541,113.71872
2542,79.75633
2543,70.6677
2544,65.39188
2545,65.2065
2546,64.11704
2547,64.5049
2548,63.54169
2549,66.45709
2550,87.22352
2551,66.46536
2552,58.96265
2553,53.15543
2554,32.95464
2555,25.7421
2556,26.89818
2557,50.3759
2558,51.30105
2559,60.18507
2560,126.06693
2561,61.7051
2562,74.0368
2563,83.10436
2564,73.94639
2565,103.19046
2566,78.94278
2567,74.35995
2568,65.77611
2569,64.00147
2570,60.73296
2571,60.18507
2572,60.13018
2573,60.43514
2574,66.06473
2575,63.12008
2576,120.84973
2577,56.69908
2578,58.21394
2579,52.86029
2580,52.86029
2581,60.38435
2582,60.41284
2583,63.90578
2584,59.85988
2585,58.96265
2586,58.86393
2587,63.86352
2588,75.41272
2589,71.64181
2590,81.03027
2591,69.62327
2592,63.91523
2593,63.48731
2594,64.59886
2595,64.75618
2596,65.02507
2597,63.87928
2598,64.26347
2599,54.92281
2600,37.25327
2601,23.34501
2602,20.43004
2603,7.21376
2604,25.7421
2605,23.86438
2606,26.42822
2607,20.73872
2608,34.91029
2609,50.89356
2610,80.72547
2611,82.96613
2612,66.96426
2613,63.05146
2614,71.24947
2615,68.13925
2616,60.56647
2617,61.63442
2618,62.7127
2619,63.79733
2620,62.71997
2621,59.85318
2622,58.65371
2623,52.86029
2624,29.39883
2625,11.02824
2626,16.12778
2627,14.95483
2628,10.8584
2629,15.99256
2630,4.66393
2631,17.52661
2632,17.21486
2633,56.33982
2634,66.48434
2635,69.13198
2636,60.38435
2637,85.95341
2638,83.21128
2639,63.06472
2640,63.01794
2641,63.34808
2642,63.51283
2643,65.11834
2644,65.58399
2645,64.6303
2646,63.94137
2647,58.96265
2648,2395.55597
2649,234.29249
2650,2022.52225
2651,233.12915
2652,233.05086
2653,26.96276
2654,30.92067
2655,42.49396
2656,55.48119
2657,60.38435
2658,61.51461
2659,69.9662
2660,73.90802
2661,86.89422
2662,66.45267
2663,60.56647
2664,63.92746
2665,67.88254
2666,69.44695
2667,72.44622
2668,68.73268
2669,79.79135
2670,71.82553
2671,65.39933
2672,58.86393
2673,59.89629
2674,47.75495
2675,37.70072
2676,31.83367
2677,46.06026
2678,53.22852
2679,58.65371
2680,60.95553
2681,66.03283
2682,83.19494
2683,78.97429
2684,79.1575
2685,98.64093
2686,78.0489
2687,79.2154
2688,70.05508
2689,66.3879
2690,67.33869
2691,67.23615
2692,64.47297
2693,68.52955
2694,73.07481
2695,60.38435
2696,58.86393
2697,50.53158
2698,33.27326
2699,33.51788
2700,46.40245
2701,46.20546
2702,54.07777
2703,57.11171
2704,65.09601
2705,65.72091
2706,73.46974
2707,77.59459
2708,78.21757
2709,83.29502
2710,73.54976
2711,73.06757
2712,67.77739
2713,67.34434
2714,65.78355
2715,64.97744
2716,68.62058
2717,72.45723
2718,77.12762
2719,62.70347
2720,62.56825
2721,59.23936
2722,58.86393
2723,55.97363
2724,52.86029
2725,57.59395
2726,2384.80339
2727,2333.49759
2728,68.61492
2729,69.39918
2730,72.91899
2731,77.67063
2732,80.19628
2733,139.54154
2734,82.42973
2735,73.63053
2736,64.47898
2737,64.69761
2738,64.11704
2739,63.15428
2740,64.11704
2741,66.52211
2742,2414.49926
2743,60.38435
2744,66.72251
2745,58.86393
2746,60.56647
2747,58.07302
2748,58.58752
2749,47.92294
2750,54.79977
2751,56.73
2752,58.62765
2753,60.07747
2754,65.25739
2755,71.91334
2756,76.4668
2757,87.30284
2758,66.16051
2759,83.43116
2760,66.76636
2761,69.46593
2762,66.33445
2763,65.89654
2764,66.01087
2765,66.33349
2766,80.0449
2767,69.55851
2768,60.56647
2769,37.12185
2770,25.15598
2771,23.14346
2772,15.6089
2773,15.454
2774,35.37061
2775,31.3359
2776,30.00003
2777,59.67213
2778,4677.8425
2779,6000
2780,67.60664
2781,68.33216
2782,2650.17431
2783,68.75542
2784,63.32829
2785,63.15626
2786,66.06914
2787,65.36473
2788,65.33229
2789,65.36275
2790,65.00562
2791,52.86029
2792,35.47426
2793,19.68622
2794,19.09824
2795,20.95455
2796,25.47299
2797,26.27489
2798,30.25439
2799,30.7761
2800,47.24016
2801,61.9968
2802,85.41254
2803,73.8698
2804,72.30566
2805,92.11075
2806,84.52978
2807,66.7684
2808,67.24346
2809,66.13799
2810,67.07514
2811,66.2969
2812,69.5415
2813,65.47321
2814,72.60276
2815,72.72844
2816,60.38435
2817,60.56647
2818,58.86393
2819,52.86029
2820,52.06692
2821,52.86029
2822,60.38435
2823,58.65371
2824,64.37283
2825,61.70388
2826,79.62347
2827,77.08933
2828,86.34618
2829,101.67185
2830,89.91944
2831,81.65462
2832,65.97987
2833,65.66743
2834,66.92107
2835,71.36806
2836,73.39424
2837,72.77778
2838,83.72937
2839,64.51362
2840,60.4112
2841,58.65371
2842,57.836
2843,51.28122
2844,60.38435
2845,60.62629
2846,64.75314
2847,63.64337
2848,61.88665
2849,63.92979
2850,79.82844
2851,132.37578
2852,151.16416
2853,121.29196
2854,78.7922
2855,67.36733
2856,65.63671
2857,63.2593
2858,62.79114
2859,64.49882
2860,63.61734
2861,64.11704
2862,89.62198
2863,63.33634
2864,64.03178
2865,58.86393
2866,60.38435
2867,62.52595
2868,60.38435
2869,52.86029
2870,52.86029
2871,60.38435
2872,4160.56635
2873,62.52824
2874,69.27972
2875,68.82547
2876,68.65981
2877,90.07277
2878,82.81327
2879,63.02863
2880,63.72431
2881,64.60338
2882,64.11704
2883,63.05216
2884,64.66733
2885,65.68905
2886,91.12445
2887,63.44084
2888,62.81963
2889,60.18507
2890,63.44572
2891,72.428
2892,60.38435
2893,63.1526
2894,60.38435
2895,64.55782
2896,61.19486
2897,60.67179
2898,73.20618
2899,71.89154
2900,98.09721
2901,74.84089
2902,68.51553
2903,72.26435
2904,66.98659
2905,60.82907
2906,66.69794
2907,64.35622
2908,62.78925
2909,65.39353
2910,69.93476
2911,70.87164
2912,59.13978
2913,44.00524
2914,57.0336
2915,59.23371
2916,60.64615
2917,60.92404
2918,61.12249
2919,60.36594
2920,63.97441
2921,60.64615
2922,63.13288
2923,68.27025
2924,72.46468
2925,74.37023
2926,89.64156
2927,65.1388
2928,64.27736
2929,60.82907
2930,65.40845
2931,65.42316
2932,68.07352
2933,65.95256
2934,62.27746
2935,58.86118
2936,52.65766
2937,33.81768
2938,53.01874
2939,63.13816
2940,61.32114
2941,59.11902
2942,58.61535
2943,59.11902
2944,60.36594
2945,64.83043
2946,68.80131
2947,71.33925
2948,65.69663
2949,68.45395
2950,67.02411
2951,62.17874
2952,59.11902
2953,59.11902
2954,60.82907
2955,64.03901
2956,66.38646
2957,62.13207
2958,60.82907
2959,40.96915
2960,28.33452
2961,2.50255
2962,2.5018
2963,19.77769
2964,25.89857
2965,25.8582
2966,21.93851
2967,24.64039
2968,29.10033
2969,55.48699
2970,70.00025
2971,75.46929
2972,68.29516
2973,84.62268
2974,76.41724
2975,68.93537
2976,59.11902
2977,64.04592
2978,62.6067
2979,62.04994
2980,59.31557
2981,59.11902
2982,61.56437
2983,59.13978
2984,54.0955
2985,55.8537
2986,60.08
2987,53.01874
2988,51.06801
2989,53.01874
2990,53.22757
2991,57.20207
2992,72.3174
2993,60.64615
2994,73.77298
2995,68.34116
2996,68.18159
2997,82.36491
2998,74.5684
2999,70.95254
3000,65.48099
3001,63.46792
3002,60.82907
3003,59.11902
3004,64.5134
3005,84.85284
3006,73.46148
3007,60.64615
3008,60.36594
3009,60.82907
3010,60.64615
3011,59.4477
3012,63.98519
3013,59.13978
3014,60.06247
3015,58.37271
3016,72.353
3017,60.82907
3018,77.60422
3019,68.50147
3020,75.82826
3021,77.51346
3022,70.9749
3023,69.10359
3024,64.17614
3025,63.81919
3026,64.28517
3027,64.71941
3028,73.07748
3029,60.82907
3030,63.29231
3031,59.11902
3032,58.36756
3033,57.81787
3034,59.11902
3035,59.11902
3036,56.47763
3037,58.0455
3038,49.26211
3039,51.10274
3040,53.06333
3041,59.11902
3042,78.05136
3043,73.98699
3044,193.85599
3045,109.3615
3046,82.92062
3047,63.5799
3048,60.82907
3049,64.17562
3050,63.5054
3051,65.97493
3052,81.66202
3053,72.70923
3054,141.72234
3055,64.66504
3056,60.82907
3057,52.10872
3058,59.13978
3059,60.82907
3060,59.41808
3061,54.18712
3062,47.51038
3063,51.14599
3064,57.21105
3065,58.82989
3066,73.0733
3067,69.99901
3068,70.01128
3069,85.64635
3070,74.07426
3071,65.56518
3072,62.25603
3073,62.74045
3074,63.18162
3075,66.46099
3076,64.46301
3077,65.5675
3078,66.66953
3079,64.38493
3080,58.82989
3081,33.70245
3082,58.82989
3083,55.63669
3084,58.82989
3085,59.45204
3086,63.28927
3087,63.71479
3088,68.51545
3089,62.08899
3090,72.2522
3091,78.53306
3092,151.31604
3093,67.59726
3094,77.21338
3095,68.81002
3096,63.37755
3097,61.72144
3098,64.37182
3099,72.65403
3100,76.99039
3101,67.89101
3102,63.78798
3103,58.82989
3104,53.01874
3105,47.22265
3106,48.08178
3107,52.8302
3108,31.41225
3109,35.5354
3110,58.82989
3111,50.70406
3112,387.77103
3113,60.62177
3114,77.45735
3115,80.80183
3116,68.17938
3117,78.47449
3118,64.82268
3119,60.64615
3120,59.11902
3121,59.11902
3122,63.39463
3123,62.68903
3124,62.2742
3125,64.65196
3126,64.56449
3127,56.47763
3128,47.961
3129,39.50847
3130,31.53367
3131,53.56919
3132,44.47106
3133,41.87304
3134,26.76854
3135,23.04698
3136,39.8893
3137,53.42079
3138,71.4383
3139,60.64615
3140,60.88684
3141,79.10138
3142,71.06042
3143,58.82989
3144,54.20452
3145,52.59115
3146,58.82989
3147,56.32007
3148,58.82989
3149,64.64441
3150,61.57148
3151,58.36258
3152,51.81745
3153,48.81724
3154,48.24573
3155,44.55005
3156,56.84302
3157,59.79843
3158,54.74268
3159,55.83667
3160,56.79514
3161,58.82989
3162,75.15783
3163,63.84537
3164,69.86727
3165,4902.67087
3166,2688.16095
3167,60.64615
3168,57.67061
3169,61.72568
3170,62.19748
3171,61.3067
3172,62.16145
3173,66.10545
3174,73.14961
3175,60.36594
3176,59.11902
3177,60.64615
3178,60.64615
3179,54.24038
3180,54.02921
3181,58.72614
3182,56.47763
3183,58.81734
3184,2347.99874
3185,60.64615
3186,63.34083
3187,64.32948
3188,70.7882
3189,102.55783
3190,73.52436
3191,64.15852
3192,61.79036
3193,62.727
3194,62.82724
3195,62.75984
3196,64.82196
3197,70.58359
3198,81.51977
3199,65.18067
3200,59.77308
3201,56.95826
3202,58.82989
3203,53.56917
3204,58.82989
3205,55.76919
3206,53.78078
3207,56.00505
3208,72.62185
3209,59.13978
3210,83.27187
3211,77.33832
3212,195
3213,77.76615
3214,74.03668
3215,66.35967
3216,65.11039
3217,66.11639
3218,66.3806
3219,76.5244
3220,63.50007
3221,60.93974
3222,76.14287
3223,129.1164
3224,60.4133
3225,58.26961
3226,58.82989
3227,60.00305
3228,60.36594
3229,59.11902
3230,58.82989
3231,55.61306
3232,61.05483
3233,62.67935
3234,71.26138
3235,73.98683
3236,73.83608
3237,84.83999
3238,72.60656
3239,60.64615
3240,58.90569
3241,60.35708
3242,59.11902
3243,59.11902
3244,60.64615
3245,64.2405
3246,113.38021
3247,117.16438
3248,63.29476
3249,58.65473
3250,61.9852
3251,60.91373
3252,61.38173
3253,59.13978
3254,53.79376
3255,56.47763
3256,59.11902
3257,60.38938
3258,76.72187
3259,64.88266
3260,65.49306
3261,74.59148
3262,73.52659
3263,65.87598
3264,65.98267
3265,60.82907
3266,63.5409
3267,63.15693
3268,61.10682
3269,64.09275
3270,65.49094
3271,52.24017
3272,30.05337
3273,53.01874
3274,30.78785
3275,26.28277
3276,23.94809
3277,25.8582
3278,38.07425
3279,42.56765
3280,46.59128
3281,55.94755
3282,65.94082
3283,68.09837
3284,72.13587
3285,76.2116
3286,73.51608
3287,60.82907
3288,60.64615
3289,65.17881
3290,66.61773
3291,72.88001
3292,65.20473
3293,63.97668
3294,64.01508
3295,43.83391
3296,31.54845
3297,27.49624
3298,37.49688
3299,20.28472
3300,0.55212
3301,10.71975
3302,25.8582
3303,33.56093
3304,53.01874
3305,59.15968
3306,68.96667
3307,72.05331
3308,71.31501
3309,81.12696
3310,74.06833
3311,61.26116
3312,64.50894
3313,63.48117
3314,64.10071
3315,70.05098
3316,116.86645
3317,68.31716
3318,128.541
3319,111.05516
3320,72.26093
3321,67.06369
3322,76.81017
3323,61.78477
3324,59.11902
3325,60.7046
3326,60.40647
3327,59.77517
3328,65.56912
3329,69.72771
3330,73.08712
3331,71.92477
3332,72.85422
3333,85.65963
3334,69.29993
3335,73.39369
3336,60.96643
3337,61.6479
3338,61.98446
3339,65.62691
3340,64.91439
3341,67.08752
3342,70.80355
3343,67.13962
3344,61.68766
3345,60.80977
3346,4060.82896
3347,80.67765
3348,58.82989
3349,55.9114
3350,57.74542
3351,58.82989
3352,63.65506
3353,74.5994
3354,82.75641
3355,77.8472
3356,68.68851
3357,89.40322
3358,79.50338
3359,62.91147
3360,58.82989
3361,61.58354
3362,61.72766
3363,62.49747
3364,64.50605
3365,65.85175
3366,68.94872
3367,80.08957
3368,65.71679
3369,61.08011
3370,60.82907
3371,55.08757
3372,59.11902
3373,58.82989
3374,58.56299
3375,61.47068
3376,134.5279
3377,80.96697
3378,77.72919
3379,75.47646
3380,75.93928
3381,92.21045
3382,82.29751
3383,71.83491
3384,64.55794
3385,62.53752
3386,60.64615
3387,61.05576
3388,62.04724
3389,72.9725
3390,77.31007
3391,65.07061
3392,62.00094
3393,61.24608
3394,61.45469
3395,58.24839
3396,59.11902
3397,60.34288
3398,62.45432
3399,62.87872
3400,62.13678
3401,82.11514
3402,183.57297
3403,91.87041
3404,79.42189
3405,89.41469
3406,80.35993
3407,67.8725
3408,59.81044
3409,59.98862
3410,58.82989
3411,60.64615
3412,62.60766
3413,71.23594
3414,70.48024
3415,61.4004
3416,60.82907
3417,60.64615
3418,59.11902
3419,58.44584
3420,58.09957
3421,57.59039
3422,59.13978
3423,60.76979
3424,61.76244
3425,61.739
3426,75.83292
3427,81.45173
3428,85.1121
3429,82.15482
3430,78.66113
3431,60.82907
3432,60.64615
3433,59.13978
3434,58.6058
3435,58.82989
3436,62.21682
3437,63.09749
3438,63.23423
3439,57.74708
3440,48.21124
3441,48.22662
3442,58.82989
3443,367.73984
3444,2.91528
3445,25.63446
3446,40.09971
3447,40.42299
3448,49.82141
3449,61.522
3450,62.9255
3451,78.61741
3452,134.37913
3453,88.51683
3454,72.46201
3455,65.4986
3456,65.72394
3457,62.63711
3458,65.92769
3459,60.82907
3460,65.32654
3461,73.3291
3462,59.11902
3463,59.11902
3464,59.11902
3465,63.1136
3466,60.83271
3467,64.17522
3468,60.64615
3469,59.13978
3470,58.82989
3471,56.84023
3472,58.82989
3473,60.64615
3474,73.31234
3475,71.73253
3476,147.61786
3477,75.89606
3478,88.78398
3479,58.82989
3480,58.82989
3481,58.82989
3482,60.64615
3483,59.99413
3484,58.82989
3485,62.0837
3486,72.07049
3487,148.4374
3488,61.16718
3489,59.33022
3490,54.81544
3491,47.66724
3492,40.86775
3493,39.88082
3494,45.90396
3495,58.82989
3496,52.14362
3497,59.13978
3498,60.82907
3499,62.69518
3500,64.09302
3501,76.96176
3502,66.94098
3503,60.67551
3504,55.08757
3505,57.94397
3506,55.03692
3507,59.11902
3508,59.11902
3509,52.665
3510,65.14938
3511,4719.2005
3512,46.90185
3513,49.69255
3514,50.28661
3515,48.5547
3516,50.13829
3517,59.11902
3518,60.13788
3519,121.69247
3520,59.5522
3521,60.64615
3522,192.99578
3523,74.62684
3524,74.32665
3525,89.02017
3526,75.71742
3527,65.40228
3528,59.13978
3529,60.36594
3530,59.11902
3531,60.82907
3532,62.41177
3533,66.49234
3534,118.43164
3535,62.36678
3536,60.30265
3537,59.11902
3538,59.13978
3539,58.49308
3540,57.79335
3541,56.47763
3542,58.82989
3543,64.57897
3544,72.42358
3545,78.55669
3546,82.82827
3547,73.50685
3548,78.88557
3549,87.83909
3550,77.92469
3551,72.88296
3552,60.36594
3553,60.64615
3554,59.44823
3555,60.36594
3556,57.9259
3557,58.82989
3558,58.82989
3559,61.52776
3560,57.47818
3561,54.18712
3562,4459.95453
3563,3888.79359
3564,347.45976
3565,41.42473
3566,54.53094
3567,54.8016
3568,152.65908
3569,62.8727
3570,76.07007
3571,76.59113
3572,73.76958
3573,88.15868
3574,78.33303
3575,73.53764
3576,55.08757
3577,59.11902
3578,58.82989
3579,62.5152
3580,59.11902
3581,60.36594
3582,60.82907
3583,67.01862
3584,57.31781
3585,58.82989
3586,4091.04124
3587,352.53968
3588,344.88144
3589,40.82536
3590,47.961
3591,47.28333
3592,44.47106
3593,59.41574
3594,60.64615
3595,61.00619
3596,60.82907
3597,80.08927
3598,78.90802
3599,61.88327
3600,60.82907
3601,62.99934
3602,62.9741
3603,64.55009
3604,62.67239
3605,62.72083
3606,59.13978
3607,58.82989
3608,32.19076
3609,80.2644
3610,34.31314
3611,20.05814
3612,2.91528
3613,1.07657
3614,11.81647
3615,21.97157
3616,27.87671
3617,52.28768
3618,72.53001
3619,73.35304
3620,101.14519
3621,70.25396
3622,83.87598
3623,65.18219
