Interval,RT_CISC
1861,24.74157
1862,29.82858
1863,30.0254
1864,52.86029
1865,60.3098
1866,60.56647
1867,58.96265
1868,77.41442
1869,88.39226
1870,4770.92533
1871,81.70593
1872,2207.33575
1873,63.91635
1874,64.01728
1875,63.73729
1876,64.04851
1877,60.56671
1878,89.45689
1879,68.75437
1880,72.42181
1881,58.65371
1882,37.59839
1883,33.1831
1884,31.47185
1885,27.63532
1886,31.82107
1887,43.12708
1888,62.32206
1889,62.81342
1890,62.31814
1891,59.01262
1892,60.38435
1893,60.97591
1894,69.53348
1895,2642.81067
1896,86.392
1897,63.07525
1898,63.35982
1899,64.30814
1900,64.52842
1901,62.95939
1902,85.25667
1903,93.52463
1904,65.72023
1905,60.38435
1906,60.56647
1907,59.22606
1908,58.65371
1909,52.86029
1910,54.92281
1911,58.01818
1912,63.48964
1913,66.87325
1914,70.10642
1915,76.27588
1916,69.39949
1917,108.20846
1918,80.5932
1919,67.81784
1920,67.19879
1921,63.38155
1922,63.0011
1923,64.46183
1924,63.79417
1925,63.35312
1926,60.37536
1927,58.86393
1928,47.3675
1929,26.99851
1930,5.89476
1931,2.07316
1932,3.34551
1933,12.4529
1934,9.60323
1935,19.42107
1936,29.91744
1937,62.18407
1938,79.81732
1939,93.31576
1940,96.44918
1941,4776.70126
1942,95.97464
1943,80.70906
1944,76.44842
1945,66.68559
1946,66.82778
1947,2497.57174
1948,83.00919
1949,90.07611
1950,78.88813
1951,64.72692
1952,58.65371
1953,49.0347
1954,37.95685
1955,34.25198
1956,35.19609
1957,48.61107
1958,48.52709
1959,52.86029
1960,58.96265
1961,64.63336
1962,4060.56635
1963,91.59077
1964,95.19485
1965,2513.29995
1966,70.29609
1967,77.61936
1968,66.55085
1969,66.58183
1970,66.33217
1971,64.87918
1972,65.01236
1973,64.01736
1974,69.99169
1975,64.35504
1976,58.96265
1977,58.65371
1978,52.86029
1979,52.86029
1980,58.65371
1981,58.86393
1982,61.45633
1983,66.13555
1984,69.73219
1985,76.75249
1986,71.15292
1987,62.92864
1988,71.93264
1989,67.47454
1990,70.06788
1991,68.42662
1992,67.2915
1993,61.83778
1994,60.79185
1995,63.55359
1996,60.84934
1997,61.66064
1998,77.86058
1999,61.43412
2000,58.86393
2001,46.21405
2002,38.62137
2003,37.1448
2004,35.97647
2005,36.86885
2006,44.06339
2007,54.79977
2008,52.86029
2009,60.56647
2010,65.81429
2011,59.64621
2012,60.38435
2013,61.30701
2014,64.44714
2015,62.19317
2016,63.54195
2017,59.44971
2018,60.35202
2019,59.88564
2020,60.41353
2021,62.05835
2022,71.33212
2023,68.84309
2024,60.18507
2025,45.17575
2026,37.7484
2027,38.45497
2028,35.91857
2029,38.31803
2030,38.83826
2031,58.65371
2032,87.80463
2033,68.6927
2034,77.35658
2035,93.42026
2036,77.33453
2037,91.29649
2038,2655.43052
2039,70.13571
2040,62.93817
2041,60.56647
2042,64.72714
2043,65.92921
2044,63.60887
2045,61.85367
2046,64.10508
2047,64.16102
2048,60.56647
2049,50.95396
2050,35.97938
2051,31.83834
2052,29.69473
2053,30.59674
2054,52.99895
2055,52.86029
2056,58.86393
2057,60.38435
2058,73.02236
2059,70.90789
2060,75.39871
2061,81.01464
2062,75.73202
2063,63.94435
2064,62.00565
2065,63.67419
2066,63.7838
2067,62.6955
2068,63.88224
2069,63.41556
2070,59.77587
2071,62.25329
2072,60.38435
2073,52.01542
2074,34.16576
2075,27.67737
2076,26.70702
2077,27.18668
2078,30.79756
2079,46.04073
2080,55.70898
2081,61.58748
2082,63.55623
2083,75.71402
2084,72.78926
2085,85.55554
2086,2652.98042
2087,2649.2112
2088,65.11376
2089,63.71726
2090,64.52756
2091,63.52367
2092,62.99323
2093,64.42511
2094,61.82892
2095,58.65371
2096,47.75495
2097,35.92889
2098,25.7421
2099,20.40984
2100,14.9115
2101,13.11571
2102,19.70298
2103,30.95574
2104,54.92281
2105,65.01364
2106,66.33154
2107,82.65426
2108,2143.85971
2109,2645.62187
2110,85.37618
2111,65.20121
2112,64.78937
2113,69.42606
2114,67.93663
2115,67.60464
2116,67.65976
2117,68.52875
2118,66.63391
2119,66.63319
2120,2404.30958
2121,55.9972
2122,51.11104
2123,30.01177
2124,24.2323
2125,30.29567
2126,50.4556
2127,58.96265
2128,74.07718
2129,64.22627
2130,65.15727
2131,62.23554
2132,4202.98525
2133,4776.92855
2134,66.18876
2135,60.38435
2136,60.63712
2137,66.56374
2138,65.60657
2139,2396.65549
2140,82.57643
2141,67.23328
2142,73.25836
2143,69.41856
2144,60.38435
2145,54.42263
2146,41.78009
2147,33.0622
2148,30.92023
2149,31.71337
2150,58.65371
2151,78.59785
2152,72.62366
2153,64.77775
2154,73.5482
2155,80.24961
2156,60.38435
2157,75.46822
2158,63.24173
2159,67.39558
2160,60.97097
2161,58.96265
2162,56.1452
2163,54.92281
2164,57.07311
2165,58.39765
2166,61.81743
2167,60.38435
2168,58.86393
2169,54.92281
2170,49.69659
2171,47.314
2172,52.86029
2173,58.65371
2174,60.56647
2175,64.22126
2176,68.62479
2177,79.04658
2178,83.43311
2179,92.07108
2180,101.26803
2181,223.98133
2182,66.42188
2183,60.38435
2184,56.00106
2185,64.83268
2186,62.46263
2187,64.99048
2188,65.34929
2189,66.58915
2190,79.97651
2191,71.74862
2192,58.86393
2193,51.27653
2194,31.6589
2195,28.18067
2196,26.89818
2197,38.83478
2198,39.26622
2199,40.21212
2200,59.47982
2201,60.56647
2202,67.95812
2203,76.41471
2204,98.79559
2205,2735.5413
2206,69.8046
2207,79.72587
2208,60.12267
2209,58.86393
2210,58.86393
2211,59.58754
2212,59.69269
2213,62.60966
2214,69.96631
2215,83.40165
2216,60.38435
2217,58.65371
2218,47.3675
2219,29.10043
2220,36.26725
2221,30.36279
2222,39.79238
2223,60.56647
2224,81.8515
2225,63.07508
2226,69.28789
2227,78.96799
2228,86.21523
2229,82.08427
2230,73.64692
2231,69.97856
2232,69.68815
2233,65.55218
2234,63.28291
2235,63.91974
2236,64.01701
2237,62.25464
2238,65.11544
2239,74.37349
2240,66.30635
2241,81.69106
2242,70.3856
2243,64.63336
2244,60.72161
2245,70.07416
2246,59.81049
2247,58.96265
2248,58.86393
2249,60.56647
2250,65.9966
2251,88.09492
2252,79.11538
2253,72.85904
2254,62.99548
2255,67.38688
2256,60.6488
2257,61.04331
2258,62.47187
2259,59.6026
2260,59.62794
2261,58.86393
2262,60.38435
2263,54.92281
2264,51.27653
2265,27.837
2266,19.8955
2267,2.24767
2268,2.8907
2269,23.03674
2270,25.7421
2271,32.70827
2272,37.64411
2273,58.86393
2274,406.53827
2275,60.38435
2276,77.03759
2277,4060.38435
2278,81.13889
2279,2149.607
2280,63.73796
2281,64.07134
2282,62.40382
2283,62.26926
2284,63.11259
2285,64.02536
2286,74.76407
2287,57.05379
2288,35.83194
2289,17.05165
2290,20.02661
2291,16.80641
2292,16.64552
2293,19.83238
2294,20.8432
2295,26.99851
2296,39.46674
2297,108.33984
2298,76.85722
2299,68.37092
2300,92.28765
2301,94.17704
2302,73.69571
2303,65.29641
2304,60.38435
2305,62.16858
2306,65.06429
2307,80.15783
2308,2403.73092
2309,68.12459
2310,72.5894
2311,65.35851
2312,58.96265
2313,60.30817
2314,58.86393
2315,58.96265
2316,58.65371
2317,66.52326
2318,66.84195
2319,65.85929
2320,67.79466
2321,68.52669
2322,68.63177
2323,195.03825
2324,99.85267
2325,90.1608
2326,64.10503
2327,67.4439
2328,60.8002
2329,60.56647
2330,60.38435
2331,62.45154
2332,63.38837
2333,60.56647
2334,75.05213
2335,60.38435
2336,55.87657
2337,58.65371
2338,58.86393
2339,60.56647
2340,67.7808
2341,67.88062
2342,63.678
2343,65.13328
2344,65.69512
2345,67.88525
2346,88.74658
2347,91.43082
2348,90.71577
2349,2154.11964
2350,60.56647
2351,65.9773
2352,62.45143
2353,60.29666
2354,58.96265
2355,60.03425
2356,60.18507
2357,60.38435
2358,65.31786
2359,53.95371
2360,57.22811
2361,48.83563
2362,40.60137
2363,44.06299
2364,47.75495
2365,50.65938
2366,46.42529
2367,56.30863
2368,54.92281
2369,58.86393
2370,63.60301
2371,80.06185
2372,161.78927
2373,125.48848
2374,58.65371
2375,58.65371
2376,61.39575
2377,59.68037
2378,58.86393
2379,58.86393
2380,56.40753
2381,63.49888
2382,82.75853
2383,62.29604
2384,66.16735
2385,35.82309
2386,29.87175
2387,27.38014
2388,18.44916
2389,26.46419
2390,25.04913
2391,43.26942
2392,60.02133
2393,64.02008
2394,2405.0045
2395,74.52299
2396,91.28648
2397,78.70835
2398,63.61393
2399,63.71197
2400,63.10647
2401,63.13575
2402,62.68052
2403,63.78904
2404,62.86503
2405,63.15455
2406,62.50784
2407,58.96265
2408,52.86029
2409,59.50021
2410,59.56617
2411,59.46293
2412,46.15415
2413,31.60765
2414,168.18189
2415,67.94139
2416,67.9062
2417,57.91335
2418,60.84695
2419,4064.11716
2420,88.16548
2421,3366.93094
2422,80.10371
2423,64.84566
2424,63.313
2425,63.71177
2426,60.56647
2427,61.25936
2428,60.56647
2429,57.81733
2430,58.19845
2431,48.61107
2432,20.91555
2433,16.94805
2434,11.02635
2435,1.6436
2436,3.22012
2437,3.48566
2438,4.50164
2439,4.71965
2440,39.04425
2441,58.37955
2442,64.01827
2443,65.89251
2444,60.38435
2445,60.56647
2446,72.50635
2447,65.5151
2448,62.96719
2449,63.6386
2450,65.68057
2451,65.66317
2452,64.79029
2453,66.03223
2454,60.38435
2455,56.77766
2456,29.52218
2457,25.7421
2458,21.72363
2459,20.77548
2460,17.09856
2461,8.39845
2462,10.31392
2463,12.50445
2464,21.52369
2465,51.49781
2466,63.08767
2467,58.86393
2468,60.43712
2469,60.56647
2470,66.64384
2471,64.28706
2472,63.77005
2473,65.79906
2474,66.84741
2475,67.08372
2476,71.22552
2477,65.0988
2478,73.34095
2479,58.86393
2480,48.61107
2481,58.65371
2482,40.46242
2483,44.56042
2484,58.86393
2485,62.66295
2486,64.18303
2487,64.02801
2488,65.31875
2489,64.10853
2490,61.52831
2491,82.45542
2492,105.10324
2493,2687.89035
2494,64.49269
2495,65.86639
2496,63.9322
2497,63.52418
2498,62.90627
2499,63.11819
2500,62.04605
2501,61.43878
2502,68.85166
2503,60.18507
2504,60.08707
2505,58.65371
2506,53.95371
2507,58.86393
2508,52.86029
2509,47.3675
2510,52.434
2511,53.95371
2512,58.96265
2513,60.20369
2514,63.4485
2515,79.11257
2516,79.43743
2517,2727.82514
2518,79.61731
2519,64.63336
2520,62.82644
2521,63.78977
2522,63.40881
2523,63.8285
2524,63.05152
2525,62.62868
2526,69.80263
2527,59.06598
2528,58.65371
2529,36.36109
2530,27.48941
2531,27.84478
2532,29.96296
2533,31.98656
2534,32.74829
2535,49.13086
2536,61.03597
2537,2132.97937
2538,4099.66993
2539,96.4149
2540,83.18862
2541,2737.42648
2542,67.56644
2543,66.04704
2544,63.47894
2545,63.66934
2546,63.40993
2547,61.59471
2548,61.59471
2549,67.0153
2550,83.23841
2551,60.56647
2552,53.96726
2553,50.48596
2554,34.38247
2555,17.81584
2556,18.93879
2557,47.95944
2558,48.23541
2559,58.65371
2560,66.4896
2561,60.38435
2562,63.85182
2563,4186.68418
2564,2724.8269
2565,110.62744
2566,61.1896
2567,63.52363
2568,60.38435
2569,56.47249
2570,55.78587
2571,56.00106
2572,58.55816
2573,58.04434
2574,59.10548
2575,63.30677
2576,58.86393
2577,53.07182
2578,53.95371
2579,52.25058
2580,51.95204
2581,56.30863
2582,54.92281
2583,57.46993
2584,54.20462
2585,60.56647
2586,61.50765
2587,3959.09036
2588,87.69147
2589,78.92721
2590,2634.52169
2591,67.27336
2592,64.01621
2593,63.84894
2594,65.38681
2595,64.82816
2596,66.10072
2597,64.06802
2598,58.96265
2599,54.92281
2600,34.01435
2601,28.83723
2602,26.94549
2603,15.45243
2604,21.68475
2605,17.92677
2606,20.16448
2607,19.98768
2608,27.88066
2609,48.61107
2610,69.17089
2611,78.74358
2612,60.56647
2613,60.56647
2614,68.58195
2615,60.38435
2616,58.86393
2617,60.56647
2618,60.38435
2619,60.68642
2620,63.65526
2621,60.56647
2622,58.65371
2623,52.74329
2624,25.7421
2625,15.12015
2626,18.24954
2627,15.26055
2628,12.76589
2629,16.2321
2630,3.99534
2631,12.98839
2632,18.22328
2633,54.8946
2634,62.27011
2635,393.23255
2636,381.63813
2637,93.48138
2638,69.72807
2639,62.8275
2640,64.32111
2641,76.04178
2642,73.846
2643,65.45923
2644,77.54686
2645,2405.32223
2646,84.55738
2647,60.38435
2648,60.38435
2649,60.38435
2650,55.59509
2651,23.60778
2652,17.13858
2653,26.72168
2654,28.09344
2655,27.67585
2656,52.86029
2657,60.56647
2658,62.17749
2659,74.56211
2660,4060.56635
2661,2698.1695
2662,68.5329
2663,65.53403
2664,67.53175
2665,266.68359
2666,86.36342
2667,114.42224
2668,81.02909
2669,78.28138
2670,76.78395
2671,60.38435
2672,51.27653
2673,58.65371
2674,36.0234
2675,36.23156
2676,29.32925
2677,29.32762
2678,45.3261
2679,54.57861
2680,63.09582
2681,67.2847
2682,2648.16394
2683,97.63575
2684,97.60004
2685,107.99108
2686,65.74801
2687,67.47798
2688,64.39183
2689,62.93164
2690,62.40657
2691,60.56647
2692,60.38435
2693,60.79216
2694,60.18507
2695,54.92281
2696,42.21776
2697,38.08818
2698,25.7421
2699,23.74624
2700,28.65245
2701,30.97798
2702,28.5394
2703,39.45409
2704,58.96265
2705,58.96265
2706,60.56647
2707,382.28028
2708,2253.5561
2709,93.75934
2710,65.04859
2711,65.67703
2712,63.30828
2713,62.96589
2714,62.94665
2715,60.56647
2716,63.78913
2717,62.63315
2718,71.02057
2719,59.59112
2720,58.04434
2721,56.00106
2722,47.97475
2723,40.67051
2724,27.36018
2725,46.58668
2726,56.69467
2727,58.65371
2728,60.43055
2729,64.02871
2730,63.11706
2731,4064.11716
2732,1931.42894
2733,79.07287
2734,61.99772
2735,63.34884
2736,60.18507
2737,60.38435
2738,60.30792
2739,60.045
2740,59.48757
2741,59.7734
2742,65.75375
2743,58.96265
2744,57.5018
2745,50.48596
2746,47.52357
2747,27.77719
2748,47.01984
2749,47.3675
2750,50.77018
2751,49.50254
2752,54.32282
2753,57.4523
2754,60.56647
2755,60.79216
2756,62.92556
2757,63.82441
2758,60.38435
2759,67.33177
2760,61.56013
2761,65.26893
2762,62.87723
2763,61.23192
2764,60.86098
2765,62.60723
2766,60.66719
2767,58.65371
2768,50.52533
2769,27.94935
2770,20.69832
2771,14.0034
2772,12.32263
2773,12.35001
2774,27.38014
2775,26.32698
2776,32.47487
2777,60.02631
2778,66.99538
2779,76.77711
2780,62.53869
2781,67.38672
2782,2647.10283
2783,66.29562
2784,64.46703
2785,66.22462
2786,70.63259
2787,67.73621
2788,65.91728
2789,65.60692
2790,66.18182
2791,52.86029
2792,27.38014
2793,20.37307
2794,26.89818
2795,27.38014
2796,30.09809
2797,30.63618
2798,31.51704
2799,35.88734
2800,58.65371
2801,64.89656
2802,85.12034
2803,6000
2804,2327.31124
2805,90.79957
2806,2658.53441
2807,65.88619
2808,65.31799
2809,64.54686
2810,65.86157
2811,65.67946
2812,66.99872
2813,72.88047
2814,90.00171
2815,68.16445
2816,56.00106
2817,58.86393
2818,51.95204
2819,49.72524
2820,52.73193
2821,55.33731
2822,58.65371
2823,55.16384
2824,58.86393
2825,60.28103
2826,69.66549
2827,390.40519
2828,96.51864
2829,2702.74971
2830,2646.30807
2831,78.00965
2832,64.84457
2833,64.5271
2834,65.33212
2835,66.67578
2836,66.91081
2837,73.03754
2838,81.51731
2839,60.56647
2840,56.48596
2841,57.66447
2842,58.65371
2843,51.42227
2844,60.56647
2845,62.14518
2846,66.30222
2847,63.91866
2848,60.38435
2849,61.76052
2850,4100.23997
2851,78.12674
2852,80.91984
2853,2691.96755
2854,63.99604
2855,64.11704
2856,63.09149
2857,59.53788
2858,58.93145
2859,60.38435
2860,60.38435
2861,60.56647
2862,66.35905
2863,64.21848
2864,62.73052
2865,62.20112
2866,62.74518
2867,60.38435
2868,58.96265
2869,52.86029
2870,52.516
2871,61.48343
2872,66.29119
2873,60.38435
2874,84.8449
2875,79.63235
2876,4381.58295
2877,2701.52092
2878,65.87543
2879,60.6617
2880,63.8702
2881,63.5917
2882,63.90821
2883,65.92087
2884,83.27482
2885,66.8465
2886,89.18133
2887,63.15035
2888,65.94075
2889,61.99383
2890,64.67358
2891,61.26928
2892,53.95371
2893,60.08515
2894,60.56647
2895,62.29619
2896,60.38435
2897,61.03328
2898,83.92513
2899,4061.28622
2900,94.96776
2901,2724.02635
2902,60.56647
2903,62.73291
2904,64.77364
2905,59.87826
2906,63.33314
2907,60.64615
2908,60.55209
2909,63.26619
2910,67.47338
2911,69.97478
2912,59.11902
2913,60.64615
2914,60.23906
2915,59.13978
2916,55.86535
2917,56.45828
2918,60.64615
2919,59.5148
2920,55.70331
2921,59.13978
2922,64.96353
2923,71.9898
2924,96.86521
2925,89.53624
2926,102.55198
2927,63.7334
2928,61.85051
2929,59.13978
2930,64.48879
2931,60.82907
2932,63.91343
2933,62.30846
2934,60.82907
2935,58.83734
2936,48.28313
2937,29.791
2938,39.17683
2939,34.10417
2940,35.78131
2941,27.85131
2942,26.43936
2943,25.8582
2944,30.91763
2945,56.67145
2946,61.17662
2947,403.83175
2948,386.04364
2949,60.64615
2950,60.19723
2951,59.11902
2952,56.89664
2953,56.08457
2954,58.7671
2955,59.13978
2956,61.83426
2957,60.82907
2958,59.11902
2959,39.92124
2960,26.03713
2961,16.57534
2962,10.3277
2963,2.45236
2964,2.44748
2965,4.17875
2966,16.20407
2967,18.3463
2968,24.92187
2969,50.92042
2970,56.87817
2971,387.2878
2972,386.98662
2973,70.24722
2974,60.97758
2975,59.13978
2976,53.56709
2977,57.04116
2978,54.18712
2979,54.18712
2980,53.33618
2981,54.48048
2982,59.13978
2983,60.36594
2984,55.09314
2985,55.68209
2986,51.49812
2987,38.38574
2988,27.52996
2989,41.01169
2990,47.33055
2991,49.51793
2992,54.71713
2993,58.64814
2994,59.11902
2995,387.19043
2996,398.32147
2997,93.31163
2998,67.34338
2999,61.49991
3000,60.36594
3001,59.11902
3002,56.41386
3003,57.27775
3004,61.77561
3005,65.13466
3006,60.82907
3007,58.82989
3008,56.2452
3009,60.36594
3010,59.13978
3011,53.01874
3012,52.84497
3013,49.23748
3014,52.59115
3015,51.94476
3016,57.75004
3017,57.02841
3018,59.73155
3019,68.19858
3020,404.93052
3021,68.61141
3022,65.60065
3023,64.42548
3024,62.59486
3025,62.0823
3026,60.73977
3027,60.82907
3028,60.53787
3029,58.82989
3030,60.94461
3031,60.64615
3032,54.19289
3033,57.72969
3034,53.01874
3035,49.73646
3036,48.5582
3037,48.70826
3038,41.2505
3039,47.22265
3040,52.65849
3041,53.48432
3042,59.13978
3043,67.90354
3044,71.96698
3045,103.34135
3046,64.46576
3047,59.9336
3048,59.13978
3049,60.81662
3050,61.85654
3051,62.29769
3052,65.18298
3053,63.39661
3054,65.25503
3055,60.64615
3056,59.11902
3057,52.84272
3058,53.50449
3059,52.27402
3060,49.28026
3061,39.08589
3062,38.7717
3063,41.77169
3064,50.23194
3065,54.7447
3066,59.68694
3067,63.65509
3068,69.45095
3069,78.23973
3070,70.36372
3071,63.69158
3072,60.64615
3073,62.65535
3074,62.69201
3075,63.61739
3076,62.93598
3077,63.93709
3078,64.62377
3079,59.11902
3080,50.29013
3081,32.96742
3082,47.57352
3083,53.01874
3084,52.37562
3085,45.92786
3086,41.96144
3087,48.18345
3088,53.88789
3089,57.94237
3090,60.64615
3091,60.60149
3092,62.85962
3093,65.20967
3094,89.21449
3095,63.03087
3096,60.90646
3097,58.9098
3098,59.13978
3099,61.67336
3100,61.65759
3101,60.97821
3102,59.13978
3103,54.19289
3104,43.46008
3105,47.57352
3106,47.99944
3107,27.49624
3108,19.58171
3109,3.40592
3110,25.8582
3111,30.16349
3112,41.96577
3113,54.85847
3114,58.99508
3115,59.11902
3116,58.77354
3117,59.11902
3118,58.82989
3119,58.36746
3120,54.18712
3121,54.56008
3122,59.11902
3123,61.91311
3124,62.01285
3125,62.05677
3126,59.13978
3127,58.82989
3128,46.39677
3129,33.5191
3130,26.36506
3131,25.8582
3132,17.85889
3133,16.06844
3134,5.02677
3135,16.49471
3136,38.31316
3137,51.53138
3138,59.15567
3139,388.2818
3140,6000
3141,2970.27161
3142,66.78492
3143,56.48665
3144,53.01874
3145,53.01874
3146,69.51979
3147,66.75796
3148,64.68567
3149,64.54697
3150,73.60268
3151,2148.62876
3152,55.62723
3153,49.42454
3154,48.73118
3155,42.82705
3156,50.06597
3157,49.0164
3158,49.69938
3159,50.70406
3160,52.80599
3161,59.42352
3162,76.71651
3163,3361.45468
3164,100.3462
3165,4083.95787
3166,73.41023
3167,59.11902
3168,58.82989
3169,61.14074
3170,62.38241
3171,60.64615
3172,62.80255
3173,64.68198
3174,2394.52603
3175,70.43774
3176,60.36594
3177,59.74311
3178,58.82989
3179,53.49084
3180,52.29217
3181,54.18712
3182,50.6666
3183,52.70136
3184,58.82989
3185,58.67555
3186,60.78076
3187,4060.82896
3188,83.42356
3189,4796.15211
3190,2499.04056
3191,65.45616
3192,63.02767
3193,63.56307
3194,64.16507
3195,63.83097
3196,66.88403
3197,72.97245
3198,73.5626
3199,65.54747
3200,59.11902
3201,54.56638
3202,53.40493
3203,47.02422
3204,51.47875
3205,53.00742
3206,53.11829
3207,55.28421
3208,72.67604
3209,60.45458
3210,84.19687
3211,74.22241
3212,3013.33734
3213,208.6301
3214,72.2141
3215,60.64615
3216,58.82989
3217,57.71861
3218,57.58021
3219,59.11902
3220,58.82989
3221,58.82989
3222,58.857
3223,62.20776
3224,60.82907
3225,58.64103
3226,57.63893
3227,59.11902
3228,58.82989
3229,56.47763
3230,56.47763
3231,54.18578
3232,62.90724
3233,77.77625
3234,88.21076
3235,4068.07352
3236,4497.9225
3237,73.82722
3238,60.56189
3239,56.86411
3240,53.54838
3241,54.24077
3242,53.70426
3243,55.16113
3244,59.13978
3245,61.81452
3246,85.06663
3247,81.4452
3248,61.91328
3249,55.06815
3250,56.84937
3251,53.01874
3252,50.23484
3253,49.64995
3254,49.45963
3255,52.56024
3256,54.18712
3257,56.47763
3258,61.10776
3259,59.28366
3260,61.70169
3261,62.95522
3262,63.45074
3263,61.30749
3264,60.82907
3265,60.36594
3266,63.10663
3267,60.82907
3268,60.64615
3269,60.82907
3270,61.45928
3271,57.15398
3272,47.961
3273,52.59115
3274,20.88851
3275,0.69967
3276,1.85931
3277,1.65635
3278,25.31109
3279,40.5168
3280,42.12049
3281,56.21274
3282,392.46037
3283,4060.64615
3284,3778.52299
3285,67.98138
3286,64.47275
3287,60.64615
3288,60.82907
3289,63.99619
3290,66.60535
3291,71.29108
3292,70.05424
3293,70.05515
3294,71.61341
3295,55.67284
3296,36.83879
3297,27.44502
3298,19.15365
3299,5.1789
3300,0
3301,9.0966
3302,21.35478
3303,27.49624
3304,55.03692
3305,60.64615
3306,4060.82896
3307,4060.82896
3308,85.61383
3309,88.71703
3310,2143.25612
3311,66.17576
3312,65.24682
3313,63.85493
3314,64.1943
3315,66.025
3316,76.88769
3317,67.42409
3318,87.53366
3319,84.76848
3320,74.92002
3321,60.82907
3322,61.10506
3323,58.82989
3324,55.5682
3325,58.82989
3326,58.82989
3327,56.46064
3328,59.36121
3329,61.76481
3330,88.40833
3331,4103.88754
3332,4100.4386
3333,101.31549
3334,62.59792
3335,65.1818
3336,59.19168
3337,61.63455
3338,60.64615
3339,62.47201
3340,60.82907
3341,61.83727
3342,62.15462
3343,61.5055
3344,60.64615
3345,58.2975
3346,55.8097
3347,53.01874
3348,43.20648
3349,48.75652
3350,52.59115
3351,54.49642
3352,60.66097
3353,61.22651
3354,3340.99326
3355,3341.77863
3356,3346.03991
3357,4105.75044
3358,63.06247
3359,60.82907
3360,58.82989
3361,60.64615
3362,60.82907
3363,60.82907
3364,61.42655
3365,60.82907
3366,60.64615
3367,64.15043
3368,65.55048
3369,61.61342
3370,59.03711
3371,51.84814
3372,57.18941
3373,58.82989
3374,59.05615
3375,64.04073
3376,88.51683
3377,78.39906
3378,3028.72344
3379,95.37073
3380,4188.47429
3381,138.50708
3382,65.91859
3383,60.64615
3384,56.94186
3385,58.10418
3386,56.94186
3387,57.13728
3388,59.32365
3389,63.34038
3390,62.13605
3391,60.82907
3392,60.24743
3393,56.47763
3394,54.56008
3395,53.2412
3396,56.98395
3397,58.24233
3398,57.31377
3399,58.82989
3400,59.13978
3401,60.36594
3402,76.27249
3403,64.95672
3404,63.77749
3405,68.78819
3406,60.82907
3407,58.2975
3408,54.56008
3409,59.11902
3410,56.30964
3411,58.2975
3412,58.82989
3413,60.82907
3414,61.62296
3415,59.13978
3416,56.94186
3417,53.01874
3418,0
3419,0
3420,29.42954
3421,43.31998
3422,50.08829
3423,58.07019
3424,58.2975
3425,58.82989
3426,60.15879
3427,60.64615
3428,59.13978
3429,59.66114
3430,59.11902
3431,55.03692
3432,52.1783
3433,52.18357
3434,54.56008
3435,56.2452
3436,59.32365
3437,59.11902
3438,54.56008
3439,54.31315
3440,47.57352
3441,0
3442,43.77972
3443,0
3444,0
3445,13.84445
3446,39.27896
3447,42.72246
3448,49.47563
3449,62.24577
3450,76.05133
3451,82.07951
3452,4773.45934
3453,2659.08781
3454,75.75682
3455,68.1785
3456,65.12706
3457,63.77937
3458,66.80542
3459,63.21705
3460,65.47325
3461,80.06132
3462,63.21455
3463,75.34032
3464,63.30403
3465,60.82907
3466,58.82989
3467,59.11902
3468,58.82989
3469,54.13947
3470,54.89053
3471,53.01874
3472,55.75609
3473,60.64615
3474,2150.86052
3475,88.00873
3476,90.76135
3477,2653.22771
3478,2666.24041
3479,59.15365
3480,60.64615
3481,60.99051
3482,61.71033
3483,63.6141
3484,60.82907
3485,70.78946
3486,84.82298
3487,83.43373
3488,60.90401
3489,49.7827
3490,39.52004
3491,25.8582
3492,32.15541
3493,37.23451
3494,32.1941
3495,51.24698
3496,32.466
3497,61.37961
3498,90.08427
3499,6000
3500,86.26357
3501,2642.04991
3502,97.55379
3503,55.08757
3504,51.49812
3505,53.01874
3506,53.01874
3507,53.56856
3508,53.01874
3509,56.2394
3510,68.97074
3511,92.92901
3512,49.7136
3513,59.11902
3514,58.33214
3515,47.961
3516,50.63676
3517,51.86446
3518,49.61531
3519,54.18712
3520,54.18712
3521,59.11902
3522,82.56014
3523,4060.82896
3524,103.77749
3525,4796.26789
3526,2650.20415
3527,65.46055
3528,59.11902
3529,60.43234
3530,60.64615
3531,64.34319
3532,64.36339
3533,72.73364
3534,85.09489
3535,64.65903
3536,60.36594
3537,58.82989
3538,56.16376
3539,53.01874
3540,52.59115
3541,45.93788
3542,58.82989
3543,59.11902
3544,59.13978
3545,381.00511
3546,81.91637
3547,74.1999
3548,73.98668
3549,79.16373
3550,63.63073
3551,61.01889
3552,54.18712
3553,53.70708
3554,55.88542
3555,54.54507
3556,52.81832
3557,55.20267
3558,58.82989
3559,59.13978
3560,54.05124
3561,50.08829
3562,54.19289
3563,49.50854
3564,38.36576
3565,39.45548
3566,44.49338
3567,50.12026
3568,53.01874
3569,59.29163
3570,73.6407
3571,67.8503
3572,64.97081
3573,2650.62124
3574,2122.7196
3575,80.32663
3576,53.82962
3577,55.66707
3578,53.2967
3579,57.73554
3580,58.2975
3581,59.75826
3582,60.64615
3583,62.31267
3584,58.82989
3585,45.27724
3586,50.73751
3587,40.89465
3588,39.62768
3589,34.52934
3590,26.92104
3591,38.47661
3592,38.68713
3593,55.16678
3594,58.82989
3595,58.82989
3596,59.56757
3597,82.0808
3598,60.82907
3599,58.8939
3600,59.11902
3601,61.67374
3602,60.64615
