parameter	renewable_signal(interval)	/
4444	0.0917	
4445	0.0798	
4446	0.0752	
4447	0.0736	
4448	0.0698	
4449	0.0703	
4450	0.0755	
4451	0.0722	
4452	0.0585	
4453	0.0455	
4454	0.037	
4455	0.0346	
4456	0.0352	
4457	0.0311	
4458	0.025	
4459	0.0202	
4460	0.0152	
4461	0.0151	
4462	0.0181	
4463	0.0129	
4464	0.0088	
4465	0.0078	
4466	0.0066	
4467	0.0048	
4468	0.0077	
4469	0.019	
4470	0.0266	
4471	0.0309	
4472	0.0378	
4473	0.038	
4474	0.0321	
4475	0.0286	
4476	0.0248	
4477	0.0229	
4478	0.0254	
4479	0.0261	
4480	0.0248	
4481	0.0195	
4482	0.0146	
4483	0.018	
4484	0.0237	
4485	0.0235	
4486	0.0256	
4487	0.0323	
4488	0.0383	
4489	0.0412	
4490	0.0428	
4491	0.0406	
4492	0.0432	
4493	0.0528	
4494	0.0579	
4495	0.0584	
4496	0.0542	
4497	0.0593	
4498	0.0594	
4499	0.068	
4500	0.079	
4501	0.0752	
4502	0.0725	
4503	0.0696	
4504	0.0651	
4505	0.0609	
4506	0.0746	
4507	0.096	
4508	0.106	
4509	0.0966	
4510	0.0901	
4511	0.0895	
4512	0.083	
4513	0.0746	
4514	0.0631	
4515	0.0567	
4516	0.0518	
4517	0.0473	
4518	0.045	
4519	0.0512	
4520	0.0648	
4521	0.0649	
4522	0.0583	
4523	0.0519	
4524	0.0477	
4525	0.0402	
4526	0.033	
4527	0.0324	
4528	0.0295	
4529	0.0286	
4530	0.0349	
4531	0.0409	
4532	0.0352	
4533	0.0249	
4534	0.0244	
4535	0.0241	
4536	0.0238	
4537	0.0253	
4538	0.022	
4539	0.0211	
4540	0.0213	
4541	0.0195	
4542	0.0171	
4543	0.0157	
4544	0.0184	
4545	0.022	
4546	0.0273	
4547	0.024	
4548	0.0152	
4549	0.0122	
4550	0.0122	
4551	0.0115	
4552	0.0085	
4553	0.0073	
4554	0.0089	
4555	0.0112	
4556	0.0127	
4557	0.0115	
4558	0.0089	
4559	0.0084	
4560	0.0112	
4561	0.0124	
4562	0.0098	
4563	0.0083	
4564	0.0101	
4565	0.0083	
4566	0.006	
4567	0.0111	
4568	0.0163	
4569	0.018	
4570	0.0205	
4571	0.0244	
4572	0.0271	
4573	0.0282	
4574	0.0279	
4575	0.0233	
4576	0.022	
4577	0.0235	
4578	0.0216	
4579	0.0215	
4580	0.0194	
4581	0.0232	
4582	0.0377	
4583	0.0447	
4584	0.0408	
4585	0.0367	
4586	0.0334	
4587	0.0346	
4588	0.0424	
4589	0.0425	
4590	0.0429	
4591	0.0517	
4592	0.0528	
4593	0.0567	
4594	0.0589	
4595	0.0588	
4596	0.0601	
4597	0.0567	
4598	0.0529	
4599	0.0431	
4600	0.0244	
4601	0.0099	
4602	0.0078	
4603	0.0056	
4604	0.0025	
4605	0	
4606	0	
4607	0	
4608	0	
4609	0	
4610	0	
4611	0	
4612	0.0001	
4613	0.0006	
4614	0	
4615	0	
4616	0	
4617	0	
4618	0	
4619	0	
4620	0	
4621	0	
4622	0	
4623	0	
4624	0	
4625	0	
4626	0	
4627	0	
4628	0	
4629	0	
4630	0	
4631	0	
4632	0	
4633	0	
4634	0.006	
4635	0.0193	
4636	0.0182	
4637	0.0118	
4638	0.0043	
4639	0	
4640	0	
4641	0	
4642	0	
4643	0	
4644	0	
4645	0	
4646	0	
4647	0	
4648	0	
4649	0	
4650	0	
4651	0	
4652	0	
4653	0	
4654	0	
4655	0	
4656	0	
4657	0	
4658	0	
4659	0	
4660	0	
4661	0	
4662	0	
4663	0	
4664	0	
4665	0	
4666	0	
4667	0	
4668	0	
4669	0	
4670	0	
4671	0	
4672	0	
4673	0	
4674	0	
4675	0	
4676	0	
4677	0	
4678	0	
4679	0	
4680	0	
4681	0	
4682	0	
4683	0	
4684	0	
4685	0	
4686	0	
4687	0	
4688	0	
4689	0	
4690	0.0013	
4691	0.0079	
4692	0.0075	
4693	0.0042	
4694	0.0005	
4695	0	
4696	0.0009	
4697	0.0014	
4698	0.0035	
4699	0.0038	
4700	0.0023	
4701	0.0024	
4702	0	
4703	0	
4704	0	
4705	0	
4706	0	
4707	0	
4708	0	
4709	0	
4710	0	
4711	0	
4712	0	
4713	0	
4714	0	
4715	0	
4716	0	
4717	0	
4718	0	
4719	0	
4720	0	
4721	0	
4722	0	
4723	0	
4724	0	
4725	0	
4726	0	
4727	0	
4728	0	
4729	0	
4730	0	
4731	0	
4732	0	
4733	0	
4734	0	
4735	0	
4736	0.0001	
4737	0.0045	
4738	0.0073	
4739	0.0078	
4740	0.0068	
4741	0.008	
4742	0.0091	
4743	0.0145	
4744	0.0209	
4745	0.0249	
4746	0.0247	
4747	0.0166	
4748	0.0088	
4749	0.0052	
4750	0.0045	
4751	0.003	
4752	0.0009	
4753	0.0003	
4754	0.0023	
4755	0.0097	
4756	0.0228	
4757	0.0335	
4758	0.0417	
4759	0.0401	
4760	0.0292	
4761	0.0191	
4762	0.0139	
4763	0.0158	
4764	0.0219	
4765	0.0224	
4766	0.0158	
4767	0.0158	
4768	0.0166	
4769	0.0158	
4770	0.0196	
4771	0.0311	
4772	0.0382	
4773	0.0356	
4774	0.0358	
4775	0.0325	
4776	0.0257	
4777	0.0262	
4778	0.0288	
4779	0.0278	
4780	0.0304	
4781	0.0319	
4782	0.0243	
4783	0.0189	
4784	0.0177	
4785	0.0155	
4786	0.0129	
4787	0.0131	
4788	0.0154	
4789	0.0127	
4790	0.0085	
4791	0.0103	
4792	0.0149	
4793	0.0217	
4794	0.0244	
4795	0.0233	
4796	0.0234	
4797	0.0218	
4798	0.0229	
4799	0.024	
4800	0.0211	
4801	0.0173	
4802	0.0162	
4803	0.015	
4804	0.0155	
4805	0.0153	
4806	0.015	
4807	0.0162	
4808	0.0205	
4809	0.0308	
4810	0.0363	
4811	0.0383	
4812	0.0397	
4813	0.0427	
4814	0.0487	
4815	0.0479	
4816	0.0449	
4817	0.0473	
4818	0.0498	
4819	0.0503	
4820	0.0542	
4821	0.0599	
4822	0.0656	
4823	0.0696	
4824	0.0688	
4825	0.0642	
4826	0.0541	
4827	0.0473	
4828	0.043	
4829	0.0398	
4830	0.0404	
4831	0.0474	
4832	0.0624	
4833	0.0747	
4834	0.0785	
4835	0.0782	
4836	0.0781	
4837	0.082	
4838	0.0892	
4839	0.0829	
4840	0.0657	
4841	0.0499	
4842	0.0354	
4843	0.0277	
4844	0.028	
4845	0.027	
4846	0.0246	
4847	0.0237	
4848	0.0224	
4849	0.0234	
4850	0.0315	
4851	0.0428	
4852	0.052	
4853	0.0561	
4854	0.0564	
4855	0.058	
4856	0.0587	
4857	0.0631	
4858	0.0588	
4859	0.0515	
4860	0.0613	
4861	0.0693	
4862	0.0632	
4863	0.0653	
4864	0.0597	
4865	0.047	
4866	0.0472	
4867	0.0419	
4868	0.0507	
4869	0.0585	
4870	0.0618	
4871	0.067	
4872	0.0658	
4873	0.0652	
4874	0.0545	
4875	0.046	
4876	0.0439	
4877	0.0412	
4878	0.0373	
4879	0.0264	
4880	0.0207	
4881	0.0235	
4882	0.0267	
4883	0.0293	
4884	0.03	
4885	0.025	
4886	0.0142	
4887	0.0034	
4888	0	
4889	0	
4890	0	
4891	0	
4892	0	
4893	0	
4894	0	
4895	0	
4896	0	
4897	0	
4898	0	
4899	0	
4900	0	
4901	0	
4902	0	
4903	0	
4904	0	
4905	0	
4906	0	
4907	0	
4908	0	
4909	0	
4910	0	
4911	0	
4912	0	
4913	0	
4914	0	
4915	0	
4916	0	
4917	0	
4918	0	
4919	0	
4920	0	
4921	0	
4922	0	
4923	0	
4924	0	
4925	0	
4926	0	
4927	0	
4928	0	
4929	0	
4930	0	
4931	0	
4932	0	
4933	0	
4934	0	
4935	0	
4936	0	
4937	0	
4938	0	
4939	0	
4940	0	
4941	0	
4942	0	
4943	0	
4944	0	
4945	0	
4946	0	
4947	0	
4948	0	
4949	0	
4950	0	
4951	0	
4952	0	
4953	0	
4954	0	
4955	0	
4956	0	
4957	0	
4958	0	
4959	0	
4960	0	
4961	0	
4962	0	
4963	0	
4964	0	
4965	0	
4966	0	
4967	0	
4968	0	
4969	0	
4970	0	
4971	0	
4972	0	
4973	0	
4974	0	
4975	0	
4976	0	
4977	0	
4978	0	
4979	0	
4980	0	
4981	0	
4982	0	
4983	0	
4984	0	
4985	0	
4986	0	
4987	0	
4988	0	
4989	0	
4990	0	
4991	0	
4992	0	
4993	0	
4994	0	
4995	0	
4996	0	
4997	0	
4998	0	
4999	0	
5000	0	
5001	0	
5002	0	
5003	0	
5004	0	
5005	0	
5006	0	
5007	0	
5008	0	
5009	0	
5010	0	
5011	0	
5012	0	
5013	0	
5014	0	
5015	0	
5016	0	
5017	0	
5018	0	
5019	0	
5020	0	
5021	0	
5022	0	
5023	0.0012	
5024	0.0018	
5025	0.003	
5026	0.0048	
5027	0.0073	
5028	0.0065	
5029	0.0055	
5030	0.0071	
5031	0.0088	
5032	0.012	
5033	0.0153	
5034	0.0167	
5035	0.0177	
5036	0.0177	
5037	0.0183	
5038	0.026	
5039	0.0299	
5040	0.0299	
5041	0.032	
5042	0.035	
5043	0.0399	
5044	0.0417	
5045	0.0417	
5046	0.0446	
5047	0.0495	
5048	0.0468	
5049	0.0458	
5050	0.0482	
5051	0.0454	
5052	0.0447	
5053	0.0488	
5054	0.056	
5055	0.067	
5056	0.0712	
5057	0.0652	
5058	0.0629	
5059	0.0629	
5060	0.0661	
5061	0.0624	
5062	0.0544	
5063	0.0583	
5064	0.0634	
5065	0.0678	
5066	0.0682	
5067	0.0708	
5068	0.0756	
5069	0.0687	
5070	0.0679	
5071	0.0726	
5072	0.076	
5073	0.0817	
5074	0.0811	
5075	0.0832	
5076	0.0773	
5077	0.073	
5078	0.0814	
5079	0.0923	
5080	0.0999	
5081	0.1	
5082	0.0907	
5083	0.082	
5084	0.1084	
5085	0.1179	
5086	0.1078	
5087	0.1354	
5088	0.1571	
5089	0.152	
5090	0.1737	
5091	0.1736	
5092	0.1458	
5093	0.189	
5094	0.2023	
5095	0.1658	
5096	0.185	
5097	0.2291	
5098	0.2464	
5099	0.2258	
5100	0.2215	
5101	0.2286	
5102	0.1989	
5103	0.2048	
5104	0.2157	
5105	0.2143	
5106	0.2231	
5107	0.2293	
5108	0.2585	
5109	0.261	
5110	0.2437	
5111	0.2426	
5112	0.2405	
5113	0.2187	
5114	0.2236	
5115	0.2232	
5116	0.2019	
5117	0.2015	
5118	0.2121	
5119	0.2114	
5120	0.1898	
5121	0.1713	
5122	0.1462	
5123	0.1423	
5124	0.1388	
5125	0.1279	
5126	0.1432	
5127	0.1512	
5128	0.1502	
5129	0.1336	
5130	0.1255	
5131	0.136	
5132	0.1389	
5133	0.1194	
5134	0.1027	
5135	0.1025	
5136	0.1002	
5137	0.0955	
5138	0.1021	
5139	0.1126	
5140	0.1154	
5141	0.1281	
5142	0.149	
5143	0.1611	
5144	0.1666	
5145	0.1838	
5146	0.2216	
5147	0.2476	
5148	0.2304	
5149	0.1965	
5150	0.1663	
5151	0.1488	
5152	0.1474	
5153	0.1358	
5154	0.1197	
5155	0.1131	
5156	0.1094	
5157	0.1085	
5158	0.1061	
5159	0.0973	
5160	0.0918	
5161	0.0923	
5162	0.0986	
5163	0.1139	
5164	0.1275	
5165	0.1388	
5166	0.1478	
5167	0.1581	
5168	0.1633	
5169	0.1706	
5170	0.1757	
5171	0.1782	
5172	0.1964	
5173	0.207	
5174	0.2243	
5175	0.2446	
5176	0.2347	
5177	0.2292	
5178	0.2428	
5179	0.2463	
5180	0.2404	
5181	0.2277	
5182	0.2164	
5183	0.2332	
5184	0.2481	
5185	0.2353	
5186	0.23	
5187	0.2331	
5188	0.2284	
5189	0.2385	
5190	0.2403	
5191	0.2312	
5192	0.2254	
5193	0.2072	
5194	0.188	
5195	0.1775	
5196	0.1669	
5197	0.157	
5198	0.1521	
5199	0.1465	
5200	0.1358	
5201	0.1247	
5202	0.1272	
5203	0.1368	
5204	0.1334	
5205	0.1135	
5206	0.0957	
5207	0.0838	
5208	0.0799	
5209	0.0844	
5210	0.0814	
5211	0.0776	
5212	0.0783	
5213	0.076	
5214	0.0676	
5215	0.0628	
5216	0.0648	
5217	0.0698	
5218	0.0714	
5219	0.0686	
5220	0.072	
5221	0.073	
5222	0.0647	
5223	0.0606	
5224	0.0629	
5225	0.0636	
5226	0.06	
5227	0.05	
5228	0.0405	
5229	0.0415	
5230	0.0458	
5231	0.0507	
5232	0.0543	
5233	0.0532	
5234	0.0512	
5235	0.0521	
5236	0.0493	
5237	0.0467	
5238	0.0494	
5239	0.0523	
5240	0.0523	
5241	0.0545	
5242	0.0598	
5243	0.0635	
5244	0.0641	
5245	0.0674	
5246	0.0739	
5247	0.0714	
5248	0.0629	
5249	0.058	
5250	0.0558	
5251	0.0552	
5252	0.0561	
5253	0.0545	
5254	0.0532	
5255	0.0599	
5256	0.0654	
5257	0.0628	
5258	0.0611	
5259	0.06	
5260	0.06	
5261	0.0602	
5262	0.0573	
5263	0.0576	
5264	0.0597	
5265	0.0603	
5266	0.0551	
5267	0.0484	
5268	0.0437	
5269	0.0381	
5270	0.0422	
5271	0.0494	
5272	0.0473	
5273	0.0395	
5274	0.0338	
5275	0.03	
5276	0.0269	
5277	0.0233	
5278	0.021	
5279	0.0247	
5280	0.0318	
5281	0.0361	
5282	0.0355	
5283	0.033	
5284	0.0276	
5285	0.0199	
5286	0.0145	
5287	0.0088	
5288	0	
5289	0	
5290	0	
5291	0	
5292	0	
5293	0	
5294	0	
5295	0	
5296	0	
5297	0	
5298	0	
5299	0	
5300	0	
5301	0	
5302	0	
5303	0	
5304	0	
5305	0	
5306	0	
5307	0	
5308	0	
5309	0	
5310	0	
5311	0	
5312	0	
5313	0	
5314	0	
5315	0	
5316	0	
5317	0	
5318	0	
5319	0	
5320	0	
5321	0	
5322	0	
5323	0	
5324	0	
5325	0	
5326	0	
5327	0	
5328	0	
5329	0	
5330	0	
5331	0	
5332	0	
5333	0	
5334	0	
5335	0	
5336	0	
5337	0	
5338	0	
5339	0	
5340	0	
5341	0	
5342	0	
5343	0	
5344	0	
5345	0	
5346	0	
5347	0	
5348	0	
5349	0	
5350	0	
5351	0	
5352	0	
5353	0	
5354	0	
5355	0	
5356	0	
5357	0	
5358	0	
5359	0	
5360	0	
5361	0	
5362	0	
5363	0	
5364	0	
5365	0	
5366	0	
5367	0	
5368	0	
5369	0	
5370	0	
5371	0	
5372	0	
5373	0	
5374	0	
5375	0	
5376	0	
5377	0	
5378	0	
5379	0	
5380	0	
5381	0	
5382	0	
5383	0	
5384	0	
5385	0	
5386	0	
5387	0	
5388	0	
5389	0	
5390	0	
5391	0	
5392	0	
5393	0	
5394	0	
5395	0	
5396	0	
5397	0	
5398	0	
5399	0	
5400	0	
5401	0	
5402	0	
5403	0	
5404	0	
5405	0.0078	
5406	0.0199	
5407	0.0375	
5408	0.0485	
5409	0.0514	
5410	0.0588	
5411	0.0735	
5412	0.0948	
5413	0.1034	
5414	0.1072	
5415	0.1106	
5416	0.1194	
5417	0.1328	
5418	0.1429	
5419	0.177	
5420	0.232	
5421	0.2652	
5422	0.2525	
5423	0.2428	
5424	0.2538	
5425	0.2726	
5426	0.303	
5427	0.344	
5428	0.4125	
5429	0.4854	
5430	0.5042	
5431	0.4751	
5432	0.4931	
5433	0.5147	
5434	0.4797	
5435	0.4464	
5436	0.4151	
5437	0.4246	
5438	0.4433	
5439	0.4316	
5440	0.4045	
5441	0.367	
5442	0.3318	
5443	0.3117	
5444	0.3313	
5445	0.3605	
5446	0.3823	
5447	0.3947	
5448	0.4277	
5449	0.4422	
5450	0.4143	
5451	0.389	
5452	0.3733	
5453	0.3694	
5454	0.4085	
5455	0.472	
5456	0.4862	
5457	0.4812	
5458	0.4653	
5459	0.4596	
5460	0.4933	
5461	0.5149	
5462	0.5326	
5463	0.5533	
5464	0.558	
5465	0.5513	
5466	0.5429	
5467	0.5609	
5468	0.5646	
5469	0.5423	
5470	0.5447	
5471	0.5279	
5472	0.5014	
5473	0.506	
5474	0.5214	
5475	0.5641	
5476	0.6236	
5477	0.6809	
5478	0.7716	
5479	0.8145	
5480	0.7759	
5481	0.7241	
5482	0.6969	
5483	0.7196	
5484	0.7858	
5485	0.8502	
5486	0.8798	
5487	0.8657	
5488	0.8228	
5489	0.8323	
5490	0.8561	
5491	0.7973	
5492	0.7338	
5493	0.7063	
5494	0.6683	
5495	0.6383	
5496	0.6107	
5497	0.6115	
5498	0.6167	
5499	0.5896	
5500	0.5806	
5501	0.5693	
5502	0.5522	
5503	0.5477	
5504	0.5426	
5505	0.5434	
5506	0.5702	
5507	0.5386	
5508	0.4098	
5509	0.2973	
5510	0.2378	
5511	0.24	
5512	0.2961	
5513	0.3833	
5514	0.4564	
5515	0.4751	
5516	0.4905	
5517	0.5035	
5518	0.5227	
5519	0.5815	
5520	0.6681	
5521	0.664	
5522	0.5918	
5523	0.6146	
5524	0.6386	
5525	0.6033	
5526	0.5698	
5527	0.5492	
5528	0.5177	
5529	0.4819	
5530	0.4159	
5531	0.3696	
5532	0.3832	
5533	0.366	
5534	0.3421	
5535	0.3513	
5536	0.3522	
5537	0.3573	
5538	0.3732	
5539	0.3864	
5540	0.3824	
5541	0.379	
5542	0.4001	
5543	0.4143	
5544	0.4466	
5545	0.5163	
5546	0.4845	
5547	0.3749	
5548	0.3614	
5549	0.4358	
5550	0.4829	
5551	0.4706	
5552	0.4871	
5553	0.5577	
5554	0.549	
5555	0.4985	
5556	0.5347	
5557	0.5744	
5558	0.5865	
5559	0.5549	
5560	0.4973	
5561	0.4796	
5562	0.4715	
5563	0.4371	
5564	0.4204	
5565	0.3867	
5566	0.3453	
5567	0.3233	
5568	0.2949	
5569	0.2803	
5570	0.2636	
5571	0.2364	
5572	0.2256	
5573	0.2187	
5574	0.2173	
5575	0.2337	
5576	0.2204	
5577	0.1834	
5578	0.1511	
5579	0.1373	
5580	0.1597	
5581	0.1739	
5582	0.1677	
5583	0.1636	
5584	0.1681	
5585	0.1753	
5586	0.1692	
5587	0.1618	
5588	0.1567	
5589	0.1523	
5590	0.1313	
5591	0.1032	
5592	0.0872	
5593	0.0791	
5594	0.07	
5595	0.0604	
5596	0.0569	
5597	0.0595	
5598	0.0652	
5599	0.0706	
5600	0.0772	
5601	0.0804	
5602	0.0786	
5603	0.0808	
5604	0.0865	
5605	0.0967	
5606	0.1191	
5607	0.1302	
5608	0.1271	
5609	0.1132	
5610	0.0934	
5611	0.0939	
5612	0.1116	
5613	0.1354	
5614	0.1367	
5615	0.1145	
5616	0.0987	
5617	0.0999	
5618	0.1065	
5619	0.1091	
5620	0.1067	
5621	0.0898	
5622	0.064	
5623	0.0416	
5624	0.0269	
5625	0.023	
5626	0.0208	
5627	0.0202	
5628	0.0212	
5629	0.0242	
5630	0.0319	
5631	0.0557	
5632	0.0937	
5633	0.1263	
5634	0.1522	
5635	0.1625	
5636	0.1632	
5637	0.1636	
5638	0.144	
5639	0.1331	
5640	0.1518	
5641	0.1562	
5642	0.1557	
5643	0.1554	
5644	0.1572	
5645	0.167	
5646	0.1641	
5647	0.1493	
5648	0.1285	
5649	0.1147	
5650	0.1221	
5651	0.1327	
5652	0.1329	
5653	0.1308	
5654	0.1236	
5655	0.1194	
5656	0.1187	
5657	0.1104	
5658	0.097	
5659	0.0809	
5660	0.0617	
5661	0.0521	
5662	0.0477	
5663	0.048	
5664	0.0639	
5665	0.084	
5666	0.0973	
5667	0.1128	
5668	0.1212	
5669	0.1217	
5670	0.1222	
5671	0.105	
5672	0.0918	
5673	0.0894	
5674	0.0836	
5675	0.0874	
5676	0.0882	
5677	0.0774	
5678	0.0702	
5679	0.0659	
5680	0.0504	
5681	0.035	
5682	0.0249	
5683	0.0184	
5684	0.013	
5685	0.0089	
5686	0.0024	
5687	0	
5688	0	
5689	0	
5690	0	
5691	0	
5692	0	
5693	0	
5694	0	
5695	0	
5696	0	
5697	0	
5698	0	
5699	0	
5700	0	
5701	0	
5702	0	
5703	0	
5704	0	
5705	0	
5706	0	
5707	0	
5708	0	
5709	0	
5710	0	
5711	0	
5712	0	
5713	0	
5714	0	
5715	0	
5716	0	
5717	0	
5718	0	
5719	0	
5720	0	
5721	0	
5722	0	
5723	0	
5724	0	
5725	0	
5726	0	
5727	0	
5728	0	
5729	0	
5730	0	
5731	0	
5732	0	
5733	0	
5734	0	
5735	0	
5736	0	
5737	0	
5738	0.0069	
5739	0.0508	
5740	0.1442	
5741	0.218	
5742	0.2028	
5743	0.1943	
5744	0.2064	
5745	0.1916	
5746	0.1616	
5747	0.1101	
5748	0.088	
5749	0.1027	
5750	0.1195	
5751	0.1309	
5752	0.1302	
5753	0.1087	
5754	0.0915	
5755	0.0892	
5756	0.0899	
5757	0.0904	
5758	0.0952	
5759	0.1004	
5760	0.1118	
5761	0.1193	
5762	0.1016	
5763	0.0741	
5764	0.061	
5765	0.0491	
5766	0.0303	
5767	0.022	
5768	0.0272	
5769	0.0287	
5770	0.0245	
5771	0.0251	
5772	0.0271	
5773	0.0313	
5774	0.0351	
5775	0.0385	
5776	0.0429	
5777	0.045	
5778	0.0515	
5779	0.0581	
5780	0.056	
5781	0.0522	
5782	0.0529	
5783	0.0587	
5784	0.0603	
5785	0.0553	
5786	0.0543	
5787	0.0583	
5788	0.0569	
5789	0.0502	
5790	0.0493	
5791	0.0435	
5792	0.0389	
5793	0.035	
5794	0.0254	
5795	0.0215	
5796	0.0211	
5797	0.0227	
5798	0.0269	
5799	0.0303	
5800	0.0295	
5801	0.0291	
5802	0.0321	
5803	0.0349	
5804	0.0361	
5805	0.0371	
5806	0.0308	
5807	0.0232	
5808	0.0216	
5809	0.0204	
5810	0.0147	
5811	0.012	
5812	0.019	
5813	0.0269	
5814	0.0259	
5815	0.0216	
5816	0.0201	
5817	0.0178	
5818	0.0204	
5819	0.0268	
5820	0.026	
5821	0.0201	
5822	0.0134	
5823	0.0101	
5824	0.0043	
5825	0	
5826	0	
5827	0	
5828	0	
5829	0	
5830	0	
5831	0	
5832	0	
5833	0	
5834	0	
5835	0	
5836	0	
5837	0	
5838	0	
5839	0	
5840	0	
5841	0	
5842	0	
5843	0	
5844	0	
5845	0	
5846	0	
5847	0	
5848	0	
5849	0	
5850	0	
5851	0	
5852	0	
5853	0	
5854	0.0019	
5855	0.0117	
5856	0.0203	
5857	0.0269	
5858	0.0388	
5859	0.062	
5860	0.0733	
5861	0.08	
5862	0.0827	
5863	0.0673	
5864	0.0551	
5865	0.0495	
5866	0.0415	
5867	0.0415	
5868	0.0459	
5869	0.0485	
5870	0.0547	
5871	0.0557	
5872	0.0519	
5873	0.0448	
5874	0.042	
5875	0.0458	
5876	0.0419	
5877	0.0315	
5878	0.0245	
5879	0.0229	
5880	0.0231	
5881	0.024	
5882	0.0229	
5883	0.0179	
5884	0.0124	
5885	0.0095	
5886	0.0088	
5887	0.0098	
5888	0.012	
5889	0.0136	
5890	0.0131	
5891	0.0109	
5892	0.0063	
5893	0.0027	
5894	0.0026	
5895	0.006	
5896	0.0116	
5897	0.022	
5898	0.0337	
5899	0.0379	
5900	0.0377	
5901	0.0332	
5902	0.0243	
5903	0.0156	
5904	0.0105	
5905	0.0068	
5906	0.0027	
5907	0	
5908	0	
5909	0	
5910	0	
5911	0	
5912	0	
5913	0	
5914	0	
5915	0	
5916	0	
5917	0	
5918	0	
5919	0	
5920	0	
5921	0	
5922	0.0018	
5923	0.021	
5924	0.043	
5925	0.0466	
5926	0.0452	
5927	0.0484	
5928	0.0517	
5929	0.0538	
5930	0.0507	
5931	0.0476	
5932	0.0442	
5933	0.0466	
5934	0.0546	
5935	0.0611	
5936	0.0661	
5937	0.0655	
5938	0.0671	
5939	0.0692	
5940	0.0662	
5941	0.0576	
5942	0.0464	
5943	0.052	
5944	0.072	
5945	0.0779	
5946	0.063	
5947	0.0503	
5948	0.0469	
5949	0.0533	
5950	0.0612	
5951	0.0556	
5952	0.0467	
5953	0.0387	
5954	0.0339	
5955	0.0351	
5956	0.0358	
5957	0.0344	
5958	0.0335	
5959	0.0284	
5960	0.02	
5961	0.0136	
5962	0.0101	
5963	0.0089	
5964	0.0098	
5965	0.0116	
5966	0.016	
5967	0.0172	
5968	0.0128	
5969	0.0097	
5970	0.0083	
5971	0.0083	
5972	0.0073	
5973	0.0077	
5974	0.0107	
5975	0.0122	
5976	0.0099	
5977	0.0092	
5978	0.0106	
5979	0.0097	
5980	0.0083	
5981	0.0077	
5982	0.007	
5983	0.0068	
5984	0.0065	
5985	0.0052	
5986	0.0048	
5987	0.006	
5988	0.0066	
5989	0.0064	
5990	0.0069	
5991	0.0085	
5992	0.0105	
5993	0.0138	
5994	0.0185	
5995	0.0272	
5996	0.0368	
5997	0.0449	
5998	0.0543	
5999	0.059	
6000	0.0594	
6001	0.0558	
6002	0.0494	
6003	0.0434	
6004	0.0401	
6005	0.0473	
6006	0.0642	
6007	0.0812	
6008	0.1017	
6009	0.1214	
6010	0.1406	
6011	0.1619	
6012	0.1866	
6013	0.2054	
6014	0.2043	
6015	0.2014	
6016	0.1962	
6017	0.1921	
6018	0.1921	
6019	0.1829	
6020	0.1745	
6021	0.179	
6022	0.1814	
6023	0.1741	
6024	0.17	
6025	0.1734	
6026	0.1762	
6027	0.1861	
6028	0.1938	
6029	0.1897	
6030	0.1933	
6031	0.1996	
6032	0.2061	
6033	0.2148	
6034	0.2279	
6035	0.2406	
6036	0.2434	
6037	0.2293	
6038	0.2246	
6039	0.2322	
6040	0.2275	
6041	0.2352	
6042	0.2449	
6043	0.2399	
6044	0.2457	
6045	0.2645	
6046	0.2884	
6047	0.328	
6048	0.3669	
6049	0.3811	
6050	0.3849	
6051	0.3918	
6052	0.3841	
6053	0.3686	
6054	0.3688	
6055	0.3839	
6056	0.3886	
6057	0.3726	
6058	0.365	
6059	0.3531	
6060	0.334	
6061	0.3541	
6062	0.3682	
6063	0.3526	
6064	0.3616	
6065	0.3704	
6066	0.3734	
6067	0.376	
6068	0.3744	
6069	0.3888	
6070	0.4123	
6071	0.4113	
6072	0.3804	
6073	0.3654	
6074	0.3564	
6075	0.4141	
6076	0.4957	
6077	0.5207	
6078	0.5463	
6079	0.5615	
6080	0.566	
6081	0.5952	
6082	0.642	
6083	0.6613	
6084	0.6887	
6085	0.7039	
6086	0.6982	
6087	0.6782	
6088	0.5788	
6089	0.4812	
6090	0.4694	
6091	0.4897	
6092	0.5342	
6093	0.5667	
6094	0.5882	
6095	0.6345	
6096	0.6544	
6097	0.6593	
6098	0.6718	
6099	0.6879	
6100	0.7076	
6101	0.7229	
6102	0.7059	
6103	0.6689	
6104	0.6527	
6105	0.6438	
6106	0.6501	
6107	0.6789	
6108	0.713	
6109	0.7131	
6110	0.7231	
6111	0.7458	
6112	0.7595	
6113	0.7611	
6114	0.728	
6115	0.692	
6116	0.7179	
6117	0.7224	
6118	0.7598	
6119	0.7763	
6120	0.7243	
6121	0.7647	
6122	0.8354	
6123	0.857	
6124	0.8716	
6125	0.9496	
6126	0.9531	
6127	0.9274	
6128	0.9063	
6129	0.9101	
6130	0.9217	
6131	0.8737	
6132	0.8327	
6133	0.7391	
6134	0.6932	
6135	0.7935	
6136	0.8268	
6137	0.7745	
6138	0.7812	
6139	0.8079	
6140	0.8599	
6141	0.9095	
6142	0.9178	
6143	0.8889	
6144	0.8812	
6145	0.8784	
6146	0.8844	
6147	0.9231	
6148	0.9129	
6149	0.9277	
6150	0.9541	
6151	0.9566	
6152	0.9635	
6153	0.9421	
6154	0.906	
6155	0.8672	
6156	0.861	
6157	0.9216	
6158	0.96	
6159	0.8961	
6160	0.8147	
6161	0.8032	
6162	0.7648	
6163	0.7866	
6164	0.8454	
