parameter	renewable_signal(interval)	/
6510	0.0110914	
6511	0.0159716	
6512	0.0208518	
6513	0.025732	
6514	0.0300577	
6515	0.0343833	
6516	0.038709	
6517	0.0430346	
6518	0.0440328	
6519	0.0450311	
6520	0.0460293	
6521	0.0470275	
6522	0.04248	
6523	0.0379326	
6524	0.0333851	
6525	0.0288376	
6526	0.0268966	
6527	0.0249556	
6528	0.0230146	
6529	0.0210736	
6530	0.0204082	
6531	0.0197427	
6532	0.0190772	
6533	0.0184117	
6534	0.0169698	
6535	0.015528	
6536	0.0140861	
6537	0.0126442	
6538	0.0112023	
6539	0.00976043	
6540	0.00831854	
6541	0.00687666	
6542	0.00754215	
6543	0.00820763	
6544	0.00887311	
6545	0.0095386	
6546	0.0100932	
6547	0.0106477	
6548	0.0112023	
6549	0.0117569	
6550	0.0111469	
6551	0.0105368	
6552	0.0099268	
6553	0.00931677	
6554	0.00920586	
6555	0.00909494	
6556	0.00898403	
6557	0.00887311	
6558	0.00887311	
6559	0.00887311	
6560	0.00887311	
6561	0.00887311	
6562	0.00942768	
6563	0.00998225	
6564	0.0105368	
6565	0.0110914	
6566	0.0123114	
6567	0.0135315	
6568	0.0147516	
6569	0.0159716	
6570	0.0170253	
6571	0.018079	
6572	0.0191327	
6573	0.0201863	
6574	0.0227374	
6575	0.0252884	
6576	0.0278394	
6577	0.0303904	
6578	0.0313332	
6579	0.032276	
6580	0.0332187	
6581	0.0341615	
6582	0.0308895	
6583	0.0276176	
6584	0.0243456	
6585	0.0210736	
6586	0.0188554	
6587	0.0166371	
6588	0.0144188	
6589	0.0122005	
6590	0.0131433	
6591	0.0140861	
6592	0.0150288	
6593	0.0159716	
6594	0.0159716	
6595	0.0159716	
6596	0.0159716	
6597	0.0159716	
6598	0.0185226	
6599	0.0210736	
6600	0.0236247	
6601	0.0261757	
6602	0.0318878	
6603	0.0375998	
6604	0.0433119	
6605	0.049024	
6606	0.0494676	
6607	0.0499113	
6608	0.0503549	
6609	0.0507986	
6610	0.0602263	
6611	0.0696539	
6612	0.0790816	
6613	0.0885093	
6614	0.105313	
6615	0.122116	
6616	0.13892	
6617	0.155723	
6618	0.145353	
6619	0.134982	
6620	0.124612	
6621	0.114241	
6622	0.118012	
6623	0.121783	
6624	0.125555	
6625	0.129326	
6626	0.137589	
6627	0.145852	
6628	0.154115	
6629	0.162378	
6630	0.157997	
6631	0.153616	
6632	0.149235	
6633	0.144854	
6634	0.130213	
6635	0.115572	
6636	0.100932	
6637	0.086291	
6638	0.0775288	
6639	0.0687666	
6640	0.0600044	
6641	0.0512422	
6642	0.0521295	
6643	0.0530169	
6644	0.0539042	
6645	0.0547915	
6646	0.0644965	
6647	0.0742014	
6648	0.0839064	
6649	0.0936114	
6650	0.0951642	
6651	0.0967169	
6652	0.0982697	
6653	0.0998225	
6654	0.102873	
6655	0.105923	
6656	0.108973	
6657	0.112023	
6658	0.107697	
6659	0.103372	
6660	0.0990461	
6661	0.0947205	
6662	0.0905058	
6663	0.086291	
6664	0.0820763	
6665	0.0778616	
6666	0.0964397	
6667	0.115018	
6668	0.133596	
6669	0.152174	
6670	0.17175	
6671	0.191327	
6672	0.210903	
6673	0.230479	
6674	0.222882	
6675	0.215284	
6676	0.207686	
6677	0.200089	
6678	0.198702	
6679	0.197316	
6680	0.195929	
6681	0.194543	
6682	0.185614	
6683	0.176686	
6684	0.167757	
6685	0.158829	
6686	0.146351	
6687	0.133873	
6688	0.121395	
6689	0.108917	
6690	0.103649	
6691	0.0983807	
6692	0.0931122	
6693	0.0878438	
6694	0.0897848	
6695	0.0917258	
6696	0.0936668	
6697	0.0956078	
6698	0.101708	
6699	0.107808	
6700	0.113909	
6701	0.120009	
6702	0.124889	
6703	0.129769	
6704	0.13465	
6705	0.13953	
6706	0.167868	
6707	0.196207	
6708	0.224545	
6709	0.252884	
6710	0.274845	
6711	0.296806	
6712	0.318767	
6713	0.340728	
6714	0.360581	
6715	0.380435	
6716	0.400288	
6717	0.420142	
6718	0.416704	
6719	0.413265	
6720	0.409827	
6721	0.406389	
6722	0.412489	
6723	0.418589	
6724	0.424689	
6725	0.43079	
6726	0.442602	
6727	0.454414	
6728	0.466227	
6729	0.478039	
6730	0.482864	
6731	0.487689	
6732	0.492513	
6733	0.497338	
6734	0.487966	
6735	0.478594	
6736	0.469221	
6737	0.459849	
6738	0.460126	
6739	0.460404	
6740	0.460681	
6741	0.460958	
6742	0.43994	
6743	0.418922	
6744	0.397904	
6745	0.376886	
6746	0.324368	
6747	0.27185	
6748	0.219332	
6749	0.166815	
6750	0.144965	
6751	0.123114	
6752	0.101264	
6753	0.0794144	
6754	0.0746451	
6755	0.0698758	
6756	0.0651065	
6757	0.0603372	
6758	0.0725377	
6759	0.0847382	
6760	0.0969388	
6761	0.109139	
6762	0.139862	
6763	0.170586	
6764	0.201309	
6765	0.232032	
6766	0.245952	
6767	0.259871	
6768	0.273791	
6769	0.287711	
6770	0.290816	
6771	0.293922	
6772	0.297028	
6773	0.300133	
6774	0.291426	
6775	0.28272	
6776	0.274013	
6777	0.265306	
6778	0.251719	
6779	0.238132	
6780	0.224545	
6781	0.210958	
6782	0.19898	
6783	0.187001	
6784	0.175022	
6785	0.163043	
6786	0.156999	
6787	0.150954	
6788	0.144909	
6789	0.138864	
6790	0.130047	
6791	0.121229	
6792	0.112411	
6793	0.103594	
6794	0.0972161	
6795	0.0908385	
6796	0.084461	
6797	0.0780834	
6798	0.0756433	
6799	0.0732032	
6800	0.0707631	
6801	0.068323	
6802	0.0697094	
6803	0.0710958	
6804	0.0724823	
6805	0.0738687	
6806	0.0799135	
6807	0.0859583	
6808	0.0920031	
6809	0.0980479	
6810	0.105812	
6811	0.113576	
6812	0.12134	
6813	0.129104	
6814	0.124279	
6815	0.119454	
6816	0.11463	
6817	0.109805	
6818	0.118955	
6819	0.128106	
6820	0.137256	
6821	0.146406	
6822	0.152507	
6823	0.158607	
6824	0.164707	
6825	0.170807	
6826	0.162433	
6827	0.154059	
6828	0.145685	
6829	0.137311	
6830	0.129936	
6831	0.12256	
6832	0.115184	
6833	0.107808	
6834	0.105368	
6835	0.102928	
6836	0.100488	
6837	0.0980479	
6838	0.0999889	
6839	0.10193	
6840	0.103871	
6841	0.105812	
6842	0.103316	
6843	0.100821	
6844	0.0983252	
6845	0.0958296	
6846	0.0944987	
6847	0.0931677	
6848	0.0918367	
6849	0.0905058	
6850	0.103649	
6851	0.116792	
6852	0.129936	
6853	0.143079	
6854	0.155058	
6855	0.167036	
6856	0.179015	
6857	0.190994	
6858	0.200532	
6859	0.210071	
6860	0.21961	
6861	0.229148	
6862	0.230146	
6863	0.231145	
6864	0.232143	
6865	0.233141	
6866	0.222882	
6867	0.212622	
6868	0.202362	
6869	0.192103	
6870	0.183729	
6871	0.175355	
6872	0.166981	
6873	0.158607	
6874	0.147904	
6875	0.137201	
6876	0.126497	
6877	0.115794	
6878	0.11047	
6879	0.105146	
6880	0.0998225	
6881	0.0944987	
6882	0.0876775	
6883	0.0808563	
6884	0.074035	
6885	0.0672138	
6886	0.0601708	
6887	0.0531278	
6888	0.0460847	
6889	0.0390417	
6890	0.0370453	
6891	0.0350488	
6892	0.0330524	
6893	0.0310559	
6894	0.0304459	
6895	0.0298358	
6896	0.0292258	
6897	0.0286158	
6898	0.029004	
6899	0.0293922	
6900	0.0297804	
6901	0.0301686	
6902	0.032276	
6903	0.0343833	
6904	0.0364907	
6905	0.038598	
6906	0.0382098	
6907	0.0378217	
6908	0.0374335	
6909	0.0370453	
6910	0.0353815	
6911	0.0337178	
6912	0.0320541	
6913	0.0303904	
6914	0.0324978	
6915	0.0346051	
6916	0.0367125	
6917	0.0388199	
6918	0.0378217	
6919	0.0368234	
6920	0.0358252	
6921	0.034827	
6922	0.0368789	
6923	0.0389308	
6924	0.0409827	
6925	0.0430346	
6926	0.0427019	
6927	0.0423691	
6928	0.0420364	
6929	0.0417036	
6930	0.0397072	
6931	0.0377107	
6932	0.0357143	
6933	0.0337178	
6934	0.0353815	
6935	0.0370453	
6936	0.038709	
6937	0.0403727	
6938	0.0392635	
6939	0.0381544	
6940	0.0370453	
6941	0.0359361	
6942	0.0357143	
6943	0.0354925	
6944	0.0352706	
6945	0.0350488	
6946	0.0368234	
6947	0.038598	
6948	0.0403727	
6949	0.0421473	
6950	0.0433673	
6951	0.0445874	
6952	0.0458075	
6953	0.0470275	
6954	0.0468611	
6955	0.0466948	
6956	0.0465284	
6957	0.046362	
6958	0.0471939	
6959	0.0480257	
6960	0.0488576	
6961	0.0496894	
6962	0.0484139	
6963	0.0471384	
6964	0.0458629	
6965	0.0445874	
6966	0.0421473	
6967	0.0397072	
6968	0.0372671	
6969	0.034827	
6970	0.0317214	
6971	0.0286158	
6972	0.0255102	
6973	0.0224046	
6974	0.0229592	
6975	0.0235138	
6976	0.0240683	
6977	0.0246229	
6978	0.0258984	
6979	0.0271739	
6980	0.0284494	
6981	0.0297249	
6982	0.0307232	
6983	0.0317214	
6984	0.0327196	
6985	0.0337178	
6986	0.032886	
6987	0.0320541	
6988	0.0312223	
6989	0.0303904	
6990	0.0313332	
6991	0.032276	
6992	0.0332187	
6993	0.0341615	
6994	0.0359361	
6995	0.0377107	
6996	0.0394854	
6997	0.04126	
6998	0.0425355	
6999	0.043811	
7000	0.0450865	
7001	0.046362	
7002	0.0488576	
7003	0.0513531	
7004	0.0538487	
7005	0.0563443	
7006	0.0498004	
7007	0.0432564	
7008	0.0367125	
7009	0.0301686	
7010	0.0314441	
7011	0.0327196	
7012	0.0339951	
7013	0.0352706	
7014	0.0352706	
7015	0.0352706	
7016	0.0352706	
7017	0.0352706	
7018	0.0351043	
7019	0.0349379	
7020	0.0347715	
7021	0.0346051	
7022	0.0352706	
7023	0.0359361	
7024	0.0366016	
7025	0.0372671	
7026	0.0372116	
7027	0.0371562	
7028	0.0371007	
7029	0.0370453	
7030	0.0369343	
7031	0.0368234	
7032	0.0367125	
7033	0.0366016	
7034	0.0369343	
7035	0.0372671	
7036	0.0375998	
7037	0.0379326	
7038	0.0514641	
7039	0.0649956	
7040	0.0785271	
7041	0.0920586	
7042	0.106533	
7043	0.121007	
7044	0.135481	
7045	0.149956	
7046	0.156278	
7047	0.1626	
7048	0.168922	
7049	0.175244	
7050	0.1687	
7051	0.162156	
7052	0.155612	
7053	0.149068	
7054	0.147294	
7055	0.145519	
7056	0.143744	
7057	0.14197	
7058	0.144576	
7059	0.147183	
7060	0.149789	
7061	0.152396	
7062	0.163931	
7063	0.175466	
7064	0.187001	
7065	0.198536	
7066	0.19837	
7067	0.198203	
7068	0.198037	
7069	0.19787	
7070	0.20264	
7071	0.207409	
7072	0.212178	
7073	0.216948	
7074	0.230091	
7075	0.243234	
7076	0.256378	
7077	0.269521	
7078	0.254936	
7079	0.24035	
7080	0.225765	
7081	0.21118	
7082	0.201253	
7083	0.191327	
7084	0.1814	
7085	0.171473	
7086	0.176187	
7087	0.180901	
7088	0.185614	
7089	0.190328	
7090	0.180124	
7091	0.16992	
7092	0.159716	
7093	0.149512	
7094	0.142913	
7095	0.136313	
7096	0.129714	
7097	0.123114	
7098	0.125555	
7099	0.127995	
7100	0.130435	
7101	0.132875	
7102	0.137256	
7103	0.141637	
7104	0.146018	
7105	0.150399	
7106	0.164541	
7107	0.178682	
7108	0.192824	
7109	0.206965	
7110	0.195098	
7111	0.18323	
7112	0.171362	
7113	0.159494	
7114	0.145353	
7115	0.131211	
7116	0.11707	
7117	0.102928	
7118	0.0993234	
7119	0.0957187	
7120	0.092114	
7121	0.0885093	
7122	0.0798026	
7123	0.0710958	
7124	0.0623891	
7125	0.0536823	
7126	0.0493012	
7127	0.0449201	
7128	0.040539	
7129	0.0361579	
7130	0.0324978	
7131	0.0288376	
7132	0.0251775	
7133	0.0215173	
7134	0.0221828	
7135	0.0228483	
7136	0.0235138	
7137	0.0241792	
7138	0.0229037	
7139	0.0216282	
7140	0.0203527	
7141	0.0190772	
7142	0.0189108	
7143	0.0187445	
7144	0.0185781	
7145	0.0184117	
7146	0.0197981	
7147	0.0211846	
7148	0.022571	
7149	0.0239574	
7150	0.0260093	
7151	0.0280612	
7152	0.0301131	
7153	0.032165	
7154	0.031555	
7155	0.030945	
7156	0.030335	
7157	0.0297249	
7158	0.0336624	
7159	0.0375998	
7160	0.0415373	
7161	0.0454747	
7162	0.054736	
7163	0.0639973	
7164	0.0732587	
7165	0.08252	
7166	0.10193	
7167	0.12134	
7168	0.14075	
7169	0.16016	
7170	0.166593	
7171	0.173026	
7172	0.179459	
7173	0.185892	
7174	0.19604	
7175	0.206189	
7176	0.216338	
7177	0.226486	
7178	0.237855	
7179	0.249224	
7180	0.260592	
7181	0.271961	
7182	0.270186	
7183	0.268412	
7184	0.266637	
7185	0.264862	
7186	0.262201	
7187	0.259539	
7188	0.256877	
7189	0.254215	
7190	0.277118	
7191	0.300022	
7192	0.322926	
7193	0.34583	
7194	0.355202	
7195	0.364574	
7196	0.373946	
7197	0.383319	
7198	0.38831	
7199	0.393301	
7200	0.398292	
7201	0.403283	
7202	0.411491	
7203	0.419698	
7204	0.427906	
7205	0.436114	
7206	0.445098	
7207	0.454082	
7208	0.463066	
7209	0.47205	
7210	0.474268	
7211	0.476486	
7212	0.478705	
7213	0.480923	
7214	0.48669	
7215	0.492458	
7216	0.498225	
7217	0.503993	
7218	0.505379	
7219	0.506766	
7220	0.508152	
7221	0.509539	
7222	0.51087	
7223	0.512201	
7224	0.513531	
7225	0.514862	
7226	0.52612	
7227	0.537378	
7228	0.548636	
7229	0.559894	
7230	0.554847	
7231	0.5498	
7232	0.544754	
7233	0.539707	
7234	0.544199	
7235	0.548691	
7236	0.553183	
7237	0.557675	
7238	0.549246	
7239	0.540816	
7240	0.532387	
7241	0.523957	
7242	0.518634	
7243	0.51331	
7244	0.507986	
7245	0.502662	
7246	0.478538	
7247	0.454414	
7248	0.430291	
7249	0.406167	
7250	0.400566	
7251	0.394965	
7252	0.389363	
7253	0.383762	
7254	0.407276	
7255	0.43079	
7256	0.454303	
7257	0.477817	
7258	0.482365	
7259	0.486912	
7260	0.49146	
7261	0.496007	
7262	0.504215	
7263	0.512422	
7264	0.52063	
7265	0.528838	
7266	0.541648	
7267	0.554459	
7268	0.567269	
7269	0.58008	
7270	0.591282	
7271	0.602484	
7272	0.613687	
7273	0.624889	
7274	0.642469	
7275	0.660049	
7276	0.677629	
7277	0.695209	
7278	0.700532	
7279	0.705856	
7280	0.71118	
7281	0.716504	
7282	0.712899	
7283	0.709295	
7284	0.70569	
7285	0.702085	
7286	0.710847	
7287	0.71961	
7288	0.728372	
7289	0.737134	
7290	0.712123	
7291	0.687112	
7292	0.662101	
7293	0.63709	
7294	0.621728	
7295	0.606366	
7296	0.591005	
7297	0.575643	
7298	0.591615	
7299	0.607587	
7300	0.623558	
7301	0.63953	
7302	0.647626	
7303	0.655723	
7304	0.66382	
7305	0.671917	
7306	0.663875	
7307	0.655834	
7308	0.647793	
7309	0.639752	
7310	0.629215	
7311	0.618678	
7312	0.608141	
7313	0.597604	
7314	0.604814	
7315	0.612023	
7316	0.619232	
7317	0.626442	
7318	0.620896	
7319	0.61535	
7320	0.609805	
7321	0.604259	
7322	0.588731	
7323	0.573203	
7324	0.557675	
7325	0.542147	
7326	0.522626	
7327	0.503106	
7328	0.483585	
7329	0.464064	
7330	0.449368	
7331	0.434672	
7332	0.419976	
7333	0.40528	
7334	0.387811	
7335	0.370342	
7336	0.352873	
7337	0.335404	
7338	0.329248	
7339	0.323092	
7340	0.316937	
7341	0.310781	
7342	0.282054	
7343	0.253327	
7344	0.224601	
7345	0.195874	
7346	0.188498	
7347	0.181122	
7348	0.173747	
7349	0.166371	
7350	0.170197	
7351	0.174024	
7352	0.17785	
7353	0.181677	
7354	0.190495	
7355	0.199312	
7356	0.20813	
7357	0.216948	
7358	0.241737	
7359	0.266526	
7360	0.291315	
7361	0.316105	
7362	0.335071	
7363	0.354037	
7364	0.373004	
7365	0.39197	
7366	0.409882	
7367	0.427795	
7368	0.445708	
7369	0.46362	
7370	0.470608	
7371	0.477595	
7372	0.484583	
7373	0.491571	
7374	0.44238	
7375	0.39319	
7376	0.344	
7377	0.294809	
7378	0.295253	
7379	0.295697	
7380	0.29614	
7381	0.296584	
7382	0.303682	
7383	0.310781	
7384	0.317879	
7385	0.324978	
7386	0.293256	
7387	0.261535	
7388	0.229814	
7389	0.198092	
7390	0.19776	
7391	0.197427	
7392	0.197094	
7393	0.196761	
7394	0.235692	
7395	0.274623	
7396	0.313554	
7397	0.352484	
7398	0.371118	
7399	0.389752	
7400	0.408385	
7401	0.427019	
7402	0.431067	
7403	0.435115	
7404	0.439164	
7405	0.443212	
7406	0.454248	
7407	0.465284	
7408	0.47632	
7409	0.487356	
7410	0.476597	
7411	0.465839	
7412	0.45508	
7413	0.444321	
7414	0.419088	
7415	0.393855	
7416	0.368622	
7417	0.34339	
7418	0.298303	
7419	0.253217	
7420	0.20813	
7421	0.163043	
7422	0.137866	
7423	0.112689	
7424	0.0875111	
7425	0.0623336	
7426	0.0528505	
7427	0.0433673	
7428	0.0338842	
7429	0.0244011	
7430	0.0262311	
7431	0.0280612	
7432	0.0298913	
7433	0.0317214	
7434	0.0500222	
7435	0.068323	
7436	0.0866238	
7437	0.104925	
7438	0.107198	
7439	0.109472	
7440	0.111746	
7441	0.11402	
7442	0.104481	
7443	0.0949423	
7444	0.0854037	
7445	0.0758651	
7446	0.0695985	
7447	0.0633319	
7448	0.0570652	
7449	0.0507986	
7450	0.0547915	
7451	0.0587844	
7452	0.0627773	
7453	0.0667702	
7454	0.0907831	
7455	0.114796	
7456	0.138809	
7457	0.162822	
7458	0.187833	
7459	0.212844	
7460	0.237855	
7461	0.262866	
7462	0.296639	
7463	0.330413	
7464	0.364186	
7465	0.397959	
7466	0.418367	
7467	0.438776	
7468	0.459184	
7469	0.479592	
7470	0.48608	
7471	0.492569	
7472	0.499057	
7473	0.505546	
7474	0.493567	
7475	0.481588	
7476	0.46961	
7477	0.457631	
7478	0.430679	
7479	0.403727	
7480	0.376775	
7481	0.349823	
7482	0.35559	
7483	0.361358	
7484	0.367125	
7485	0.372893	
7486	0.364241	
7487	0.35559	
7488	0.346939	
7489	0.338287	
7490	0.323536	
7491	0.308784	
7492	0.294033	
7493	0.279281	
7494	0.282387	
7495	0.285492	
7496	0.288598	
7497	0.291704	
7498	0.260814	
7499	0.229925	
7500	0.199035	
7501	0.168146	
7502	0.146295	
7503	0.124445	
7504	0.102595	
7505	0.0807453	
7506	0.0803571	
7507	0.0799689	
7508	0.0795807	
7509	0.0791925	
7510	0.0700421	
7511	0.0608917	
7512	0.0517413	
7513	0.0425909	
7514	0.0417591	
7515	0.0409272	
7516	0.0400954	
7517	0.0392635	
7518	0.0370453	
7519	0.034827	
7520	0.0326087	
7521	0.0303904	
7522	0.0289485	
7523	0.0275067	
7524	0.0260648	
7525	0.0246229	
7526	0.0239574	
7527	0.0232919	
7528	0.0226264	
7529	0.021961	
7530	0.0206854	
7531	0.0194099	
7532	0.0181344	
7533	0.0168589	
7534	0.02063	
7535	0.0244011	
7536	0.0281721	
7537	0.0319432	
7538	0.0388199	
7539	0.0456965	
7540	0.0525732	
7541	0.0594499	
7542	0.0569543	
7543	0.0544587	
7544	0.0519632	
7545	0.0494676	
7546	0.0525732	
7547	0.0556788	
7548	0.0587844	
7549	0.06189	
7550	0.0865683	
7551	0.111247	
7552	0.135925	
7553	0.160603	
7554	0.182343	
7555	0.204082	
7556	0.225821	
7557	0.24756	
7558	0.276231	
7559	0.304902	
7560	0.333574	
7561	0.362245	
7562	0.380878	
7563	0.399512	
7564	0.418146	
7565	0.436779	
7566	0.459683	
7567	0.482587	
7568	0.50549	
7569	0.528394	
7570	0.525288	
7571	0.522183	
7572	0.519077	
7573	0.515972	
7574	0.536269	
7575	0.556566	
7576	0.576863	
7577	0.597161	
7578	0.608696	
7579	0.620231	
7580	0.631766	
7581	0.643301	
7582	0.634261	
7583	0.625222	
7584	0.616182	
7585	0.607143	
7586	0.62378	
7587	0.640417	
7588	0.657054	
7589	0.673691	
7590	0.630324	
7591	0.586957	
7592	0.543589	
7593	0.500222	
7594	0.486302	
7595	0.472382	
7596	0.458463	
7597	0.444543	
7598	0.437999	
7599	0.431455	
7600	0.424911	
7601	0.418367	
7602	0.407831	
7603	0.397294	
7604	0.386757	
7605	0.37622	
7606	0.377995	
7607	0.379769	
7608	0.381544	
7609	0.383319	
7610	0.385703	
7611	0.388088	
7612	0.390472	
7613	0.392857	
7614	0.375776	
7615	0.358696	
7616	0.341615	
7617	0.324534	
7618	0.314607	
7619	0.304681	
7620	0.294754	
7621	0.284827	
7622	0.298137	
7623	0.311446	
7624	0.324756	
7625	0.338066	
7626	0.32226	
7627	0.306455	
7628	0.29065	
7629	0.274845	
7630	0.278339	
7631	0.281832	
7632	0.285326	
7633	0.28882	
7634	0.301187	
7635	0.313554	
7636	0.325921	
7637	0.338287	
7638	0.364408	
7639	0.390528	
7640	0.416648	
7641	0.442768	
7642	0.457354	
7643	0.471939	
7644	0.486524	
7645	0.501109	
7646	0.509871	
7647	0.518634	
7648	0.527396	
7649	0.536158	
7650	0.540872	
7651	0.545586	
7652	0.550299	
7653	0.555013	
7654	0.551076	
7655	0.547138	
7656	0.543201	
7657	0.539264	
7658	0.545807	
7659	0.552351	
7660	0.558895	
7661	0.565439	
7662	0.57104	
7663	0.576642	
7664	0.582243	
7665	0.587844	
7666	0.586457	
7667	0.585071	
7668	0.583685	
7669	0.582298	
7670	0.584461	
7671	0.586624	
7672	0.588787	
7673	0.590949	
7674	0.592447	
7675	0.593944	
7676	0.595441	
7677	0.596939	
7678	0.572593	
7679	0.548248	
7680	0.523902	
7681	0.499556	
7682	0.499501	
7683	0.499445	
7684	0.49939	
7685	0.499335	
7686	0.498891	
7687	0.498447	
7688	0.498004	
7689	0.49756	
7690	0.500166	
7691	0.502773	
7692	0.505379	
7693	0.507986	
7694	0.505546	
7695	0.503106	
7696	0.500665	
7697	0.498225	
7698	0.499279	
7699	0.500333	
7700	0.501386	
7701	0.50244	
7702	0.498669	
7703	0.494898	
7704	0.491127	
7705	0.487356	
7706	0.474545	
7707	0.461735	
7708	0.448924	
7709	0.436114	
7710	0.430512	
7711	0.424911	
7712	0.41931	
7713	0.413709	
7714	0.417868	
7715	0.422028	
7716	0.426187	
7717	0.430346	
7718	0.419033	
7719	0.40772	
7720	0.396406	
7721	0.385093	
7722	0.39624	
7723	0.407387	
7724	0.418534	
7725	0.429681	
7726	0.44837	
7727	0.467059	
7728	0.485748	
7729	0.504437	
7730	0.533551	
7731	0.562666	
7732	0.591781	
7733	0.620896	
7734	0.624279	
7735	0.627662	
7736	0.631045	
7737	0.634428	
7738	0.627662	
7739	0.620896	
7740	0.61413	
7741	0.607365	
7742	0.620508	
7743	0.633651	
7744	0.646795	
7745	0.659938	
7746	0.656721	
7747	0.653505	
7748	0.650288	
7749	0.647072	
7750	0.621894	
7751	0.596717	
7752	0.571539	
7753	0.546362	
7754	0.531832	
7755	0.517303	
7756	0.502773	
7757	0.488243	
7758	0.488687	
7759	0.48913	
7760	0.489574	
7761	0.490018	
7762	0.50915	
7763	0.528283	
7764	0.547416	
7765	0.566548	
7766	0.576863	
7767	0.587178	
7768	0.597493	
7769	0.607808	
7770	0.612189	
7771	0.616571	
7772	0.620952	
7773	0.625333	
7774	0.620286	
7775	0.61524	
7776	0.610193	
7777	0.605146	
7778	0.623114	
7779	0.641083	
7780	0.659051	
7781	0.677019	
7782	0.660603	
7783	0.644188	
7784	0.627773	
7785	0.611358	
7786	0.616515	
7787	0.621673	
7788	0.62683	
7789	0.631988	
7790	0.622061	
7791	0.612134	
7792	0.602207	
7793	0.59228	
7794	0.576364	
7795	0.560448	
7796	0.544532	
7797	0.528616	
7798	0.530058	
7799	0.5315	
7800	0.532941	
7801	0.534383	
7802	0.524567	
7803	0.514752	
7804	0.504936	
7805	0.49512	
7806	0.503383	
7807	0.511646	
7808	0.519909	
7809	0.528172	
7810	0.537433	
7811	0.546695	
7812	0.555956	
7813	0.565217	
7814	0.574091	
7815	0.582964	
7816	0.591837	
7817	0.60071	
7818	0.622394	
7819	0.644077	
7820	0.665761	
7821	0.687445	
7822	0.696318	
7823	0.705191	
7824	0.714064	
7825	0.722937	
7826	0.725044	
7827	0.727152	
7828	0.729259	
7829	0.731366	
7830	0.728205	
7831	0.725044	
7832	0.721883	
7833	0.718722	
7834	0.722992	
7835	0.727263	
7836	0.731533	
7837	0.735803	
7838	0.748946	
7839	0.76209	
7840	0.775233	
7841	0.788376	
7842	0.790705	
7843	0.793035	
7844	0.795364	
7845	0.797693	
7846	0.793367	
7847	0.789042	
7848	0.784716	
7849	0.78039	
7850	0.767303	
7851	0.754215	
7852	0.741127	
7853	0.728039	
7854	0.723713	
7855	0.719388	
7856	0.715062	
7857	0.710736	
7858	0.726264	
7859	0.741792	
7860	0.75732	
7861	0.772848	
7862	0.763143	
7863	0.753438	
7864	0.743733	
7865	0.734028	
7866	0.708185	
7867	0.682343	
7868	0.6565	
7869	0.630657	
7870	0.610415	
7871	0.590173	
7872	0.569931	
7873	0.549689	
7874	0.559117	
7875	0.568545	
7876	0.577972	
7877	0.5874	
7878	0.577196	
7879	0.566992	
7880	0.556788	
7881	0.546584	
7882	0.538875	
7883	0.531167	
7884	0.523458	
7885	0.51575	
7886	0.528283	
7887	0.540816	
7888	0.55335	
7889	0.565883	
7890	0.575532	
7891	0.585182	
7892	0.594831	
7893	0.604481	
7894	0.609971	
7895	0.615461	
7896	0.620952	
7897	0.626442	
7898	0.630157	
7899	0.633873	
7900	0.637589	
7901	0.641304	
7902	0.643523	
7903	0.645741	
7904	0.647959	
7905	0.650177	
7906	0.648902	
7907	0.647626	
7908	0.646351	
7909	0.645075	
7910	0.660437	
7911	0.675799	
7912	0.69116	
7913	0.706522	
7914	0.708685	
7915	0.710847	
7916	0.71301	
7917	0.715173	
7918	0.70569	
7919	0.696207	
7920	0.686724	
7921	0.67724	
7922	0.675078	
7923	0.672915	
7924	0.670752	
7925	0.668589	
7926	0.663543	
7927	0.658496	
7928	0.653449	
7929	0.648403	
7930	0.630157	
7931	0.611912	
7932	0.593667	
7933	0.575421	
7934	0.570486	
7935	0.56555	
7936	0.560614	
7937	0.555679	
7938	0.547083	
7939	0.538487	
7940	0.529891	
7941	0.521295	
7942	0.517968	
7943	0.514641	
7944	0.511313	
7945	0.507986	
7946	0.5061	
7947	0.504215	
7948	0.502329	
7949	0.500444	
7950	0.532997	
7951	0.56555	
7952	0.598103	
7953	0.630657	
7954	0.642247	
7955	0.653838	
7956	0.665428	
7957	0.677019	
7958	0.670641	
7959	0.664264	
7960	0.657886	
7961	0.651508	
7962	0.64685	
7963	0.642192	
7964	0.637533	
7965	0.632875	
7966	0.63232	
7967	0.631766	
7968	0.631211	
7969	0.630657	
7970	0.62927	
7971	0.627884	
7972	0.626497	
7973	0.625111	
7974	0.622227	
7975	0.619343	
7976	0.61646	
7977	0.613576	
7978	0.596218	
7979	0.57886	
7980	0.561502	
7981	0.544144	
7982	0.497061	
7983	0.449978	
7984	0.402895	
7985	0.355812	
7986	0.326087	
7987	0.296362	
7988	0.266637	
7989	0.236912	
7990	0.216227	
7991	0.195541	
7992	0.174856	
7993	0.15417	
7994	0.142469	
7995	0.130768	
7996	0.119066	
7997	0.107365	
7998	0.0980479	
7999	0.0887311	
8000	0.0794144	
8001	0.0700976	
8002	0.0884539	
8003	0.10681	
8004	0.125166	
8005	0.143523	
8006	0.160437	
8007	0.177351	
8008	0.194266	
8009	0.21118	
8010	0.215506	
8011	0.219831	
8012	0.224157	
8013	0.228483	
8014	0.217724	
8015	0.206965	
8016	0.196207	
