Interval,RT_CIPV
1123,66.79916
1124,82.40387
1125,73.99109
1126,71.74973
1127,71.74973
1128,66.79916
1129,60.91152
1130,60.91152
1131,60.77551
1132,63.74703
1133,66.79916
1134,5049.76929
1135,95.86851
1136,66.79916
1137,60.94737
1138,59.06037
1139,59.06037
1140,59.06037
1141,59.06037
1142,59.06037
1143,59.49554
1144,60.94737
1145,63.04072
1146,76.26995
1147,79.08673
1148,2404.21559
1149,95.86851
1150,73.77824
1151,71.74973
1152,65.31658
1153,60.94737
1154,60.91152
1155,60.94737
1156,60.41219
1157,60.91152
1158,61.33166
1159,66.00065
1160,60.77551
1161,40.92487
1162,28.46374
1163,28.46374
1164,27.9867
1165,27.9867
1166,34.63218
1167,37.87638
1168,53.01492
1169,63.14962
1170,63.14962
1171,71.74973
1172,73.39146
1173,71.74973
1174,4977.26173
1175,4083.5871
1176,63.14962
1177,61.09507
1178,60.94737
1179,61.04909
1180,60.94737
1181,61.09507
1182,88.91899
1183,6000
1184,69.17952
1185,59.94465
1186,59.06037
1187,59.49554
1188,59.06037
1189,58.71391
1190,59.06037
1191,58.86492
1192,59.49554
1193,66.79916
1194,66.79916
1195,71.74973
1196,71.80685
1197,4083.38819
1198,4980.29413
1199,84.9368
1200,66.79916
1201,61.04188
1202,63.14962
1203,61.09507
1204,60.94737
1205,61.09507
1206,66.79916
1207,6000
1208,66.79916
1209,60.94737
1210,59.49554
1211,59.49554
1212,59.49554
1213,59.49554
1214,59.49554
1215,59.49554
1216,60.77551
1217,82.40387
1218,87.05548
1219,1393.36871
1220,75.39914
1221,76.96301
1222,119.81651
1223,79.84975
1224,63.9183
1225,61.09507
1226,61.00993
1227,61.09507
1228,60.94737
1229,62.63351
1230,66.79916
1231,82.40387
1232,63.14962
1233,60.77551
1234,59.49554
1235,59.06037
1236,59.49554
1237,59.49554
1238,59.06037
1239,59.49554
1240,59.94465
1241,65.96747
1242,2112.48487
1243,6000
1244,115.1039
1245,93.66113
1246,66.79916
1247,66.79916
1248,66.00065
1249,63.14962
1250,60.77551
1251,60.91152
1252,60.41219
1253,60.77551
1254,60.98269
1255,63.14962
1256,59.49554
1257,59.49554
1258,58.71391
1259,58.71391
1260,40.90382
1261,41.57581
1262,45.49796
1263,58.71391
1264,59.49554
1265,61.09507
1266,65.89908
1267,84.29186
1268,71.74973
1269,63.14962
1270,61.09507
1271,60.94737
1272,60.91152
1273,59.94465
1274,60.94737
1275,60.91152
1276,60.94737
1277,60.91152
1278,60.88725
1279,60.04373
1280,59.49554
1281,59.49554
1282,60.91152
1283,60.94737
1284,60.94737
1285,60.94737
1286,60.94737
1287,61.09507
1288,82.40387
1289,66.79916
1290,6000
1291,2135.8967
1292,2132.51254
1293,81.86857
1294,66.79916
1295,60.91152
1296,59.49554
1297,60.41219
1298,60.91152
1299,60.94737
1300,60.94737
1301,60.94737
1302,60.77551
1303,66.79916
1304,71.21196
1305,71.75993
1306,66.79916
1307,75.41621
1308,66.79916
1309,70.83398
1310,72.28114
1311,66.79916
1312,82.40387
1313,4964.07911
1314,74.91443
1315,70.54122
1316,66.79916
1317,104.66676
1318,66.79916
1319,60.94737
1320,59.49554
1321,59.49554
1322,60.77551
1323,60.91152
1324,60.77551
1325,59.49554
1326,59.55549
1327,66.00065
1328,60.91152
1329,58.86492
1330,55.37047
1331,58.86492
1332,53.06893
1333,58.71391
1334,59.49554
1335,60.41219
1336,59.94465
1337,66.50571
1338,98.19808
1339,69.13605
1340,66.28303
1341,82.40387
1342,66.79916
1343,60.94737
1344,59.49554
1345,60.91152
1346,60.94737
1347,60.94737
1348,60.91152
1349,60.94737
1350,63.14962
1351,66.00065
1352,75.0203
1353,60.77551
1354,54.11199
1355,53.17241
1356,46.85336
1357,36.73493
1358,46.87113
1359,52.97118
1360,57.99388
1361,60.91998
1362,82.40387
1363,63.14962
1364,66.79916
1365,95.86851
1366,65.74519
1367,63.14962
1368,59.53004
1369,59.49554
1370,63.14962
1371,60.94007
1372,59.49554
1373,59.49554
1374,60.94737
1375,63.14962
1376,63.14962
1377,59.49554
1378,58.71391
1379,58.71391
1380,54.50341
1381,57.09208
1382,55.73754
1383,58.71391
1384,59.49554
1385,61.02844
1386,66.82906
1387,63.14962
1388,63.14962
1389,68.10195
1390,66.79916
1391,65.39886
1392,60.94737
1393,60.91152
1394,60.94737
1395,60.91152
1396,60.91152
1397,60.91152
1398,65.28126
1399,66.79916
1400,4083.24885
1401,82.40387
1402,66.79916
1403,66.79916
1404,60.94737
1405,60.91152
1406,60.94737
1407,60.77551
1408,60.94737
1409,66.79916
1410,77.40169
1411,82.17463
1412,4078.3329
1413,75.02048
1414,66.79916
1415,66.47599
1416,62.63351
1417,63.14962
1418,63.14962
1419,60.94737
1420,60.91152
1421,60.41219
1422,59.49554
1423,59.49554
1424,59.06037
1425,38.08818
1426,28.08211
1427,27.36018
1428,24.72988
1429,17.34145
1430,26.2065
1431,27.36018
1432,46.90627
1433,59.49554
1434,75.52969
1435,6000
1436,71.74973
1437,70.92341
1438,66.00065
1439,62.82886
1440,60.94737
1441,59.89681
1442,60.01302
1443,59.89681
1444,59.89681
1445,59.89681
1446,59.86799
1447,59.86799
1448,59.69922
1449,59.69922
1450,59.86799
1451,59.89681
1452,59.89681
1453,62.77539
1454,60.01302
1455,60.01302
1456,60.01302
1457,62.09696
1458,68.15311
1459,62.09696
1460,62.09696
1461,75.05746
1462,62.09696
1463,62.09696
1464,58.45018
1465,58.45018
1466,58.45018
1467,58.88334
1468,58.88334
1469,58.45018
1470,58.45018
1471,59.89681
1472,60.01302
1473,61.28453
1474,60.01302
1475,59.89681
1476,59.89681
1477,60.01302
1478,59.89681
1479,59.89681
1480,60.79015
1481,71.59649
1482,62.09696
1483,62.09696
1484,62.09696
1485,62.09696
1486,74.51993
1487,61.55885
1488,58.45018
1489,58.18683
1490,58.45018
1491,58.45018
1492,58.45018
1493,58.45018
1494,62.09696
1495,60.01302
1496,58.45018
1497,57.73647
1498,54.17707
1499,57.73647
1500,52.05843
1501,57.73647
1502,58.07705
1503,58.45018
1504,59.86799
1505,60.01302
1506,62.70735
1507,62.09696
1508,62.09696
1509,64.81615
1510,65.6846
1511,62.31394
1512,58.45018
1513,58.13795
1514,58.07705
1515,58.45018
1516,58.45018
1517,58.07705
1518,59.89681
1519,62.09696
1520,62.09696
1521,58.45018
1522,52.12253
1523,45.94699
1524,31.9625
1525,45.92788
1526,48.75956
1527,57.73647
1528,57.73647
1529,59.89681
1530,62.09696
1531,64.22532
1532,64.31651
1533,62.18804
1534,60.01302
1535,62.09696
1536,59.34245
1537,58.45018
1538,58.45018
1539,58.45018
1540,58.45018
1541,58.45018
1542,59.86799
1543,4061.63807
1544,92.55905
1545,59.69922
1546,58.45018
1547,58.45018
1548,58.61354
1549,58.45018
1550,58.45018
1551,59.69922
1552,62.75191
1553,109.5173
1554,2393.95745
1555,1402.89173
1556,62.09696
1557,65.6846
1558,5039.75217
1559,81.10139
1560,60.01302
1561,59.89681
1562,59.89681
1563,59.86799
1564,59.69922
1565,61.5896
1566,65.6846
1567,80.92183
1568,64.81615
1569,59.89681
1570,59.86799
1571,59.89681
1572,59.34245
1573,59.34245
1574,59.34245
1575,58.45018
1576,59.69922
1577,65.6846
1578,80.92183
1579,62.09696
1580,65.6846
1581,108.09343
1582,6000
1583,71.96525
1584,61.5896
1585,60.83723
1586,59.89681
1587,60.01302
1588,59.89681
1589,59.69922
1590,58.45018
1591,58.88334
1592,58.45018
1593,40.52803
1594,25.83751
1595,25.83751
1596,4.69735
1597,25.83751
1598,40.95664
1599,49.28776
1600,49.16136
1601,59.89681
1602,4030.19202
1603,89.75817
1604,4059.33789
1605,60.82016
1606,61.5896
1607,60.70305
1608,58.45018
1609,59.34245
1610,58.88334
1611,59.86799
1612,60.01302
1613,59.86799
1614,59.34245
1615,58.45018
1616,57.88492
1617,58.07705
1618,58.88334
1619,57.90169
1620,58.07705
1621,58.45018
1622,58.45018
1623,58.45018
1624,58.49012
1625,80.92183
1626,70.56523
1627,102.23187
1628,70.56523
1629,70.56523
1630,60.71046
1631,58.45018
1632,57.88492
1633,58.45018
1634,58.45018
1635,58.45018
1636,58.45018
1637,58.45018
1638,60.70837
1639,65.04627
1640,70.56523
1641,59.86799
1642,58.45018
1643,58.45018
1644,58.4701
1645,58.45018
1646,58.45018
1647,62.47547
1648,83.10285
1649,4081.97247
1650,62.09696
1651,85.14309
1652,77.3139
1653,93.27227
1654,94.27856
1655,67.57551
1656,59.69922
1657,58.45018
1658,58.45018
1659,58.88334
1660,58.45018
1661,58.88334
1662,59.69922
1663,59.89681
1664,58.88334
1665,55.5463
1666,45.73276
1667,45.93294
1668,45.98285
1669,33.68718
1670,47.02525
1671,48.64827
1672,57.73647
1673,59.86799
1674,69.35672
1675,67.6566
1676,3453.0393
1677,4730.62405
1678,4083.22817
1679,70.56523
1680,59.86799
1681,59.69922
1682,59.69922
1683,59.69922
1684,59.86799
1685,59.34245
1686,66.78452
1687,94.27856
1688,59.89681
1689,48.21699
1690,25.83751
1691,25.83751
1692,25.7421
1693,2.91528
1694,25.60912
1695,27.47998
1696,52.06805
1697,59.86799
1698,59.69922
1699,64.23493
1700,60.01302
1701,59.86799
1702,59.89681
1703,59.86799
1704,58.88334
1705,58.88334
1706,58.45018
1707,58.45018
1708,58.07705
1709,58.45018
1710,59.69922
1711,80.92183
1712,58.07705
1713,49.57115
1714,45.8254
1715,43.06292
1716,45.7998
1717,45.80806
1718,45.80096
1719,55.65945
1720,58.45018
1721,59.69922
1722,59.89681
1723,64.28027
1724,68.006
1725,64.29643
1726,75.22243
1727,70.74829
1728,75.3098
1729,59.89681
1730,59.86799
1731,59.69922
1732,59.86799
1733,59.86799
1734,59.86799
1735,70.67123
1736,58.88334
1737,58.07705
1738,57.73647
1739,45.75593
1740,51.99534
1741,58.45018
1742,59.86799
1743,59.89681
1744,59.86799
1745,60.24818
1746,61.90378
1747,64.86702
1748,62.09696
1749,61.5896
1750,66.8082
1751,62.62521
1752,64.86702
1753,60.01302
1754,59.34245
1755,59.34245
1756,59.34245
1757,59.86799
1758,62.09696
1759,64.03734
1760,60.01302
1761,59.83521
1762,58.07705
1763,58.07705
1764,57.73647
1765,52.03233
1766,52.10745
1767,58.07705
1768,58.88334
1769,61.5896
1770,73.13965
1771,76.95307
1772,68.21483
1773,78.61791
1774,87.75027
1775,70.56523
1776,65.6846
1777,60.01302
1778,59.69922
1779,59.89681
1780,59.86799
1781,59.86799
1782,59.69922
1783,59.89681
1784,59.86799
1785,58.45018
1786,57.73647
1787,58.07705
1788,58.45018
1789,58.45018
1790,59.34245
1791,60.01302
1792,62.09696
1793,62.09696
1794,61.5896
1795,65.6846
1796,64.86702
1797,70.56523
1798,69.35672
1799,70.56523
1800,65.6846
1801,60.01302
1802,59.89681
1803,59.86799
1804,59.89681
1805,64.86702
1806,62.69444
1807,64.86702
1808,59.86799
1809,57.73647
1810,58.07705
1811,57.47221
1812,58.45018
1813,58.07705
1814,57.73647
1815,58.07705
1816,59.69922
1817,62.49309
1818,65.6846
1819,59.89681
1820,65.6846
1821,65.6846
1822,6000
1823,65.6846
1824,62.777
1825,59.89681
1826,59.34245
1827,59.69922
1828,59.86799
1829,58.88334
1830,59.86799
1831,59.69922
1832,58.45018
1833,58.88334
1834,58.21597
1835,58.07705
1836,58.45018
1837,58.45018
1838,58.45018
1839,59.34245
1840,59.86799
1841,64.86702
1842,64.81615
1843,64.86702
1844,69.35672
1845,70.56523
1846,65.6846
1847,70.56523
1848,64.86702
1849,64.32817
1850,59.86799
1851,59.86799
1852,59.86799
1853,59.86799
1854,62.09696
1855,59.69922
1856,59.69922
1857,58.45018
1858,58.45018
1859,58.45018
1860,58.07705
1861,57.88492
1862,58.07705
1863,57.73647
1864,58.88334
1865,62.09696
1866,65.6846
1867,61.5896
1868,64.36829
