Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
8532,5.9,5.29,4.22,0.09
8533,6.82,4.02,5.14,0.09
8534,6.82,4.02,5.14,0.09
8535,6.82,4.02,5.14,0.09
8536,6.82,4.02,5.14,0.09
8537,6.82,4.02,5.14,0.09
8538,6.82,4.02,5.14,0.09
8539,6.82,4.02,5.14,0.09
8540,6.82,4.02,5.14,0.09
8541,6.82,4.02,5.14,0.09
8542,6.82,4.02,5.14,0.09
8543,6.82,4.02,5.14,0.09
8544,6.82,4.02,5.14,0.09
8545,8.51,3.88,6.83,0.09
8546,8.51,3.88,6.83,0.09
8547,8.51,3.88,6.83,0.09
8548,8.51,3.88,6.83,0.09
8549,8.51,3.88,6.83,0.09
8550,8.51,3.88,6.83,0.09
8551,8.51,3.88,6.83,0.09
8552,8.51,3.88,6.83,0.09
8553,8.51,3.88,6.83,0.09
8554,8.51,3.88,6.83,0.09
8555,8.51,3.88,6.83,0.09
8556,8.51,3.88,6.83,0.09
8557,9.4,2.73,7.72,0.09
8558,9.4,2.73,7.72,0.09
8559,9.4,2.73,7.72,0.09
8560,9.4,2.73,7.72,0.09
8561,9.4,2.73,7.72,0.09
8562,9.4,2.73,7.72,0.09
8563,9.4,2.73,7.72,0.09
8564,9.4,2.73,7.72,0.09
8565,9.4,2.73,7.72,0.09
8566,9.4,2.73,7.72,0.09
8567,9.4,2.73,7.72,0.09
8568,9.4,2.73,7.72,0.09
8569,17.5,2.24,15.82,0.09
8570,17.5,2.24,15.82,0.09
8571,17.5,2.24,15.82,0.09
8572,17.5,2.24,15.82,0.09
8573,17.5,2.24,15.82,0.09
8574,17.5,2.24,15.82,0.09
8575,17.5,2.24,15.82,0.09
8576,17.5,2.24,15.82,0.09
8577,17.5,2.24,15.82,0.09
8578,17.5,2.24,15.82,0.09
8579,17.5,2.24,15.82,0.09
8580,17.5,2.24,15.82,0.09
8581,12.53,2.38,10.85,0.09
8582,12.53,2.38,10.85,0.09
8583,12.53,2.38,10.85,0.09
8584,12.53,2.38,10.85,0.09
8585,12.53,2.38,10.85,0.09
8586,12.53,2.38,10.85,0.09
8587,12.53,2.38,10.85,0.09
8588,12.53,2.38,10.85,0.09
8589,12.53,2.38,10.85,0.09
8590,12.53,2.38,10.85,0.09
8591,12.53,2.38,10.85,0.09
8592,12.53,2.38,10.85,0.09
8593,10.08,2.37,8.4,0.09
8594,10.08,2.37,8.4,0.09
8595,10.08,2.37,8.4,0.09
8596,10.08,2.37,8.4,0.09
8597,10.08,2.37,8.4,0.09
8598,10.08,2.37,8.4,0.09
8599,10.08,2.37,8.4,0.09
8600,10.08,2.37,8.4,0.09
8601,10.08,2.37,8.4,0.09
8602,10.08,2.37,8.4,0.09
8603,10.08,2.37,8.4,0.09
8604,10.08,2.37,8.4,0.09
8605,9.08,3.48,7.4,0.09
8606,9.08,3.48,7.4,0.09
8607,9.08,3.48,7.4,0.09
8608,9.08,3.48,7.4,0.09
8609,9.08,3.48,7.4,0.09
8610,9.08,3.48,7.4,0.09
8611,9.08,3.48,7.4,0.09
8612,9.08,3.48,7.4,0.09
8613,9.08,3.48,7.4,0.09
8614,9.08,3.48,7.4,0.09
8615,9.08,3.48,7.4,0.09
8616,9.08,3.48,7.4,0.09
8617,7.56,4.24,5.44,0.09
8618,7.56,4.24,5.44,0.09
8619,7.56,4.24,5.44,0.09
8620,7.56,4.24,5.44,0.09
8621,7.56,4.24,5.44,0.09
8622,7.56,4.24,5.44,0.09
8623,7.56,4.24,5.44,0.09
8624,7.56,4.24,5.44,0.09
8625,7.56,4.24,5.44,0.09
8626,7.56,4.24,5.44,0.09
8627,7.56,4.24,5.44,0.09
8628,7.56,4.24,5.44,0.09
8629,3.65,1.13,3.65,0.09
8630,3.65,1.13,3.65,0.09
8631,3.65,1.13,3.65,0.09
8632,3.65,1.13,3.65,0.09
8633,3.65,1.13,3.65,0.09
8634,3.65,1.13,3.65,0.09
8635,3.65,1.13,3.65,0.09
8636,3.65,1.13,3.65,0.09
8637,3.65,1.13,3.65,0.09
8638,3.65,1.13,3.65,0.09
8639,3.65,1.13,3.65,0.09
8640,3.65,1.13,3.65,0.09
8641,1.9,2.86,0.69,0.09
8642,1.9,2.86,0.69,0.09
8643,1.9,2.86,0.69,0.09
8644,1.9,2.86,0.69,0.09
8645,1.9,2.86,0.69,0.09
8646,1.9,2.86,0.69,0.09
8647,1.9,2.86,0.69,0.09
8648,1.9,2.86,0.69,0.09
8649,1.9,2.86,0.69,0.09
8650,1.9,2.86,0.69,0.09
8651,1.9,2.86,0.69,0.09
8652,1.9,2.86,0.69,0.09
8653,0.1,3.49,0.1,0.09
8654,0.1,3.49,0.1,0.09
8655,0.1,3.49,0.1,0.09
8656,0.1,3.49,0.1,0.09
8657,0.1,3.49,0.1,0.09
8658,0.1,3.49,0.1,0.09
8659,0.1,3.49,0.1,0.09
8660,0.1,3.49,0.1,0.09
8661,0.1,3.49,0.1,0.09
8662,0.1,3.49,0.1,0.09
8663,0.1,3.49,0.1,0.09
8664,0.1,3.49,0.1,0.09
8665,0.1,3.91,0.1,0.09
8666,0.1,3.91,0.1,0.09
8667,0.1,3.91,0.1,0.09
8668,0.1,3.91,0.1,0.09
8669,0.1,3.91,0.1,0.09
8670,0.1,3.91,0.1,0.09
8671,0.1,3.91,0.1,0.09
8672,0.1,3.91,0.1,0.09
8673,0.1,3.91,0.1,0.09
8674,0.1,3.91,0.1,0.09
8675,0.1,3.91,0.1,0.09
8676,0.1,3.91,0.1,0.09
8677,1.49,3.99,0.1,0.09
8678,1.49,3.99,0.1,0.09
8679,1.49,3.99,0.1,0.09
8680,1.49,3.99,0.1,0.09
8681,1.49,3.99,0.1,0.09
8682,1.49,3.99,0.1,0.09
8683,1.49,3.99,0.1,0.09
8684,1.49,3.99,0.1,0.09
8685,1.49,3.99,0.1,0.09
8686,1.49,3.99,0.1,0.09
8687,1.49,3.99,0.1,0.09
8688,1.49,3.99,0.1,0.09
8689,2.23,5.3,0.1,0.09
8690,2.23,5.3,0.1,0.09
8691,2.23,5.3,0.1,0.09
8692,2.23,5.3,0.1,0.09
8693,2.23,5.3,0.1,0.09
8694,2.23,5.3,0.1,0.09
8695,2.23,5.3,0.1,0.09
8696,2.23,5.3,0.1,0.09
8697,2.23,5.3,0.1,0.09
8698,2.23,5.3,0.1,0.09
8699,2.23,5.3,0.1,0.09
8700,2.23,5.3,0.1,0.09
8701,3.81,0,1.68,0.09
8702,3.81,0,1.68,0.09
8703,3.81,0,1.68,0.09
8704,3.81,0,1.68,0.09
8705,3.81,0,1.68,0.09
8706,3.81,0,1.68,0.09
8707,3.81,0,1.68,0.09
8708,3.81,0,1.68,0.09
8709,3.81,0,1.68,0.09
8710,3.81,0,1.68,0.09
8711,3.81,0,1.68,0.09
8712,3.81,0,1.68,0.09
8713,13.76,7.13,12.12,0.09
8714,13.76,7.13,12.12,0.09
8715,13.76,7.13,12.12,0.09
8716,13.76,7.13,12.12,0.09
8717,13.76,7.13,12.12,0.09
8718,13.76,7.13,12.12,0.09
8719,13.76,7.13,12.12,0.09
8720,13.76,7.13,12.12,0.09
8721,13.76,7.13,12.12,0.09
8722,13.76,7.13,12.12,0.09
8723,13.76,7.13,12.12,0.09
8724,13.76,7.13,12.12,0.09
8725,12.37,3.17,10.72,0.09
8726,12.37,3.17,10.72,0.09
8727,12.37,3.17,10.72,0.09
8728,12.37,3.17,10.72,0.09
8729,12.37,3.17,10.72,0.09
8730,12.37,3.17,10.72,0.09
8731,12.37,3.17,10.72,0.09
8732,12.37,3.17,10.72,0.09
8733,12.37,3.17,10.72,0.09
8734,12.37,3.17,10.72,0.09
8735,12.37,3.17,10.72,0.09
8736,12.37,3.17,10.72,0.09
8737,8.68,3.82,7.03,0.09
8738,8.68,3.82,7.03,0.09
8739,8.68,3.82,7.03,0.09
8740,8.68,3.82,7.03,0.09
8741,8.68,3.82,7.03,0.09
8742,8.68,3.82,7.03,0.09
8743,8.68,3.82,7.03,0.09
8744,8.68,3.82,7.03,0.09
8745,8.68,3.82,7.03,0.09
8746,8.68,3.82,7.03,0.09
8747,8.68,3.82,7.03,0.09
8748,8.68,3.82,7.03,0.09
8749,8.6,3.12,6.95,0.09
8750,8.6,3.12,6.95,0.09
8751,8.6,3.12,6.95,0.09
8752,8.6,3.12,6.95,0.09
8753,8.6,3.12,6.95,0.09
8754,8.6,3.12,6.95,0.09
8755,8.6,3.12,6.95,0.09
8756,8.6,3.12,6.95,0.09
8757,8.6,3.12,6.95,0.09
8758,8.6,3.12,6.95,0.09
8759,8.6,3.12,6.95,0.09
8760,8.6,3.12,6.95,0.09
8761,8.94,0,7.29,0.09
8762,8.94,0,7.29,0.09
8763,8.94,0,7.29,0.09
8764,8.94,0,7.29,0.09
8765,8.94,0,7.29,0.09
8766,8.94,0,7.29,0.09
8767,8.94,0,7.29,0.09
8768,8.94,0,7.29,0.09
8769,8.94,0,7.29,0.09
8770,8.94,0,7.29,0.09
8771,8.94,0,7.29,0.09
8772,8.94,0,7.29,0.09
8773,7.57,5.5,4.94,0.09
8774,7.57,5.5,4.94,0.09
8775,7.57,5.5,4.94,0.09
8776,7.57,5.5,4.94,0.09
8777,7.57,5.5,4.94,0.09
8778,7.57,5.5,4.94,0.09
8779,7.57,5.5,4.94,0.09
8780,7.57,5.5,4.94,0.09
8781,7.57,5.5,4.94,0.09
8782,7.57,5.5,4.94,0.09
8783,7.57,5.5,4.94,0.09
8784,7.57,5.5,4.94,0.09
8785,4.98,4.34,3.33,0.09
8786,4.98,4.34,3.33,0.09
8787,4.98,4.34,3.33,0.09
8788,4.98,4.34,3.33,0.09
8789,4.98,4.34,3.33,0.09
8790,4.98,4.34,3.33,0.09
8791,4.98,4.34,3.33,0.09
8792,4.98,4.34,3.33,0.09
8793,4.98,4.34,3.33,0.09
8794,4.98,4.34,3.33,0.09
8795,4.98,4.34,3.33,0.09
8796,4.98,4.34,3.33,0.09
8797,7.57,7.44,3.2,0.09
8798,7.57,7.44,3.2,0.09
8799,7.57,7.44,3.2,0.09
8800,7.57,7.44,3.2,0.09
8801,7.57,7.44,3.2,0.09
8802,7.57,7.44,3.2,0.09
8803,7.57,7.44,3.2,0.09
8804,7.57,7.44,3.2,0.09
8805,7.57,7.44,3.2,0.09
8806,7.57,7.44,3.2,0.09
8807,7.57,7.44,3.2,0.09
8808,7.57,7.44,3.2,0.09
8809,4.78,4.52,3.13,0.09
8810,4.78,4.52,3.13,0.09
8811,4.78,4.52,3.13,0.09
8812,4.78,4.52,3.13,0.09
8813,4.78,4.52,3.13,0.09
8814,4.78,4.52,3.13,0.09
8815,4.78,4.52,3.13,0.09
8816,4.78,4.52,3.13,0.09
8817,4.78,4.52,3.13,0.09
8818,4.78,4.52,3.13,0.09
8819,4.78,4.52,3.13,0.09
8820,4.78,4.52,3.13,0.09
8821,7.41,5,5.18,0.09
8822,7.41,5,5.18,0.09
8823,7.41,5,5.18,0.09
8824,7.41,5,5.18,0.09
8825,7.41,5,5.18,0.09
8826,7.41,5,5.18,0.09
8827,7.41,5,5.18,0.09
8828,7.41,5,5.18,0.09
8829,7.41,5,5.18,0.09
8830,7.41,5,5.18,0.09
8831,7.41,5,5.18,0.09
8832,7.41,5,5.18,0.09
8833,10.98,5.04,9.33,0.09
8834,10.98,5.04,9.33,0.09
8835,10.98,5.04,9.33,0.09
8836,10.98,5.04,9.33,0.09
8837,10.98,5.04,9.33,0.09
8838,10.98,5.04,9.33,0.09
8839,10.98,5.04,9.33,0.09
8840,10.98,5.04,9.33,0.09
8841,10.98,5.04,9.33,0.09
8842,10.98,5.04,9.33,0.09
8843,10.98,5.04,9.33,0.09
8844,10.98,5.04,9.33,0.09
8845,5.14,3.67,3.5,0.09
8846,5.14,3.67,3.5,0.09
8847,5.14,3.67,3.5,0.09
8848,5.14,3.67,3.5,0.09
8849,5.14,3.67,3.5,0.09
8850,5.14,3.67,3.5,0.09
8851,5.14,3.67,3.5,0.09
8852,5.14,3.67,3.5,0.09
8853,5.14,3.67,3.5,0.09
8854,5.14,3.67,3.5,0.09
8855,5.14,3.67,3.5,0.09
8856,5.14,3.67,3.5,0.09
8857,11.98,2.59,10.33,0.09
8858,11.98,2.59,10.33,0.09
8859,11.98,2.59,10.33,0.09
8860,11.98,2.59,10.33,0.09
8861,11.98,2.59,10.33,0.09
8862,11.98,2.59,10.33,0.09
8863,11.98,2.59,10.33,0.09
8864,11.98,2.59,10.33,0.09
8865,11.98,2.59,10.33,0.09
8866,11.98,2.59,10.33,0.09
8867,11.98,2.59,10.33,0.09
8868,11.98,2.59,10.33,0.09
8869,6.42,2.6,4.77,0.09
8870,6.42,2.6,4.77,0.09
8871,6.42,2.6,4.77,0.09
8872,6.42,2.6,4.77,0.09
8873,6.42,2.6,4.77,0.09
8874,6.42,2.6,4.77,0.09
8875,6.42,2.6,4.77,0.09
8876,6.42,2.6,4.77,0.09
8877,6.42,2.6,4.77,0.09
8878,6.42,2.6,4.77,0.09
8879,6.42,2.6,4.77,0.09
8880,6.42,2.6,4.77,0.09
8881,8.19,6.99,6.54,0.09
8882,8.19,6.99,6.54,0.09
8883,8.19,6.99,6.54,0.09
8884,8.19,6.99,6.54,0.09
8885,8.19,6.99,6.54,0.09
8886,8.19,6.99,6.54,0.09
8887,8.19,6.99,6.54,0.09
8888,8.19,6.99,6.54,0.09
8889,8.19,6.99,6.54,0.09
8890,8.19,6.99,6.54,0.09
8891,8.19,6.99,6.54,0.09
8892,8.19,6.99,6.54,0.09
8893,8.81,6.24,7.16,0.09
8894,8.81,6.24,7.16,0.09
8895,8.81,6.24,7.16,0.09
8896,8.81,6.24,7.16,0.09
8897,8.81,6.24,7.16,0.09
8898,8.81,6.24,7.16,0.09
8899,8.81,6.24,7.16,0.09
8900,8.81,6.24,7.16,0.09
8901,8.81,6.24,7.16,0.09
8902,8.81,6.24,7.16,0.09
8903,8.81,6.24,7.16,0.09
8904,8.81,6.24,7.16,0.09
8905,10.03,2.13,8.26,0.09
8906,10.03,2.13,8.26,0.09
8907,10.03,2.13,8.26,0.09
8908,10.03,2.13,8.26,0.09
8909,10.03,2.13,8.26,0.09
8910,10.03,2.13,8.26,0.09
8911,10.03,2.13,8.26,0.09
8912,10.03,2.13,8.26,0.09
8913,10.03,2.13,8.26,0.09
8914,10.03,2.13,8.26,0.09
8915,10.03,2.13,8.26,0.09
8916,10.03,2.13,8.26,0.09
8917,6.63,2.82,4.86,0.09
8918,6.63,2.82,4.86,0.09
8919,6.63,2.82,4.86,0.09
8920,6.63,2.82,4.86,0.09
8921,6.63,2.82,4.86,0.09
8922,6.63,2.82,4.86,0.09
8923,6.63,2.82,4.86,0.09
8924,6.63,2.82,4.86,0.09
8925,6.63,2.82,4.86,0.09
8926,6.63,2.82,4.86,0.09
8927,6.63,2.82,4.86,0.09
8928,6.63,2.82,4.86,0.09
8929,7.56,4.15,3.53,0.09
8930,7.56,4.15,3.53,0.09
8931,7.56,4.15,3.53,0.09
8932,7.56,4.15,3.53,0.09
8933,7.56,4.15,3.53,0.09
8934,7.56,4.15,3.53,0.09
8935,7.56,4.15,3.53,0.09
8936,7.56,4.15,3.53,0.09
8937,7.56,4.15,3.53,0.09
8938,7.56,4.15,3.53,0.09
8939,7.56,4.15,3.53,0.09
8940,7.56,4.15,3.53,0.09
8941,7.88,3,5.87,0.09
8942,7.88,3,5.87,0.09
8943,7.88,3,5.87,0.09
8944,7.88,3,5.87,0.09
8945,7.88,3,5.87,0.09
8946,7.88,3,5.87,0.09
8947,7.88,3,5.87,0.09
8948,7.88,3,5.87,0.09
8949,7.88,3,5.87,0.09
8950,7.88,3,5.87,0.09
8951,7.88,3,5.87,0.09
8952,7.88,3,5.87,0.09
8953,1.5,3,1.5,0.09
8954,1.5,3,1.5,0.09
8955,1.5,3,1.5,0.09
8956,1.5,3,1.5,0.09
8957,1.5,3,1.5,0.09
8958,1.5,3,1.5,0.09
8959,1.5,3,1.5,0.09
8960,1.5,3,1.5,0.09
8961,1.5,3,1.5,0.09
8962,1.5,3,1.5,0.09
8963,1.5,3,1.5,0.09
8964,1.5,3,1.5,0.09
8965,5.89,3,3.88,0.09
8966,5.89,3,3.88,0.09
8967,5.89,3,3.88,0.09
8968,5.89,3,3.88,0.09
8969,5.89,3,3.88,0.09
8970,5.89,3,3.88,0.09
8971,5.89,3,3.88,0.09
8972,5.89,3,3.88,0.09
8973,5.89,3,3.88,0.09
8974,5.89,3,3.88,0.09
8975,5.89,3,3.88,0.09
8976,5.89,3,3.88,0.09
8977,7.56,5.37,4.28,0.09
8978,7.56,5.37,4.28,0.09
8979,7.56,5.37,4.28,0.09
8980,7.56,5.37,4.28,0.09
8981,7.56,5.37,4.28,0.09
8982,7.56,5.37,4.28,0.09
8983,7.56,5.37,4.28,0.09
8984,7.56,5.37,4.28,0.09
8985,7.56,5.37,4.28,0.09
8986,7.56,5.37,4.28,0.09
8987,7.56,5.37,4.28,0.09
8988,7.56,5.37,4.28,0.09
8989,7.53,0,3.89,0.09
8990,7.53,0,3.89,0.09
8991,7.53,0,3.89,0.09
8992,7.53,0,3.89,0.09
8993,7.53,0,3.89,0.09
8994,7.53,0,3.89,0.09
8995,7.53,0,3.89,0.09
8996,7.53,0,3.89,0.09
8997,7.53,0,3.89,0.09
8998,7.53,0,3.89,0.09
8999,7.53,0,3.89,0.09
9000,7.53,0,3.89,0.09
9001,6.28,3.59,6.28,0.09
9002,6.28,3.59,6.28,0.09
9003,6.28,3.59,6.28,0.09
9004,6.28,3.59,6.28,0.09
9005,6.28,3.59,6.28,0.09
9006,6.28,3.59,6.28,0.09
9007,6.28,3.59,6.28,0.09
9008,6.28,3.59,6.28,0.09
9009,6.28,3.59,6.28,0.09
9010,6.28,3.59,6.28,0.09
9011,6.28,3.59,6.28,0.09
9012,6.28,3.59,6.28,0.09
9013,9.28,4,5.39,0.09
9014,9.28,4,5.39,0.09
9015,9.28,4,5.39,0.09
9016,9.28,4,5.39,0.09
9017,9.28,4,5.39,0.09
9018,9.28,4,5.39,0.09
9019,9.28,4,5.39,0.09
9020,9.28,4,5.39,0.09
9021,9.28,4,5.39,0.09
9022,9.28,4,5.39,0.09
9023,9.28,4,5.39,0.09
9024,9.28,4,5.39,0.09
9025,8.69,1.56,4.9,0.09
9026,8.69,1.56,4.9,0.09
9027,8.69,1.56,4.9,0.09
9028,8.69,1.56,4.9,0.09
9029,8.69,1.56,4.9,0.09
9030,8.69,1.56,4.9,0.09
9031,8.69,1.56,4.9,0.09
9032,8.69,1.56,4.9,0.09
9033,8.69,1.56,4.9,0.09
9034,8.69,1.56,4.9,0.09
9035,8.69,1.56,4.9,0.09
9036,8.69,1.56,4.9,0.09
9037,7.56,0,4.95,0.09
9038,7.56,0,4.95,0.09
9039,7.56,0,4.95,0.09
9040,7.56,0,4.95,0.09
9041,7.56,0,4.95,0.09
9042,7.56,0,4.95,0.09
9043,7.56,0,4.95,0.09
9044,7.56,0,4.95,0.09
9045,7.56,0,4.95,0.09
9046,7.56,0,4.95,0.09
9047,7.56,0,4.95,0.09
9048,7.56,0,4.95,0.09
9049,7.57,0,5.41,0.09
9050,7.57,0,5.41,0.09
9051,7.57,0,5.41,0.09
9052,7.57,0,5.41,0.09
9053,7.57,0,5.41,0.09
9054,7.57,0,5.41,0.09
9055,7.57,0,5.41,0.09
9056,7.57,0,5.41,0.09
9057,7.57,0,5.41,0.09
9058,7.57,0,5.41,0.09
9059,7.57,0,5.41,0.09
9060,7.57,0,5.41,0.09
9061,2.62,4.53,0.75,0.09
9062,2.62,4.53,0.75,0.09
9063,2.62,4.53,0.75,0.09
9064,2.62,4.53,0.75,0.09
9065,2.62,4.53,0.75,0.09
9066,2.62,4.53,0.75,0.09
9067,2.62,4.53,0.75,0.09
9068,2.62,4.53,0.75,0.09
9069,2.62,4.53,0.75,0.09
9070,2.62,4.53,0.75,0.09
9071,2.62,4.53,0.75,0.09
9072,2.62,4.53,0.75,0.09
9073,2.55,5.12,0.69,0.09
9074,2.55,5.12,0.69,0.09
9075,2.55,5.12,0.69,0.09
9076,2.55,5.12,0.69,0.09
9077,2.55,5.12,0.69,0.09
9078,2.55,5.12,0.69,0.09
9079,2.55,5.12,0.69,0.09
9080,2.55,5.12,0.69,0.09
9081,2.55,5.12,0.69,0.09
9082,2.55,5.12,0.69,0.09
9083,2.55,5.12,0.69,0.09
9084,2.55,5.12,0.69,0.09
9085,1.96,4.4,0.1,0.09
9086,1.96,4.4,0.1,0.09
9087,1.96,4.4,0.1,0.09
9088,1.96,4.4,0.1,0.09
9089,1.96,4.4,0.1,0.09
9090,1.96,4.4,0.1,0.09
9091,1.96,4.4,0.1,0.09
9092,1.96,4.4,0.1,0.09
9093,1.96,4.4,0.1,0.09
9094,1.96,4.4,0.1,0.09
9095,1.96,4.4,0.1,0.09
9096,1.96,4.4,0.1,0.09
9097,1.97,4.43,0.1,0.09
9098,1.97,4.43,0.1,0.09
9099,1.97,4.43,0.1,0.09
9100,1.97,4.43,0.1,0.09
9101,1.97,4.43,0.1,0.09
9102,1.97,4.43,0.1,0.09
9103,1.97,4.43,0.1,0.09
9104,1.97,4.43,0.1,0.09
9105,1.97,4.43,0.1,0.09
9106,1.97,4.43,0.1,0.09
9107,1.97,4.43,0.1,0.09
9108,1.97,4.43,0.1,0.09
9109,2.86,0,1,0.09
9110,2.86,0,1,0.09
9111,2.86,0,1,0.09
9112,2.86,0,1,0.09
9113,2.86,0,1,0.09
9114,2.86,0,1,0.09
9115,2.86,0,1,0.09
9116,2.86,0,1,0.09
9117,2.86,0,1,0.09
9118,2.86,0,1,0.09
9119,2.86,0,1,0.09
9120,2.86,0,1,0.09
9121,9.29,8.5,2.47,0.09
9122,9.29,8.5,2.47,0.09
9123,9.29,8.5,2.47,0.09
9124,9.29,8.5,2.47,0.09
9125,9.29,8.5,2.47,0.09
9126,9.29,8.5,2.47,0.09
9127,9.29,8.5,2.47,0.09
9128,9.29,8.5,2.47,0.09
9129,9.29,8.5,2.47,0.09
9130,9.29,8.5,2.47,0.09
9131,9.29,8.5,2.47,0.09
9132,9.29,8.5,2.47,0.09
9133,7.94,2.81,5,0.09
9134,7.94,2.81,5,0.09
9135,7.94,2.81,5,0.09
9136,7.94,2.81,5,0.09
9137,7.94,2.81,5,0.09
9138,7.94,2.81,5,0.09
9139,7.94,2.81,5,0.09
9140,7.94,2.81,5,0.09
9141,7.94,2.81,5,0.09
9142,7.94,2.81,5,0.09
9143,7.94,2.81,5,0.09
9144,7.94,2.81,5,0.09
9145,12.18,2.81,7.72,0.09
9146,12.18,2.81,7.72,0.09
9147,12.18,2.81,7.72,0.09
9148,12.18,2.81,7.72,0.09
9149,12.18,2.81,7.72,0.09
9150,12.18,2.81,7.72,0.09
9151,12.18,2.81,7.72,0.09
9152,12.18,2.81,7.72,0.09
9153,12.18,2.81,7.72,0.09
9154,12.18,2.81,7.72,0.09
9155,12.18,2.81,7.72,0.09
9156,12.18,2.81,7.72,0.09
9157,6.78,2.81,3,0.09
9158,6.78,2.81,3,0.09
9159,6.78,2.81,3,0.09
9160,6.78,2.81,3,0.09
9161,6.78,2.81,3,0.09
9162,6.78,2.81,3,0.09
9163,6.78,2.81,3,0.09
9164,6.78,2.81,3,0.09
9165,6.78,2.81,3,0.09
9166,6.78,2.81,3,0.09
9167,6.78,2.81,3,0.09
9168,6.78,2.81,3,0.09
9169,5.92,2.82,2.58,0.09
9170,5.92,2.82,2.58,0.09
9171,5.92,2.82,2.58,0.09
9172,5.92,2.82,2.58,0.09
9173,5.92,2.82,2.58,0.09
9174,5.92,2.82,2.58,0.09
9175,5.92,2.82,2.58,0.09
9176,5.92,2.82,2.58,0.09
9177,5.92,2.82,2.58,0.09
9178,5.92,2.82,2.58,0.09
9179,5.92,2.82,2.58,0.09
9180,5.92,2.82,2.58,0.09
9181,7.57,4.01,3.68,0.09
9182,7.57,4.01,3.68,0.09
9183,7.57,4.01,3.68,0.09
9184,7.57,4.01,3.68,0.09
9185,7.57,4.01,3.68,0.09
9186,7.57,4.01,3.68,0.09
9187,7.57,4.01,3.68,0.09
9188,7.57,4.01,3.68,0.09
9189,7.57,4.01,3.68,0.09
9190,7.57,4.01,3.68,0.09
9191,7.57,4.01,3.68,0.09
9192,7.57,4.01,3.68,0.09
9193,10.46,2.19,6.5,0.09
9194,10.46,2.19,6.5,0.09
9195,10.46,2.19,6.5,0.09
9196,10.46,2.19,6.5,0.09
9197,10.46,2.19,6.5,0.09
9198,10.46,2.19,6.5,0.09
9199,10.46,2.19,6.5,0.09
9200,10.46,2.19,6.5,0.09
9201,10.46,2.19,6.5,0.09
9202,10.46,2.19,6.5,0.09
9203,10.46,2.19,6.5,0.09
9204,10.46,2.19,6.5,0.09
9205,9.11,2.96,7.43,0.09
9206,9.11,2.96,7.43,0.09
9207,9.11,2.96,7.43,0.09
9208,9.11,2.96,7.43,0.09
9209,9.11,2.96,7.43,0.09
9210,9.11,2.96,7.43,0.09
9211,9.11,2.96,7.43,0.09
9212,9.11,2.96,7.43,0.09
9213,9.11,2.96,7.43,0.09
9214,9.11,2.96,7.43,0.09
9215,9.11,2.96,7.43,0.09
9216,9.11,2.96,7.43,0.09
9217,7.43,5.47,1.79,0.09
9218,7.43,5.47,1.79,0.09
9219,7.43,5.47,1.79,0.09
9220,7.43,5.47,1.79,0.09
9221,7.43,5.47,1.79,0.09
9222,7.43,5.47,1.79,0.09
9223,7.43,5.47,1.79,0.09
9224,7.43,5.47,1.79,0.09
9225,7.43,5.47,1.79,0.09
9226,7.43,5.47,1.79,0.09
9227,7.43,5.47,1.79,0.09
9228,7.43,5.47,1.79,0.09
9229,6.91,2.2,4.47,0.09
9230,6.91,2.2,4.47,0.09
9231,6.91,2.2,4.47,0.09
9232,6.91,2.2,4.47,0.09
9233,6.91,2.2,4.47,0.09
9234,6.91,2.2,4.47,0.09
9235,6.91,2.2,4.47,0.09
9236,6.91,2.2,4.47,0.09
9237,6.91,2.2,4.47,0.09
9238,6.91,2.2,4.47,0.09
9239,6.91,2.2,4.47,0.09
9240,6.91,2.2,4.47,0.09
9241,3.57,3,2.31,0.09
9242,3.57,3,2.31,0.09
9243,3.57,3,2.31,0.09
9244,3.57,3,2.31,0.09
9245,3.57,3,2.31,0.09
9246,3.57,3,2.31,0.09
9247,3.57,3,2.31,0.09
9248,3.57,3,2.31,0.09
9249,3.57,3,2.31,0.09
9250,3.57,3,2.31,0.09
9251,3.57,3,2.31,0.09
9252,3.57,3,2.31,0.09
9253,7.21,2.46,3.19,0.09
9254,7.21,2.46,3.19,0.09
9255,7.21,2.46,3.19,0.09
9256,7.21,2.46,3.19,0.09
9257,7.21,2.46,3.19,0.09
9258,7.21,2.46,3.19,0.09
9259,7.21,2.46,3.19,0.09
9260,7.21,2.46,3.19,0.09
9261,7.21,2.46,3.19,0.09
9262,7.21,2.46,3.19,0.09
9263,7.21,2.46,3.19,0.09
9264,7.21,2.46,3.19,0.09
9265,7.21,2.48,3.29,0.09
9266,7.21,2.48,3.29,0.09
9267,7.21,2.48,3.29,0.09
9268,7.21,2.48,3.29,0.09
9269,7.21,2.48,3.29,0.09
9270,7.21,2.48,3.29,0.09
9271,7.21,2.48,3.29,0.09
9272,7.21,2.48,3.29,0.09
9273,7.21,2.48,3.29,0.09
9274,7.21,2.48,3.29,0.09
9275,7.21,2.48,3.29,0.09
9276,7.21,2.48,3.29,0.09
9277,4.57,0,4.57,0.09
9278,4.57,0,4.57,0.09
9279,4.57,0,4.57,0.09
9280,4.57,0,4.57,0.09
9281,4.57,0,4.57,0.09
9282,4.57,0,4.57,0.09
9283,4.57,0,4.57,0.09
9284,4.57,0,4.57,0.09
9285,4.57,0,4.57,0.09
