Run on a MSNT machine on 06/30/18 22:46:17.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.38
hydrogen use,         1.00

actual operating profit, -29366142.01
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-41943123.72
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($),   1496128.29
LCFS revenue ($),  27363771.54
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     3650.00,      100.00,        0.00,      452.50,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3651.00,      100.00,        0.00,      458.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3652.00,      100.00,        0.00,      464.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3653.00,      100.00,        0.00,      470.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3654.00,      100.00,        0.00,      477.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       93.67,        6.33,        0.00,        0.00
     3655.00,      100.00,        0.00,      483.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       73.55,       26.45,        0.00,        0.00
     3656.00,      100.00,        0.00,      489.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       23.53,       76.47,        0.00,        0.00
     3657.00,      100.00,        0.00,      495.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      123.80,       23.80,        0.00
     3658.00,      100.00,        0.00,      501.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      159.10,       59.10,        0.00
     3659.00,      100.00,        0.00,      507.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      181.88,       81.88,        0.00
     3660.00,      100.00,        0.00,      513.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      193.28,       93.28,        0.00
     3661.00,      100.00,        0.00,      520.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      192.23,       92.23,        0.00
     3662.00,      100.00,        0.00,      526.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      181.03,       81.03,        0.00
     3663.00,      100.00,        0.00,      532.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      157.82,       57.82,        0.00
     3664.00,      100.00,        0.00,      538.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      124.35,       24.35,        0.00
     3665.00,       80.38,        0.00,      532.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.38,        0.00,        0.00
     3666.00,       32.21,        0.00,      497.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       32.21,        0.00,        0.00
     3667.00,       22.65,        0.00,      455.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        6.44,        0.00,        0.00
     3668.00,       16.22,        0.00,      410.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3669.00,       16.22,        0.00,      365.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3670.00,      100.00,        0.00,      371.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3671.00,      100.00,        0.00,      377.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3672.00,      100.00,        0.00,      383.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3673.00,      100.00,        0.00,      389.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3674.00,      100.00,        0.00,      395.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3675.00,      100.00,        0.00,      401.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3676.00,      100.00,        0.00,      408.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3677.00,      100.00,        0.00,      414.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3678.00,      100.00,        0.00,      420.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.59,        5.41,        0.00,        0.00
     3679.00,      100.00,        0.00,      426.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       75.24,       24.76,        0.00,        0.00
     3680.00,      100.00,        0.00,      432.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       26.30,       73.70,        0.00,        0.00
     3681.00,      100.00,        0.00,      438.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      119.26,       19.26,        0.00
     3682.00,      100.00,        0.00,      444.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      152.68,       52.68,        0.00
     3683.00,      100.00,        0.00,      451.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      170.49,       70.49,        0.00
     3684.00,      100.00,        0.00,      457.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      175.16,       75.16,        0.00
     3685.00,      100.00,        0.00,      463.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      175.47,       75.47,        0.00
     3686.00,      100.00,        0.00,      469.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      155.39,       55.39,        0.00
     3687.00,      100.00,        0.00,      475.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      148.08,       48.08,        0.00
     3688.00,      100.00,        0.00,      481.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      117.76,       17.76,        0.00
     3689.00,      100.00,        0.00,      487.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       23.39,       76.61,        0.00,        0.00
     3690.00,      100.00,        0.00,      494.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       68.59,       31.41,        0.00,        0.00
     3691.00,      100.00,        0.00,      500.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       93.29,        6.71,        0.00,        0.00
     3692.00,      100.00,        0.00,      506.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3693.00,      100.00,        0.00,      512.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3694.00,      100.00,        0.00,      518.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3695.00,      100.00,        0.00,      524.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3696.00,      100.00,        0.00,      530.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3697.00,      100.00,        0.00,      536.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3698.00,      100.00,        0.00,      543.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3699.00,      100.00,        0.00,      549.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3700.00,      100.00,        0.00,      555.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3701.00,      100.00,        0.00,      561.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3702.00,      100.00,        0.00,      567.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       93.48,        6.52,        0.00,        0.00
     3703.00,      100.00,        0.00,      573.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       73.70,       26.30,        0.00,        0.00
     3704.00,      100.00,        0.00,      579.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       40.03,       59.97,        0.00,        0.00
     3705.00,      100.00,        0.00,      586.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       35.66,       64.34,        0.00,        0.00
     3706.00,      100.00,        0.00,      592.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      103.38,        3.38,        0.00
     3707.00,      100.00,        0.00,      598.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      102.91,        2.91,        0.00
     3708.00,      100.00,        0.00,      604.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      113.47,       13.47,        0.00
     3709.00,      100.00,        0.00,      610.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        9.02,       90.98,        0.00,        0.00
     3710.00,      100.00,        0.00,      616.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        4.06,       95.94,        0.00,        0.00
     3711.00,      100.00,        0.00,      622.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      132.95,       32.95,        0.00
     3712.00,      100.00,        0.00,      629.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       35.18,       64.82,        0.00,        0.00
     3713.00,      100.00,        0.00,      635.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       25.05,       74.95,        0.00,        0.00
     3714.00,      100.00,        0.00,      641.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       67.63,       32.37,        0.00,        0.00
     3715.00,      100.00,        0.00,      647.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       92.53,        7.47,        0.00,        0.00
     3716.00,      100.00,        0.00,      653.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3717.00,      100.00,        0.00,      659.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3718.00,      100.00,        0.00,      665.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3719.00,      100.00,        0.00,      671.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3720.00,      100.00,        0.00,      678.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3721.00,      100.00,        0.00,      684.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3722.00,      100.00,        0.00,      690.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3723.00,      100.00,        0.00,      696.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3724.00,      100.00,        0.00,      702.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3725.00,      100.00,        0.00,      708.79,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3726.00,      100.00,        0.00,      714.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.03,        5.97,        0.00,        0.00
     3727.00,      100.00,        0.00,      721.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.51,       25.49,        0.00,        0.00
     3728.00,      100.00,        0.00,      727.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       26.29,       73.71,        0.00,        0.00
     3729.00,      100.00,        0.00,      733.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      120.44,       20.44,        0.00
     3730.00,      100.00,        0.00,      739.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      156.05,       56.05,        0.00
     3731.00,      100.00,        0.00,      745.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      180.42,       80.42,        0.00
     3732.00,      100.00,        0.00,      751.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      192.94,       92.94,        0.00
     3733.00,      100.00,        0.00,      757.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      193.18,       93.18,        0.00
     3734.00,      100.00,        0.00,      764.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      180.35,       80.35,        0.00
     3735.00,      100.00,        0.00,      770.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      157.69,       57.69,        0.00
     3736.00,      100.00,        0.00,      776.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      124.71,       24.71,        0.00
     3737.00,       80.57,        0.00,      770.50,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.57,        0.00,        0.00
     3738.00,       32.82,        0.00,      735.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       32.82,        0.00,        0.00
     3739.00,       23.10,        0.00,      694.36,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        6.88,        0.00,        0.00
     3740.00,       16.22,        0.00,      649.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3741.00,       16.22,        0.00,      603.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3742.00,      100.00,        0.00,      609.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3743.00,      100.00,        0.00,      616.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3744.00,      100.00,        0.00,      622.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3745.00,      100.00,        0.00,      628.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3746.00,      100.00,        0.00,      634.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3747.00,      100.00,        0.00,      640.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3748.00,      100.00,        0.00,      646.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3749.00,      100.00,        0.00,      652.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3750.00,      100.00,        0.00,      659.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.27,        5.73,        0.00,        0.00
     3751.00,      100.00,        0.00,      665.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       75.28,       24.72,        0.00,        0.00
     3752.00,      100.00,        0.00,      671.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.79,       71.21,        0.00,        0.00
     3753.00,      100.00,        0.00,      677.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      117.15,       17.15,        0.00
     3754.00,      100.00,        0.00,      683.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      152.00,       52.00,        0.00
     3755.00,      100.00,        0.00,      689.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      175.96,       75.96,        0.00
     3756.00,      100.00,        0.00,      695.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      187.91,       87.91,        0.00
     3757.00,      100.00,        0.00,      701.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      188.14,       88.14,        0.00
     3758.00,      100.00,        0.00,      708.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      178.09,       78.09,        0.00
     3759.00,      100.00,        0.00,      714.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      156.03,       56.03,        0.00
     3760.00,      100.00,        0.00,      720.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      122.80,       22.80,        0.00
     3761.00,       80.01,        0.00,      714.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.01,        0.00,        0.00
     3762.00,       33.15,        0.00,      679.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       33.15,        0.00,        0.00
     3763.00,       23.74,        0.00,      638.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        7.52,        0.00,        0.00
     3764.00,       16.22,        0.00,      593.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3765.00,       16.22,        0.00,      548.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3766.00,      100.00,        0.00,      554.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3767.00,      100.00,        0.00,      560.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3768.00,      100.00,        0.00,      566.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3769.00,      100.00,        0.00,      572.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3770.00,      100.00,        0.00,      578.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3771.00,      100.00,        0.00,      584.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3772.00,      100.00,        0.00,      591.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3773.00,      100.00,        0.00,      597.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3774.00,      100.00,        0.00,      603.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.05,        5.95,        0.00,        0.00
     3775.00,      100.00,        0.00,      609.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.53,       25.47,        0.00,        0.00
     3776.00,      100.00,        0.00,      615.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.10,       71.90,        0.00,        0.00
     3777.00,      100.00,        0.00,      621.79,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      115.96,       15.96,        0.00
     3778.00,      100.00,        0.00,      627.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      150.03,       50.03,        0.00
     3779.00,      100.00,        0.00,      634.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      175.85,       75.85,        0.00
     3780.00,      100.00,        0.00,      640.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      189.31,       89.31,        0.00
     3781.00,      100.00,        0.00,      646.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      190.55,       90.55,        0.00
     3782.00,      100.00,        0.00,      652.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      166.46,       66.46,        0.00
     3783.00,      100.00,        0.00,      658.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      148.52,       48.52,        0.00
     3784.00,      100.00,        0.00,      664.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      126.44,       26.44,        0.00
     3785.00,       82.31,        0.00,      660.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       82.31,        0.00,        0.00
     3786.00,       33.88,        0.00,      625.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       33.88,        0.00,        0.00
     3787.00,       23.58,        0.00,      584.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        7.36,        0.00,        0.00
     3788.00,       16.22,        0.00,      539.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3789.00,       16.22,        0.00,      494.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       16.22,        0.00,        0.00,        0.00
     3790.00,      100.00,        0.00,      500.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3791.00,      100.00,        0.00,      506.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3792.00,      100.00,        0.00,      512.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3793.00,      100.00,        0.00,      518.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3794.00,      100.00,        0.00,      524.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3795.00,      100.00,        0.00,      531.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3796.00,      100.00,        0.00,      537.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3797.00,      100.00,        0.00,      543.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3798.00,      100.00,        0.00,      549.50,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.39,        5.61,        0.00,        0.00
     3799.00,      100.00,        0.00,      555.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.99,       25.01,        0.00,        0.00
     3800.00,      100.00,        0.00,      561.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       25.21,       74.79,        0.00,        0.00
     3801.00,      100.00,        0.00,      567.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      113.07,       13.07,        0.00
     3802.00,      100.00,        0.00,      574.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      122.95,       22.95,        0.00
     3803.00,      100.00,        0.00,      580.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      158.18,       58.18,        0.00
