Run on a MSNT machine on 06/30/18 23:43:03.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.38
hydrogen use,         1.00

actual operating profit, -63617011.02
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-41946930.33
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  43558359.48
REC revenue ($),   1495208.34
LCFS revenue ($),  27367395.04
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     3217.00,      100.00,        0.00,      533.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3218.00,      100.00,        0.00,      539.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3219.00,      100.00,        0.00,      545.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3220.00,      100.00,        0.00,      551.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3221.00,      100.00,        0.00,      557.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3222.00,      100.00,        0.00,      564.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       95.35,        4.65,        0.00,        0.00
     3223.00,      100.00,        0.00,      570.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.20,       25.80,        0.00,        0.00
     3224.00,      100.00,        0.00,      576.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       24.82,       75.18,        0.00,        0.00
     3225.00,      100.00,        0.00,      582.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      124.11,       24.11,        0.00
     3226.00,      100.00,        0.00,      588.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      162.03,       62.03,        0.00
     3227.00,      100.00,        0.00,      594.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      188.83,       88.83,        0.00
     3228.00,      100.00,        0.00,      600.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     3229.00,      100.00,        0.00,      606.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      199.72,       99.72,        0.00
     3230.00,      100.00,        0.00,      613.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      186.84,       86.84,        0.00
     3231.00,      100.00,        0.00,      619.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      163.35,       63.35,        0.00
     3232.00,      100.00,        0.00,      625.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      128.05,       28.05,        0.00
     3233.00,       80.97,        0.00,      619.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.97,        0.00,        0.00
     3234.00,       29.62,        0.00,      582.79,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       29.62,        0.00,        0.00
     3235.00,       33.57,        0.00,      548.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        5.10,        0.00,        0.00
     3236.00,       28.47,        0.00,      510.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3237.00,       28.47,        0.00,      472.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3238.00,      100.00,        0.00,      478.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3239.00,      100.00,        0.00,      484.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3240.00,      100.00,        0.00,      491.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3241.00,      100.00,        0.00,      497.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3242.00,      100.00,        0.00,      503.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3243.00,      100.00,        0.00,      509.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3244.00,      100.00,        0.00,      515.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3245.00,      100.00,        0.00,      521.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3246.00,      100.00,        0.00,      527.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       95.59,        4.41,        0.00,        0.00
     3247.00,      100.00,        0.00,      534.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.95,       25.05,        0.00,        0.00
     3248.00,      100.00,        0.00,      540.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       25.96,       74.04,        0.00,        0.00
     3249.00,      100.00,        0.00,      546.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      122.40,       22.40,        0.00
     3250.00,      100.00,        0.00,      552.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      158.76,       58.76,        0.00
     3251.00,      100.00,        0.00,      558.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      184.85,       84.85,        0.00
     3252.00,      100.00,        0.00,      564.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      197.43,       97.43,        0.00
     3253.00,      100.00,        0.00,      570.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      197.69,       97.69,        0.00
     3254.00,      100.00,        0.00,      576.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      185.62,       85.62,        0.00
     3255.00,      100.00,        0.00,      583.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      161.86,       61.86,        0.00
     3256.00,      100.00,        0.00,      589.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      126.64,       26.64,        0.00
     3257.00,       80.36,        0.00,      583.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.36,        0.00,        0.00
     3258.00,       29.64,        0.00,      546.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       29.64,        0.00,        0.00
     3259.00,       33.47,        0.00,      511.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        4.99,        0.00,        0.00
     3260.00,       28.47,        0.00,      473.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3261.00,       28.47,        0.00,      436.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3262.00,      100.00,        0.00,      442.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3263.00,      100.00,        0.00,      448.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3264.00,      100.00,        0.00,      454.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3265.00,      100.00,        0.00,      460.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3266.00,      100.00,        0.00,      466.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3267.00,      100.00,        0.00,      472.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3268.00,      100.00,        0.00,      479.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3269.00,      100.00,        0.00,      485.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3270.00,      100.00,        0.00,      491.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       95.46,        4.54,        0.00,        0.00
     3271.00,      100.00,        0.00,      497.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.97,       25.03,        0.00,        0.00
     3272.00,      100.00,        0.00,      503.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       23.01,       76.99,        0.00,        0.00
     3273.00,      100.00,        0.00,      509.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      125.88,       25.88,        0.00
     3274.00,      100.00,        0.00,      515.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      163.00,       63.00,        0.00
     3275.00,      100.00,        0.00,      521.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      187.37,       87.37,        0.00
     3276.00,      100.00,        0.00,      528.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      198.39,       98.39,        0.00
     3277.00,      100.00,        0.00,      534.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      196.72,       96.72,        0.00
     3278.00,      100.00,        0.00,      540.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      184.09,       84.09,        0.00
     3279.00,      100.00,        0.00,      546.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      159.79,       59.79,        0.00
     3280.00,      100.00,        0.00,      552.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      125.53,       25.53,        0.00
     3281.00,       79.76,        0.00,      546.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       79.76,        0.00,        0.00
     3282.00,       29.61,        0.00,      509.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       29.61,        0.00,        0.00
     3283.00,       33.59,        0.00,      474.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        5.12,        0.00,        0.00
     3284.00,       28.47,        0.00,      436.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3285.00,       28.47,        0.00,      399.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3286.00,      100.00,        0.00,      405.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3287.00,      100.00,        0.00,      411.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3288.00,      100.00,        0.00,      417.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3289.00,      100.00,        0.00,      423.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3290.00,      100.00,        0.00,      429.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3291.00,      100.00,        0.00,      435.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3292.00,      100.00,        0.00,      442.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3293.00,      100.00,        0.00,      448.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3294.00,      100.00,        0.00,      454.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       95.33,        4.67,        0.00,        0.00
     3295.00,      100.00,        0.00,      460.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       75.02,       24.98,        0.00,        0.00
     3296.00,      100.00,        0.00,      466.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       26.06,       73.94,        0.00,        0.00
     3297.00,      100.00,        0.00,      472.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      120.66,       20.66,        0.00
     3298.00,      100.00,        0.00,      478.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      154.90,       54.90,        0.00
     3299.00,      100.00,        0.00,      485.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      177.09,       77.09,        0.00
     3300.00,      100.00,        0.00,      491.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      187.25,       87.25,        0.00
     3301.00,      100.00,        0.00,      497.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      186.11,       86.11,        0.00
     3302.00,      100.00,        0.00,      503.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      173.87,       73.87,        0.00
     3303.00,      100.00,        0.00,      509.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      151.73,       51.73,        0.00
     3304.00,      100.00,        0.00,      515.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      118.95,       18.95,        0.00
     3305.00,       76.32,        0.00,      507.36,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       76.32,        0.00,        0.00
     3306.00,       29.18,        0.00,      470.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       29.18,        0.00,        0.00
     3307.00,       34.02,        0.00,      435.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        5.54,        0.00,        0.00
     3308.00,       28.47,        0.00,      397.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3309.00,       28.47,        0.00,      360.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3310.00,      100.00,        0.00,      366.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3311.00,      100.00,        0.00,      372.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3312.00,      100.00,        0.00,      378.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3313.00,      100.00,        0.00,      384.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3314.00,      100.00,        0.00,      390.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3315.00,      100.00,        0.00,      396.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3316.00,      100.00,        0.00,      403.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3317.00,      100.00,        0.00,      409.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3318.00,      100.00,        0.00,      415.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.59,        5.41,        0.00,        0.00
     3319.00,      100.00,        0.00,      421.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       73.94,       26.06,        0.00,        0.00
     3320.00,      100.00,        0.00,      427.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       33.53,       66.47,        0.00,        0.00
     3321.00,      100.00,        0.00,      433.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      109.27,        9.27,        0.00
     3322.00,      100.00,        0.00,      439.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      164.55,       64.55,        0.00
     3323.00,      100.00,        0.00,      446.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      173.22,       73.22,        0.00
     3324.00,      100.00,        0.00,      452.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      190.86,       90.86,        0.00
     3325.00,      100.00,        0.00,      458.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      175.90,       75.90,        0.00
     3326.00,      100.00,        0.00,      464.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      137.22,       37.22,        0.00
     3327.00,      100.00,        0.00,      470.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      170.67,       70.67,        0.00
     3328.00,      100.00,        0.00,      476.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      117.29,       17.29,        0.00
     3329.00,       80.94,        0.00,      471.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       80.94,        0.00,        0.00
     3330.00,       31.59,        0.00,      435.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,       31.59,        0.00,        0.00
     3331.00,       35.22,        0.00,      401.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        6.75,        0.00,        0.00
     3332.00,       28.47,        0.00,      363.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3333.00,       28.47,        0.00,      326.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       28.47,        0.00,        0.00,        0.00
     3334.00,      100.00,        0.00,      332.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3335.00,      100.00,        0.00,      338.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3336.00,      100.00,        0.00,      344.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3337.00,      100.00,        0.00,      350.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3338.00,      100.00,        0.00,      356.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3339.00,      100.00,        0.00,      363.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3340.00,      100.00,        0.00,      369.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3341.00,      100.00,        0.00,      375.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3342.00,      100.00,        0.00,      381.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.74,        5.26,        0.00,        0.00
     3343.00,      100.00,        0.00,      387.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       74.12,       25.88,        0.00,        0.00
     3344.00,      100.00,        0.00,      393.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       20.21,       79.79,        0.00,        0.00
     3345.00,      100.00,        0.00,      399.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      132.58,       32.58,        0.00
     3346.00,      100.00,        0.00,      405.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      174.75,       74.75,        0.00
     3347.00,      100.00,        0.00,      412.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      156.45,       56.45,        0.00
     3348.00,      100.00,        0.00,      418.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      154.51,       54.51,        0.00
     3349.00,      100.00,        0.00,      424.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     3350.00,      100.00,        0.00,      430.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     3351.00,      100.00,        0.00,      436.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      176.02,       76.02,        0.00
     3352.00,      100.00,        0.00,      442.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      136.46,       36.46,        0.00
     3353.00,      100.00,        0.00,      448.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       14.37,       85.63,        0.00,        0.00
     3354.00,      100.00,        0.00,      455.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       70.77,       29.23,        0.00,        0.00
     3355.00,      100.00,        0.00,      461.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       92.19,        7.81,        0.00,        0.00
     3356.00,      100.00,        0.00,      467.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3357.00,      100.00,        0.00,      473.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3358.00,      100.00,        0.00,      479.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3359.00,      100.00,        0.00,      485.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3360.00,      100.00,        0.00,      491.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3361.00,      100.00,        0.00,      498.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3362.00,      100.00,        0.00,      504.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3363.00,      100.00,        0.00,      510.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3364.00,      100.00,        0.00,      516.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3365.00,      100.00,        0.00,      522.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,      100.00,        0.00,        0.00,        0.00
     3366.00,      100.00,        0.00,      528.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       94.13,        5.87,        0.00,        0.00
     3367.00,      100.00,        0.00,      534.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       72.94,       27.06,        0.00,        0.00
     3368.00,      100.00,        0.00,      540.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       32.29,       67.71,        0.00,        0.00
     3369.00,      100.00,        0.00,      547.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      102.39,        2.39,        0.00
     3370.00,      100.00,        0.00,      553.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      136.51,       36.51,        0.00
