Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
6631,7.08005,6.22912,2,0.09
6632,7.08005,6.22912,2,0.09
6633,7.23868,6.1546,2.86,0.09
6634,7.23868,6.1546,2.86,0.09
6635,7.23868,6.1546,2.86,0.09
6636,7.23868,6.1546,2.86,0.09
6637,7.41057,6.02782,2.86,0.09
6638,7.41057,6.02782,2.86,0.09
6639,7.41057,6.02782,2.86,0.09
6640,7.41057,6.02782,2.86,0.09
6641,11.1439,5.12597,7.01127,0.09
6642,11.1439,5.12597,7.01127,0.09
6643,11.1439,5.12597,7.01127,0.09
6644,11.1439,5.12597,7.01127,0.09
6645,17.28,4.76419,12.88,0.09
6646,17.28,4.76419,12.88,0.09
6647,17.28,4.76419,12.88,0.09
6648,17.28,4.76419,12.88,0.09
6649,14.4,5.99,10,0.09
6650,14.4,5.99,10,0.09
6651,14.4,5.99,10,0.09
6652,14.4,5.99,10,0.09
6653,9.36955,5.99,5,0.09
6654,9.36955,5.99,5,0.09
6655,9.36955,5.99,5,0.09
6656,9.36955,5.99,5,0.09
6657,8.71633,8.34747,4.86,0.09
6658,8.71633,8.34747,4.86,0.09
6659,8.71633,8.34747,4.86,0.09
6660,8.71633,8.34747,4.86,0.09
6661,10.4612,7.47843,5,0.09
6662,10.4612,7.47843,5,0.09
6663,10.4612,7.47843,5,0.09
6664,10.4612,7.47843,5,0.09
6665,9.18657,8.10816,4.86,0.09
6666,9.18657,8.10816,4.86,0.09
6667,9.18657,8.10816,4.86,0.09
6668,9.18657,8.10816,4.86,0.09
6669,9.26,8.3892,4.86,0.09
6670,9.26,8.3892,4.86,0.09
6671,9.26,8.3892,4.86,0.09
6672,9.26,8.3892,4.86,0.09
6673,10.4,9.75713,6,0.09
6674,10.4,9.75713,6,0.09
6675,10.4,9.75713,6,0.09
6676,10.4,9.75713,6,0.09
6677,11.06503,6.56045,6,0.09
6678,11.06503,6.56045,6,0.09
6679,11.06503,6.56045,6,0.09
6680,11.06503,6.56045,6,0.09
6681,10.4,8.12336,6,0.09
6682,10.4,8.12336,6,0.09
6683,10.4,8.12336,6,0.09
6684,10.4,8.12336,6,0.09
6685,12.41375,5.99,7.83473,0.09
6686,12.41375,5.99,7.83473,0.09
6687,12.41375,5.99,7.83473,0.09
6688,12.41375,5.99,7.83473,0.09
6689,13.88909,3.20852,8,0.2
6690,13.88909,3.20852,8,0.2
6691,13.88909,3.20852,8,0.2
6692,13.88909,3.20852,8,0.2
6693,23.63081,3.62,17.00286,2.19358
6694,23.63081,3.62,17.00286,2.19358
6695,23.63081,3.62,17.00286,2.19358
6696,23.63081,3.62,17.00286,2.19358
6697,17.22153,1.33,10.97805,0.25
6698,17.22153,1.33,10.97805,0.25
6699,17.22153,1.33,10.97805,0.25
6700,17.22153,1.33,10.97805,0.25
6701,12.35123,1.33,6.49123,0.25
6702,12.35123,1.33,6.49123,0.25
6703,12.35123,1.33,6.49123,0.25
6704,12.35123,1.33,6.49123,0.25
6705,11.91658,4.437,6,1
6706,11.91658,4.437,6,1
6707,11.91658,4.437,6,1
6708,11.91658,4.437,6,1
6709,9.93813,4.44463,5,0.09
6710,9.93813,4.44463,5,0.09
6711,9.93813,4.44463,5,0.09
6712,9.93813,4.44463,5,0.09
6713,11.32668,5.99,4.86,0.09
6714,11.32668,5.99,4.86,0.09
6715,11.32668,5.99,4.86,0.09
6716,11.32668,5.99,4.86,0.09
6717,8.18778,6.99,3,0.09
6718,8.18778,6.99,3,0.09
6719,8.18778,6.99,3,0.09
6720,8.18778,6.99,3,0.09
6721,6,4.74636,1.6,0.09
6722,6,4.74636,1.6,0.09
6723,6,4.74636,1.6,0.09
6724,6,4.74636,1.6,0.09
6725,5.2115,4.66,0.8115,0.09
6726,5.2115,4.66,0.8115,0.09
6727,5.2115,4.66,0.8115,0.09
6728,5.2115,4.66,0.8115,0.09
6729,5.56421,4.66,1.20551,0.09
6730,5.56421,4.66,1.20551,0.09
6731,5.56421,4.66,1.20551,0.09
6732,5.56421,4.66,1.20551,0.09
6733,7.86368,4.66,2.30296,0.09
6734,7.86368,4.66,2.30296,0.09
6735,7.86368,4.66,2.30296,0.09
6736,7.86368,4.66,2.30296,0.09
6737,14.19453,4.66,6.78387,0.09
6738,14.19453,4.66,6.78387,0.09
6739,14.19453,4.66,6.78387,0.09
6740,14.19453,4.66,6.78387,0.09
6741,17.26982,4.46928,10.21093,0.09
6742,17.26982,4.46928,10.21093,0.09
6743,17.26982,4.46928,10.21093,0.09
6744,17.26982,4.46928,10.21093,0.09
6745,13.7733,5.07433,6.62612,0.09
6746,13.7733,5.07433,6.62612,0.09
6747,13.7733,5.07433,6.62612,0.09
6748,13.7733,5.07433,6.62612,0.09
6749,9.38572,5.41172,5,0.09
6750,9.38572,5.41172,5,0.09
6751,9.38572,5.41172,5,0.09
6752,9.38572,5.41172,5,0.09
6753,9.4,6.19593,5,0.09
6754,9.4,6.19593,5,0.09
6755,9.4,6.19593,5,0.09
6756,9.4,6.19593,5,0.09
6757,9.4,6.91738,5,0.09
6758,9.4,6.91738,5,0.09
6759,9.4,6.91738,5,0.09
6760,9.4,6.91738,5,0.09
6761,7.17688,6.99,4,0.09
6762,7.17688,6.99,4,0.09
6763,7.17688,6.99,4,0.09
6764,7.17688,6.99,4,0.09
6765,4.70151,6.99,2.88151,0.09
6766,4.70151,6.99,2.88151,0.09
6767,4.70151,6.99,2.88151,0.09
6768,4.70151,6.99,2.88151,0.09
6769,7.29612,8.22762,4,0.09
6770,7.29612,8.22762,4,0.09
6771,7.29612,8.22762,4,0.09
6772,7.29612,8.22762,4,0.09
6773,8.05043,6.63446,4,0.09
6774,8.05043,6.63446,4,0.09
6775,8.05043,6.63446,4,0.09
6776,8.05043,6.63446,4,0.09
6777,8.19008,6.48059,4.42,0.09
6778,8.19008,6.48059,4.42,0.09
6779,8.19008,6.48059,4.42,0.09
6780,8.19008,6.48059,4.42,0.09
6781,12.10457,6.53723,7.74328,0.09
6782,12.10457,6.53723,7.74328,0.09
6783,12.10457,6.53723,7.74328,0.09
6784,12.10457,6.53723,7.74328,0.09
6785,10.87188,3.63,5,0.11
6786,10.87188,3.63,5,0.11
6787,10.87188,3.63,5,0.11
6788,10.87188,3.63,5,0.11
6789,17.88784,1.72041,9.11781,0.2
6790,17.88784,1.72041,9.11781,0.2
6791,17.88784,1.72041,9.11781,0.2
6792,17.88784,1.72041,9.11781,0.2
6793,13.42213,1.15,6.56843,0.2
6794,13.42213,1.15,6.56843,0.2
6795,13.42213,1.15,6.56843,0.2
6796,13.42213,1.15,6.56843,0.2
6797,11.2603,3.63,5,0.12
6798,11.2603,3.63,5,0.12
6799,11.2603,3.63,5,0.12
6800,11.2603,3.63,5,0.12
6801,11.51603,5.2,5.56749,0.09
6802,11.51603,5.2,5.56749,0.09
6803,11.51603,5.2,5.56749,0.09
6804,11.51603,5.2,5.56749,0.09
6805,13.89387,4.94,8.65337,0.09
6806,13.89387,4.94,8.65337,0.09
6807,13.89387,4.94,8.65337,0.09
6808,13.89387,4.94,8.65337,0.09
6809,13.23338,6.99,10,0.09
6810,13.23338,6.99,10,0.09
6811,13.23338,6.99,10,0.09
6812,13.23338,6.99,10,0.09
6813,15.70388,15.22729,2,0.09
6814,15.70388,15.22729,2,0.09
6815,15.70388,15.22729,2,0.09
6816,15.70388,15.22729,2,0.09
6817,9.63511,11.65586,3,0.09
6818,9.63511,11.65586,3,0.09
6819,9.63511,11.65586,3,0.09
6820,9.63511,11.65586,3,0.09
6821,10.39593,12.67228,2,0.09
6822,10.39593,12.67228,2,0.09
6823,10.39593,12.67228,2,0.09
6824,10.39593,12.67228,2,0.09
6825,8.61181,11.05038,2,0.09
6826,8.61181,11.05038,2,0.09
6827,8.61181,11.05038,2,0.09
6828,8.61181,11.05038,2,0.09
6829,9.74,11.47731,3,0.09
6830,9.74,11.47731,3,0.09
6831,9.74,11.47731,3,0.09
6832,9.74,11.47731,3,0.09
6833,12,7.70048,3.74929,0.09
6834,12,7.70048,3.74929,0.09
6835,12,7.70048,3.74929,0.09
6836,12,7.70048,3.74929,0.09
6837,12,9.40493,4,0.09
6838,12,9.40493,4,0.09
6839,12,9.40493,4,0.09
6840,12,9.40493,4,0.09
6841,13.06919,8.3108,5,0.09
6842,13.06919,8.3108,5,0.09
6843,13.06919,8.3108,5,0.09
6844,13.06919,8.3108,5,0.09
6845,17.04026,19.0348,6.06187,0.09
6846,17.04026,19.0348,6.06187,0.09
6847,17.04026,19.0348,6.06187,0.09
6848,17.04026,19.0348,6.06187,0.09
6849,24.84188,29.60289,12.5,0.09
6850,24.84188,29.60289,12.5,0.09
6851,24.84188,29.60289,12.5,0.09
6852,24.84188,29.60289,12.5,0.09
6853,28.22574,31.88832,13.5,0.09
6854,28.22574,31.88832,13.5,0.09
6855,28.22574,31.88832,13.5,0.09
6856,28.22574,31.88832,13.5,0.09
6857,28.51464,31.08993,13.5,0.09
6858,28.51464,31.08993,13.5,0.09
6859,28.51464,31.08993,13.5,0.09
6860,28.51464,31.08993,13.5,0.09
6861,20.19788,23.63521,13.5,0.09
6862,20.19788,23.63521,13.5,0.09
6863,20.19788,23.63521,13.5,0.09
6864,20.19788,23.63521,13.5,0.09
6865,15.22373,20.64693,10.41231,0.09
6866,15.22373,20.64693,10.41231,0.09
6867,15.22373,20.64693,10.41231,0.09
6868,15.22373,20.64693,10.41231,0.09
6869,14,18.72642,6,0.09
6870,14,18.72642,6,0.09
6871,14,18.72642,6,0.09
6872,14,18.72642,6,0.09
6873,13.15728,14,8,0.09
6874,13.15728,14,8,0.09
6875,13.15728,14,8,0.09
6876,13.15728,14,8,0.09
6877,15.97681,11.33485,10,0.09
6878,15.97681,11.33485,10,0.09
6879,15.97681,11.33485,10,0.09
6880,15.97681,11.33485,10,0.09
6881,15.26171,3.62,7.68283,0.09
6882,15.26171,3.62,7.68283,0.09
6883,15.26171,3.62,7.68283,0.09
6884,15.26171,3.62,7.68283,0.09
6885,18.16232,1.58634,10.90822,0.2
6886,18.16232,1.58634,10.90822,0.2
6887,18.16232,1.58634,10.90822,0.2
6888,18.16232,1.58634,10.90822,0.2
6889,13.29449,0.89,5.88514,0.2
6890,13.29449,0.89,5.88514,0.2
6891,13.29449,0.89,5.88514,0.2
6892,13.29449,0.89,5.88514,0.2
6893,12.20624,3.62,3.25263,0.2
6894,12.20624,3.62,3.25263,0.2
6895,12.20624,3.62,3.25263,0.2
6896,12.20624,3.62,3.25263,0.2
6897,12.82323,3.7,5.30086,0.09
6898,12.82323,3.7,5.30086,0.09
6899,12.82323,3.7,5.30086,0.09
6900,12.82323,3.7,5.30086,0.09
6901,12.33361,4.3955,5,0.09
6902,12.33361,4.3955,5,0.09
6903,12.33361,4.3955,5,0.09
6904,12.33361,4.3955,5,0.09
6905,10.39094,6.99,5,0.09
6906,10.39094,6.99,5,0.09
6907,10.39094,6.99,5,0.09
6908,10.39094,6.99,5,0.09
6909,11.90524,6.99,2.5,0.09
6910,11.90524,6.99,2.5,0.09
6911,11.90524,6.99,2.5,0.09
6912,11.90524,6.99,2.5,0.09
6913,7.0069,6.58044,2.5,0.09
6914,7.0069,6.58044,2.5,0.09
6915,7.0069,6.58044,2.5,0.09
6916,7.0069,6.58044,2.5,0.09
6917,6,7.46513,2.5,0.09
6918,6,7.46513,2.5,0.09
6919,6,7.46513,2.5,0.09
6920,6,7.46513,2.5,0.09
6921,6.9,6.99,2.5,0.09
6922,6.9,6.99,2.5,0.09
6923,6.9,6.99,2.5,0.09
6924,6.9,6.99,2.5,0.09
6925,11.27422,6.99,2.5,0.09
6926,11.27422,6.99,2.5,0.09
6927,11.27422,6.99,2.5,0.09
6928,11.27422,6.99,2.5,0.09
6929,11.07185,6.99,2.5,0.09
6930,11.07185,6.99,2.5,0.09
6931,11.07185,6.99,2.5,0.09
6932,11.07185,6.99,2.5,0.09
6933,9.85289,6.99,2.69196,0.09
6934,9.85289,6.99,2.69196,0.09
6935,9.85289,6.99,2.69196,0.09
6936,9.85289,6.99,2.69196,0.09
6937,12.65931,17.32674,2.5,0.09
6938,12.65931,17.32674,2.5,0.09
6939,12.65931,17.32674,2.5,0.09
6940,12.65931,17.32674,2.5,0.09
6941,12.5,14.77511,2.5,0.09
6942,12.5,14.77511,2.5,0.09
6943,12.5,14.77511,2.5,0.09
6944,12.5,14.77511,2.5,0.09
6945,16.86,17.10958,2.5,0.09
6946,16.86,17.10958,2.5,0.09
6947,16.86,17.10958,2.5,0.09
6948,16.86,17.10958,2.5,0.09
6949,22.4198,18.74,3.14566,0.09
6950,22.4198,18.74,3.14566,0.09
6951,22.4198,18.74,3.14566,0.09
6952,22.4198,18.74,3.14566,0.09
6953,17.14289,18.38254,2.5,0.09
6954,17.14289,18.38254,2.5,0.09
6955,17.14289,18.38254,2.5,0.09
6956,17.14289,18.38254,2.5,0.09
6957,16.30673,16.74034,2.5,0.09
6958,16.30673,16.74034,2.5,0.09
6959,16.30673,16.74034,2.5,0.09
6960,16.30673,16.74034,2.5,0.09
6961,15.90448,23.76025,2.5,0.09
6962,15.90448,23.76025,2.5,0.09
6963,15.90448,23.76025,2.5,0.09
6964,15.90448,23.76025,2.5,0.09
6965,17.88154,24.59493,6,0.09
6966,17.88154,24.59493,6,0.09
6967,17.88154,24.59493,6,0.09
6968,17.88154,24.59493,6,0.09
6969,16.32505,16.52103,9.76,0.09
6970,16.32505,16.52103,9.76,0.09
6971,16.32505,16.52103,9.76,0.09
6972,16.32505,16.52103,9.76,0.09
6973,10.99763,7.74209,3.69652,0.09
6974,10.99763,7.74209,3.69652,0.09
6975,10.99763,7.74209,3.69652,0.09
6976,10.99763,7.74209,3.69652,0.09
6977,15.72245,3.39,8,0.09
6978,15.72245,3.39,8,0.09
6979,15.72245,3.39,8,0.09
6980,15.72245,3.39,8,0.09
6981,19.83227,1.16649,13.38256,5.58
6982,19.83227,1.16649,13.38256,5.58
6983,19.83227,1.16649,13.38256,5.58
6984,19.83227,1.16649,13.38256,5.58
6985,16.35512,1.73243,9.31596,2.88
6986,16.35512,1.73243,9.31596,2.88
6987,16.35512,1.73243,9.31596,2.88
6988,16.35512,1.73243,9.31596,2.88
6989,12.09078,3.39,5,1.28
6990,12.09078,3.39,5,1.28
6991,12.09078,3.39,5,1.28
6992,12.09078,3.39,5,1.28
6993,12.32636,6.22243,7.07662,0.09
6994,12.32636,6.22243,7.07662,0.09
6995,12.32636,6.22243,7.07662,0.09
6996,12.32636,6.22243,7.07662,0.09
6997,10.95134,6.99,3,0.09
6998,10.95134,6.99,3,0.09
6999,10.95134,6.99,3,0.09
7000,10.95134,6.99,3,0.09
7001,6.8487,8.2443,2.5,0.09
7002,6.8487,8.2443,2.5,0.09
7003,6.8487,8.2443,2.5,0.09
7004,6.8487,8.2443,2.5,0.09
7005,6.12609,10.52858,2,0.09
7006,6.12609,10.52858,2,0.09
7007,6.12609,10.52858,2,0.09
7008,6.12609,10.52858,2,0.09
7009,6.9,10.8571,2.5,0.09
7010,6.9,10.8571,2.5,0.09
7011,6.9,10.8571,2.5,0.09
7012,6.9,10.8571,2.5,0.09
7013,14.04124,15.01,2.5,0.09
7014,14.04124,15.01,2.5,0.09
7015,14.04124,15.01,2.5,0.09
7016,14.04124,15.01,2.5,0.09
7017,19.01,14.91031,2.5,0.09
7018,19.01,14.91031,2.5,0.09
7019,19.01,14.91031,2.5,0.09
7020,19.01,14.91031,2.5,0.09
7021,14.73928,6.99,5,0.09
7022,14.73928,6.99,5,0.09
7023,14.73928,6.99,5,0.09
7024,14.73928,6.99,5,0.09
7025,11.44505,3.62,5,0.09
7026,11.44505,3.62,5,0.09
7027,11.44505,3.62,5,0.09
7028,11.44505,3.62,5,0.09
7029,25.48776,3.62,15,0.09
7030,25.48776,3.62,15,0.09
7031,25.48776,3.62,15,0.09
7032,25.48776,3.62,15,0.09
7033,11.46989,6.99,5,0.09
7034,11.46989,6.99,5,0.09
7035,11.46989,6.99,5,0.09
7036,11.46989,6.99,5,0.09
7037,10.97582,11,10.90544,0.09
7038,10.97582,11,10.90544,0.09
7039,10.97582,11,10.90544,0.09
7040,10.97582,11,10.90544,0.09
7041,7.67605,7.91548,5,0.09
7042,7.67605,7.91548,5,0.09
7043,7.67605,7.91548,5,0.09
7044,7.67605,7.91548,5,0.09
7045,8.57708,7.69615,5,0.09
7046,8.57708,7.69615,5,0.09
7047,8.57708,7.69615,5,0.09
7048,8.57708,7.69615,5,0.09
7049,5.6,8.77704,4,0.09
7050,5.6,8.77704,4,0.09
7051,5.6,8.77704,4,0.09
7052,5.6,8.77704,4,0.09
7053,5.61,8.94037,4,0.09
7054,5.61,8.94037,4,0.09
7055,5.61,8.94037,4,0.09
7056,5.61,8.94037,4,0.09
7057,5.61,9.33939,4,0.09
7058,5.61,9.33939,4,0.09
7059,5.61,9.33939,4,0.09
7060,5.61,9.33939,4,0.09
7061,6.08439,9.02723,4,0.09
7062,6.08439,9.02723,4,0.09
7063,6.08439,9.02723,4,0.09
7064,6.08439,9.02723,4,0.09
7065,11.67477,15.944,10.25,0.09
7066,11.67477,15.944,10.25,0.09
7067,11.67477,15.944,10.25,0.09
7068,11.67477,15.944,10.25,0.09
7069,16.90922,11.40831,12.28,0.09
7070,16.90922,11.40831,12.28,0.09
7071,16.90922,11.40831,12.28,0.09
7072,16.90922,11.40831,12.28,0.09
7073,16.68513,3.57,7,0.11
7074,16.68513,3.57,7,0.11
7075,16.68513,3.57,7,0.11
7076,16.68513,3.57,7,0.11
7077,17.68666,3.57,8.53975,0.2
7078,17.68666,3.57,8.53975,0.2
7079,17.68666,3.57,8.53975,0.2
7080,17.68666,3.57,8.53975,0.2
7081,12.33067,2.22089,6.32067,0.2
7082,12.33067,2.22089,6.32067,0.2
7083,12.33067,2.22089,6.32067,0.2
7084,12.33067,2.22089,6.32067,0.2
7085,12.28227,3.62,5,0.25
7086,12.28227,3.62,5,0.25
7087,12.28227,3.62,5,0.25
7088,12.28227,3.62,5,0.25
7089,9.43183,4.41077,5.03183,0.09
7090,9.43183,4.41077,5.03183,0.09
7091,9.43183,4.41077,5.03183,0.09
7092,9.43183,4.41077,5.03183,0.09
7093,9.82377,6.99,5.14293,0.09
7094,9.82377,6.99,5.14293,0.09
7095,9.82377,6.99,5.14293,0.09
7096,9.82377,6.99,5.14293,0.09
7097,16.87093,14.05038,3,0.09
7098,16.87093,14.05038,3,0.09
7099,16.87093,14.05038,3,0.09
7100,16.87093,14.05038,3,0.09
7101,6,8.99,3,0.09
7102,6,8.99,3,0.09
7103,6,8.99,3,0.09
7104,6,8.99,3,0.09
7105,6,10.976,2.5,0.09
7106,6,10.976,2.5,0.09
7107,6,10.976,2.5,0.09
7108,6,10.976,2.5,0.09
7109,5.99,8.99,2.5,0.09
7110,5.99,8.99,2.5,0.09
7111,5.99,8.99,2.5,0.09
7112,5.99,8.99,2.5,0.09
7113,6,7.60639,2.5,0.09
7114,6,7.60639,2.5,0.09
7115,6,7.60639,2.5,0.09
7116,6,7.60639,2.5,0.09
7117,12,6.81597,9.85206,0.09
7118,12,6.81597,9.85206,0.09
7119,12,6.81597,9.85206,0.09
7120,12,6.81597,9.85206,0.09
7121,10.88565,3.6,3.88685,0.09
7122,10.88565,3.6,3.88685,0.09
7123,10.88565,3.6,3.88685,0.09
7124,10.88565,3.6,3.88685,0.09
7125,18.09745,3.63,12.08745,0.1
7126,18.09745,3.63,12.08745,0.1
7127,18.09745,3.63,12.08745,0.1
7128,18.09745,3.63,12.08745,0.1
7129,12,3.63,8.10076,0.1
7130,12,3.63,8.10076,0.1
7131,12,3.63,8.10076,0.1
7132,12,3.63,8.10076,0.1
7133,9.36312,4.00848,5,0.09
7134,9.36312,4.00848,5,0.09
7135,9.36312,4.00848,5,0.09
7136,9.36312,4.00848,5,0.09
7137,8.67043,5.71552,5,0.09
7138,8.67043,5.71552,5,0.09
7139,8.67043,5.71552,5,0.09
7140,8.67043,5.71552,5,0.09
7141,9.4,4.49965,5,0.09
7142,9.4,4.49965,5,0.09
7143,9.4,4.49965,5,0.09
7144,9.4,4.49965,5,0.09
7145,10.38179,6.47731,6,0.09
7146,10.38179,6.47731,6,0.09
7147,10.38179,6.47731,6,0.09
7148,10.38179,6.47731,6,0.09
7149,10.4,4.30917,6,0.09
7150,10.4,4.30917,6,0.09
7151,10.4,4.30917,6,0.09
7152,10.4,4.30917,6,0.09
7153,10.4,4.81828,6,0.09
7154,10.4,4.81828,6,0.09
7155,10.4,4.81828,6,0.09
7156,10.4,4.81828,6,0.09
7157,8.4,5.27782,4,0.09
7158,8.4,5.27782,4,0.09
7159,8.4,5.27782,4,0.09
7160,8.4,5.27782,4,0.09
7161,6.07483,8.85313,4.67,0.09
7162,6.07483,8.85313,4.67,0.09
7163,6.07483,8.85313,4.67,0.09
7164,6.07483,8.85313,4.67,0.09
7165,12.64706,8.02602,10,0.09
7166,12.64706,8.02602,10,0.09
7167,12.64706,8.02602,10,0.09
7168,12.64706,8.02602,10,0.09
7169,12.34383,1.27,5.83208,0.12
7170,12.34383,1.27,5.83208,0.12
7171,12.34383,1.27,5.83208,0.12
7172,12.34383,1.27,5.83208,0.12
7173,27.30346,3.6,18.02816,2
7174,27.30346,3.6,18.02816,2
7175,27.30346,3.6,18.02816,2
7176,27.30346,3.6,18.02816,2
7177,17.23197,2.45548,9.82086,2
7178,17.23197,2.45548,9.82086,2
7179,17.23197,2.45548,9.82086,2
7180,17.23197,2.45548,9.82086,2
7181,11.63381,3.6,5.98271,2
7182,11.63381,3.6,5.98271,2
7183,11.63381,3.6,5.98271,2
7184,11.63381,3.6,5.98271,2
7185,10,3.43,5,0.11
7186,10,3.43,5,0.11
7187,10,3.43,5,0.11
7188,10,3.43,5,0.11
7189,8.32113,8.26151,5,0.09
7190,8.32113,8.26151,5,0.09
7191,8.32113,8.26151,5,0.09
7192,8.32113,8.26151,5,0.09
7193,7,7.99,5,0.09
7194,7,7.99,5,0.09
7195,7,7.99,5,0.09
7196,7,7.99,5,0.09
7197,6,6.3356,2.43812,0.09
7198,6,6.3356,2.43812,0.09
7199,6,6.3356,2.43812,0.09
7200,6,6.3356,2.43812,0.09
7201,5.4,6.47188,1,0.09
7202,5.4,6.47188,1,0.09
7203,5.4,6.47188,1,0.09
7204,5.4,6.47188,1,0.09
7205,5.31471,5.61362,1,0.09
7206,5.31471,5.61362,1,0.09
7207,5.31471,5.61362,1,0.09
7208,5.31471,5.61362,1,0.09
7209,6.4,5.94337,2,0.09
7210,6.4,5.94337,2,0.09
7211,6.4,5.94337,2,0.09
7212,6.4,5.94337,2,0.09
7213,11.70189,3.4,4.22257,0.09
7214,11.70189,3.4,4.22257,0.09
7215,11.70189,3.4,4.22257,0.09
7216,11.70189,3.4,4.22257,0.09
7217,13,2.73497,6.17683,0.09
7218,13,2.73497,6.17683,0.09
7219,13,2.73497,6.17683,0.09
7220,13,2.73497,6.17683,0.09
7221,20.64737,3.91412,12.5,0.09
7222,20.64737,3.91412,12.5,0.09
7223,20.64737,3.91412,12.5,0.09
7224,20.64737,3.91412,12.5,0.09
7225,13.30634,7.99,8.03059,0.09
7226,13.30634,7.99,8.03059,0.09
7227,13.30634,7.99,8.03059,0.09
7228,13.30634,7.99,8.03059,0.09
7229,13.04985,14.69971,11.5,0.09
7230,13.04985,14.69971,11.5,0.09
7231,13.04985,14.69971,11.5,0.09
7232,13.04985,14.69971,11.5,0.09
7233,14,18.63272,12.5,0.09
7234,14,18.63272,12.5,0.09
7235,14,18.63272,12.5,0.09
7236,14,18.63272,12.5,0.09
7237,12,11,7.6,0.09
7238,12,11,7.6,0.09
7239,12,11,7.6,0.09
7240,12,11,7.6,0.09
7241,5.5,9.40499,4,0.09
7242,5.5,9.40499,4,0.09
7243,5.5,9.40499,4,0.09
7244,5.5,9.40499,4,0.09
7245,7.5,11.76408,6,0.09
7246,7.5,11.76408,6,0.09
7247,7.5,11.76408,6,0.09
7248,7.5,11.76408,6,0.09
7249,5.51,7.99,4,0.09
7250,5.51,7.99,4,0.09
7251,5.51,7.99,4,0.09
7252,5.51,7.99,4,0.09
7253,7.51,7.99,6,0.09
7254,7.51,7.99,6,0.09
7255,7.51,7.99,6,0.09
7256,7.51,7.99,6,0.09
7257,9.66967,9.44121,7,0.09
7258,9.66967,9.44121,7,0.09
7259,9.66967,9.44121,7,0.09
7260,9.66967,9.44121,7,0.09
7261,13.61102,6.88766,8,0.09
7262,13.61102,6.88766,8,0.09
7263,13.61102,6.88766,8,0.09
7264,13.61102,6.88766,8,0.09
7265,13.6476,1.72,6.35984,0.12
7266,13.6476,1.72,6.35984,0.12
7267,13.6476,1.72,6.35984,0.12
7268,13.6476,1.72,6.35984,0.12
7269,25.3608,3.68363,19.3508,7
7270,25.3608,3.68363,19.3508,7
7271,25.3608,3.68363,19.3508,7
7272,25.3608,3.68363,19.3508,7
7273,15.45507,1.72,9.44507,4.15036
7274,15.45507,1.72,9.44507,4.15036
7275,15.45507,1.72,9.44507,4.15036
7276,15.45507,1.72,9.44507,4.15036
7277,14.74,3.76,7,2
7278,14.74,3.76,7,2
7279,14.74,3.76,7,2
7280,14.74,3.76,7,2
7281,14.41607,3.51,6.62591,0.11
7282,14.41607,3.51,6.62591,0.11
7283,14.41607,3.51,6.62591,0.11
7284,14.41607,3.51,6.62591,0.11
7285,9.8657,7.99,5,0.09
7286,9.8657,7.99,5,0.09
7287,9.8657,7.99,5,0.09
7288,9.8657,7.99,5,0.09
7289,14.14058,12.57345,5,0.09
7290,14.14058,12.57345,5,0.09
7291,14.14058,12.57345,5,0.09
7292,14.14058,12.57345,5,0.09
7293,5.93132,5.21522,2,0.09
7294,5.93132,5.21522,2,0.09
7295,5.93132,5.21522,2,0.09
7296,5.93132,5.21522,2,0.09
7297,6,5.66438,1.6,0.09
7298,6,5.66438,1.6,0.09
7299,6,5.66438,1.6,0.09
7300,6,5.66438,1.6,0.09
7301,5.39623,5.47242,1,0.09
7302,5.39623,5.47242,1,0.09
7303,5.39623,5.47242,1,0.09
7304,5.39623,5.47242,1,0.09
7305,5.36142,4.484,1,0.09
7306,5.36142,4.484,1,0.09
7307,5.36142,4.484,1,0.09
7308,5.36142,4.484,1,0.09
7309,13.47911,7.59943,5,0.09
7310,13.47911,7.59943,5,0.09
7311,13.47911,7.59943,5,0.09
7312,13.47911,7.59943,5,0.09
7313,12,4.14,5.19601,0.09
7314,12,4.14,5.19601,0.09
7315,12,4.14,5.19601,0.09
7316,12,4.14,5.19601,0.09
7317,22.7438,4.14,14.58233,0.09
7318,22.7438,4.14,14.58233,0.09
7319,22.7438,4.14,14.58233,0.09
7320,22.7438,4.14,14.58233,0.09
7321,15.37445,7.83952,5.77697,0.09
7322,15.37445,7.83952,5.77697,0.09
7323,15.37445,7.83952,5.77697,0.09
7324,15.37445,7.83952,5.77697,0.09
7325,9.17529,7.52944,4.77529,0.09
7326,9.17529,7.52944,4.77529,0.09
7327,9.17529,7.52944,4.77529,0.09
7328,9.17529,7.52944,4.77529,0.09
7329,10.88896,11.44398,6,0.09
7330,10.88896,11.44398,6,0.09
7331,10.88896,11.44398,6,0.09
7332,10.88896,11.44398,6,0.09
7333,8.00205,9.585,4,0.09
7334,8.00205,9.585,4,0.09
7335,8.00205,9.585,4,0.09
7336,8.00205,9.585,4,0.09
7337,8.4,9.95737,4,0.09
7338,8.4,9.95737,4,0.09
7339,8.4,9.95737,4,0.09
7340,8.4,9.95737,4,0.09
7341,10.3119,10.98925,4,0.09
7342,10.3119,10.98925,4,0.09
7343,10.3119,10.98925,4,0.09
7344,10.3119,10.98925,4,0.09
7345,8.09981,7.75302,3.69981,0.09
7346,8.09981,7.75302,3.69981,0.09
7347,8.09981,7.75302,3.69981,0.09
