Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
346,11.64805,5.80002,8.70791,0.09
347,11.64805,5.80002,8.70791,0.09
348,11.64805,5.80002,8.70791,0.09
349,14.81561,5.94321,9.60599,0.09
350,14.81561,5.94321,9.60599,0.09
351,14.81561,5.94321,9.60599,0.09
352,14.81561,5.94321,9.60599,0.09
353,17.1138,5.83743,11.1038,0.09
354,17.1138,5.83743,11.1038,0.09
355,17.1138,5.83743,11.1038,0.09
356,17.1138,5.83743,11.1038,0.09
357,19.04435,5.94163,13.03435,0.09
358,19.04435,5.94163,13.03435,0.09
359,19.04435,5.94163,13.03435,0.09
360,19.04435,5.94163,13.03435,0.09
361,10.66617,4.25634,4.65617,0.09
362,10.66617,4.25634,4.65617,0.09
363,10.66617,4.25634,4.65617,0.09
364,10.66617,4.25634,4.65617,0.09
365,13.67859,5.99,6.81859,0.09
366,13.67859,5.99,6.81859,0.09
367,13.67859,5.99,6.81859,0.09
368,13.67859,5.99,6.81859,0.09
369,11.78088,3.58,9.46117,0.09
370,11.78088,3.58,9.46117,0.09
371,11.78088,3.58,9.46117,0.09
372,11.78088,3.58,9.46117,0.09
373,9,2.22565,6.98,0.09
374,9,2.22565,6.98,0.09
375,9,2.22565,6.98,0.09
376,9,2.22565,6.98,0.09
377,9.82059,5.12787,8.14069,0.09
378,9.82059,5.12787,8.14069,0.09
379,9.82059,5.12787,8.14069,0.09
380,9.82059,5.12787,8.14069,0.09
381,5.99,5.99,4.09903,0.09
382,5.99,5.99,4.09903,0.09
383,5.99,5.99,4.09903,0.09
384,5.99,5.99,4.09903,0.09
385,4.44232,5.96663,2.5,0.09
386,4.44232,5.96663,2.5,0.09
387,4.44232,5.96663,2.5,0.09
388,4.44232,5.96663,2.5,0.09
389,2.49971,4.76838,1.30807,0.09
390,2.49971,4.76838,1.30807,0.09
391,2.49971,4.76838,1.30807,0.09
392,2.49971,4.76838,1.30807,0.09
393,1.38,3.64806,1,0.09
394,1.38,3.64806,1,0.09
395,1.38,3.64806,1,0.09
396,1.38,3.64806,1,0.09
397,1.9271,3.27,1.5571,0.09
398,1.9271,3.27,1.5571,0.09
399,1.9271,3.27,1.5571,0.09
400,1.9271,3.27,1.5571,0.09
401,11.63892,5.76412,9.22225,0.09
402,11.63892,5.76412,9.22225,0.09
403,11.63892,5.76412,9.22225,0.09
404,11.63892,5.76412,9.22225,0.09
405,12.62465,5.61559,10,0.09
406,12.62465,5.61559,10,0.09
407,12.62465,5.61559,10,0.09
408,12.62465,5.61559,10,0.09
409,14.4157,5.87658,13.32253,0.09
410,14.4157,5.87658,13.32253,0.09
411,14.4157,5.87658,13.32253,0.09
412,14.4157,5.87658,13.32253,0.09
413,11.81158,5.84304,10,0.09
414,11.81158,5.84304,10,0.09
415,11.81158,5.84304,10,0.09
416,11.81158,5.84304,10,0.09
417,11.53159,6.41037,8.01474,0.09
418,11.53159,6.41037,8.01474,0.09
419,11.53159,6.41037,8.01474,0.09
420,11.53159,6.41037,8.01474,0.09
421,10.6163,8.76434,4.55706,0.09
422,10.6163,8.76434,4.55706,0.09
423,10.6163,8.76434,4.55706,0.09
424,10.6163,8.76434,4.55706,0.09
425,6.8457,6.99,2.25,0.09
426,6.8457,6.99,2.25,0.09
427,6.8457,6.99,2.25,0.09
428,6.8457,6.99,2.25,0.09
429,4.28701,6.95305,0.4304,0.09
430,4.28701,6.95305,0.4304,0.09
431,4.28701,6.95305,0.4304,0.09
432,4.28701,6.95305,0.4304,0.09
433,8.25525,5.99,2.94163,0.09
434,8.25525,5.99,2.94163,0.09
435,8.25525,5.99,2.94163,0.09
436,8.25525,5.99,2.94163,0.09
437,10.15697,5.99,4.6787,0.09
438,10.15697,5.99,4.6787,0.09
439,10.15697,5.99,4.6787,0.09
440,10.15697,5.99,4.6787,0.09
441,11.68291,5.99,6,0.09
442,11.68291,5.99,6,0.09
443,11.68291,5.99,6,0.09
444,11.68291,5.99,6,0.09
445,14.17376,5.85176,7.31376,0.09
446,14.17376,5.85176,7.31376,0.09
447,14.17376,5.85176,7.31376,0.09
448,14.17376,5.85176,7.31376,0.09
449,18.45562,6.11,12.44562,0.09
450,18.45562,6.11,12.44562,0.09
451,18.45562,6.11,12.44562,0.09
452,18.45562,6.11,12.44562,0.09
453,16.93271,5.99,10.92271,0.09
454,16.93271,5.99,10.92271,0.09
455,16.93271,5.99,10.92271,0.09
456,16.93271,5.99,10.92271,0.09
457,12.61585,4.08,6.60585,0.09
458,12.61585,4.08,6.60585,0.09
459,12.61585,4.08,6.60585,0.09
460,12.61585,4.08,6.60585,0.09
461,12.86,3.53936,6,0.09
462,12.86,3.53936,6,0.09
463,12.86,3.53936,6,0.09
464,12.86,3.53936,6,0.09
465,12.86,3.5624,6,0.09
466,12.86,3.5624,6,0.09
467,12.86,3.5624,6,0.09
468,12.86,3.5624,6,0.09
469,8.99,1.98704,7.26,0.09
470,8.99,1.98704,7.26,0.09
471,8.99,1.98704,7.26,0.09
472,8.99,1.98704,7.26,0.09
473,11.15611,5.99,4.81146,0.09
474,11.15611,5.99,4.81146,0.09
475,11.15611,5.99,4.81146,0.09
476,11.15611,5.99,4.81146,0.09
477,6.33625,7.68179,4.78284,0.09
478,6.33625,7.68179,4.78284,0.09
479,6.33625,7.68179,4.78284,0.09
480,6.33625,7.68179,4.78284,0.09
481,2.36262,4.67403,0.89487,0.09
482,2.36262,4.67403,0.89487,0.09
483,2.36262,4.67403,0.89487,0.09
484,2.36262,4.67403,0.89487,0.09
485,2.35803,6.20702,0.305,0.09
486,2.35803,6.20702,0.305,0.09
487,2.35803,6.20702,0.305,0.09
488,2.35803,6.20702,0.305,0.09
489,0.94891,3.88597,0.39129,0.09
490,0.94891,3.88597,0.39129,0.09
491,0.94891,3.88597,0.39129,0.09
492,0.94891,3.88597,0.39129,0.09
493,3.73229,4.61223,3.38229,0.09
494,3.73229,4.61223,3.38229,0.09
495,3.73229,4.61223,3.38229,0.09
496,3.73229,4.61223,3.38229,0.09
497,11.09033,5.96419,9.42033,0.09
498,11.09033,5.96419,9.42033,0.09
499,11.09033,5.96419,9.42033,0.09
500,11.09033,5.96419,9.42033,0.09
501,14.85262,5.31604,7.99262,0.09
502,14.85262,5.31604,7.99262,0.09
503,14.85262,5.31604,7.99262,0.09
504,14.85262,5.31604,7.99262,0.09
505,19.11728,3.88348,12.25728,0.09
506,19.11728,3.88348,12.25728,0.09
507,19.11728,3.88348,12.25728,0.09
508,19.11728,3.88348,12.25728,0.09
509,10.89,4.04512,10,0.09
510,10.89,4.04512,10,0.09
511,10.89,4.04512,10,0.09
512,10.89,4.04512,10,0.09
513,10.43925,9.1836,8.77925,0.09
514,10.43925,9.1836,8.77925,0.09
515,10.43925,9.1836,8.77925,0.09
516,10.43925,9.1836,8.77925,0.09
517,3.77848,14.70817,3.62848,0.09
518,3.77848,14.70817,3.62848,0.09
519,3.77848,14.70817,3.62848,0.09
520,3.77848,14.70817,3.62848,0.09
521,6.78126,17.25414,6.63126,0.09
522,6.78126,17.25414,6.63126,0.09
523,6.78126,17.25414,6.63126,0.09
524,6.78126,17.25414,6.63126,0.09
525,1.89,11.03,1,0.09
526,1.89,11.03,1,0.09
527,1.89,11.03,1,0.09
528,1.89,11.03,1,0.09
529,2.09129,7.43547,1.93896,0.09
530,2.09129,7.43547,1.93896,0.09
531,2.09129,7.43547,1.93896,0.09
532,2.09129,7.43547,1.93896,0.09
533,4.78858,6.99,4.57756,0.09
534,4.78858,6.99,4.57756,0.09
535,4.78858,6.99,4.57756,0.09
536,4.78858,6.99,4.57756,0.09
537,10.27167,5.99,6,0.09
538,10.27167,5.99,6,0.09
539,10.27167,5.99,6,0.09
540,10.27167,5.99,6,0.09
541,17.00572,5.99,8.38694,0.09
542,17.00572,5.99,8.38694,0.09
543,17.00572,5.99,8.38694,0.09
544,17.00572,5.99,8.38694,0.09
545,26.35247,5.79651,19.49247,0.09
546,26.35247,5.79651,19.49247,0.09
547,26.35247,5.79651,19.49247,0.09
548,26.35247,5.79651,19.49247,0.09
549,21.35499,5.88921,14.49499,0.09
550,21.35499,5.88921,14.49499,0.09
551,21.35499,5.88921,14.49499,0.09
552,21.35499,5.88921,14.49499,0.09
553,18.72259,5.61225,11.86259,0.09
554,18.72259,5.61225,11.86259,0.09
555,18.72259,5.61225,11.86259,0.09
556,18.72259,5.61225,11.86259,0.09
557,13.30089,2.327,6.44089,0.09
558,13.30089,2.327,6.44089,0.09
559,13.30089,2.327,6.44089,0.09
560,13.30089,2.327,6.44089,0.09
561,12.16115,3.76,8.33117,0.09
562,12.16115,3.76,8.33117,0.09
563,12.16115,3.76,8.33117,0.09
564,12.16115,3.76,8.33117,0.09
565,9.1,3.23,7.66225,0.09
566,9.1,3.23,7.66225,0.09
567,9.1,3.23,7.66225,0.09
568,9.1,3.23,7.66225,0.09
569,10.05698,4.69,9.41588,0.09
570,10.05698,4.69,9.41588,0.09
571,10.05698,4.69,9.41588,0.09
572,10.05698,4.69,9.41588,0.09
573,8.20153,6.99,4.71153,0.09
574,8.20153,6.99,4.71153,0.09
575,8.20153,6.99,4.71153,0.09
576,8.20153,6.99,4.71153,0.09
577,2.64258,3.22451,2.5,0.09
578,2.64258,3.22451,2.5,0.09
579,2.64258,3.22451,2.5,0.09
580,2.64258,3.22451,2.5,0.09
581,1.52712,2.63489,1.42712,0.09
582,1.52712,2.63489,1.42712,0.09
583,1.52712,2.63489,1.42712,0.09
584,1.52712,2.63489,1.42712,0.09
585,1.8471,2.56,0.7,0.09
586,1.8471,2.56,0.7,0.09
587,1.8471,2.56,0.7,0.09
588,1.8471,2.56,0.7,0.09
589,3.24758,3.88417,1.88416,0.09
590,3.24758,3.88417,1.88416,0.09
591,3.24758,3.88417,1.88416,0.09
592,3.24758,3.88417,1.88416,0.09
593,5.88958,5.73049,2.5,0.09
594,5.88958,5.73049,2.5,0.09
595,5.88958,5.73049,2.5,0.09
596,5.88958,5.73049,2.5,0.09
597,11.7394,6.99,8.36629,0.09
598,11.7394,6.99,8.36629,0.09
599,11.7394,6.99,8.36629,0.09
600,11.7394,6.99,8.36629,0.09
601,13.10016,5.69451,10,0.09
602,13.10016,5.69451,10,0.09
603,13.10016,5.69451,10,0.09
604,13.10016,5.69451,10,0.09
605,17.18417,6.99,13.68251,0.09
606,17.18417,6.99,13.68251,0.09
607,17.18417,6.99,13.68251,0.09
608,17.18417,6.99,13.68251,0.09
609,11.71427,6.99,8.22427,0.09
610,11.71427,6.99,8.22427,0.09
611,11.71427,6.99,8.22427,0.09
612,11.71427,6.99,8.22427,0.09
613,10.16963,6.99,6.84159,0.09
614,10.16963,6.99,6.84159,0.09
615,10.16963,6.99,6.84159,0.09
616,10.16963,6.99,6.84159,0.09
617,7.35405,5.32004,3.87484,0.09
618,7.35405,5.32004,3.87484,0.09
619,7.35405,5.32004,3.87484,0.09
620,7.35405,5.32004,3.87484,0.09
621,5.31373,4.99295,2.51694,0.09
622,5.31373,4.99295,2.51694,0.09
623,5.31373,4.99295,2.51694,0.09
624,5.31373,4.99295,2.51694,0.09
625,6.41085,5.15669,3.67291,0.09
626,6.41085,5.15669,3.67291,0.09
627,6.41085,5.15669,3.67291,0.09
628,6.41085,5.15669,3.67291,0.09
629,8.5018,5.92707,5.1833,0.09
630,8.5018,5.92707,5.1833,0.09
631,8.5018,5.92707,5.1833,0.09
632,8.5018,5.92707,5.1833,0.09
633,10.5044,5.7503,6,0.09
634,10.5044,5.7503,6,0.09
635,10.5044,5.7503,6,0.09
636,10.5044,5.7503,6,0.09
637,14.76163,3.83056,7.90163,0.09
638,14.76163,3.83056,7.90163,0.09
639,14.76163,3.83056,7.90163,0.09
640,14.76163,3.83056,7.90163,0.09
641,24.25293,5.83603,17.39293,0.09
642,24.25293,5.83603,17.39293,0.09
643,24.25293,5.83603,17.39293,0.09
644,24.25293,5.83603,17.39293,0.09
645,20.94369,5.99,14.08369,0.09
646,20.94369,5.99,14.08369,0.09
647,20.94369,5.99,14.08369,0.09
648,20.94369,5.99,14.08369,0.09
649,14.96243,5.99,8.10243,0.09
650,14.96243,5.99,8.10243,0.09
651,14.96243,5.99,8.10243,0.09
652,14.96243,5.99,8.10243,0.09
653,12.86,5.99,6,0.09
654,12.86,5.99,6,0.09
655,12.86,5.99,6,0.09
656,12.86,5.99,6,0.09
657,13.5822,3.99,10,0.09
658,13.5822,3.99,10,0.09
659,13.5822,3.99,10,0.09
660,13.5822,3.99,10,0.09
661,9.39314,2.81341,6.87961,0.09
662,9.39314,2.81341,6.87961,0.09
663,9.39314,2.81341,6.87961,0.09
664,9.39314,2.81341,6.87961,0.09
665,11.70232,6.99,8.40778,0.09
666,11.70232,6.99,8.40778,0.09
667,11.70232,6.99,8.40778,0.09
668,11.70232,6.99,8.40778,0.09
669,18.15,15.19336,17.26,0.09
670,18.15,15.19336,17.26,0.09
671,18.15,15.19336,17.26,0.09
672,18.15,15.19336,17.26,0.09
673,7.50599,5.34316,4.01599,0.09
674,7.50599,5.34316,4.01599,0.09
675,7.50599,5.34316,4.01599,0.09
676,7.50599,5.34316,4.01599,0.09
677,5.99,6.03119,2.5,0.09
678,5.99,6.03119,2.5,0.09
679,5.99,6.03119,2.5,0.09
680,5.99,6.03119,2.5,0.09
681,5.99,6.58171,2.5,0.09
682,5.99,6.58171,2.5,0.09
683,5.99,6.58171,2.5,0.09
684,5.99,6.58171,2.5,0.09
685,5.99,6.63986,2.5,0.09
686,5.99,6.63986,2.5,0.09
687,5.99,6.63986,2.5,0.09
688,5.99,6.63986,2.5,0.09
689,8.49,6.51752,5,0.09
690,8.49,6.51752,5,0.09
691,8.49,6.51752,5,0.09
692,8.49,6.51752,5,0.09
693,14.30782,11.83302,10.81782,0.09
694,14.30782,11.83302,10.81782,0.09
695,14.30782,11.83302,10.81782,0.09
696,14.30782,11.83302,10.81782,0.09
697,21.72054,20.24959,12.91054,0.09
698,21.72054,20.24959,12.91054,0.09
699,21.72054,20.24959,12.91054,0.09
700,21.72054,20.24959,12.91054,0.09
701,9.67287,8.43982,6.43287,0.09
702,9.67287,8.43982,6.43287,0.09
703,9.67287,8.43982,6.43287,0.09
704,9.67287,8.43982,6.43287,0.09
705,5.92704,9.37822,2.5,0.09
706,5.92704,9.37822,2.5,0.09
707,5.92704,9.37822,2.5,0.09
708,5.92704,9.37822,2.5,0.09
